0,1
Officials,Officials
Referee,Bill Vinovich
Umpire,Bruce Stritesky
Down Judge,Phil McKinnely
Line Judge,Mark Perlman
Back Judge,Greg Meyer
Side Judge,Gary Cavaletto
Field Judge,Tom Hill
