Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
1,8:41,2,14,IND 30,0,0,Blaine Gabbert pass complete short left to Maurice Jones-Drew for 11 yards (tackle by Jerrell Freeman),2.760,0.000
1,8:05,,,,0,0,Timeout #1 by Indianapolis Colts,0.000,3.570
1,8:05,3,3,IND 19,0,0,"Blaine Gabbert sacked by Robert Mathis for -7 yards. Blaine Gabbert fumbles (forced by Robert Mathis), recovered by Guy Whimper at IND-26",3.570,1.740
1,7:19,4,10,IND 26,3,0,Josh Scobee 44 yard field goal good,1.740,3.000
1,7:13,,,JAX 35,3,0,"Josh Scobee kicks off 65 yards, returned by T.Y. Hilton for 17 yards (tackle by Montell Owens). Penalty on Antwon Blake: Offside on Free Kick, 5 yards (no play)",0.000,0.000
1,7:13,,,JAX 30,3,0,"Josh Scobee kicks off 70 yards, returned by T.Y. Hilton for 26 yards (tackle by Jalen Parmele)",0.000,0.670
1,7:01,1,10,IND 26,3,0,Andrew Luck pass incomplete short right intended for Coby Fleener,0.670,0.130
1,6:54,2,10,IND 26,3,0,Andrew Luck pass complete short left to Reggie Wayne for 4 yards (tackle by Paul Posluszny),0.130,-0.030
1,6:10,3,6,IND 30,3,0,"Andrew Luck pass incomplete short right intended for Austin Collie is intercepted by Rashean Mathis at IND-38 and returned for 9 yards (tackle by Seth Olsen). Penalty on Rashean Mathis: Defensive Pass Interference, 12 yards (no play)",-0.030,1.730
1,5:57,1,10,IND 42,3,0,Donald Brown right guard for 2 yards (tackle by Paul Posluszny and Kyle Bosworth),1.730,1.460
1,5:18,2,8,IND 44,3,0,Vick Ballard left tackle for 4 yards (tackle by Kyle Bosworth),1.460,1.290
1,4:36,3,4,IND 48,3,0,Andrew Luck pass complete short middle to Reggie Wayne for 12 yards (tackle by Rashean Mathis),1.290,2.920
1,3:48,1,10,JAX 40,3,6,"Andrew Luck pass complete deep right to T.Y. Hilton for 40 yards, touchdown",2.920,7.000
1,3:48,,,JAX 2,3,7,Adam Vinatieri kicks extra point good,0.000,0.000
1,3:42,,,IND 35,3,7,"Pat McAfee kicks off 74 yards, touchback",0.000,0.280
1,3:42,1,10,JAX 20,3,7,Blaine Gabbert pass incomplete short right intended for Justin Blackmon,0.280,-0.270
1,3:39,2,10,JAX 20,3,7,Maurice Jones-Drew up the middle for 2 yards (tackle by Cory Redding and Vontae Davis),-0.270,-0.690
1,3:00,3,8,JAX 22,3,7,Blaine Gabbert pass complete short right to Maurice Jones-Drew for 5 yards (tackle by Jerrell Freeman),-0.690,-1.570
1,2:22,4,3,JAX 27,3,7,"Bryan Anger punts 42 yards, returned by T.Y. Hilton for 32 yards (tackle by Bryan Anger). Penalty on Moise Fokou: Illegal Block Above the Waist, 10 yards",-1.570,-0.740
1,2:05,1,10,IND 27,3,7,Donald Brown left tackle for 3 yards (tackle by Kyle Bosworth and Paul Posluszny),0.740,0.600
1,1:19,2,7,IND 30,3,7,Andrew Luck pass complete short middle to Dwayne Allen for 5 yards (tackle by Kyle Bosworth),0.600,0.560
1,0:37,3,2,IND 35,3,7,Mewelde Moore up the middle for -3 yards (tackle by Russell Allen and Dawan Landry),0.560,-1.240
1,0:03,4,5,IND 32,3,7,"Pat McAfee punts 49 yards, returned by Mike Thomas for 2 yards (tackle by Joe Lefeged)",-1.240,-0.340
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,JAX 21,3,7,Maurice Jones-Drew left end for 9 yards (tackle by Jerrell Freeman),0.340,1.020
2,14:27,2,1,JAX 30,3,7,Maurice Jones-Drew up the middle for 3 yards (tackle by Kavell Conner),1.020,1.140
2,13:47,1,10,JAX 33,3,7,Blaine Gabbert pass incomplete short right intended for Justin Blackmon,1.140,0.590
2,13:43,2,10,JAX 33,3,7,Blaine Gabbert pass incomplete deep right intended for Justin Blackmon,0.590,-0.100
2,13:38,3,10,JAX 33,3,7,Blaine Gabbert pass incomplete short left intended for Mike Thomas,-0.100,-1.180
2,13:33,4,10,JAX 33,3,7,"Bryan Anger punts 52 yards, fair catch by T.Y. Hilton",-1.180,0.220
2,13:25,1,10,IND 15,3,7,Andrew Luck pass incomplete short left intended for Donnie Avery,-0.220,-0.710
2,13:21,2,10,IND 15,3,7,Andrew Luck pass incomplete short middle intended for Reggie Wayne,-0.710,-1.370
2,13:16,3,10,IND 15,3,7,"Andrew Luck pass incomplete short middle intended for T.Y. Hilton (defended by Derek Cox). Penalty on Mewelde Moore: Offensive Holding (Offsetting), Penalty on Derek Cox: Defensive Pass Interference (Offsetting) (no play)",-1.370,-1.370
2,13:09,3,10,IND 15,3,7,Andrew Luck right end for 19 yards (tackle by William Middleton),-1.370,1.200
2,12:24,1,10,IND 34,3,7,Vick Ballard right tackle for no gain (tackle by Daryl Smith),1.200,0.660
2,11:42,2,10,IND 34,3,7,Andrew Luck pass incomplete short middle intended for Reggie Wayne,0.660,-0.030
2,11:39,3,10,IND 34,3,7,Andrew Luck left end for 13 yards (tackle by Dwight Lowery),-0.030,2.060
2,10:52,1,10,IND 47,3,7,Andrew Luck pass incomplete deep right intended for Donnie Avery (defended by Dwight Lowery),2.060,1.520
2,10:44,2,10,IND 47,3,7,Vick Ballard up the middle for -1 yards (tackle by Kyle Bosworth and Tyson Alualu),1.520,0.700
2,10:01,3,11,IND 46,3,7,Andrew Luck pass complete short right to Dwayne Allen for 5 yards (tackle by Rashean Mathis),0.700,0.000
2,9:22,4,6,JAX 49,3,7,"Pat McAfee punts 37 yards, fair catch by Mike Thomas",0.000,0.350
2,9:14,1,10,JAX 12,3,7,Maurice Jones-Drew up the middle for no gain (tackle by Martin Tevaseu),-0.350,-0.780
2,8:34,2,10,JAX 12,3,7,Maurice Jones-Drew up the middle for 19 yards (tackle by Tom Zbikowski),-0.780,1.000
2,7:55,1,10,JAX 31,3,7,Maurice Jones-Drew right end for 1 yard (tackle by Antonio Johnson),1.000,0.600
2,7:16,2,9,JAX 32,3,7,"Blaine Gabbert sacked by Antonio Johnson for -4 yards. Penalty on Antonio Johnson: Defensive Offside (Declined), Penalty on Michael Brewster: Unnecessary Roughness, 15 yards (no play)",0.600,-1.570
2,6:56,2,24,JAX 17,3,7,Blaine Gabbert pass complete short left to Greg Jones for 9 yards (tackle by Justin Hickman and Fili Moala),-1.570,-0.890
2,6:14,3,15,JAX 26,3,7,Blaine Gabbert pass complete short left to Marcedes Lewis for 8 yards (tackle by Moise Fokou),-0.890,-1.110
2,5:35,4,7,JAX 34,3,7,"Bryan Anger punts 66 yards, touchback",-1.110,-0.280
2,5:30,1,10,IND 20,3,7,Donald Brown up the middle for 9 yards (tackle by Derek Cox),0.280,0.950
2,4:55,2,1,IND 29,3,7,Donald Brown up the middle for -2 yards (tackle by Julian Stanford),0.950,-0.030
2,4:09,3,3,IND 27,3,7,Andrew Luck pass complete short middle to Reggie Wayne for 13 yards (tackle by Russell Allen),-0.030,1.600
2,3:31,1,10,IND 40,3,7,Donald Brown up the middle for 4 yards (tackle by Julian Stanford and Russell Allen),1.600,1.590
2,2:52,2,6,IND 44,3,7,Andrew Luck pass complete short right to Donnie Avery for 13 yards,1.590,2.720
2,2:24,1,10,JAX 43,3,7,"Penalty on Mike McGlynn: False Start, 5 yards (no play)",2.720,2.390
2,2:04,1,15,JAX 48,3,7,Andrew Luck pass incomplete short right intended for T.Y. Hilton,2.390,1.500
2,1:59,2,15,JAX 48,3,7,Andrew Luck pass complete short right to Reggie Wayne for 13 yards (tackle by Dwight Lowery),1.500,2.540
2,1:54,3,2,JAX 35,3,7,Mewelde Moore left tackle for 3 yards (tackle by Paul Posluszny),2.540,3.450
2,1:19,1,10,JAX 32,3,7,Andrew Luck pass complete short middle to Reggie Wayne for 12 yards (tackle by Dawan Landry),3.450,0.000
2,1:11,,,,3,7,Timeout #2 by Indianapolis Colts,0.000,4.240
2,1:11,1,10,JAX 20,3,7,Andrew Luck pass incomplete short left intended for T.Y. Hilton,4.240,3.690
2,1:07,2,10,JAX 20,3,7,Andrew Luck pass incomplete deep right intended for T.Y. Hilton (defended by Dwight Lowery),3.690,3.010
2,1:01,3,10,JAX 20,3,7,Andrew Luck pass complete short left to Reggie Wayne for 16 yards (tackle by Derek Cox),3.010,6.280
2,0:43,1,4,JAX 4,3,7,Andrew Luck spiked the ball,6.280,0.000
2,0:42,,,,3,7,Timeout #2 by Jacksonville Jaguars,0.000,5.340
2,0:42,2,4,JAX 4,3,13,"Andrew Luck pass complete short middle to Mewelde Moore for 4 yards, touchdown",5.340,7.000
2,0:42,,,JAX 2,3,14,Adam Vinatieri kicks extra point good,0.000,0.000
2,0:37,,,IND 35,3,14,"Pat McAfee kicks off 71 yards, returned by Mike Thomas for 20 yards (tackle by LaVon Brazill)",0.000,-0.280
2,0:33,1,10,JAX 14,3,14,Maurice Jones-Drew up the middle for 8 yards (tackle by Moise Fokou),-0.280,0.420
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,3,14,"Josh Scobee kicks off 70 yards, returned by Cassius Vaughn for 22 yards (tackle by Chris Prosinski)",0.000,-0.060
3,14:55,1,10,IND 17,3,14,Andrew Luck pass complete short left to Reggie Wayne for 13 yards (tackle by Derek Cox),-0.060,0.940
3,14:19,1,10,IND 30,3,14,Donald Brown up the middle for no gain (tackle by Tyson Alualu),0.940,0.390
3,13:42,2,10,IND 30,3,14,"Donald Brown right tackle for 10 yards (tackle by Dwight Lowery). Penalty on Seth Olsen: Offensive Holding, 10 yards (no play)",0.390,-0.960
3,13:15,2,20,IND 20,3,14,Andrew Luck pass complete short right to T.Y. Hilton for 5 yards (tackle by Russell Allen),-0.960,-0.960
3,12:33,3,15,IND 25,3,14,Andrew Luck pass incomplete short left intended for Donnie Avery,-0.960,-1.700
3,12:28,4,15,IND 25,3,14,"Pat McAfee punts 53 yards, returned by Mike Thomas for 4 yards (tackle by Matt Overton). Penalty on Dominique Jones: Face Mask (15 Yards), 15 yards",-1.700,-1.660
3,12:16,1,10,JAX 41,9,14,"Maurice Jones-Drew up the middle for 59 yards, touchdown",1.660,7.000
3,12:16,,,IND 2,10,14,Josh Scobee kicks extra point good,0.000,0.000
3,12:05,,,JAX 35,10,14,"Josh Scobee kicks off 72 yards, touchback",0.000,0.280
3,12:05,1,10,IND 20,10,14,Donald Brown left end for 8 yards (tackle by Kyle Bosworth),0.280,0.810
3,11:22,2,2,IND 28,10,14,Donald Brown right tackle for no gain (tackle by Dawan Landry),0.810,0.100
3,10:38,3,2,IND 28,10,14,Andrew Luck pass complete short right to Reggie Wayne for 5 yards (tackle by Aaron Ross),0.100,1.140
3,10:05,1,10,IND 33,10,14,Andrew Luck pass incomplete deep left intended for Dwayne Allen,1.140,0.590
3,9:56,2,10,IND 33,10,14,Andrew Luck pass complete short middle to Austin Collie for 6 yards (tackle by Paul Posluszny),0.590,0.700
3,9:35,3,4,IND 39,10,14,Andrew Luck pass incomplete short left intended for Coby Fleener (defended by Russell Allen),0.700,-0.780
3,9:30,4,4,IND 39,10,14,"Pat McAfee punts 38 yards, returned by Mike Thomas for 2 yards (tackle by Joe Lefeged)",-0.780,-0.610
3,9:20,1,10,JAX 25,10,14,Blaine Gabbert pass incomplete short right intended for Greg Jones,0.610,0.060
3,9:16,2,10,JAX 25,10,14,Maurice Jones-Drew left tackle for 3 yards (tackle by Kavell Conner),0.060,-0.230
3,8:36,3,7,JAX 28,10,14,Blaine Gabbert pass incomplete short right intended for Mike Thomas (defended by Vontae Davis),-0.230,-1.500
3,8:30,4,7,JAX 28,10,14,"Bryan Anger punts 46 yards, returned by T.Y. Hilton for no gain. Penalty on Zach Potter: Offensive Holding, 10 yards",-1.500,-1.330
3,8:20,1,10,IND 36,10,14,Vick Ballard left tackle for 5 yards (tackle by Paul Posluszny),1.330,1.470
3,7:46,2,5,IND 41,10,14,Vick Ballard up the middle for 4 yards (tackle by Russell Allen),1.470,1.290
3,7:04,3,1,IND 45,10,14,Andrew Luck pass complete short right to Dwayne Allen for 4 yards (tackle by Rashean Mathis),1.290,2.190
3,6:29,1,10,IND 49,10,14,"Andrew Luck pass incomplete deep middle intended for Reggie Wayne is intercepted by Paul Posluszny at JAX-33 and returned for 13 yards, lateral to Dawan Landry for 9 yards (tackle by Andrew Luck)",2.190,-2.590
3,6:18,1,10,IND 45,10,14,Maurice Jones-Drew up the middle for 5 yards (tackle by Jerrell Freeman),2.590,2.720
3,5:44,2,5,IND 40,10,14,Maurice Jones-Drew up the middle for 4 yards (tackle by Martin Tevaseu),2.720,2.540
3,5:06,3,1,IND 36,10,14,Greg Jones up the middle for 1 yard (tackle by Robert Mathis),2.540,3.250
3,4:23,1,10,IND 35,10,14,Blaine Gabbert pass complete short right to Greg Jones for 3 yards (tackle by Kavell Conner and Jerrell Freeman),3.250,3.110
3,3:47,2,7,IND 32,10,14,Maurice Jones-Drew up the middle for 3 yards (tackle by Fili Moala),3.110,2.810
3,3:07,3,4,IND 29,10,14,Blaine Gabbert pass incomplete short middle intended for Cecil Shorts,2.810,1.560
3,3:00,4,4,IND 29,13,14,Josh Scobee 47 yard field goal good,1.560,3.000
3,2:55,,,JAX 35,13,14,"Josh Scobee kicks off 70 yards, returned by Cassius Vaughn for 31 yards (tackle by Mike Harris)",0.000,0.670
3,2:49,1,10,IND 26,13,14,Andrew Luck pass complete short right to Donnie Avery for 15 yards,0.670,1.660
3,2:24,1,10,IND 41,13,14,Donald Brown left tackle for 4 yards (tackle by Russell Allen),1.660,1.660
3,1:44,2,6,IND 45,13,14,Andrew Luck pass incomplete short middle intended for Donnie Avery (defended by Rashean Mathis),1.660,0.960
3,1:39,3,6,IND 45,13,14,Andrew Luck pass incomplete short left intended for Donnie Avery (defended by William Middleton),0.960,-0.390
3,1:36,4,6,IND 45,13,14,"Pat McAfee punts 40 yards, out of bounds",-0.390,0.220
3,1:27,1,10,JAX 15,13,14,"Maurice Jones-Drew up the middle for 3 yards (tackle by Tom Zbikowski). Penalty on Robert Mathis: Defensive Offside, 5 yards (no play)",-0.220,0.680
3,1:04,1,5,JAX 20,13,14,Maurice Jones-Drew left guard for 6 yards (tackle by Jerrell Freeman),0.680,0.670
3,0:26,1,10,JAX 26,13,14,"Blaine Gabbert pass incomplete short left intended for Kevin Elliott (defended by Tom Zbikowski). Penalty on Vontae Davis: Defensive Pass Interference, 14 yards (no play)",0.670,1.600
3,0:21,1,10,JAX 40,13,14,"Maurice Jones-Drew left end for no gain (tackle by Vontae Davis). Penalty on Brad Meester: Offensive Holding, 10 yards (no play)",1.600,0.940
3,0:04,1,20,JAX 30,13,14,Blaine Gabbert pass complete deep middle to Kevin Elliott for 22 yards (tackle by Tom Zbikowski),0.940,2.390
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 48,13,14,Maurice Jones-Drew up the middle for 8 yards (tackle by Jerry Hughes),2.390,2.930
4,14:42,2,2,IND 40,13,14,Maurice Jones-Drew up the middle for 5 yards (tackle by Kavell Conner),2.930,3.250
4,14:07,1,10,IND 35,13,14,Maurice Jones-Drew up the middle for 6 yards (tackle by Justin Hickman),3.250,3.510
4,13:27,2,4,IND 29,13,14,Blaine Gabbert pass complete short left to Kevin Elliott for 2 yards (tackle by Vontae Davis),3.510,3.070
4,12:46,3,2,IND 27,13,14,Maurice Jones-Drew left tackle for 3 yards (tackle by Moise Fokou),3.070,3.970
4,12:04,1,10,IND 24,13,14,"Blaine Gabbert pass incomplete deep left intended for Kevin Elliott. Penalty on Vontae Davis: Defensive Pass Interference, 15 yards (no play)",3.970,5.140
4,11:59,1,9,IND 9,13,14,Maurice Jones-Drew right end for 1 yard (tackle by Martin Tevaseu),5.140,4.570
4,11:16,2,8,IND 8,13,14,Blaine Gabbert pass incomplete short middle intended for Justin Blackmon (defended by Jerraud Powers),4.570,3.580
,,,,,,,"IND challenged the incomplete pass ruling, and the play was upheld.",,
4,11:09,3,8,IND 8,13,14,Blaine Gabbert pass incomplete short left intended for Kevin Elliott,3.580,2.950
4,11:05,4,8,IND 8,16,14,Josh Scobee 26 yard field goal good,2.950,3.000
4,11:02,,,JAX 35,16,14,"Josh Scobee kicks off 70 yards, returned by Cassius Vaughn for 25 yards (tackle by Mike Harris). Penalty on Mario Harvey: Offensive Holding, 7 yards",0.000,-0.380
4,10:55,1,10,IND 8,16,14,Donald Brown left end for 4 yards (tackle by Aaron Ross),-0.380,-0.490
4,10:18,2,6,IND 12,16,14,Andrew Luck pass complete short middle to Dwayne Allen for 17 yards (tackle by Russell Allen),-0.490,0.870
4,9:45,1,10,IND 29,16,14,Donald Brown left end for 6 yards (tackle by William Middleton),0.870,1.140
4,9:15,2,4,IND 35,16,14,Andrew Luck pass incomplete short right intended for Reggie Wayne (defended by Paul Posluszny),1.140,0.430
4,9:11,3,4,IND 35,16,14,Andrew Luck right end for 8 yards (tackle by Russell Allen),0.430,1.800
4,8:24,1,10,IND 43,16,14,Donald Brown right end for 9 yards (tackle by Dawan Landry and William Middleton),1.800,2.470
4,7:44,2,1,JAX 48,16,14,Donald Brown up the middle for 1 yard (tackle by Russell Allen),2.470,2.460
4,7:02,1,10,JAX 47,16,14,"Andrew Luck for 10 yards. Penalty on Russell Allen: Unnecessary Roughness, 15 yards",2.460,4.110
4,6:43,1,10,JAX 22,16,14,Donald Brown for 3 yards,4.110,3.970
4,6:13,2,7,JAX 19,16,14,Donald Brown left end for 2 yards (tackle by Dawan Landry),3.970,3.560
4,5:37,3,5,JAX 17,16,14,Andrew Luck pass complete short middle to Dwayne Allen for 4 yards (tackle by Mike Harris),3.560,2.720
4,4:45,4,1,JAX 13,16,14,"Penalty on Adam Vinatieri: Delay of Game, 5 yards (no play)",2.720,2.270
4,4:45,4,6,JAX 18,16,14,Adam Vinatieri 36 yard field goal no good,2.270,-0.670
4,4:40,1,10,JAX 26,16,14,Maurice Jones-Drew up the middle for 3 yards (tackle by Ricardo Mathews),0.670,0.540
4,3:57,2,7,JAX 29,16,14,Maurice Jones-Drew up the middle for no gain (tackle by Robert Mathis and Vontae Davis),0.540,-0.160
4,3:20,3,7,JAX 29,16,14,Blaine Gabbert pass incomplete short left intended for Kevin Elliott (defended by Antoine Bethea),-0.160,-1.440
4,3:15,4,7,JAX 29,16,14,"Bryan Anger punts 55 yards, returned by T.Y. Hilton for 9 yards (tackle by Antwon Blake)",-1.440,-0.610
4,3:02,1,10,IND 25,16,14,"Andrew Luck for 6 yards. Penalty on Dwayne Allen: Offensive Holding, 10 yards (no play)",0.610,-0.410
4,2:56,1,20,IND 15,16,14,Andrew Luck pass complete deep left to T.Y. Hilton for 32 yards (tackle by William Middleton),-0.410,2.060
4,2:32,1,10,IND 47,16,14,Andrew Luck pass incomplete short right intended for Donnie Avery,2.060,1.520
4,2:28,2,10,IND 47,16,14,Andrew Luck pass incomplete short right intended for Reggie Wayne,1.520,0.830
4,2:23,3,10,IND 47,16,14,"Andrew Luck pass incomplete deep middle intended for Reggie Wayne. Penalty on Mewelde Moore: Offensive Holding, 10 yards (no play)",0.830,-0.490
4,2:17,3,20,IND 37,16,14,Andrew Luck pass incomplete deep middle intended for Donnie Avery,-0.490,-0.910
4,2:10,4,20,IND 37,16,14,"Pat McAfee punts 63 yards, touchback",-0.910,-0.280
4,2:01,1,10,JAX 20,16,14,Maurice Jones-Drew right tackle for 4 yards (tackle by Jerrell Freeman),0.280,0.270
4,1:56,2,6,JAX 24,16,14,"Maurice Jones-Drew up the middle for -3 yards. Maurice Jones-Drew fumbles, recovered by Maurice Jones-Drew at JAX-21",0.270,0.000
4,1:52,,,,16,14,Timeout #2 by Indianapolis Colts,0.000,-0.820
4,1:50,3,9,JAX 21,16,14,Maurice Jones-Drew up the middle for no gain (tackle by Sergio Brown),-0.820,0.000
4,1:46,,,,16,14,Timeout #3 by Indianapolis Colts,0.000,-1.960
4,1:46,4,9,JAX 21,16,14,"Bryan Anger punts 60 yards, returned by T.Y. Hilton for 14 yards (tackle by Kyle Bosworth)",-1.960,-1.140
4,1:33,1,10,IND 33,16,14,Andrew Luck pass complete short left to Donald Brown for 39 yards (tackle by Aaron Ross),1.140,3.710
4,1:23,1,10,JAX 28,16,14,Donald Brown left tackle for 1 yard (tackle by Russell Allen),3.710,0.000
4,1:18,,,,16,14,Timeout #1 by Jacksonville Jaguars,0.000,3.300
4,1:18,2,9,JAX 27,16,14,Donald Brown up the middle for 1 yard (tackle by Paul Posluszny),3.300,0.000
4,1:15,,,,16,14,Timeout #2 by Jacksonville Jaguars,0.000,2.740
4,1:15,3,8,JAX 26,16,14,Donald Brown up the middle for 7 yards (tackle by Russell Allen),2.740,0.000
4,1:01,,,,16,14,Timeout #3 by Jacksonville Jaguars,0.000,2.340
4,1:01,4,1,JAX 19,16,17,Adam Vinatieri 37 yard field goal good,2.340,3.000
4,0:56,,,IND 35,16,17,"Pat McAfee kicks off 74 yards, touchback",0.000,0.280
4,0:56,1,10,JAX 20,22,17,"Blaine Gabbert pass complete short right to Cecil Shorts for 80 yards, touchdown",0.280,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,0:56,,,,22,17,"Two Point Attempt: Maurice Jones-Drew left end, conversion fails",0.000,-1.000
4,0:45,,,JAX 35,22,17,"Josh Scobee kicks off 67 yards, returned by Cassius Vaughn for 40 yards (tackle by Mike Harris)",0.000,1.470
4,0:35,1,10,IND 38,22,17,Andrew Luck pass incomplete short right intended for T.Y. Hilton,1.470,0.920
4,0:31,2,10,IND 38,22,17,Andrew Luck pass incomplete deep left intended for Kris Adams,0.920,0.230
4,0:26,3,10,IND 38,22,17,Andrew Luck pass complete deep left to T.Y. Hilton for 36 yards (tackle by Chris Prosinski),0.230,3.840
4,0:07,1,10,JAX 26,22,17,Andrew Luck spiked the ball,3.840,3.300
4,0:07,2,10,JAX 26,22,17,Andrew Luck pass incomplete short right intended for Reggie Wayne (defended by Jeremy Mincey),3.300,2.610
4,0:02,3,10,JAX 26,22,17,Andrew Luck pass incomplete deep right intended for Reggie Wayne (defended by Aaron Ross),2.610,1.740
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
