Quarter,Time,Down,ToGo,Location,CHI,CLE,Detail,EPB,EPA
1,6:28,1,10,CHI 29,3,0,Nick Chubb right tackle for 2 yards (tackle by Duke Shelley and Roquan Smith),,
1,5:47,2,8,CHI 27,3,0,Baker Mayfield pass complete short middle to Odell Beckham for 7 yards (tackle by Duke Shelley),,
1,5:05,3,1,CHI 20,3,0,Baker Mayfield pass complete short right to Demetric Felton for no gain (tackle by Duke Shelley),,
1,4:23,4,1,CHI 20,3,0,Baker Mayfield sacked by Khalil Mack for -11 yards,,
1,4:18,1,10,CHI 31,3,0,Justin Fields sacked by Jadeveon Clowney for -10 yards,,
1,3:36,2,20,CHI 21,3,0,David Montgomery left tackle for -2 yards (tackle by Jeremiah Owusu-Koramoah and Jadeveon Clowney),,
1,2:54,3,22,CHI 19,3,0,Justin Fields pass complete short right to Cole Kmet for 11 yards (tackle by Troy Hill and Grant Delpit),,
1,2:18,4,11,CHI 30,3,0,"Pat O'Donnell punts 61 yards, returned by Demetric Felton for 14 yards (tackle by Joel Iyiegbuniwe)",,
1,2:03,1,10,CLE 23,3,0,Baker Mayfield pass complete short right to Kareem Hunt for 3 yards (tackle by Khyiris Tonga and Roquan Smith),,
1,1:19,2,7,CLE 26,3,0,Baker Mayfield pass complete short left to Kareem Hunt for 18 yards (tackle by Eddie Jackson),,
1,0:37,1,10,CLE 44,3,0,Odell Beckham right end for 10 yards (tackle by Eddie Jackson),,
Quarter,Time,Down,ToGo,Location,CHI,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CHI 46,3,0,Kareem Hunt right tackle for 12 yards (tackle by Deon Bush),,
2,14:15,1,10,CHI 34,3,0,Baker Mayfield scrambles left end for 4 yards (tackle by Alec Ogletree),,
2,13:40,2,6,CHI 30,3,0,Kareem Hunt right guard for 1 yard (tackle by Duke Shelley and Bilal Nichols),,
2,13:02,3,5,CHI 29,3,0,"Kareem Hunt right guard for no gain (tackle by Deon Bush). Penalty on Jack Conklin: Offensive Holding, 10 yards (accepted) (no play)",,
2,12:42,3,15,CHI 39,3,0,Baker Mayfield pass incomplete deep right intended for Odell Beckham,,
2,12:36,4,15,CHI 39,3,3,Chase McLaughlin 57 yard field goal good,,
2,12:31,,,CLE 35,3,3,"Chase McLaughlin kicks off 64 yards, returned by Khalil Herbert for 22 yards (tackle by Elijah Lee and Tony Fields)",,
2,12:25,1,10,CHI 23,3,3,David Montgomery left tackle for 1 yard (tackle by Troy Hill),,
2,11:48,2,9,CHI 24,3,3,Justin Fields sacked by and Jeremiah Owusu-Koramoah for -5 yards and Myles Garrett for -5 yards,,
2,11:04,3,14,CHI 19,3,3,Justin Fields sacked by Myles Garrett for -5 yards,,
2,10:13,4,19,CHI 14,3,3,"Pat O'Donnell punts 61 yards, returned by Demetric Felton for 8 yards (tackle by Damien Williams). Penalty on Elijah Lee: Offensive Illegal Block Above the Waist, 10 yards (accepted)",,
2,10:13,1,10,CLE 23,3,3,Nick Chubb right guard for 3 yards (tackle by Bilal Nichols and Khyiris Tonga),,
2,9:35,2,7,CLE 26,3,3,Baker Mayfield pass incomplete short left intended for Austin Hooper,,
2,9:31,3,7,CLE 26,3,3,Baker Mayfield pass complete deep left to Rashard Higgins for 17 yards (tackle by Eddie Jackson),,
2,8:50,1,10,CLE 43,3,3,Baker Mayfield pass complete short right to Rashard Higgins for 7 yards (tackle by Alec Ogletree),,
2,8:15,2,3,CLE 50,3,3,Nick Chubb right guard for 13 yards (tackle by Christian Jones),,
2,7:26,1,10,CHI 37,3,3,Nick Chubb left end for -1 yards (tackle by Akiem Hicks),,
2,6:41,2,11,CHI 38,3,3,Baker Mayfield pass incomplete short left,,
2,6:32,3,11,CHI 38,3,3,Baker Mayfield sacked by Mario Edwards for -9 yards,,
2,5:45,4,20,CHI 47,3,3,"Jamie Gillan punts 34 yards, recovered by Caleb Johnson at CHI-19",,
2,5:37,1,10,CHI 19,3,3,Justin Fields pass complete short right to Darnell Mooney for 9 yards (tackle by Greg Newsome),,
2,4:56,2,1,CHI 28,3,3,David Montgomery right guard for 6 yards (tackle by Myles Garrett),,
2,4:17,1,10,CHI 34,3,3,Justin Fields pass complete short left to Allen Robinson for 9 yards (tackle by Greg Newsome),,
2,3:51,2,1,CHI 43,3,3,Justin Fields pass incomplete short left intended for Darnell Mooney,,
2,3:48,3,1,CHI 43,3,3,"Penalty on Germain Ifedi: False Start, 4 yards (accepted) (no play)",,
2,3:48,3,5,CHI 39,3,3,Justin Fields sacked by Myles Garrett for -1 yards,,
2,3:06,4,6,CHI 38,3,3,"Pat O'Donnell punts 52 yards, returned by Demetric Felton for 11 yards (tackle by Khalil Herbert and Nsimba Webster). Penalty on M.J. Stewart: Offensive Illegal Block Above the Waist, 10 yards (accepted)",,
2,2:54,1,10,CLE 11,3,3,Nick Chubb right tackle for 4 yards (tackle by Trevis Gipson),,
2,2:13,2,6,CLE 15,3,3,Nick Chubb left guard for 1 yard (tackle by Mario Edwards),,
2,2:00,3,5,CLE 16,3,3,Baker Mayfield pass complete deep right to Donovan Peoples-Jones for 18 yards,,
2,1:53,1,10,CLE 34,3,3,Kareem Hunt left guard for 11 yards (tackle by Duke Shelley),,
2,1:29,1,10,CLE 45,3,3,Baker Mayfield pass complete short left to Kareem Hunt for 17 yards (tackle by Roquan Smith),,
2,1:02,,,,,,Timeout #1 by Chicago Bears,,
2,1:02,1,10,CHI 38,3,3,Baker Mayfield pass complete short middle to Austin Hooper for 6 yards (tackle by Roquan Smith),,
2,0:55,,,,,,Timeout #1 by Cleveland Browns,,
2,0:55,2,4,CHI 32,3,3,Baker Mayfield pass complete short right to Kareem Hunt for 4 yards (tackle by DeAndre Houston-Carson and Roquan Smith),,
2,0:48,,,,,,Timeout #2 by Cleveland Browns,,
2,0:48,1,10,CHI 28,3,3,Baker Mayfield pass incomplete short right intended for Kareem Hunt (defended by Trevis Gipson),,
2,0:44,2,10,CHI 28,3,3,Baker Mayfield pass complete short right to Kareem Hunt for 9 yards (tackle by Angelo Blackson),,
2,0:36,,,,,,Timeout #3 by Cleveland Browns,,
2,0:36,3,1,CHI 19,3,3,Nick Chubb right guard for 6 yards (tackle by Deon Bush),,
2,0:25,1,10,CHI 13,3,3,Baker Mayfield spiked the ball,,
2,0:23,2,10,CHI 13,3,9,"Baker Mayfield pass complete short middle to Austin Hooper for 13 yards, touchdown",,
2,0:19,,,CHI 15,3,10,Chase McLaughlin kicks extra point good,,
2,0:19,,,CLE 35,3,10,"Chase McLaughlin kicks off 64 yards, returned by Khalil Herbert for 39 yards (tackle by Greedy Williams). Penalty on Jesse James: Offensive Illegal Block Above the Waist, 15 yards (accepted)",,
2,0:12,1,10,CHI 10,3,10,David Montgomery left guard for 4 yards (tackle by Malik Jackson and Ronnie Harrison),,
Quarter,Time,Down,ToGo,Location,CHI,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 35,3,10,"Chase McLaughlin kicks off 65 yards, touchback.",,
3,15:00,1,10,CHI 25,3,10,Justin Fields pass incomplete short middle intended for Cole Kmet,,
3,14:58,2,10,CHI 25,3,10,Justin Fields pass incomplete short middle intended for Darnell Mooney (defended by Malcolm Smith),,
3,14:52,3,10,CHI 25,3,10,Justin Fields sacked by and Takkarist McKinley for -8 yards and Malik Jackson for -8 yards,,
3,14:12,4,18,CHI 17,3,10,"Pat O'Donnell punts 50 yards, returned by Demetric Felton for 23 yards (tackle by Caleb Johnson)",,
3,13:58,1,10,CHI 44,3,10,Nick Chubb right tackle for no gain (tackle by Deon Bush and Kindle Vildor),,
3,13:14,2,10,CHI 44,3,10,Baker Mayfield scrambles up the middle for 3 yards (tackle by Deon Bush),,
3,12:29,3,7,CHI 41,3,10,Baker Mayfield pass complete deep right to Odell Beckham for 26 yards,,
3,11:54,1,10,CHI 15,3,10,Nick Chubb right guard for no gain (tackle by Akiem Hicks),,
3,11:20,2,10,CHI 15,3,10,"Nick Chubb left guard for no gain (tackle by Roquan Smith and Eddie Jackson). Penalty on Joel Bitonio: Offensive Holding, 10 yards (accepted) (no play)",,
3,10:58,2,20,CHI 25,3,10,Baker Mayfield sacked by Khalil Mack for -10 yards,,
3,10:10,3,30,CHI 35,3,10,Baker Mayfield scrambles left end for 12 yards (tackle by DeAndre Houston-Carson),,
3,9:36,4,18,CHI 23,3,13,Chase McLaughlin 41 yard field goal good,,
3,9:32,,,CLE 35,3,13,"Chase McLaughlin kicks off 65 yards, returned by Khalil Herbert for 23 yards (tackle by M.J. Stewart)",,
3,9:27,1,10,CHI 23,3,13,David Montgomery left guard for 2 yards (tackle by Myles Garrett),,
3,8:51,2,8,CHI 25,3,13,Justin Fields pass incomplete short right intended for Marquise Goodwin (defended by Greg Newsome),,
3,8:45,3,8,CHI 25,3,13,Justin Fields sacked by Myles Garrett for -3 yards,,
3,7:57,4,11,CHI 22,3,13,"Pat O'Donnell punts 63 yards, returned by Demetric Felton for 9 yards (tackle by Nsimba Webster)",,
3,7:46,1,10,CLE 24,3,13,Nick Chubb left guard for 1 yard (tackle by Angelo Blackson and Roquan Smith),,
3,7:04,2,9,CLE 25,3,13,Nick Chubb left guard for 4 yards (tackle by Jeremiah Attaochu),,
3,6:37,3,5,CLE 29,3,13,Baker Mayfield sacked by and Robert Quinn for -4 yards and Mario Edwards for -4 yards,,
3,5:54,4,9,CLE 25,3,13,"Jamie Gillan punts 48 yards, returned by Nsimba Webster for 4 yards (tackle by Harrison Bryant and M.J. Stewart)",,
3,5:45,1,10,CHI 31,3,13,Justin Fields pass incomplete short left intended for Jimmy Graham,,
3,5:40,2,10,CHI 31,3,13,Justin Fields pass incomplete short left intended for Allen Robinson,,
3,5:36,3,10,CHI 31,3,13,Justin Fields pass complete short left to Allen Robinson for 18 yards (tackle by Denzel Ward),,
3,5:11,1,10,CHI 49,3,13,Justin Fields pass incomplete short left intended for David Montgomery (defended by Jeremiah Owusu-Koramoah),,
3,5:06,2,10,CHI 49,3,13,Justin Fields left tackle for 1 yard (tackle by Jeremiah Owusu-Koramoah),,
3,4:27,3,9,CHI 50,3,13,"Justin Fields pass complete short right to Cole Kmet for no gain (tackle by Troy Hill). Penalty on Jason Peters: Offensive Holding, 10 yards (accepted) (no play)",,
3,4:02,3,19,CHI 40,3,13,"Justin Fields pass deep right is intercepted by John Johnson at CHI-3 and returned for no gain. Penalty on John Johnson: Defensive Pass Interference, 48 yards (accepted) (no play)",,
3,3:43,1,10,CLE 12,3,13,David Montgomery right guard for 5 yards (tackle by Malik McDowell),,
3,3:11,2,5,CLE 7,3,13,Justin Fields sacked by Ronnie Harrison for -8 yards,,
3,2:32,3,13,CLE 15,3,13,Justin Fields pass complete short right to David Montgomery for 11 yards (tackle by Ronnie Harrison),,
3,1:46,4,2,CLE 4,6,13,Cairo Santos 22 yard field goal good,,
3,1:43,,,CHI 35,6,13,"Cairo Santos kicks off 65 yards, touchback.",,
3,1:43,1,10,CLE 25,6,13,Baker Mayfield pass complete short left to Odell Beckham for 16 yards (tackle by Jaylon Johnson),,
3,0:58,1,10,CLE 41,6,13,Baker Mayfield pass incomplete deep right intended for Odell Beckham,,
3,0:51,2,10,CLE 41,6,13,Baker Mayfield pass complete to Kareem Hunt for 23 yards (tackle by Bilal Nichols and Duke Shelley),,
3,0:07,1,10,CHI 36,6,13,Kareem Hunt right end for 7 yards (tackle by Alec Ogletree),,
Quarter,Time,Down,ToGo,Location,CHI,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,CHI 29,6,13,Baker Mayfield pass incomplete deep left intended for Odell Beckham,,
4,14:55,3,3,CHI 29,6,19,"Kareem Hunt right tackle for 29 yards, touchdown",,
4,14:46,,,CHI 15,6,20,Chase McLaughlin kicks extra point good,,
4,14:46,,,CLE 35,6,20,"Chase McLaughlin kicks off 68 yards, returned by Khalil Herbert for 31 yards (tackle by A.J. Green)",,
4,14:39,1,10,CHI 28,6,20,Justin Fields pass incomplete short left intended for Allen Robinson (defended by Denzel Ward),,
4,14:35,2,10,CHI 28,6,20,"Justin Fields pass incomplete short left intended for David Montgomery. Penalty on Denzel Ward: Defensive Holding, 5 yards (accepted) (no play)",,
4,14:30,1,10,CHI 33,6,20,Justin Fields pass incomplete short left intended for Darnell Mooney,,
4,14:27,2,10,CHI 33,6,20,Justin Fields left end for 4 yards (tackle by Denzel Ward),,
4,13:55,3,6,CHI 37,6,20,Justin Fields pass incomplete short right intended for Cole Kmet (defended by Ronnie Harrison),,
4,13:51,4,6,CHI 37,6,20,"Pat O'Donnell punts 48 yards, returned by Demetric Felton for 14 yards (tackle by Nsimba Webster)",,
4,13:40,1,10,CLE 29,6,20,Baker Mayfield pass complete short left to Odell Beckham for 15 yards (tackle by Jaylon Johnson),,
4,13:07,1,10,CLE 44,6,20,Nick Chubb right tackle for 14 yards (tackle by Alec Ogletree),,
4,12:21,1,10,CHI 42,6,20,Nick Chubb right tackle for 3 yards (tackle by Khyiris Tonga),,
4,11:35,2,7,CHI 39,6,20,Nick Chubb left guard for 5 yards (tackle by Bilal Nichols and Eddie Jackson),,
4,10:50,3,2,CHI 34,6,20,Baker Mayfield pass incomplete short right intended for Harrison Bryant,,
4,10:45,,,,,,Timeout #1 by Cleveland Browns,,
4,10:45,4,2,CHI 34,6,23,Chase McLaughlin 52 yard field goal good,,
4,10:40,,,CLE 35,6,23,"Chase McLaughlin kicks off 65 yards, touchback.",,
4,10:40,1,10,CHI 25,6,23,David Montgomery left guard for 1 yard (tackle by Takkarist McKinley and Malcolm Smith),,
4,10:11,2,9,CHI 26,6,23,Justin Fields pass incomplete short left intended for Allen Robinson (defended by Greedy Williams),,
4,10:08,3,9,CHI 26,6,23,Justin Fields sacked by Myles Garrett for -13 yards,,
4,9:30,4,22,CHI 13,6,23,"Pat O'Donnell punts 62 yards, returned by Demetric Felton for 24 yards (tackle by Damien Williams)",,
4,9:18,1,10,CLE 49,6,23,Kareem Hunt left guard for 3 yards (tackle by Khyiris Tonga),,
4,8:32,2,7,CHI 48,6,23,Kareem Hunt left guard for 19 yards (tackle by Deon Bush and Roquan Smith),,
4,7:44,1,10,CHI 29,6,23,Kareem Hunt right tackle for 1 yard (tackle by Kindle Vildor),,
4,6:58,2,9,CHI 28,6,23,Nick Chubb right guard for 6 yards (tackle by Bilal Nichols),,
4,6:12,3,3,CHI 22,6,23,Nick Chubb left guard for 2 yards (tackle by Eddie Jackson and Margus Hunt),,
4,6:05,,,,,,Timeout #1 by Chicago Bears,,
4,6:05,4,1,CHI 20,6,23,Nick Chubb left guard for 6 yards (tackle by Angelo Blackson),,
4,5:20,1,10,CHI 14,6,23,Kareem Hunt right guard for -6 yards (tackle by Margus Hunt),,
4,4:37,2,16,CHI 20,6,23,Kareem Hunt right guard for 4 yards (tackle by Angelo Blackson and Akiem Hicks),,
4,3:52,3,12,CHI 16,6,23,Nick Chubb left tackle for 6 yards (tackle by Jaylon Johnson),,
4,3:46,4,6,CHI 10,6,26,Chase McLaughlin 28 yard field goal good,,
4,3:43,,,CLE 35,6,26,"Chase McLaughlin kicks off 65 yards, touchback.",,
4,3:43,1,10,CHI 25,6,26,Justin Fields pass complete short left to David Montgomery for 10 yards (tackle by Elijah Lee),,
4,3:17,1,10,CHI 35,6,26,Justin Fields pass incomplete short left intended for David Montgomery (defended by Jeremiah Owusu-Koramoah),,
4,3:13,2,10,CHI 35,6,26,Justin Fields pass incomplete short left intended for Cole Kmet,,
4,3:08,3,10,CHI 35,6,26,Justin Fields pass incomplete short right intended for Allen Robinson,,
4,3:02,4,10,CHI 35,6,26,Justin Fields sacked by Jadeveon Clowney for -14 yards,,
4,2:56,1,10,CHI 21,6,26,D'Ernest Johnson right tackle for 5 yards (tackle by Christian Jones),,
4,2:09,2,5,CHI 16,6,26,D'Ernest Johnson left guard for 4 yards (tackle by Margus Hunt),,
4,2:00,3,1,CHI 12,6,26,Case Keenum up the middle for 2 yards (tackle by Roquan Smith),,
4,1:16,1,10,CHI 10,6,26,Case Keenum kneels for -1 yards,,
4,0:38,2,11,CHI 11,6,26,Case Keenum kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
