Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
1,0:23,1,3,KAN 3,7,0,LaMont Jordan left tackle for 2 yards (tackle by Derrick Johnson),6.510,5.910
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,1,KAN 1,7,6,"LaMont Jordan up the middle for 1 yard, touchdown. Penalty on Eric Hicks: Defensive Offside (Declined)",5.910,7.000
2,,,,KAN 2,7,7,Sebastian Janikowski kicks extra point good,0.000,0.000
2,,,,OAK 30,7,7,"Sebastian Janikowski kicks off 68 yards, returned by Dante Hall for 28 yards (tackle by Stuart Schweigert)",0.000,0.940
2,14:49,1,10,KAN 30,7,7,Trent Green pass complete to Samie Parker for 49 yards (tackle by Charles Woodson). Penalty on Renaldo Hill: Illegal Use of Hands (Declined),0.940,4.170
2,14:24,1,10,OAK 21,7,7,Priest Holmes right end for 4 yards (tackle by Danny Clark),4.170,4.200
2,13:54,2,6,OAK 17,7,7,Larry Johnson up the middle for 11 yards (tackle by Renaldo Hill),4.200,5.830
2,13:19,1,6,OAK 6,13,7,"Larry Johnson left end for 6 yards, touchdown",5.830,7.000
2,,,,OAK 2,14,7,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,KAN 30,14,7,"Lawrence Tynes kicks off 73 yards, returned by Chris Carr for 27 yards (tackle by Chris Horn)",0.000,0.540
2,13:08,1,10,OAK 24,14,7,LaMont Jordan right guard for 4 yards (tackle by Greg Wesley),0.540,0.540
2,12:30,2,6,OAK 28,14,7,Kerry Collins pass incomplete intended for John Paul Foschi,0.540,-0.160
2,12:27,3,6,OAK 28,14,7,Kerry Collins pass complete to Randy Moss for 21 yards (tackle by Sammy Knight),-0.160,2.190
2,11:45,1,10,OAK 49,14,7,Kerry Collins pass incomplete intended for LaMont Jordan (defended by Gary Stills),2.190,1.650
2,11:34,2,10,OAK 49,14,7,Kerry Collins pass complete to Jerry Porter for 22 yards (tackle by Dexter McCleon),1.650,3.640
2,11:05,1,10,KAN 29,14,7,Kerry Collins pass complete to Jerry Porter for 6 yards (tackle by Patrick Surtain),3.640,3.910
2,10:44,2,4,KAN 23,14,7,LaMont Jordan right end for 18 yards (tackle by Kawika Mitchell and Carlos Hall),3.910,6.060
2,9:59,1,5,KAN 5,14,7,LaMont Jordan right end for -1 yards (tackle by Eric Hicks and Carlos Hall),6.060,4.950
2,9:15,2,6,KAN 6,14,7,"Kerry Collins pass complete to Randy Moss for 6 yards. Penalty on Randy Moss: Offensive Pass Interfere, 10 yards (no play)",4.950,3.340
2,9:09,2,16,KAN 16,14,7,Kerry Collins pass incomplete intended for LaMont Jordan,3.340,2.850
2,8:34,3,16,KAN 16,14,7,Kerry Collins pass complete to LaMont Jordan for 4 yards (tackle by Derrick Johnson),2.850,2.630
2,8:33,4,12,KAN 12,14,10,Sebastian Janikowski 29 yard field goal good,2.630,3.000
2,,,,OAK 30,14,10,"Sebastian Janikowski kicks off 51 yards, returned by Dante Hall for 1 yard (tackle by Renaldo Hill). Penalty on Jarrod Cooper: Offside on Free Kick, 5 yards (no play)",0.000,0.000
2,,,,OAK 25,14,10,"Sebastian Janikowski kicks off 71 yards, returned by Dante Hall for 45 yards (tackle by Derrick Gibson)",0.000,2.190
2,8:16,1,10,KAN 49,14,10,Trent Green pass incomplete intended for Eddie Kennison,2.190,1.650
2,8:09,2,10,KAN 49,14,10,Larry Johnson up the middle for 9 yards (tackle by Warren Sapp),1.650,2.150
2,7:28,3,1,OAK 42,14,10,Larry Johnson left end for no gain (tackle by Warren Sapp and Derrick Burgess),2.150,0.460
2,6:57,4,1,OAK 42,14,10,"Dustin Colquitt punts 42 yards, touchback",0.460,-0.280
2,6:48,1,10,OAK 20,14,10,LaMont Jordan left end for 5 yards (tackle by Greg Wesley and Dexter McCleon),0.280,0.410
2,6:13,2,5,OAK 25,14,10,LaMont Jordan left end for 2 yards (tackle by Greg Wesley),0.410,-0.030
2,5:47,3,3,OAK 27,14,10,Kerry Collins pass incomplete intended for Jerry Porter,-0.030,-1.570
2,5:43,4,3,OAK 27,14,10,"Shane Lechler punts 56 yards, returned by Dante Hall for 11 yards (tackle by Derrick Gibson)",-1.570,-0.810
2,5:29,1,10,KAN 28,14,10,Trent Green pass incomplete intended for Kris Wilson (defended by Derrick Gibson),0.810,0.260
2,5:24,2,10,KAN 28,14,10,Trent Green pass complete to Priest Holmes for 8 yards (tackle by Danny Clark),0.260,0.630
2,4:53,3,2,KAN 36,14,10,Trent Green pass complete to Chris Horn for 8 yards (tackle by Charles Woodson and Stuart Schweigert),0.630,1.860
2,4:19,1,10,KAN 44,14,10,"Trent Green pass incomplete intended for Eddie Kennison. Penalty on Stanford Routt: Defensive Pass Interfere, 35 yards (no play)",1.860,4.170
2,4:12,1,10,OAK 21,14,10,Trent Green pass complete to Tony Gonzalez for 7 yards (tackle by Danny Clark),4.170,4.740
2,3:51,2,3,OAK 14,14,10,Priest Holmes left guard for 2 yards (tackle by Tommy Kelly and Ted Washington),4.740,4.490
2,3:15,3,1,OAK 12,14,10,Priest Holmes left end for -1 yards (tackle by Kirk Morrison),4.490,2.690
2,2:33,4,2,OAK 13,17,10,Lawrence Tynes 31 yard field goal good,2.690,3.000
2,,,,KAN 30,17,10,"Lawrence Tynes kicks off 59 yards, returned by Chris Carr for 18 yards (tackle by Benny Sapp)",0.000,0.870
2,2:21,1,10,OAK 29,17,10,Kerry Collins right end for 3 yards,0.870,0.730
2,2:00,2,7,OAK 32,17,10,Kerry Collins pass complete to LaMont Jordan for 4 yards (tackle by Derrick Johnson),0.730,0.560
2,1:23,3,3,OAK 36,17,10,Kerry Collins pass complete to Ronald Curry for 8 yards (tackle by Patrick Surtain),0.560,1.860
2,1:18,1,10,OAK 44,17,10,"LaMont Jordan up the middle for 56 yards. Penalty on Langston Walker: Offensive Holding, 10 yards (no play)",1.860,1.200
2,1:08,1,20,OAK 34,17,10,Kerry Collins pass complete to Zack Crockett for 8 yards (tackle by Derrick Johnson),1.200,1.050
2,1:00,,,,17,10,Timeout #1 by Oakland Raiders,0.000,1.050
2,1:00,2,12,OAK 42,17,10,Kerry Collins pass incomplete intended for Jerry Porter,1.050,0.370
2,0:55,3,12,OAK 42,17,10,Kerry Collins pass incomplete intended for LaMont Jordan,0.370,-0.590
2,0:51,4,12,OAK 42,17,10,"Shane Lechler punts 41 yards, returned by Dante Hall for 83 yards. Penalty on Jerome Woods: Illegal Block Above the , 8 yards",-0.590,0.380
2,0:22,1,10,KAN 8,17,10,Larry Johnson left guard for 6 yards (tackle by Derrick Burgess),-0.380,-0.320
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,17,10,"Lawrence Tynes kicks off 64 yards, returned by Chris Carr for 27 yards (tackle by Ronnie Cruz)",0.000,1.140
3,14:49,1,10,OAK 33,17,10,Kerry Collins pass complete to Randy Moss for 18 yards (tackle by Dexter McCleon),1.140,2.320
3,14:29,1,10,KAN 49,17,10,Kerry Collins pass complete to Zack Crockett for 15 yards (tackle by Dexter McCleon and Greg Wesley),2.320,3.310
3,13:42,1,10,KAN 34,17,10,Kerry Collins pass incomplete intended for Jerry Porter,3.310,2.770
3,12:55,2,10,KAN 34,17,10,LaMont Jordan left end for -3 yards (tackle by Jared Allen),2.770,1.690
3,12:53,3,13,KAN 37,17,10,"Penalty on Eric Hicks: Encroachment, 5 yards (no play)",1.690,2.350
3,12:40,3,8,KAN 32,17,10,Kerry Collins pass incomplete intended for Randy Moss (defended by Kawika Mitchell),2.350,1.240
3,12:34,4,8,KAN 32,17,10,Sebastian Janikowski 50 yard field goal no good,1.240,-1.600
3,12:29,1,10,KAN 40,17,10,Trent Green pass complete to Eddie Kennison for 14 yards (tackle by Charles Woodson),1.600,2.520
3,11:47,1,10,OAK 46,17,10,Trent Green pass complete to Eddie Kennison for 14 yards (tackle by Danny Clark),2.520,3.450
3,11:05,1,10,OAK 32,17,10,Trent Green up the middle for 2 yards (tackle by Bobby Hamilton),3.450,3.170
3,10:23,2,8,OAK 30,17,10,Priest Holmes right end for 2 yards (tackle by Derrick Gibson and Warren Sapp),3.170,2.740
3,9:41,3,6,OAK 28,17,10,Trent Green pass incomplete intended for Samie Parker,2.740,1.610
3,9:35,4,6,OAK 28,17,10,"Lawrence Tynes 46 yard field goal no good, blocked by Langston Walker",1.610,-1.330
3,9:29,1,10,OAK 36,17,16,"Kerry Collins pass complete to Randy Moss for 64 yards, touchdown",1.330,7.000
3,,,,KAN 2,17,17,Sebastian Janikowski kicks extra point good,0.000,0.000
3,,,,OAK 30,17,17,"Sebastian Janikowski kicks off 63 yards, returned by Dante Hall for 19 yards (tackle by Ryan Riddle)",,
3,9:12,1,10,KAN 26,17,17,"Penalty on Brian Waters: False Start, 5 yards (no play)",0.670,0.340
3,9:12,1,15,KAN 21,17,17,Trent Green pass complete to Eddie Kennison for 14 yards (tackle by Tommy Kelly),0.340,1.350
3,8:33,2,1,KAN 35,17,17,Priest Holmes right end for no gain (tackle by Derrick Burgess),1.350,0.630
3,7:52,3,1,KAN 35,17,17,Trent Green right end for 2 yards (tackle by Danny Clark),0.630,1.400
3,7:15,1,10,KAN 37,17,17,Priest Holmes left end for no gain (tackle by Ed Jasper),1.400,0.860
3,6:35,2,10,KAN 37,17,17,Trent Green pass complete to Tony Gonzalez for 13 yards (tackle by Charles Woodson),0.860,2.260
3,6:04,1,10,OAK 50,17,17,"Dante Hall right end for 2 yards (tackle by Kirk Morrison). Penalty on Tony Gonzalez: Offensive Holding, 10 yards",2.260,1.730
3,5:24,1,18,KAN 42,17,17,Trent Green pass complete to Dante Hall for 15 yards (tackle by Nnamdi Asomugha),1.730,2.660
3,5:00,2,3,OAK 43,17,17,Priest Holmes up the middle for 5 yards (tackle by Kirk Morrison),2.660,3.050
3,4:14,1,10,OAK 38,17,17,Priest Holmes up the middle for 1 yard (tackle by Ed Jasper and Kirk Morrison),3.050,2.640
3,3:28,2,9,OAK 37,17,17,Trent Green pass complete to Tony Gonzalez for 8 yards (tackle by Fabian Washington),2.640,3.010
3,2:44,3,1,OAK 29,17,17,Priest Holmes left tackle for 20 yards (tackle by Nnamdi Asomugha),3.010,5.140
3,2:20,1,9,OAK 9,17,17,"Larry Johnson left end for -2 yards (tackle by Derrick Gibson). Penalty on Jordan Black: Offensive Holding, 10 yards (no play)",5.140,4.230
3,1:56,1,19,OAK 19,17,17,"Trent Green sacked by Derrick Burgess for -2 yards. Penalty on Jordan Black: Offensive Holding, 10 yards (no play)",4.230,3.640
3,1:31,1,29,OAK 29,17,17,Priest Holmes left end for 4 yards (tackle by Kirk Morrison and Danny Clark),3.640,2.330
3,0:51,2,25,OAK 25,17,17,Trent Green pass incomplete intended for Eddie Kennison (defended by Charles Woodson),2.330,1.680
3,0:45,3,25,OAK 25,17,17,Priest Holmes right end for 4 yards (tackle by Derrick Burgess),1.680,2.060
3,0:03,4,21,OAK 21,20,17,Lawrence Tynes 39 yard field goal good,2.060,3.000
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,,,,KAN 30,20,17,"Lawrence Tynes kicks off 63 yards, returned by Chris Carr for 23 yards (tackle by Jerome Woods)",0.000,0.940
4,14:55,1,10,OAK 30,20,17,LaMont Jordan up the middle for 2 yards (tackle by Jared Allen),0.940,0.660
4,14:18,2,8,OAK 32,20,17,Kerry Collins pass complete to Zack Crockett for 1 yard (tackle by Derrick Johnson),0.660,0.100
4,13:48,3,7,OAK 33,20,17,Kerry Collins pass complete to Randy Moss for 6 yards (tackle by Patrick Surtain),0.100,-0.780
4,13:37,4,1,OAK 39,20,17,"Shane Lechler punts 56 yards, returned by Dante Hall for 17 yards (tackle by Ryan Riddle)",-0.780,-0.410
4,13:25,1,10,KAN 22,20,17,Trent Green pass incomplete intended for Eddie Kennison (defended by Charles Woodson),0.410,-0.130
4,13:18,2,10,KAN 22,20,17,Kris Wilson left end for 6 yards (tackle by Kirk Morrison),-0.130,-0.030
4,12:34,,,,20,17,Timeout #1 by Kansas City Chiefs,0.000,-0.030
4,12:34,3,4,KAN 28,20,17,Trent Green pass complete to Samie Parker for 14 yards (tackle by Stuart Schweigert),-0.030,1.730
4,11:57,1,10,KAN 42,20,17,Trent Green pass complete to Chris Horn for 17 yards (tackle by Kirk Morrison and Stanford Routt),1.730,2.850
4,11:14,1,10,OAK 41,20,17,Larry Johnson up the middle for no gain (tackle by Ted Washington),2.850,2.310
4,10:36,2,10,OAK 41,20,17,Trent Green pass incomplete intended for Samie Parker,2.310,1.620
4,10:31,3,10,OAK 41,20,17,Trent Green pass complete to Tony Gonzalez for 12 yards (tackle by Derrick Gibson and Stuart Schweigert),1.620,3.640
4,9:41,1,10,OAK 29,20,17,Larry Johnson left guard for 5 yards (tackle by Kirk Morrison),3.640,3.780
4,9:00,2,5,OAK 24,20,17,Trent Green pass incomplete intended for Jason Dunn (defended by Danny Clark),3.780,3.070
4,8:56,3,5,OAK 24,20,17,Trent Green pass incomplete intended for Tony Richardson,3.070,1.920
4,8:51,4,5,OAK 24,23,17,Lawrence Tynes 42 yard field goal good,1.920,3.000
4,,,,KAN 30,23,17,"Lawrence Tynes kicks off 66 yards, returned by Chris Carr for 15 yards (tackle by Benny Sapp). Penalty on Danny Clark: Clipping, 9 yards",0.000,-0.380
4,8:40,1,10,OAK 10,23,17,"Kerry Collins up the middle for 8 yards (tackle by Kawika Mitchell). Penalty on Kawika Mitchell: Personal Foul, 15 yards",-0.380,1.140
4,8:16,1,10,OAK 33,23,17,"Alvis Whitted left end for 27 yards (tackle by Sammy Knight). Penalty on Jake Grove: Offensive Holding, 10 yards (no play)",1.140,0.480
4,7:48,1,20,OAK 23,23,17,Kerry Collins pass complete to Ronald Curry for 4 yards (tackle by Benny Sapp),0.480,-0.220
4,7:05,2,16,OAK 27,23,17,Kerry Collins pass incomplete intended for Jerry Porter (defended by Dexter McCleon),-0.220,-0.890
4,6:58,3,16,OAK 27,23,17,"Penalty on Randy Moss: False Start, 5 yards (no play)",-0.890,-1.550
4,6:58,3,21,OAK 22,23,17,Kerry Collins sacked by Kawika Mitchell for -1 yards,-1.550,-1.960
4,6:17,4,22,OAK 21,23,17,"Shane Lechler punts 51 yards (tackle by Kirk Morrison). Penalty on Rich Scanlon: Offensive Holding, 10 yards",-1.960,-0.410
4,6:05,1,10,KAN 22,23,17,Dante Hall right end for -9 yards (tackle by Danny Clark and Warren Sapp),0.410,-1.430
4,5:43,2,19,KAN 13,23,17,Priest Holmes up the middle for 12 yards (tackle by Fabian Washington),-1.430,-0.430
4,5:03,3,7,KAN 25,23,17,"Trent Green pass complete to Samie Parker for 23 yards (tackle by Charles Woodson). Samie Parker fumbles (forced by Charles Woodson), recovered by Stuart Schweigert at OAK-49 (tackle by Tony Gonzalez)",-0.430,-2.190
4,4:52,1,10,OAK 49,23,17,Kerry Collins pass incomplete intended for LaMont Jordan,2.190,1.650
4,4:42,2,10,OAK 49,23,17,LaMont Jordan right end for 5 yards (tackle by Patrick Surtain),1.650,1.620
4,4:05,3,5,KAN 46,23,17,Kerry Collins pass complete to Jerry Porter for 18 yards (tackle by Greg Wesley),1.620,3.710
4,3:23,1,10,KAN 28,23,17,LaMont Jordan up the middle for 7 yards (tackle by Benny Sapp and Sammy Knight),3.710,4.110
4,2:46,2,3,KAN 21,23,17,LaMont Jordan left guard for 7 yards (tackle by Kawika Mitchell),4.110,4.650
4,2:09,1,10,KAN 14,23,17,Kerry Collins pass incomplete intended for Jerry Porter (defended by Patrick Surtain),4.650,4.000
4,2:03,2,10,KAN 14,23,17,Kerry Collins pass complete to LaMont Jordan for 4 yards (tackle by Derrick Johnson),4.000,3.820
4,1:58,3,6,KAN 10,23,17,Kerry Collins pass incomplete intended for LaMont Jordan (defended by Eric Hicks),3.820,2.790
4,1:53,,,,23,17,Timeout #1 by Oakland Raiders,0.000,2.790
4,1:53,4,6,KAN 10,23,17,Kerry Collins pass incomplete intended for Jerry Porter (defended by Sammy Knight),2.790,0.380
4,1:46,1,10,KAN 10,23,17,Priest Holmes left tackle for 2 yards (tackle by Bobby Hamilton),-0.380,-0.630
4,1:41,,,,23,17,Timeout #2 by Oakland Raiders,0.000,-0.630
4,1:41,2,8,KAN 12,23,17,Priest Holmes left end for 14 yards (tackle by Stuart Schweigert),-0.630,0.670
4,1:32,,,,23,17,Timeout #3 by Oakland Raiders,0.000,0.670
4,1:32,1,10,KAN 26,23,17,Larry Johnson right end for 2 yards (tackle by Bobby Hamilton),0.670,0.400
4,0:48,2,8,KAN 28,23,17,Trent Green kneels for -1 yards,0.400,-0.430
4,0:08,3,9,KAN 27,23,17,Trent Green kneels for -1 yards,-0.430,-1.630
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
