Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
3,9:55,2,7,MIA 36,7,19,Ryan Fitzpatrick pass complete short middle to Tashard Choice for no gain,2.850,2.150
3,9:08,3,7,MIA 36,7,19,Ryan Fitzpatrick pass incomplete short right intended for Steve Johnson,2.150,0.880
3,9:03,4,7,MIA 36,7,19,"Shawn Powell punts 24 yards, fair catch by Davone Bess",0.880,0.350
3,8:56,1,10,MIA 12,7,19,"Penalty on Kyle Williams: Encroachment, 5 yards (no play)",-0.350,0.280
3,8:55,1,5,MIA 17,7,19,Reggie Bush up the middle for 4 yards (tackle by George Wilson and Nick Barnett),0.280,0.420
3,8:23,2,1,MIA 21,7,19,Reggie Bush up the middle for 3 yards (tackle by George Wilson and Marcell Dareus),0.420,0.540
3,7:46,1,10,MIA 24,7,19,Ryan Tannehill pass incomplete deep left intended for Davone Bess,0.540,0.000
3,7:40,2,10,MIA 24,7,19,Reggie Bush up the middle for -4 yards (tackle by Kyle Williams),0.000,-1.220
3,6:58,3,14,MIA 20,7,19,Ryan Tannehill pass incomplete short middle intended for Reggie Bush,-1.220,-2.030
3,6:54,4,14,MIA 20,7,19,"Brandon Fields punts 56 yards, out of bounds",-2.030,-0.540
3,6:46,1,10,BUF 24,7,19,Ryan Fitzpatrick left guard for 3 yards (tackle by Paul Soliai),0.540,0.400
3,6:17,2,7,BUF 27,7,19,C.J. Spiller right guard for -2 yards (tackle by R.J. Stanford),0.400,-0.560
3,5:37,3,9,BUF 25,7,19,Ryan Fitzpatrick sacked by Cameron Wake for -3 yards,-0.560,-1.900
3,5:08,4,12,BUF 22,7,19,"Shawn Powell punts 42 yards, out of bounds",-1.900,-1.330
3,5:01,1,10,MIA 36,7,19,Daniel Thomas left guard for -1 yards (tackle by Shawne Merriman),1.330,0.660
3,4:27,2,11,MIA 35,7,19,Ryan Tannehill pass complete short middle to Brian Hartline for 15 yards (tackle by Justin Rogers),0.660,2.260
3,3:53,1,10,,7,19,Daniel Thomas up the middle for 5 yards (tackle by Alex Carrington and George Wilson),2.260,2.390
3,3:25,2,5,BUF 45,7,19,Ryan Tannehill pass incomplete deep right intended for Brian Hartline,2.390,1.690
3,3:25,3,5,BUF 45,7,19,"Penalty on Mario Williams: Neutral Zone Infraction, 5 yards (no play)",1.690,2.920
3,3:21,1,10,BUF 40,7,19,Daniel Thomas right tackle for no gain (tackle by Kelvin Sheppard and Jairus Byrd),2.920,2.370
3,2:46,2,10,BUF 40,7,19,Ryan Tannehill pass incomplete deep middle intended for Charles Clay,2.370,1.680
3,2:42,3,10,BUF 40,7,19,"Ryan Tannehill pass incomplete deep right intended for Brian Hartline. Penalty on Stephon Gilmore: Illegal Contact, 5 yards (no play)",1.680,3.250
3,2:35,1,10,BUF 35,7,19,Ryan Tannehill pass incomplete short middle intended for Charles Clay,3.250,2.700
3,2:30,2,10,BUF 35,7,19,Daniel Thomas up the middle for 3 yards (tackle by Marcell Dareus and Spencer Johnson),2.700,2.410
3,1:52,3,7,BUF 32,7,19,Ryan Tannehill pass incomplete short left intended for Matt Moore,2.410,1.240
3,1:47,4,7,BUF 32,7,19,Dan Carpenter 50 yard field goal no good,1.240,-1.600
3,1:43,1,10,BUF 40,7,19,Ryan Fitzpatrick pass complete short left to Dorin Dickerson for 4 yards (tackle by Derrick Shelby and Chris Clemons),1.600,1.590
3,0:56,2,6,BUF 44,7,19,"C.J. Spiller right end for 5 yards (tackle by Karlos Dansby). Penalty on T.J. Graham: Offensive Holding, 10 yards (no play)",1.590,0.240
3,0:22,2,16,BUF 34,7,19,Ryan Fitzpatrick pass complete short middle to T.J. Graham for 3 yards (tackle by R.J. Stanford),0.240,-0.030
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,13,BUF 37,7,19,"Ryan Fitzpatrick pass complete short middle to Donald Jones for 3 yards (tackle by Reshad Jones). Donald Jones fumbles (forced by Reshad Jones), recovered by Eric Wood at BUF-40",-0.030,-0.720
4,14:21,4,10,BUF 40,7,19,"Shawn Powell punts 50 yards, returned by Marcus Thigpen for 9 yards (tackle by Bryan Scott)",-0.720,-0.150
4,14:04,1,10,MIA 19,7,19,Ryan Tannehill pass incomplete short right intended for Brian Hartline (defended by Marcell Dareus),0.150,-0.390
4,14:00,2,10,MIA 19,7,19,Reggie Bush up the middle for 8 yards (tackle by Nick Barnett and Jairus Byrd),-0.390,-0.030
4,13:24,3,2,MIA 27,7,19,Ryan Tannehill pass complete short middle to Davone Bess for 9 yards (tackle by Da'Norris Searcy),-0.030,1.330
4,12:54,1,10,MIA 36,7,19,"Ryan Tannehill pass incomplete deep left intended for Rishard Matthews. Penalty on Leodis McKelvin: Defensive Pass Interference, 30 yards (no play)",1.330,3.310
4,12:48,1,10,BUF 34,7,19,Reggie Bush up the middle for 11 yards (tackle by Bryan Scott),3.310,4.040
4,12:15,1,10,BUF 23,7,19,Reggie Bush right guard for 1 yard (tackle by Kyle Moore and Bryan Scott),4.040,3.630
4,11:36,2,9,BUF 22,7,19,Ryan Tannehill pass complete short left to Davone Bess for 14 yards (tackle by Justin Rogers),3.630,5.370
4,11:09,1,8,BUF 8,7,19,Daniel Thomas left guard for 2 yards (tackle by Nigel Bradham and Kelvin Sheppard),5.370,4.950
4,10:34,2,6,BUF 6,7,19,"Ryan Tannehill sacked by Kyle Moore for -10 yards. Penalty on Kyle Moore: Face Mask (15 Yards), 10 yards",4.950,5.830
4,10:14,1,6,BUF 6,7,19,Daniel Thomas up the middle for -1 yards (tackle by Justin Rogers),5.830,4.760
4,9:34,2,7,BUF 7,7,19,Daniel Thomas up the middle for 5 yards (tackle by Da'Norris Searcy and Mario Williams),4.760,4.950
4,8:48,3,2,BUF 2,13,19,"Ryan Tannehill pass complete short right to Davone Bess for 2 yards, touchdown",4.950,7.000
,,,,,,,"MIA challenged the incomplete pass ruling, and the original play was overturned.",,
4,8:48,,,BUF 2,14,19,Dan Carpenter kicks extra point good,0.000,0.000
4,8:42,,,MIA 35,14,19,"Dan Carpenter kicks off 67 yards, returned by Leodis McKelvin for 25 yards (tackle by R.J. Stanford)",0.000,0.480
4,8:36,1,10,BUF 23,14,19,C.J. Spiller right guard for 5 yards (tackle by Cameron Wake),0.480,0.610
4,7:51,2,5,BUF 28,14,19,Ryan Fitzpatrick pass complete short right to Steve Johnson for 13 yards (tackle by R.J. Stanford),0.610,1.660
4,7:16,1,10,BUF 41,14,19,Ryan Fitzpatrick pass incomplete short middle intended for Donald Jones,1.660,1.120
4,7:12,2,10,BUF 41,14,19,"Ryan Fitzpatrick pass incomplete short right intended for C.J. Spiller. Penalty on Nolan Carroll: Defensive Holding, 5 yards (no play)",1.120,1.990
4,7:07,1,10,BUF 46,14,19,C.J. Spiller right tackle for -4 yards (tackle by Jared Odrick and Reshad Jones),1.990,0.910
4,6:20,2,14,BUF 42,14,19,C.J. Spiller right guard for 3 yards (tackle by Kevin Burnett and Karlos Dansby),0.910,0.630
4,5:35,3,11,BUF 45,14,19,Ryan Fitzpatrick pass complete short right to C.J. Spiller for 2 yards (tackle by Reshad Jones and Olivier Vernon),0.630,-0.260
4,4:51,4,9,BUF 47,14,19,"Shawn Powell punts 52 yards, out of bounds",-0.260,0.380
4,4:42,1,10,MIA 1,14,19,Jorvorskie Lane up the middle for no gain (tackle by George Wilson and Kelvin Sheppard),-0.380,-0.780
4,4:07,2,10,MIA 1,14,19,Daniel Thomas up the middle for 8 yards (tackle by Kelvin Sheppard and Nick Barnett),-0.780,-0.480
4,3:22,3,2,MIA 9,14,19,Ryan Tannehill pass complete short left to Brian Hartline for 12 yards (tackle by Stephon Gilmore),-0.480,0.340
4,3:14,1,10,MIA 21,14,19,Daniel Thomas up the middle for 4 yards (tackle by Mario Williams and Marcell Dareus),0.340,0.340
4,2:43,2,6,MIA 25,14,19,Ryan Tannehill pass complete short right to Anthony Fasano for 8 yards (tackle by Bryan Scott),0.340,1.140
4,2:13,1,10,MIA 33,14,19,Ryan Tannehill sacked by Shawne Merriman for -1 yards,1.140,0.460
4,2:00,2,11,MIA 32,14,19,Ryan Tannehill pass incomplete deep left intended for Davone Bess is intercepted by Jairus Byrd at BUF-35,0.460,-1.270
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,1:54,1,10,BUF 35,14,19,C.J. Spiller left tackle for 6 yards (tackle by Chris Clemons),1.270,0.000
4,1:45,,,,14,19,Timeout #1 by Miami Dolphins,0.000,1.530
4,1:45,2,4,BUF 41,14,19,C.J. Spiller right guard for 3 yards (tackle by Chris Clemons and Kevin Burnett),1.530,0.000
4,1:39,,,,14,19,Timeout #2 by Miami Dolphins,0.000,1.220
4,1:39,3,1,BUF 44,14,19,C.J. Spiller up the middle for -1 yards (tackle by Karlos Dansby and Cameron Wake),1.220,0.000
4,1:35,,,,14,19,Timeout #3 by Miami Dolphins,0.000,-0.520
4,1:34,4,2,BUF 43,14,19,Shawn Powell punts 41 yards,-0.520,0.140
4,1:24,1,10,MIA 16,14,19,Ryan Tannehill pass complete short middle to Davone Bess for 18 yards (tackle by Justin Rogers),-0.140,1.200
4,1:17,1,10,MIA 34,14,19,Ryan Tannehill pass complete short middle to Rishard Matthews for 19 yards (tackle by Leodis McKelvin),1.200,2.460
4,0:56,1,10,BUF 47,14,19,"Ryan Tannehill pass complete deep right to Brian Hartline for 17 yards. Penalty on Brian Hartline: Offensive Pass Interference, 10 yards (no play)",2.460,1.800
4,0:50,1,20,MIA 43,14,19,Ryan Tannehill pass incomplete short middle intended for Davone Bess is intercepted by Bryan Scott at BUF-42 and returned for 14 yards (tackle by Jake Long),1.800,-2.650
4,0:41,1,10,MIA 44,14,19,Ryan Fitzpatrick kneels for -1 yards,2.650,1.980
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
