#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DAL 20,9,4:53,45,Punt
2,1,8:39,WAS 24,3,0:55,24,Touchdown
3,1,5:50,DAL 21,3,1:44,8,Punt
4,1,3:05,DAL 36,4,2:00,18,Punt
5,2,14:37,DAL 48,8,4:14,33,Field Goal
6,2,8:04,DAL 5,3,0:41,4,Punt
7,2,3:59,DAL 18,5,2:18,6,Punt
8,2,0:14,DAL 19,1,0:14,-1,End of Half
9,3,11:40,DAL 17,5,3:16,12,Punt
10,3,6:07,DAL 39,14,6:24,61,Touchdown
11,4,11:10,DAL 12,7,2:22,88,Touchdown
12,4,8:40,DAL 41,5,3:05,18,Punt
13,4,0:14,DAL 20,1,0:14,-1,End of Half
14,5,9:20,DAL 42,7,3:41,37,Field Goal
