Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
1,4:58,3,9,CLE 48,0,3,"Ben Roethlisberger pass complete short middle to Pat Freiermuth for no gain (tackle by Anthony Walker). Penalty on Chukwuma Okorafor: Illegal Formation, 5 yards (accepted) (no play)",,
1,4:30,3,14,PIT 47,0,3,Ben Roethlisberger pass incomplete short left intended for Pat Freiermuth (defended by Anthony Walker),,
1,4:27,4,14,PIT 47,0,3,"Pressley Harvin punts 38 yards, fair catch by Demetric Felton at CLE-15",,
1,4:19,1,10,CLE 15,0,3,Baker Mayfield pass complete short left to Demetric Felton for 14 yards (tackle by T.J. Watt),,
1,3:52,1,10,CLE 29,0,3,"Penalty on Jarvis Landry: False Start, 5 yards (accepted) (no play)",,
1,3:41,1,15,CLE 24,0,3,Baker Mayfield pass complete short right to Odell Beckham for 6 yards (tackle by Devin Bush),,
1,3:02,2,9,CLE 30,0,3,Demetric Felton left tackle for 3 yards (tackle by Joe Schobert and Chris Wormley),,
1,2:15,3,6,CLE 33,0,3,Baker Mayfield pass complete deep right to Jarvis Landry for 19 yards (tackle by Tre Norwood),,
1,1:30,1,10,PIT 48,0,3,Baker Mayfield pass complete short left to Nick Chubb for 8 yards (tackle by Devin Bush),,
1,0:43,2,2,PIT 40,0,3,Baker Mayfield sacked by Isaiahh Loudermilk for no gain,,
1,0:08,3,2,PIT 40,0,3,D'Ernest Johnson left end for 1 yard (tackle by Cameron Heyward),,
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,1,PIT 39,0,3,Nick Chubb left tackle for -1 yards (tackle by Devin Bush and T.J. Watt),,
2,14:54,1,10,PIT 40,0,3,Ben Roethlisberger pass complete short left to Najee Harris for 6 yards (tackle by John Johnson),,
2,14:10,2,4,PIT 46,0,3,Najee Harris right guard for 2 yards (tackle by Joe Jackson and Sione Takitaki),,
2,13:27,3,2,PIT 48,0,3,Ben Roethlisberger pass complete short middle to Chase Claypool for 12 yards (tackle by Malcolm Smith),,
2,12:59,1,10,CLE 40,0,3,Najee Harris right guard for 5 yards (tackle by John Johnson and Troy Hill),,
2,12:19,2,5,CLE 35,0,3,Ben Roethlisberger pass complete short right to Diontae Johnson for 17 yards (tackle by Greg Newsome),,
2,11:45,1,10,CLE 18,0,3,"Ray-Ray McCloud right end for 10 yards (tackle by Mack Wilson). Penalty on James Washington: Offensive Holding, 10 yards (accepted)",,
2,11:10,1,10,CLE 18,0,3,Ben Roethlisberger pass incomplete deep middle intended for Zach Gentry,,
2,11:04,2,10,CLE 18,0,3,"Najee Harris left end for no gain (tackle by Greedy Williams). Penalty on Kendrick Green: Offensive Holding, 10 yards (offset) . Penalty on Ronnie Harrison: Unnecessary Roughness / Defense, 15 yards (offset) (no play)",,
2,10:39,2,10,CLE 18,0,3,Ben Roethlisberger sacked by Malik McDowell for -4 yards,,
2,10:03,3,14,CLE 22,0,3,Ben Roethlisberger pass complete short right to Pat Freiermuth for 9 yards (tackle by Malcolm Smith and John Johnson),,
2,9:21,4,5,CLE 13,3,3,Chris Boswell 31 yard field goal good,,
2,9:18,,,PIT 35,3,3,"Chris Boswell kicks off 65 yards, touchback.",,
2,9:18,1,10,CLE 25,3,3,Nick Chubb right tackle for no gain (tackle by Cameron Heyward),,
2,8:50,2,10,CLE 25,3,3,Baker Mayfield pass incomplete deep middle intended for Jarvis Landry,,
2,8:44,3,10,CLE 25,3,3,Baker Mayfield pass incomplete short left intended for Rashard Higgins,,
2,8:40,4,10,CLE 25,3,3,Jamie Gillan punts 52 yards out of bounds,,
2,8:30,1,10,PIT 23,3,3,Ben Roethlisberger pass incomplete deep right intended for Diontae Johnson,,
2,8:25,2,10,PIT 23,3,3,Najee Harris right end for -3 yards (tackle by Jadeveon Clowney),,
2,7:40,3,13,PIT 20,3,3,"Ben Roethlisberger pass complete short left to Chase Claypool for 3 yards (tackle by Troy Hill and Anthony Walker). Penalty on Chukwuma Okorafor: Offensive Holding, 10 yards (declined)",,
2,7:31,4,10,PIT 23,3,3,"Pressley Harvin punts 56 yards, returned by Demetric Felton for 1 yard (tackle by Miles Killebrew)",,
2,7:16,1,10,CLE 22,3,3,Baker Mayfield sacked by Chris Wormley for -5 yards,,
2,6:30,2,15,CLE 17,3,3,Baker Mayfield pass incomplete short left intended for Jarvis Landry,,
2,6:24,3,15,CLE 17,3,3,Baker Mayfield pass incomplete short left intended for D'Ernest Johnson,,
2,6:21,4,15,CLE 17,3,3,"Jamie Gillan punts 56 yards, returned by Ray-Ray McCloud for 10 yards. Ray-Ray McCloud fumbles (forced by Demetric Felton), recovered by Justin Layne at PIT-37 (tackle by Demetric Felton). Penalty on Benny Snell: Running Into the Kicker, 5 yards (declined)",,
2,6:07,1,10,PIT 37,3,3,Ben Roethlisberger pass complete short right to Najee Harris for 3 yards (tackle by Greedy Williams and Malik McDowell),,
2,5:34,2,7,PIT 40,3,3,Najee Harris right guard for 11 yards (tackle by Jordan Elliott and Anthony Walker),,
2,4:53,1,10,CLE 49,3,3,Kalen Ballage left end for -3 yards (tackle by Myles Garrett),,
2,4:07,2,13,PIT 48,3,3,Ben Roethlisberger pass complete short right to James Washington for 4 yards (tackle by Greedy Williams and Troy Hill),,
2,3:36,3,9,CLE 48,3,3,Ben Roethlisberger pass complete short left to Diontae Johnson for 9 yards (tackle by Greedy Williams),,
2,3:16,1,10,CLE 39,3,3,Chase Claypool right end for 16 yards (tackle by Ronnie Harrison),,
2,2:56,1,10,CLE 23,3,3,Najee Harris right guard for 6 yards (tackle by Malcolm Smith and Anthony Walker),,
2,2:06,2,5,CLE 17,3,3,Najee Harris left tackle for 6 yards (tackle by Sione Takitaki),,
2,2:00,1,10,CLE 11,3,3,Ben Roethlisberger pass incomplete short middle intended for Diontae Johnson,,
2,1:55,2,10,CLE 11,3,3,Ben Roethlisberger sacked by Myles Garrett for -7 yards,,
2,1:51,,,,,,Timeout #1 by Cleveland Browns,,
2,1:51,3,17,CLE 18,3,3,Najee Harris left guard for 8 yards (tackle by Grant Delpit and Anthony Walker),,
2,1:45,,,,,,Timeout #2 by Cleveland Browns,,
2,1:45,4,9,CLE 10,3,3,Chris Boswell pass incomplete short right intended for Zach Gentry,,
2,1:38,1,10,CLE 10,3,3,Baker Mayfield pass complete short middle to D'Ernest Johnson for 7 yards (tackle by Arthur Maulet),,
2,1:18,2,3,CLE 17,3,3,Baker Mayfield pass complete short right to Rashard Higgins for 11 yards (tackle by Arthur Maulet),,
2,1:13,1,10,CLE 28,3,3,Baker Mayfield sacked by T.J. Watt for -5 yards,,
2,0:47,2,15,CLE 23,3,3,Baker Mayfield pass incomplete short left intended for D'Ernest Johnson,,
2,0:42,3,15,CLE 23,3,3,D'Ernest Johnson right tackle for 11 yards (tackle by Isaiahh Loudermilk),,
2,0:32,,,,,,Timeout #1 by Pittsburgh Steelers,,
2,0:32,4,4,CLE 34,3,3,"Jamie Gillan punts 50 yards, returned by Ray-Ray McCloud for 19 yards (tackle by Jamie Gillan)",,
2,0:21,1,10,PIT 35,3,3,Ben Roethlisberger kneels for no gain,,
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 35,3,3,"Chase McLaughlin kicks off 63 yards, returned by Ray-Ray McCloud for 25 yards (tackle by Tim Harris)",,
3,14:54,1,10,PIT 27,3,3,Najee Harris right tackle for 5 yards (tackle by Mack Wilson),,
3,14:12,2,5,PIT 32,3,3,Ben Roethlisberger pass incomplete short left intended for Diontae Johnson,,
3,14:08,3,5,PIT 32,3,3,Ben Roethlisberger pass incomplete short left intended for Diontae Johnson (defended by Malcolm Smith),,
3,14:04,4,5,PIT 32,3,3,"Pressley Harvin punts 44 yards, returned by Demetric Felton for no gain (tackle by Robert Spillane). Penalty on Troy Hill: Offensive Illegal Block Above the Waist, 10 yards (accepted)",,
3,13:55,1,10,CLE 14,3,3,"Nick Chubb left guard for 21 yards (tackle by Minkah Fitzpatrick). Penalty on Isaiah Buggs: Defensive Holding, 5 yards (accepted)",,
3,13:27,1,10,CLE 40,3,3,Nick Chubb left guard for 2 yards (tackle by Isaiah Buggs and Chris Wormley),,
3,12:45,2,8,CLE 42,3,3,Baker Mayfield pass complete short middle to Jarvis Landry for 15 yards (tackle by T.J. Watt),,
3,12:03,1,10,PIT 43,3,3,Baker Mayfield pass complete short left to Harrison Bryant for 21 yards (tackle by Minkah Fitzpatrick),,
3,11:27,1,10,PIT 22,3,3,Nick Chubb left guard for 4 yards (tackle by Derrek Tuszka),,
3,10:43,2,6,PIT 18,3,3,Baker Mayfield pass complete short right to Austin Hooper for 8 yards (tackle by Joe Schobert),,
3,10:09,1,10,PIT 10,3,3,D'Ernest Johnson right guard for no gain (tackle by T.J. Watt),,
3,9:42,2,10,PIT 10,3,9,"D'Ernest Johnson left end for 10 yards, touchdown",,
3,9:36,,,PIT 15,3,10,Chase McLaughlin kicks extra point good,,
3,9:36,,,CLE 35,3,10,"Chase McLaughlin kicks off 62 yards, returned by Ray-Ray McCloud for 19 yards (tackle by Elijah Lee and Tim Harris)",,
3,9:31,1,10,PIT 22,3,10,Ben Roethlisberger pass complete short left to Zach Gentry for 2 yards (tackle by Anthony Walker),,
3,8:56,2,8,PIT 24,3,10,Najee Harris left guard for 3 yards (tackle by Malik McDowell and Mack Wilson),,
3,8:14,3,5,PIT 27,3,10,Ben Roethlisberger pass complete short right to Diontae Johnson for 12 yards (tackle by Greedy Williams),,
3,7:57,1,10,PIT 39,3,10,Najee Harris right guard for 2 yards (tackle by Malcolm Smith and Anthony Walker),,
3,7:14,2,8,PIT 41,3,10,Ben Roethlisberger pass incomplete short right intended for Diontae Johnson (defended by Greg Newsome),,
3,7:10,3,8,PIT 41,3,10,Ben Roethlisberger pass complete short right to Benny Snell for 7 yards (tackle by Malcolm Smith),,
3,6:27,4,1,PIT 48,3,10,Najee Harris right guard for 1 yard (tackle by Ronnie Harrison and Jordan Elliott),,
3,5:49,1,10,PIT 49,3,10,Ben Roethlisberger pass complete short left to Chase Claypool for 16 yards (tackle by Greedy Williams),,
3,5:12,1,10,CLE 35,3,10,Najee Harris right guard for 1 yard (tackle by Malcolm Smith and Joe Jackson),,
3,4:27,2,9,CLE 34,3,10,Ben Roethlisberger pass complete short left to Pat Freiermuth for 22 yards (tackle by Malcolm Smith),,
3,4:08,1,10,CLE 12,3,10,Ben Roethlisberger pass complete short left to Diontae Johnson for 4 yards (tackle by Greg Newsome),,
3,3:43,2,6,CLE 8,9,10,"Najee Harris right guard for 8 yards, touchdown",,
3,3:39,,,CLE 2,9,10,"Two Point Attempt: Ben Roethlisberger rushes, conversion succeeds.. Penalty on Kendrick Green: Offensive Holding, 10 yards (accepted) (no play)",,
3,3:39,,,CLE 12,9,10,Two Point Attempt: Ben Roethlisberger pass incomplete intended for intended for Diontae Johnson,,
3,3:39,,,PIT 35,9,10,"Pressley Harvin kicks off 46 yards, out of bounds",,
3,3:39,1,10,CLE 40,9,10,Nick Chubb left guard for -2 yards (tackle by Cameron Sutton),,
3,3:06,2,12,CLE 38,9,10,Baker Mayfield pass incomplete short right intended for Rashard Higgins (defended by Joe Haden),,
3,2:59,3,12,CLE 38,9,10,Baker Mayfield pass complete short right to Jarvis Landry for 11 yards (tackle by Tre Norwood),,
3,2:10,4,1,CLE 49,9,10,"Penalty on CLE: Delay of Game, 5 yards (accepted) (no play)",,
3,2:10,4,6,CLE 44,9,10,Jamie Gillan punts 39 yards downed by Demetric Felton,,
3,1:42,1,10,PIT 17,9,10,Ben Roethlisberger pass complete short right to Zach Gentry for 13 yards (tackle by Mack Wilson),,
3,1:19,1,10,PIT 30,9,10,Najee Harris right guard for 3 yards (tackle by Jordan Elliott and Grant Delpit),,
3,0:35,2,7,PIT 33,9,10,Ben Roethlisberger pass complete short left to Najee Harris for 20 yards (tackle by Troy Hill),,
3,0:01,1,10,CLE 47,9,10,Najee Harris right guard for 5 yards (tackle by Troy Hill and Malcolm Smith),,
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,CLE 42,9,10,Chase Claypool left end for no gain (tackle by Ronnie Harrison),,
4,14:32,3,5,CLE 42,9,10,Najee Harris left tackle for 5 yards (tackle by Malik Jackson and Myles Garrett),,
4,13:53,1,10,CLE 37,9,10,"Najee Harris right guard for 2 yards (tackle by Malcolm Smith). Penalty on Malik Jackson: Defensive Holding, 5 yards (accepted)",,
4,13:22,1,10,CLE 30,9,10,"Anthony McFarland left guard for no gain (tackle by Grant Delpit). Penalty on Kevin Dotson: Offensive Holding, 10 yards (accepted) (no play)",,
4,12:56,1,20,CLE 40,9,10,Ben Roethlisberger pass complete short middle to Zach Gentry for 24 yards (tackle by Grant Delpit),,
4,12:31,1,10,CLE 16,9,10,Ben Roethlisberger pass complete short right to Chase Claypool for 14 yards (tackle by Ronnie Harrison),,
4,12:05,1,2,CLE 2,9,10,Najee Harris left guard for no gain (tackle by Anthony Walker),,
4,11:18,2,2,CLE 2,9,10,Ben Roethlisberger pass incomplete short right intended for Pat Freiermuth (defended by Jordan Elliott),,
4,11:12,3,2,CLE 2,9,10,Ben Roethlisberger pass incomplete short left intended for Diontae Johnson,,
4,11:09,,,,,,Timeout #1 by Pittsburgh Steelers,,
4,11:09,4,2,CLE 2,15,10,"Ben Roethlisberger pass complete short right to Pat Freiermuth for 2 yards, touchdown",,
4,11:04,,,CLE 2,15,10,Two Point Attempt: Ben Roethlisberger pass incomplete intended for intended for Diontae Johnson,,
4,11:04,,,PIT 35,15,10,"Pressley Harvin kicks off 55 yards, returned by Anthony Schwartz for 10 yards (tackle by Miles Killebrew)",,
4,10:58,1,10,CLE 20,15,10,Baker Mayfield pass complete deep left to David Njoku for 24 yards (tackle by Cameron Sutton),,
4,10:16,1,10,CLE 44,15,10,Baker Mayfield pass complete short right to David Njoku for 9 yards (tackle by Arthur Maulet),,
4,9:31,2,1,PIT 47,15,10,Nick Chubb left tackle for 2 yards (tackle by Cameron Heyward),,
4,8:50,1,10,PIT 45,15,10,Nick Chubb right tackle for no gain (tackle by Arthur Maulet and Alex Highsmith),,
4,8:07,2,10,PIT 45,15,10,Baker Mayfield pass complete short middle to David Njoku for 6 yards (tackle by Joe Schobert and Robert Spillane),,
4,7:27,3,4,PIT 39,15,10,Baker Mayfield scrambles right end for 5 yards (tackle by Minkah Fitzpatrick),,
4,6:57,1,10,PIT 34,15,10,Nick Chubb right tackle for 2 yards (tackle by Chris Wormley and Henry Mondeaux),,
4,6:14,2,8,PIT 32,15,10,"Baker Mayfield pass complete short left to Jarvis Landry for 11 yards. Jarvis Landry fumbles (forced by Joe Schobert), recovered by T.J. Watt at PIT-20 (tackle by Joe Schobert)",,
4,6:04,1,10,PIT 20,15,10,Najee Harris right guard for 2 yards (tackle by Mack Wilson),,
4,5:24,2,8,PIT 22,15,10,Ben Roethlisberger pass incomplete short left intended for Diontae Johnson (defended by Greedy Williams),,
4,5:17,3,8,PIT 22,15,10,Ben Roethlisberger pass complete short left to Diontae Johnson for 6 yards (tackle by Greg Newsome),,
4,4:27,4,2,PIT 28,15,10,"Penalty on PIT: Delay of Game, 5 yards (accepted) (no play)",,
4,4:29,4,7,PIT 23,15,10,Pressley Harvin punts 38 yards out of bounds,,
4,4:22,1,10,CLE 39,15,10,Nick Chubb right tackle for 12 yards (tackle by Terrell Edmunds),,
4,3:48,1,10,PIT 49,15,10,Nick Chubb right tackle for 1 yard (tackle by Joe Haden and Terrell Edmunds),,
4,3:09,2,9,PIT 48,15,10,Baker Mayfield pass complete short left to Jarvis Landry for 9 yards (tackle by Terrell Edmunds),,
4,3:03,1,10,PIT 39,15,10,Baker Mayfield pass incomplete short right intended for Jarvis Landry,,
4,2:57,,,,,,Timeout #2 by Pittsburgh Steelers,,
4,2:57,2,10,PIT 39,15,10,"Baker Mayfield pass incomplete deep middle intended for Odell Beckham. Penalty on Alex Highsmith: Roughing the Passer, 15 yards (accepted) (no play)",,
4,2:52,1,10,PIT 24,15,10,Baker Mayfield pass incomplete short left intended for Austin Hooper,,
4,2:46,2,10,PIT 24,15,10,Nick Chubb right guard for -1 yards (tackle by Alex Highsmith),,
4,2:06,3,11,PIT 25,15,10,"Penalty on Rashard Higgins: False Start, 5 yards (accepted) (no play)",,
4,2:05,3,16,PIT 30,15,10,Baker Mayfield pass complete short right to Austin Hooper for 4 yards (tackle by Joe Schobert),,
4,1:58,4,12,PIT 26,15,10,Baker Mayfield pass incomplete short middle intended for Jarvis Landry (defended by Minkah Fitzpatrick),,
4,1:53,1,10,PIT 26,15,10,Najee Harris right guard for 2 yards (tackle by Mack Wilson and Ronnie Harrison),,
4,1:48,,,,,,Timeout #1 by Cleveland Browns,,
4,1:48,2,8,PIT 28,15,10,Ben Roethlisberger pass complete short right to Diontae Johnson for 50 yards (tackle by Grant Delpit),,
4,1:39,,,,,,Timeout #2 by Cleveland Browns,,
4,1:39,1,10,CLE 22,15,10,Najee Harris left tackle for -1 yards (tackle by Jadeveon Clowney),,
4,1:33,,,,,,Timeout #3 by Cleveland Browns,,
4,1:33,2,11,CLE 23,15,10,Najee Harris left tackle for 1 yard (tackle by Myles Garrett),,
4,0:52,3,10,CLE 22,15,10,Najee Harris left guard for 2 yards (tackle by Grant Delpit),,
4,0:06,4,8,CLE 20,15,10,"Penalty on Diontae Johnson: False Start, 5 yards (accepted) (no play)",,
4,0:06,4,13,CLE 25,15,10,Ben Roethlisberger pass incomplete deep right intended for Chase Claypool,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
