Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Colin Kaepernick,SFO,16,25,231,1,1,0,0,45,90.6,6,27,1,15,0,0,0,0,,0,0
Frank Gore,SFO,0,0,0,0,0,0,0,,,19,83,0,14,3,2,18,1,12,0,0
Kendall Hunter,SFO,0,0,0,0,0,0,0,,,4,28,0,21,1,0,0,0,,0,0
Anthony Dixon,SFO,0,0,0,0,0,0,0,,,1,5,0,5,0,0,0,0,,0,0
Brandon Jacobs,SFO,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,,0,0
Delanie Walker,SFO,0,0,0,0,0,0,0,,,0,0,0,,3,3,81,0,45,0,0
Mario Manningham,SFO,0,0,0,0,0,0,0,,,0,0,0,,5,5,69,0,40,0,0
Bruce Miller,SFO,0,0,0,0,0,0,0,,,0,0,0,,3,3,37,0,26,0,0
Michael Crabtree,SFO,0,0,0,0,0,0,0,,,0,0,0,,5,3,26,0,15,0,0
Kyle Williams,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Randy Moss,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Vernon Davis,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Drew Brees,NOR,26,41,267,3,2,5,36,43,86.1,2,-2,0,-1,0,0,0,0,,0,0
Chris Ivory,NOR,0,0,0,0,0,0,0,,,8,34,0,7,0,0,0,0,,0,0
Mark Ingram,NOR,0,0,0,0,0,0,0,,,10,27,0,7,1,0,0,0,,0,0
Darren Sproles,NOR,0,0,0,0,0,0,0,,,0,0,0,,9,7,65,0,35,0,0
Lance Moore,NOR,0,0,0,0,0,0,0,,,0,0,0,,6,3,61,0,43,0,0
Marques Colston,NOR,0,0,0,0,0,0,0,,,0,0,0,,5,4,36,1,13,0,0
Jimmy Graham,NOR,0,0,0,0,0,0,0,,,0,0,0,,6,4,33,0,12,0,0
Joe Morgan,NOR,0,0,0,0,0,0,0,,,0,0,0,,2,1,33,0,33,0,0
David Thomas,NOR,0,0,0,0,0,0,0,,,0,0,0,,5,4,24,1,9,0,0
Jed Collins,NOR,0,0,0,0,0,0,0,,,0,0,0,,2,2,9,1,7,0,0
Devery Henderson,NOR,0,0,0,0,0,0,0,,,0,0,0,,3,1,6,0,6,0,0
Pierre Thomas,NOR,0,0,0,0,0,0,0,,,1,0,0,0,1,0,0,0,,0,0
