Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
1,3:27,2,10,CAR 13,3,7,Matt Ryan pass incomplete short right intended for Julio Jones (defended by Troy Pride),4.050,3.120
1,3:20,3,10,CAR 13,3,7,Matt Ryan sacked by Efe Obada for -5 yards,3.120,2.250
1,2:41,4,15,CAR 18,6,7,Younghoe Koo 37 yard field goal good,2.250,3.000
1,2:36,,,ATL 35,6,7,"Younghoe Koo kicks off 66 yards, returned by Pharoh Cooper for 20 yards (tackle by Jaylinn Hawkins). Penalty on Keith Smith: Unnecessary Roughness, 15 yards. Penalty on Tyler Hall: Illegal Formation, 15 yards",0.000,1.200
1,2:31,1,10,CAR 34,6,7,Teddy Bridgewater pass complete short left to Robby Anderson for 27 yards (tackle by Ricardo Allen). Penalty on Blidi Wreh-Wilson: Defensive Holding (Declined),1.200,2.980
1,2:07,1,10,ATL 39,6,7,Mike Davis right tackle for -4 yards (tackle by Deion Jones and Grady Jarrett),2.980,1.900
1,1:25,2,14,ATL 43,6,7,Mike Davis up the middle for 5 yards (tackle by Allen Bailey and AJ Terrell),1.900,1.880
1,0:39,3,9,ATL 38,6,7,Teddy Bridgewater sacked by Isaiah Oliver for -12 yards,1.880,-0.060
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,21,CAR 50,6,7,"Joseph Charlton punts 33 yards, fair catch by Brandon Powell at ATL-17",-0.060,0.060
2,14:53,1,10,ATL 17,6,7,Matt Ryan pass deep left intended for Calvin Ridley is intercepted by Donte Jackson at ATL-40 and returned for no gain,-0.060,-2.920
2,14:47,1,10,ATL 40,6,7,Mike Davis left tackle for 6 yards (tackle by Foyesade Oluokun),2.920,3.180
2,14:11,2,4,ATL 34,6,7,Mike Davis right tackle for 2 yards (tackle by Foyesade Oluokun),3.180,2.740
2,13:23,3,2,ATL 32,6,7,Teddy Bridgewater pass complete short right to Curtis Samuel for 3 yards (tackle by Keanu Neal),2.740,3.640
2,12:48,1,10,ATL 29,6,13,"Teddy Bridgewater pass complete deep left to Curtis Samuel for 29 yards, touchdown",3.640,7.000
2,12:40,,,ATL 15,6,14,Joey Slye kicks extra point good,0.000,0.000
2,12:40,,,CAR 35,6,14,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
2,12:40,1,10,ATL 25,6,14,Brian Hill right end for 8 yards (tackle by Jeremy Chinn),0.610,1.140
2,12:25,2,2,ATL 33,6,14,Brian Hill right guard for 4 yards (tackle by Derrick Brown and Bravvion Roy),1.140,1.400
2,11:48,1,10,ATL 37,6,14,Matt Ryan pass complete deep left to Hayden Hurst for 18 yards (tackle by Corn Elder),1.400,2.590
2,11:16,1,10,CAR 45,6,14,Matt Ryan pass incomplete short left intended for Brian Hill,2.590,2.040
2,11:13,2,10,CAR 45,6,14,Matt Ryan pass complete short middle to Hayden Hurst for 8 yards (tackle by Shaq Thompson),2.040,2.410
2,10:32,3,2,CAR 37,6,14,Qadree Ollison up the middle for 3 yards (tackle by Sam Franklin),2.410,3.310
2,9:52,1,10,CAR 34,6,14,Brian Hill left end for 1 yard (tackle by Tahir Whitehead and Shaq Thompson),3.310,2.910
2,9:12,2,9,CAR 33,6,14,Matt Ryan pass complete short left to Calvin Ridley for 19 yards (tackle by Jeremy Chinn),2.910,4.650
2,8:49,1,10,CAR 14,6,14,Brian Hill up the middle for 1 yard (tackle by Derrick Brown),4.650,4.160
2,8:10,2,9,CAR 13,12,14,"Matt Ryan right end for 13 yards, touchdown",4.160,7.000
2,8:02,,,CAR 15,13,14,Younghoe Koo kicks extra point good,0.000,0.000
2,8:02,,,ATL 35,13,14,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
2,8:02,1,10,CAR 25,13,14,Teddy Bridgewater pass complete short left to Ian Thomas for 21 yards (tackle by Foyesade Oluokun),0.610,1.990
2,7:29,1,10,CAR 46,13,14,Curtis Samuel right tackle for 9 yards (tackle by Steven Means),1.990,2.670
2,6:49,2,1,ATL 45,13,14,Mike Davis up the middle for 2 yards (tackle by Keanu Neal),2.670,2.720
2,6:03,,,,,,Timeout #3 by Carolina Panthers,,
2,6:03,1,10,ATL 43,13,14,Teddy Bridgewater pass complete short right to Robby Anderson for 4 yards,2.720,2.720
2,5:27,2,6,ATL 39,13,14,Mike Davis right tackle for 3 yards (tackle by Grady Jarrett),2.720,2.410
2,4:43,3,3,ATL 36,13,14,Curtis Samuel up the middle for 2 yards (tackle by Grady Jarrett and Dante Fowler),2.410,1.100
2,4:01,4,1,ATL 34,13,14,Teddy Bridgewater right end for no gain (tackle by Foyesade Oluokun),1.100,-1.270
2,3:55,1,10,ATL 35,13,14,Matt Ryan pass complete short right to Russell Gage for 19 yards (tackle by Tre Boston),1.270,2.520
2,3:17,1,10,CAR 46,13,14,Matt Ryan pass complete short left to Christian Blake for 7 yards (tackle by Donte Jackson),2.520,2.920
2,2:47,2,3,CAR 39,13,14,Brian Hill up the middle for 9 yards (tackle by Tre Boston),2.920,3.580
2,2:16,1,10,CAR 30,13,14,Brian Hill right tackle for no gain (tackle by Brian Burns and Shaq Thompson),3.580,3.030
2,2:00,2,10,CAR 30,13,14,Matt Ryan pass complete short left to Christian Blake for 7 yards (tackle by Donte Jackson),3.030,3.270
2,1:23,3,3,CAR 23,13,14,"Matt Ryan up the middle for 2 yards (tackle by Shaq Thompson). Penalty on Sam Franklin: Defensive Holding, 5 yards",3.270,4.510
2,1:17,1,10,CAR 16,13,14,Matt Ryan pass incomplete deep right intended for Julio Jones (defended by Sam Franklin),4.510,3.900
2,1:10,2,10,CAR 16,13,14,Matt Ryan sacked by Marquis Haynes for -6 yards,3.900,2.480
2,0:38,3,16,CAR 22,13,14,Matt Ryan up the middle for 4 yards (tackle by Brian Burns),2.480,2.250
2,0:03,,,,,,Timeout #3 by Atlanta Falcons,,
2,0:03,4,12,CAR 18,16,14,Younghoe Koo 36 yard field goal good,2.250,3.000
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,16,14,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CAR 25,16,14,Teddy Bridgewater right end for 8 yards (tackle by Keanu Neal),0.610,1.140
3,14:17,2,2,CAR 33,16,14,Teddy Bridgewater pass complete short right to Ian Thomas for 2 yards (tackle by Keanu Neal),1.140,1.270
3,13:42,1,10,CAR 35,16,14,Teddy Bridgewater right end for 14 yards (tackle by Keanu Neal),1.270,2.190
3,13:04,1,10,CAR 49,16,14,Mike Davis left tackle for 5 yards (tackle by Grady Jarrett and Deion Jones),2.190,2.320
3,12:27,2,5,ATL 46,16,14,Teddy Bridgewater pass incomplete short left intended for Mike Davis (defended by Keanu Neal),2.320,1.620
3,12:23,3,5,ATL 46,16,14,Teddy Bridgewater pass complete short right to Robby Anderson for 4 yards (tackle by AJ Terrell),1.620,0.460
3,11:36,4,1,ATL 42,16,14,Mike Davis right guard for -1 yards (tackle by Foyesade Oluokun and Grady Jarrett),0.460,-1.800
3,11:32,1,10,ATL 43,16,14,Todd Gurley up the middle for -4 yards (tackle by Tre Boston),1.800,0.710
3,11:00,2,14,ATL 39,16,14,Matt Ryan pass complete deep middle to Julio Jones for 23 yards (tackle by Jeremy Chinn and Troy Pride),0.710,3.050
3,10:13,1,10,CAR 38,16,14,Matt Ryan pass incomplete short right intended for Keith Smith (defended by Shaq Thompson),3.050,2.510
3,10:07,2,10,CAR 38,16,14,Todd Gurley up the middle for 11 yards (tackle by Jeremy Chinn),2.510,3.780
3,9:28,1,10,CAR 27,16,14,Todd Gurley up the middle for 2 yards (tackle by Jeremy Chinn),3.780,3.500
3,8:47,2,8,CAR 25,16,14,Todd Gurley right tackle for 2 yards (tackle by Shaq Thompson),3.500,3.070
3,8:12,3,6,CAR 23,16,14,"Matt Ryan pass incomplete short right. Penalty on Troy Pride: Defensive Holding, 5 yards (no play)",3.070,4.370
3,8:05,1,10,CAR 18,16,14,Matt Ryan pass incomplete short right intended for Hayden Hurst,4.370,3.800
3,8:01,2,10,CAR 18,16,14,Todd Gurley up the middle for 1 yard (tackle by Jeremy Chinn and Derrick Brown),3.800,3.170
3,7:14,3,9,CAR 17,16,14,Matt Ryan pass complete short middle to Russell Gage for 6 yards (tackle by Stantley Thomas-Oliver),3.170,2.800
3,6:27,4,3,CAR 11,19,14,Younghoe Koo 29 yard field goal good,2.800,3.000
3,6:22,,,ATL 35,19,14,"Younghoe Koo kicks off 60 yards, returned by Pharoh Cooper for 26 yards (tackle by Jaylinn Hawkins and Edmond Robinson)",0.000,1.000
3,6:16,1,10,CAR 31,19,14,Teddy Bridgewater pass incomplete short middle intended for Robby Anderson,1.000,0.460
3,6:14,2,10,CAR 31,19,14,Teddy Bridgewater pass complete short left to Chris Manhertz for 6 yards (tackle by Kendall Sheffield),0.460,0.560
3,5:50,3,4,CAR 37,19,14,Teddy Bridgewater pass incomplete deep right intended for Curtis Samuel,0.560,-0.910
3,5:45,4,4,CAR 37,19,14,"Penalty on CAR: Delay of Game, 5 yards (no play)",-0.910,-1.240
3,5:33,4,9,CAR 32,19,14,Jeremy Chinn right end for 28 yards (tackle by Brandon Powell),-1.240,2.920
3,5:00,1,10,ATL 40,19,14,Mike Davis up the middle for 3 yards (tackle by Deion Jones),2.920,2.780
3,4:30,2,7,ATL 37,19,14,Teddy Bridgewater pass incomplete short middle intended for D.J. Moore (defended by Charles Harris),2.780,2.080
3,4:26,3,7,ATL 37,19,14,"Teddy Bridgewater sacked by Dante Fowler for -2 yards. Penalty on Charles Harris: Disqualification, 15 yards. Penalty on Dante Fowler: Tripping, 15 yards",2.080,3.970
3,4:03,1,10,ATL 24,19,14,Phillip Walker pass incomplete deep right intended for Robby Anderson,3.970,3.430
3,3:57,2,10,ATL 24,19,14,"Phillip Walker pass complete short middle to Curtis Samuel for no gain, lateral to Robby Anderson for 3 yards, lateral to Isaiah Oliver for 3 yards",3.430,3.140
3,3:09,3,7,ATL 21,19,14,Phillip Walker pass incomplete deep middle intended for Robby Anderson,3.140,2.060
3,3:04,4,7,ATL 21,19,17,Joey Slye 39 yard field goal good,2.060,3.000
3,2:59,,,CAR 35,19,17,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
3,2:59,1,10,ATL 25,19,17,Todd Gurley right tackle for 3 yards (tackle by Jeremy Chinn),0.610,0.470
3,2:20,2,7,ATL 28,19,17,Matt Ryan pass complete short right to Brian Hill for no gain (tackle by Marquis Haynes),0.470,-0.230
3,1:41,3,7,ATL 28,19,17,Matt Ryan up the middle for 10 yards (tackle by Brian Burns),-0.230,1.470
3,0:56,1,10,ATL 38,19,17,Brian Hill up the middle for 14 yards (tackle by Myles Hartsfield and Jeremy Chinn),1.470,2.390
3,0:20,1,10,CAR 48,19,17,"Penalty on Woodrow Hamilton: Neutral Zone Infraction, 5 yards (no play)",2.390,3.120
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,5,CAR 43,19,17,Todd Gurley right tackle for 4 yards (tackle by Stephen Weatherly and Tahir Whitehead),3.120,3.060
4,14:23,2,1,CAR 39,19,17,Matt Ryan pass complete short right to Hayden Hurst for 12 yards (tackle by Brian Burns),3.060,3.780
4,13:51,1,10,CAR 27,19,17,Todd Gurley left end for 1 yard (tackle by Stephen Weatherly),3.780,3.370
4,13:10,2,9,CAR 26,19,17,Matt Ryan pass complete short right to Julio Jones for 9 yards (tackle by Corn Elder),3.370,4.440
4,12:27,1,10,CAR 17,19,17,Todd Gurley left guard for 6 yards (tackle by Shaq Thompson and Jeremy Chinn),4.440,4.890
4,11:52,2,4,CAR 11,19,17,Todd Gurley left tackle for 8 yards (tackle by Troy Pride and Tre Boston),4.890,6.510
4,11:06,1,3,CAR 3,25,17,"Todd Gurley left guard for 3 yards, touchdown",6.510,7.000
4,11:01,,,CAR 15,25,17,Younghoe Koo kicks extra point no good wide right,0.000,-1.000
4,11:01,,,ATL 35,25,17,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
4,11:01,1,10,CAR 25,25,17,Mike Davis left tackle for 9 yards (tackle by Deion Jones),0.610,1.280
4,10:23,2,1,CAR 34,25,17,Mike Davis up the middle for 12 yards (tackle by AJ Terrell),1.280,1.990
4,9:49,1,10,CAR 46,25,17,Phillip Walker pass incomplete short left intended for Colin Thompson,1.990,1.450
4,9:45,2,10,CAR 46,25,17,Teddy Bridgewater pass complete short left to Robby Anderson for 5 yards (tackle by Blidi Wreh-Wilson),1.450,1.420
4,9:02,3,5,ATL 49,25,17,Teddy Bridgewater pass complete short left to Curtis Samuel for -1 yards (tackle by Blidi Wreh-Wilson),1.420,-0.060
4,8:28,4,6,CAR 50,25,17,Joseph Charlton punts 45 yards out of bounds,-0.060,0.380
4,8:20,1,10,ATL 5,25,17,Brian Hill up the middle for 2 yards (tackle by Derrick Brown and Stephen Weatherly),-0.380,-0.630
4,7:36,2,8,ATL 7,25,17,Matt Ryan pass complete short left to Brian Hill for 9 yards (tackle by Tahir Whitehead),-0.630,-0.140
4,6:49,1,10,ATL 16,25,17,"Brian Hill left guard for 1 yard (tackle by Myles Hartsfield). Penalty on Derrick Brown: Defensive Holding, 5 yards",-0.140,0.410
4,6:20,1,10,ATL 22,25,17,Brian Hill left tackle for 3 yards (tackle by Brian Burns),0.410,0.270
4,5:34,,,,,,Timeout #1 by Atlanta Falcons,,
4,5:34,2,7,ATL 25,25,17,Matt Ryan pass complete short right to Hayden Hurst for 5 yards (tackle by Jeremy Chinn),0.270,0.230
4,4:53,3,2,ATL 30,25,17,"Matt Ryan sacked by Brian Burns for no gain. Penalty on Myles Hartsfield: Illegal Contact, 5 yards (no play)",0.230,1.270
4,4:46,1,10,ATL 35,25,17,Matt Ryan pass complete short left to Julio Jones for 20 yards (tackle by Tre Boston),1.270,2.590
4,3:58,1,10,CAR 45,25,17,Todd Gurley up the middle for -4 yards (tackle by Stephen Weatherly),2.590,1.500
4,3:16,2,14,CAR 49,25,17,Matt Ryan pass incomplete short right intended for Russell Gage (defended by Jeremy Chinn),1.500,0.830
4,3:11,3,14,CAR 49,25,17,Todd Gurley left end for 5 yards (tackle by Troy Pride),0.830,0.330
4,3:05,4,9,CAR 44,25,17,"Sterling Hofrichter punts 39 yards, fair catch by Pharoh Cooper at CAR-5",0.330,0.380
4,2:58,1,10,CAR 5,25,17,Teddy Bridgewater pass complete short left to D.J. Moore for 13 yards (tackle by Blidi Wreh-Wilson),-0.380,0.040
4,2:50,1,10,CAR 18,25,17,"Teddy Bridgewater pass complete short right to Robby Anderson for 4 yards (tackle by Isaiah Oliver). Penalty on Dante Fowler: Defensive Offside, 5 yards (no play)",0.040,0.880
4,2:44,1,5,CAR 23,25,17,Teddy Bridgewater right tackle for 4 yards (tackle by Deion Jones),0.880,0.820
4,2:05,2,1,CAR 27,25,17,Teddy Bridgewater pass complete short right to Ian Thomas for 5 yards (tackle by AJ Terrell),0.820,1.070
4,1:58,1,10,CAR 32,25,17,Teddy Bridgewater pass incomplete short right,1.070,0.530
4,1:54,2,10,CAR 32,25,17,Teddy Bridgewater sacked by Deion Jones for -8 yards,0.530,-1.220
4,1:47,,,,,,Timeout #1 by Carolina Panthers,,
4,1:47,3,18,CAR 24,25,17,Teddy Bridgewater pass complete deep right to D.J. Moore for 42 yards (tackle by AJ Terrell),-1.220,3.310
4,1:16,1,10,ATL 34,25,17,Teddy Bridgewater pass incomplete short left intended for D.J. Moore,3.310,2.770
4,1:11,2,10,ATL 34,25,17,Teddy Bridgewater right end for 4 yards (tackle by Jacob Tuioti-Mariner),2.770,2.610
4,1:04,,,,,,Timeout #2 by Carolina Panthers,,
4,1:04,3,6,ATL 30,25,17,Teddy Bridgewater pass deep left intended for D.J. Moore is intercepted by Blidi Wreh-Wilson at ATL-9 and returned for 3 yards. Penalty on Taylor Moton: Offensive Holding (Declined),2.610,0.350
4,0:57,1,10,ATL 12,25,17,Matt Ryan kneels for -1 yards,-0.350,-0.850
4,0:24,2,11,ATL 11,25,17,Matt Ryan kneels for -1 yards,-0.850,-1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
