Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
AJ Terrell,ATL,0,9,6,66.7%,111,18.5,12.3,1,146.1,17.6,85,26,0,0,0,0.0,0,5,1,16.7%
Isaiah Oliver,ATL,0,4,4,100.0%,23,5.8,5.8,0,90.6,2.8,11,12,4,0,0,1.0,1,3,0,0.0%
Keanu Neal,ATL,0,7,3,42.9%,16,5.3,2.3,0,50.3,3.1,-1,17,3,0,1,0.0,1,7,0,0.0%
Blidi Wreh-Wilson,ATL,1,4,2,50.0%,4,2.0,1.0,0,16.7,8.8,3,1,0,0,0,0.0,0,4,0,0.0%
Kendall Sheffield,ATL,0,3,2,66.7%,27,13.5,9.0,0,95.1,5.7,10,17,0,0,0,0.0,0,1,0,0.0%
Ricardo Allen,ATL,0,4,2,50.0%,71,35.5,17.8,1,135.4,22.3,68,3,1,0,0,0.0,0,1,0,0.0%
Dante Fowler,ATL,0,1,1,100.0%,4,4.0,4.0,0,83.3,2.0,2,2,0,2,0,1.0,3,2,0,0.0%
Foyesade Oluokun,ATL,0,2,1,50.0%,3,3.0,1.5,0,56.2,2.5,0,3,5,1,0,0.0,1,5,1,16.7%
Deion Jones,ATL,0,0,0,,,,,,,,,,5,1,2,1.0,4,6,0,0.0%
Grady Jarrett,ATL,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,0,0.0%
Steven Means,ATL,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Charles Harris,ATL,0,1,0,0.0%,,,0.0,,39.6,5.0,,,0,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Donte Jackson,CAR,1,8,6,75.0%,105,17.5,13.1,0,77.1,15.5,85,20,0,0,0,0.0,0,3,0,0.0%
Corn Elder,CAR,0,7,5,71.4%,62,12.4,8.9,0,98.5,3.3,28,34,2,0,0,0.0,0,3,1,25.0%
Jeremy Chinn,CAR,0,2,2,100.0%,29,14.5,14.5,0,118.7,12.0,24,5,7,1,1,0.0,2,10,0,0.0%
Tre Boston,CAR,0,3,2,66.7%,29,14.5,9.7,0,97.9,13.7,28,1,0,0,0,0.0,0,8,0,0.0%
Tahir Whitehead,CAR,0,3,2,66.7%,29,14.5,9.7,0,97.9,6.7,17,12,3,0,0,0.0,0,6,0,0.0%
Stantley Thomas-Oliver,CAR,0,2,2,100.0%,13,6.5,6.5,0,93.7,4.5,9,4,0,0,0,0.0,0,1,0,0.0%
Shaq Thompson,CAR,0,3,2,66.7%,19,9.5,6.3,0,84.0,3.3,10,9,3,0,0,0.0,0,6,0,0.0%
Troy Pride Jr.,CAR,0,4,2,50.0%,36,18.0,9.0,0,81.2,13.5,28,8,0,0,0,0.0,0,4,0,0.0%
Brian Burns,CAR,0,1,1,100.0%,12,12.0,12.0,0,116.7,2.0,2,10,0,3,0,0.0,3,5,0,0.0%
Marquis Haynes,CAR,0,1,1,100.0%,0,0.0,0.0,0,79.2,0.0,0,0,0,1,0,1.0,2,2,0,0.0%
Adarius Taylor,CAR,0,1,1,100.0%,16,16.0,16.0,0,118.7,16.0,16,0,0,0,0,0.0,0,2,0,0.0%
Efe Obada,CAR,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,0,0.0%
Stephen Weatherly,CAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
Derrick Brown,CAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,2,33.3%
Sam Franklin,CAR,0,2,0,0.0%,,,0.0,,39.6,10.0,,,0,0,0,0.0,0,4,1,20.0%
Myles Hartsfield,CAR,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
