Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
1,4:10,1,10,CAR 15,3,0,"Devonta Freeman left tackle for 4 yards (tackle by Luke Kuechly and Kurt Coleman). Penalty on Mario Addison: Illegal Use of Hands, 5 yards",4.580,5.830
1,3:41,1,6,CAR 6,3,0,Matt Ryan pass incomplete short middle intended for Devonta Freeman (defended by Star Lotulelei),5.830,4.950
1,3:35,2,6,CAR 6,9,0,"Matt Ryan pass complete short left to Mohamed Sanu for 6 yards, touchdown",4.950,7.000
1,3:30,,,CAR 15,10,0,Matt Bryant kicks extra point good,0.000,0.000
1,3:30,,,ATL 35,10,0,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
1,3:30,1,10,CAR 25,10,0,Cam Newton pass incomplete short left intended for Curtis Samuel (defended by Robert Alford),0.610,0.060
1,3:25,2,10,CAR 25,10,0,Jonathan Stewart middle for 1 yard (tackle by Derrick Shelby),0.060,-0.490
1,2:42,3,9,CAR 26,10,0,Cam Newton pass complete short left to Devin Funchess for 10 yards (tackle by Robert Alford),-0.490,1.330
1,2:01,1,10,CAR 36,10,0,Cam Newton pass complete short left to Devin Funchess for 7 yards (tackle by Robert Alford and Deion Jones),1.330,1.740
1,1:29,2,3,CAR 43,10,0,Cam Newton left end for 34 yards (tackle by Desmond Trufant),1.740,4.040
1,0:46,1,10,ATL 23,10,0,"Jonathan Stewart right guard for 3 yards (tackle by Keanu Neal). Jonathan Stewart fumbles (forced by Keanu Neal), recovered by Desmond Trufant at ATL-20 (tackle by Ed Dickson)",4.040,-0.280
1,0:35,1,10,ATL 20,10,0,Matt Ryan pass complete short right to Taylor Gabriel for 15 yards (tackle by James Bradberry),0.280,1.270
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ATL 35,10,0,Matt Ryan pass incomplete deep right intended for Julio Jones,1.270,0.720
2,14:55,2,10,ATL 35,10,0,Tevin Coleman right guard for 1 yard (tackle by Luke Kuechly and Charles Johnson),0.720,0.170
2,14:19,3,9,ATL 36,10,0,Matt Ryan pass incomplete short left intended for Andre Roberts,0.170,-0.980
2,14:16,4,9,ATL 36,10,0,"Matthew Bosher punts 54 yards, returned by Kaelin Clay for 2 yards (tackle by LaRoy Reynolds)",-0.980,0.350
2,14:05,1,10,CAR 12,10,0,Christian McCaffrey left guard for 9 yards (tackle by Vic Beasley and Deion Jones),-0.350,0.420
2,13:37,2,1,CAR 21,10,0,Jonathan Stewart right tackle for no gain (tackle by Ahtyba Rubin),0.420,-0.370
2,12:59,3,1,CAR 21,10,0,Cam Newton middle for 10 yards (tackle by Keanu Neal),-0.370,1.000
2,12:19,1,10,CAR 31,10,0,Cam Newton pass complete short left to Curtis Samuel for 12 yards,1.000,1.800
2,11:46,1,10,CAR 43,10,0,Cam Newton pass incomplete deep left intended for Ed Dickson,1.800,1.250
2,11:41,2,10,CAR 43,10,0,Jonathan Stewart middle for 4 yards (tackle by Deion Jones and Keanu Neal),1.250,1.090
2,10:54,3,6,CAR 47,10,0,Cam Newton pass incomplete short right intended for Russell Shepard (defended by Desmond Trufant). Penalty on Andrew Norwell: Offensive Holding (Declined),1.090,-0.260
2,10:43,4,6,CAR 47,10,0,Michael Palardy punts 50 yards,-0.260,0.380
2,10:33,1,10,ATL 3,10,0,Devonta Freeman left guard for 4 yards (tackle by Kevon Seymour),-0.380,-0.490
2,9:53,2,6,ATL 7,10,0,Matt Ryan pass complete short middle to Devonta Freeman for 5 yards (tackle by Luke Kuechly),-0.490,-0.370
2,9:17,3,1,ATL 12,10,0,Devonta Freeman right tackle for 2 yards (tackle by Kevon Seymour and Luke Kuechly),-0.370,-0.280
2,8:36,1,10,ATL 14,10,0,Devonta Freeman middle for 20 yards (tackle by Kurt Coleman),-0.280,1.200
2,7:58,1,10,ATL 34,10,0,Devonta Freeman middle for 4 yards (tackle by Mike Adams),1.200,1.200
2,7:35,2,6,ATL 38,10,0,Matt Ryan pass complete short right to Devonta Freeman for 2 yards (tackle by Luke Kuechly and Julius Peppers),1.200,0.760
2,6:48,3,4,ATL 40,10,0,Matt Ryan pass complete short left to Austin Hooper for 16 yards (tackle by Thomas Davis and Kurt Coleman),0.760,2.650
2,6:19,1,10,CAR 44,10,0,"Penalty on Star Lotulelei: Neutral Zone Infraction, 5 yards (no play)",2.650,3.380
2,6:14,1,5,CAR 39,10,0,Taylor Gabriel left end for 3 yards (tackle by Thomas Davis),3.380,3.190
2,5:54,2,2,CAR 36,10,0,Tevin Coleman middle for 1 yard (tackle by Thomas Davis),3.190,2.610
2,5:15,3,1,CAR 35,10,0,Tevin Coleman middle for no gain (tackle by Kawann Short),2.610,1.000
2,4:35,4,1,CAR 35,10,0,"Devonta Freeman right guard for no gain (tackle by Kurt Coleman and Thomas Davis). Penalty on Austin Hooper: Illegal Crackback, 15 yards",1.000,-2.260
2,4:30,1,10,,10,0,Christian McCaffrey middle for -4 yards (tackle by Grady Jarrett),2.260,1.170
2,3:58,2,14,CAR 46,10,0,"Cam Newton pass complete short right to Devin Funchess for 24 yards (tackle by Desmond Trufant). Penalty on Brian Poole: Unnecessary Roughness, 15 yards",1.170,0.000
2,3:50,,,,,,Timeout #1 by Atlanta Falcons,0.000,-4.580
2,3:50,1,10,ATL 15,10,0,Cam Newton middle for 4 yards (tackle by Grady Jarrett),4.580,4.640
2,3:11,2,6,ATL 11,10,0,Jonathan Stewart right guard for 1 yard (tackle by Kemal Ishmael and Grady Jarrett),4.640,4.000
2,2:28,3,5,ATL 10,10,0,Cam Newton pass complete short right to Christian McCaffrey for 6 yards (tackle by Deion Jones and De'Vondre Campbell),4.000,6.280
2,2:00,1,4,ATL 4,10,6,"Christian McCaffrey left end for 4 yards, touchdown",6.280,7.000
2,1:55,,,ATL 15,10,7,Graham Gano kicks extra point good,0.000,0.000
2,1:55,,,CAR 35,10,7,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
2,1:55,1,10,ATL 25,10,7,Matt Ryan pass complete deep left to Julio Jones for 26 yards (tackle by Kurt Coleman),0.610,2.320
2,1:27,1,10,CAR 49,10,7,Matt Ryan pass incomplete deep middle intended for Austin Hooper is intercepted by Mike Adams at CAR-29 and returned for 40 yards,2.320,-3.510
2,1:15,1,10,ATL 31,10,7,Christian McCaffrey left tackle for 17 yards (tackle by Robert Alford),3.510,0.000
2,0:42,,,,,,Timeout #1 by Carolina Panthers,0.000,0.000
2,0:42,,,,,,Timeout #2 by Atlanta Falcons,0.000,-4.650
2,0:42,1,10,ATL 14,10,7,Cam Newton pass complete short right to Christian McCaffrey for 5 yards (tackle by Brian Poole),4.650,0.000
2,0:37,,,,,,Timeout #2 by Carolina Panthers,0.000,-4.900
2,0:37,2,5,ATL 9,10,7,Cam Newton pass incomplete short middle intended for Christian McCaffrey (defended by Deion Jones),4.900,4.050
2,0:31,3,5,ATL 9,10,13,"Cam Newton right end for 9 yards, touchdown",4.050,7.000
2,0:23,,,ATL 15,10,14,,0.000,0.000
2,0:23,,,ATL 20,10,14,Graham Gano kicks extra point good,0.000,0.000
2,0:23,,,CAR 35,10,14,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
2,0:23,1,10,ATL 25,10,14,Matt Ryan kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,10,14,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,CAR 25,10,14,Curtis Samuel right end for 14 yards (tackle by Deion Jones and Ricardo Allen),0.610,1.530
3,14:34,1,10,CAR 39,10,14,Christian McCaffrey left end for 2 yards (tackle by Vic Beasley),1.530,1.260
3,14:13,2,8,CAR 41,10,14,"Penalty on Takkarist McKinley: Neutral Zone Infraction, 5 yards (no play)",1.260,1.930
3,13:55,2,3,CAR 46,10,14,Christian McCaffrey left end for 6 yards (tackle by Keanu Neal),1.930,2.390
3,13:17,1,10,ATL 48,10,14,"Cam Newton sacked by Adrian Clayborn for -6 yards. Penalty on Deion Jones: Defensive Holding, 5 yards (no play)",2.390,2.720
3,12:51,1,10,ATL 43,10,14,Christian McCaffrey left guard for 6 yards (tackle by Deion Jones),2.720,2.990
3,12:13,2,4,ATL 37,10,14,Cam Newton middle for 9 yards (tackle by Brian Poole),2.990,3.710
3,11:32,1,10,ATL 28,10,14,Russell Shepard left end for 11 yards (tackle by De'Vondre Campbell),3.710,4.440
3,10:44,1,10,ATL 17,10,14,Cam Newton sacked by Vic Beasley for -8 yards,4.440,2.810
3,9:58,2,18,ATL 25,10,14,Cam Newton pass complete short right to Devin Funchess for 12 yards (tackle by Brian Poole),2.810,3.680
3,9:13,3,6,ATL 13,10,14,Cam Newton pass incomplete short right intended for Russell Shepard (defended by Desmond Trufant),3.680,2.590
3,9:08,4,6,ATL 13,10,17,Graham Gano 31 yard field goal good,2.590,3.000
3,9:03,,,CAR 35,10,17,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
3,9:03,1,10,ATL 25,10,17,Matt Ryan pass complete short right to Derrick Coleman for 9 yards (tackle by Luke Kuechly),0.610,1.280
3,8:22,2,1,ATL 34,10,17,Devonta Freeman right tackle for no gain (tackle by Star Lotulelei and Charles Johnson),1.280,0.560
3,7:41,3,1,ATL 34,10,17,Matt Ryan pass incomplete deep left intended for Austin Hooper,0.560,-1.110
3,7:33,4,1,ATL 34,10,17,"Matthew Bosher punts 38 yards, fair catch by Kaelin Clay",-1.110,-0.810
3,7:26,1,10,CAR 28,10,17,Cam Newton pass complete deep middle to Devin Funchess for 33 yards (tackle by Vic Beasley),0.810,2.980
3,6:42,1,10,ATL 39,10,17,Christian McCaffrey right guard for 7 yards (tackle by De'Vondre Campbell and Courtney Upshaw),2.980,3.390
3,5:58,2,3,ATL 32,10,17,"Cam Newton pass complete short right to Russell Shepard for 19 yards (tackle by Ricardo Allen). Penalty on Alex Armah: Illegal Formation, 5 yards (no play)",3.390,2.710
3,5:30,2,8,ATL 37,10,17,Jonathan Stewart right guard for 2 yards (tackle by Grady Jarrett),2.710,2.280
3,4:46,3,6,ATL 35,10,17,Cam Newton pass complete short right to Curtis Samuel for 5 yards (tackle by Desmond Trufant),2.280,0.000
,,,,,,,"CAR challenged the short of the line to gain ruling, and the play was upheld.",,
3,4:46,,,,,,Timeout #1 by Atlanta Falcons,0.000,-1.520
3,3:59,4,1,ATL 30,10,17,Cam Newton middle for 2 yards (tackle by Deion Jones),1.520,3.710
3,3:16,1,10,ATL 28,10,17,Jonathan Stewart right end for -5 yards (tackle by Grady Jarrett and Brooks Reed),3.710,2.490
3,2:31,2,15,ATL 33,10,17,Cam Newton pass incomplete deep left intended for Kaelin Clay,2.490,1.820
3,2:25,3,15,ATL 33,10,17,Cam Newton pass complete short left to Curtis Samuel for 6 yards (tackle by Brian Poole),1.820,1.670
3,1:44,4,9,ATL 27,10,20,Graham Gano 45 yard field goal good,1.670,3.000
3,1:38,,,CAR 35,10,20,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
3,1:38,1,10,ATL 25,10,20,Matt Ryan pass complete short right to Julio Jones for 9 yards (tackle by James Bradberry),0.610,1.280
3,1:03,2,1,ATL 34,10,20,Matt Ryan sacked by Wes Horton for -5 yards,1.280,-0.100
3,0:15,3,6,ATL 29,10,20,Matt Ryan sacked by Mario Addison for -6 yards,-0.100,-1.830
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,12,ATL 23,10,20,"Matthew Bosher punts 59 yards, returned by Kaelin Clay for 22 yards (tackle by Matthew Bosher). Penalty on Kevon Seymour: Offensive Holding, 9 yards",-1.830,0.380
4,14:43,1,10,CAR 9,10,20,Jonathan Stewart right guard for 4 yards (tackle by De'Vondre Campbell and Derrick Shelby),-0.380,-0.480
4,14:03,2,6,CAR 13,10,20,Cam Newton pass complete short left to Christian McCaffrey for 9 yards (tackle by Adrian Clayborn),-0.480,0.410
4,13:19,1,10,CAR 22,10,20,Christian McCaffrey left tackle for 1 yard (tackle by De'Vondre Campbell),0.410,0.000
4,12:33,2,9,CAR 23,10,20,Cam Newton pass complete short left to Christian McCaffrey for 7 yards (tackle by Brian Poole),0.000,0.230
4,11:55,3,2,CAR 30,10,20,Cam Newton pass incomplete short right intended for Ed Dickson,0.230,-1.370
4,11:47,4,2,CAR 30,10,20,"Michael Palardy punts 51 yards, fair catch by Andre Roberts",-1.370,-0.150
4,11:38,1,10,ATL 19,10,20,Devonta Freeman right tackle for 1 yard (tackle by Charles Johnson),0.150,-0.200
4,11:03,2,9,ATL 20,10,20,Matt Ryan pass complete short left to Julio Jones for 19 yards (tackle by Kurt Coleman and James Bradberry),-0.200,1.530
4,10:33,1,10,ATL 39,10,20,Matt Ryan pass incomplete deep right intended for Julio Jones,1.530,0.990
4,10:25,2,10,ATL 39,10,20,Matt Ryan pass complete deep middle to Justin Hardy for 19 yards (tackle by James Bradberry),0.990,2.790
4,9:47,1,10,CAR 42,10,20,Devonta Freeman right tackle for 2 yards (tackle by Julius Peppers),2.790,2.510
4,9:11,2,8,CAR 40,10,20,Matt Ryan pass incomplete,2.510,1.820
4,9:03,3,8,CAR 40,10,20,Matt Ryan pass complete short left to Taylor Gabriel for 1 yard (tackle by Captain Munnerlyn),1.820,0.660
4,8:20,4,7,CAR 39,10,20,Matt Ryan pass incomplete deep left intended for Julio Jones,0.660,-1.530
4,8:12,1,10,CAR 39,10,20,Christian McCaffrey left end for 9 yards (tackle by Grady Jarrett),1.530,2.200
4,7:51,2,1,CAR 48,10,20,Cameron Artis-Payne right guard for 3 yards (tackle by Keanu Neal and De'Vondre Campbell),2.200,2.320
4,7:07,1,10,ATL 49,10,20,Christian McCaffrey left end for 3 yards (tackle by Keanu Neal),2.320,2.190
4,6:21,2,7,ATL 46,10,20,Christian McCaffrey right tackle for no gain (tackle by De'Vondre Campbell and Brooks Reed),2.190,1.490
4,5:38,3,7,ATL 46,10,20,Cam Newton pass incomplete short left intended for Devin Funchess (defended by Robert Alford),1.490,0.200
4,5:33,4,7,ATL 46,10,20,"Michael Palardy punts 38 yards, fair catch by Andre Roberts",0.200,0.380
4,5:26,1,10,ATL 8,10,20,Matt Ryan pass complete short left to Julio Jones for 9 yards (tackle by Luke Kuechly),-0.380,0.050
4,5:04,2,1,ATL 17,10,20,Matt Ryan pass incomplete short left intended for Tevin Coleman (defended by Mike Adams),0.050,-0.370
,,,,,,,"CAR challenged the pass completion ruling, and the original play was overturned.",,
4,4:55,3,1,ATL 17,10,20,Devonta Freeman middle for 3 yards (tackle by Kyle Love and Luke Kuechly),-0.370,0.280
4,4:28,1,10,ATL 20,10,20,Matt Ryan pass complete short left to Justin Hardy for 7 yards (tackle by Kevon Seymour),0.280,0.680
4,4:07,2,3,ATL 27,10,20,Matt Ryan pass complete short left to Devonta Freeman for 14 yards (tackle by Luke Kuechly and Kurt Coleman),0.680,1.660
4,3:39,1,10,ATL 41,10,20,Matt Ryan pass complete short left to Taylor Gabriel for 40 yards (tackle by Kevon Seymour),1.660,4.310
4,3:31,1,10,CAR 19,16,20,"Matt Ryan pass complete short right to Tevin Coleman for 19 yards, touchdown",4.310,7.000
4,3:25,,,CAR 15,17,20,Matt Bryant kicks extra point good,0.000,0.000
4,3:25,,,ATL 35,17,20,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
4,3:25,1,10,CAR 25,17,20,Cam Newton middle for 1 yard (tackle by Dontari Poe),0.610,0.200
4,2:41,2,9,CAR 26,17,20,Jonathan Stewart left guard for 1 yard (tackle by Courtney Upshaw),0.200,0.000
4,2:36,,,,,,Timeout #2 by Atlanta Falcons,0.000,0.000
4,2:36,,,,,,Timeout #2 by Carolina Panthers,0.000,0.360
4,2:36,3,8,CAR 27,17,20,Cam Newton pass incomplete short right intended for Curtis Samuel,-0.360,-1.570
4,2:32,4,8,CAR 27,17,20,"Michael Palardy punts 57 yards, returned by Andre Roberts for 5 yards (tackle by Ben Jacobs)",-1.570,-0.340
4,2:18,1,10,ATL 21,17,20,Matt Ryan pass complete short left to Devonta Freeman for -3 yards (tackle by Kurt Coleman),0.340,-0.700
4,2:00,2,13,ATL 18,17,20,Matt Ryan pass incomplete short right intended for Julio Jones,-0.700,-1.410
4,1:55,3,13,ATL 18,17,20,Matt Ryan pass incomplete deep left intended for Julio Jones,-1.410,-2.240
4,1:48,4,13,ATL 18,17,20,Matt Ryan pass incomplete deep right intended for Taylor Gabriel,-2.240,-4.370
4,1:42,1,10,ATL 18,17,20,Christian McCaffrey right tackle for 8 yards (tackle by Deion Jones),4.370,0.000
4,1:37,,,,,,Timeout #3 by Atlanta Falcons,0.000,-5.230
4,1:37,2,2,ATL 10,17,20,Christian McCaffrey middle for -5 yards (tackle by Vic Beasley),5.230,3.460
4,0:51,3,7,ATL 15,17,20,Christian McCaffrey left guard for 3 yards (tackle by Deion Jones and Derrick Shelby),3.460,0.000
4,0:07,,,,,,Timeout #3 by Carolina Panthers,0.000,-2.710
4,0:07,4,4,ATL 12,17,20,Cam Newton pass incomplete,2.710,-0.350
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
