#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:32,ATL 18,8,3:08,30,Punt
2,1,4:46,ATL 36,3,1:45,-9,Punt
3,1,2:07,ATL 36,5,2:03,18,Downs
4,2,13:09,ATL 29,7,3:35,71,Touchdown
5,2,5:52,SEA 32,2,0:42,32,Touchdown
6,2,1:10,ATL 46,8,1:10,42,Field Goal
7,3,15:00,ATL 25,3,2:06,9,Punt
8,3,6:41,SEA 37,7,2:34,18,Field Goal
9,3,1:19,ATL 32,4,1:27,68,Touchdown
10,4,14:37,SEA 19,3,1:07,19,Touchdown
11,4,13:20,SEA 10,1,0:05,10,Touchdown
12,4,7:49,ATL 33,8,4:26,53,Field Goal
13,4,0:54,SEA 38,2,0:54,-2,End of Game
