Quarter,Time,Down,ToGo,Location,BAL,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,BAL 48,3,7,"Joe Flacco sacked by Jermaine Cunningham for -4 yards. Joe Flacco fumbles (forced by Jermaine Cunningham), recovered by Joe Flacco at BAL-44",1.790,0.560
2,14:16,3,11,BAL 44,3,7,Joe Flacco pass complete short right to Derrick Mason for 14 yards (tackle by Devin McCourty),0.560,2.790
2,13:54,1,10,NWE 42,3,7,"Anquan Boldin right end for -1 yards (tackle by Rob Ninkovich). Penalty on Rob Ninkovich: Tripping, 10 yards",2.790,3.380
2,13:30,1,10,NWE 33,3,7,Ray Rice middle for 5 yards (tackle by Jerod Mayo and Patrick Chung),3.380,3.510
2,12:46,2,5,NWE 28,3,7,Joe Flacco pass complete short right to Derrick Mason for 13 yards,3.510,4.580
,,,,,,,"BAL challenged the incomplete pass ruling, and the original play was overturned.",,
2,12:32,1,10,NWE 15,3,7,Ray Rice left guard for -1 yards (tackle by Vince Wilfork),4.580,3.810
2,11:53,2,11,NWE 16,9,7,"Joe Flacco pass complete short middle to Todd Heap for 16 yards, touchdown",3.810,7.000
2,,,,NWE 2,10,7,Billy Cundiff kicks extra point good,0.000,0.000
2,,,,BAL 30,10,7,"Billy Cundiff kicks off 76 yards, touchback",0.000,0.280
2,11:47,1,10,NWE 20,10,7,"Penalty on Steve Neal: False Start, 5 yards (no play)",0.280,-0.310
2,11:47,1,15,NWE 15,10,7,Tom Brady pass complete short middle to Aaron Hernandez for 7 yards (tackle by Chris Carr),-0.310,0.000
,,,,,,,"NWE challenged the fumble ruling, and the original play was overturned.",,
2,11:25,2,8,NWE 22,10,7,Tom Brady pass complete short left to Danny Woodhead for 11 yards (tackle by Ray Lewis),0.000,1.140
2,10:55,1,10,NWE 33,10,7,Tom Brady pass complete short left to Deion Branch for 15 yards,1.140,2.130
2,10:39,1,10,NWE 48,10,7,Tom Brady pass complete short right to Wes Welker for 5 yards (tackle by Chris Carr and Jameel McClain),2.130,2.260
2,10:12,2,5,BAL 47,10,7,Tom Brady pass incomplete short middle intended for Danny Woodhead,2.260,1.550
2,10:08,3,5,BAL 47,10,7,Tom Brady pass incomplete short middle intended for Alge Crumpler,1.550,0.130
2,10:05,4,5,BAL 47,10,7,Zoltan Mesko punts 38 yards,0.130,0.380
2,9:53,1,10,BAL 9,10,7,Joe Flacco pass complete short left to Derrick Mason for 11 yards (tackle by Kyle Arrington),-0.380,0.280
2,9:17,1,10,BAL 20,10,7,Ray Rice left guard for 3 yards (tackle by Jerod Mayo and Brandon Spikes),0.280,0.140
2,8:45,2,7,BAL 23,10,7,"Joe Flacco pass incomplete deep middle intended for Todd Heap. Penalty on Brandon Meriweather: Personal Foul, 15 yards (no play)",0.140,1.470
2,8:40,1,10,BAL 38,10,7,"Joe Flacco pass complete short left to Ed Dickson for 8 yards (tackle by Kyle Arrington). Penalty on Michael Oher: Offensive Holding, 10 yards (no play)",1.470,0.810
2,8:09,1,20,BAL 28,10,7,Joe Flacco pass complete short right to Anquan Boldin for 5 yards (tackle by Rob Ninkovich and Devin McCourty),0.810,0.250
2,7:28,2,15,BAL 33,10,7,Joe Flacco pass complete short middle to Ray Rice for 2 yards (tackle by Jerod Mayo and Brandon Spikes),0.250,-0.160
2,6:43,3,13,BAL 35,10,7,"Penalty on Michael Oher: False Start, 5 yards (no play)",-0.160,-0.820
2,6:20,3,18,BAL 30,10,7,Joe Flacco pass complete short right to Ed Dickson for 7 yards (tackle by Rob Ninkovich),-0.820,-0.910
2,5:47,4,11,BAL 37,10,7,"Sam Koch punts 59 yards, returned by Julian Edelman for 6 yards (tackle by Haruki Nakamura). Penalty on Devin McCourty: Illegal Block Above the , 5 yards",-0.910,0.380
2,5:37,1,10,NWE 5,10,7,Danny Woodhead middle for 8 yards (tackle by Dawan Landry),-0.380,-0.190
2,5:10,2,2,NWE 13,10,7,Danny Woodhead left guard for no gain (tackle by Terrell Suggs and Haloti Ngata),-0.190,-0.480
2,4:34,3,2,NWE 13,10,7,Tom Brady pass incomplete short right intended for Wes Welker,-0.480,-2.490
2,4:30,4,2,NWE 13,10,7,"Zoltan Mesko punts 46 yards, fair catch by Tom Zbikowski",-2.490,-1.660
2,4:23,1,10,BAL 41,10,7,Ray Rice right tackle for 4 yards (tackle by Brandon Spikes),1.660,1.660
2,3:40,2,6,BAL 45,10,7,Joe Flacco pass incomplete short middle intended for Le'Ron McClain. Penalty on BAL: Illegal Shift (Declined),1.660,0.960
2,3:34,3,6,BAL 45,10,7,Joe Flacco left end for 5 yards (tackle by Gary Guyton),0.960,-0.060
,,,,,,,"NWE challenged the fumble ruling, and the original play was overturned.",,
2,3:05,4,1,,10,7,Sam Koch punts 42 yards,-0.060,0.380
2,2:53,1,10,NWE 8,10,7,Tom Brady pass complete short right to Danny Woodhead for 14 yards (tackle by Dawan Landry),-0.380,0.410
2,2:36,1,10,NWE 22,10,7,Danny Woodhead middle for 1 yard (tackle by Haloti Ngata and Jarret Johnson),0.410,0.000
2,2:00,2,9,NWE 23,10,7,Tom Brady pass incomplete short right intended for Brandon Tate,0.000,-0.690
2,1:57,3,9,NWE 23,10,7,Tom Brady sacked by Haloti Ngata for -7 yards,-0.690,-2.390
2,1:51,,,,10,7,Timeout #2 by Baltimore Ravens,0.000,-2.390
2,1:51,4,16,NWE 16,10,7,Zoltan Mesko punts 39 yards,-2.390,-1.930
2,1:39,1,10,BAL 45,10,7,Joe Flacco pass complete short left to Ray Rice for 1 yard (tackle by Kyle Arrington),1.930,1.520
2,1:14,2,9,BAL 46,10,7,Joe Flacco pass incomplete short left intended for Derrick Mason,1.520,0.830
2,1:10,3,9,BAL 46,10,7,Joe Flacco pass complete short left to Ray Rice for 4 yards (tackle by Gary Guyton),0.830,-0.060
2,0:36,,,,10,7,Timeout #1 by New England Patriots,0.000,-0.060
2,0:36,4,5,,10,7,"Sam Koch punts 38 yards, fair catch by Wes Welker",-0.060,0.350
2,0:29,1,10,NWE 12,10,7,Tom Brady kneels for -1 yards,-0.350,-0.850
Quarter,Time,Down,ToGo,Location,BAL,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 30,10,7,"Billy Cundiff kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,NWE 20,10,7,Tom Brady pass complete short left to Danny Woodhead for 1 yard (tackle by Ray Lewis),0.280,-0.130
3,14:25,2,9,NWE 21,10,7,Danny Woodhead right tackle for 8 yards (tackle by Lardarius Webb),-0.130,0.230
3,13:46,3,1,NWE 29,10,7,Tom Brady middle for 2 yards (tackle by Haloti Ngata),0.230,1.000
3,13:21,1,10,NWE 31,10,7,Danny Woodhead right end for 2 yards (tackle by Haloti Ngata and Jarret Johnson),1.000,0.730
3,12:49,2,8,NWE 33,10,7,"Tom Brady pass complete short middle to Wes Welker for 7 yards (tackle by Jameel McClain). Penalty on Sebastian Vollmer: Illegal Formation, 5 yards (no play)",0.730,0.060
3,12:30,2,13,NWE 28,10,7,Tom Brady pass complete short middle to Aaron Hernandez for 3 yards (tackle by Ray Lewis),0.060,-0.230
3,11:50,3,10,NWE 31,10,7,Tom Brady pass incomplete deep middle intended for Wes Welker is intercepted by Chris Carr at NWE-48 and returned for 12 yards,-0.230,-3.180
3,11:42,1,10,NWE 36,10,7,"Penalty on Matt Birk: False Start, 5 yards (no play)",3.180,2.850
3,11:42,1,15,NWE 41,10,7,Joe Flacco pass complete short middle to Ray Rice for 11 yards (tackle by Jerod Mayo),2.850,3.450
3,11:06,2,4,NWE 30,10,7,Ray Rice left guard for 5 yards (tackle by Jermaine Cunningham and Jerod Mayo),3.450,3.910
3,10:28,1,10,NWE 25,16,7,"Joe Flacco pass complete deep left to Anquan Boldin for 25 yards, touchdown. Penalty on Kyle Arrington: Defensive Pass Interfere (Declined)",3.910,7.000
3,,,,NWE 2,17,7,Billy Cundiff kicks extra point good,0.000,0.000
3,,,,BAL 30,17,7,"Billy Cundiff kicks off 78 yards, touchback",0.000,0.280
3,10:23,1,10,NWE 20,17,7,Aaron Hernandez left end for 18 yards (tackle by Dawan Landry),0.280,1.470
3,9:47,1,10,NWE 38,17,7,BenJarvus Green-Ellis middle for 3 yards (tackle by Cory Redding and Jarret Johnson),1.470,1.330
3,9:08,2,7,NWE 41,17,7,Tom Brady pass complete short middle to Wes Welker for 21 yards (tackle by Lardarius Webb and Dawan Landry),1.330,3.050
3,8:30,1,10,BAL 38,17,7,Tom Brady pass incomplete short left intended for Brandon Tate,3.050,2.510
3,8:25,2,10,BAL 38,17,7,Tom Brady pass complete short right to Aaron Hernandez for 21 yards (tackle by Tom Zbikowski and Dawan Landry),2.510,4.440
3,7:44,1,10,BAL 17,17,7,Tom Brady sacked by Terrell Suggs for -8 yards,4.440,2.810
3,7:20,2,18,BAL 25,17,7,Tom Brady pass incomplete short right intended for Danny Woodhead,2.810,2.150
3,7:17,3,18,BAL 25,17,7,Danny Woodhead middle for 5 yards (tackle by Ken Hamlin),2.150,2.120
3,6:44,4,13,BAL 20,17,10,Stephen Gostkowski 38 yard field goal good,2.120,3.000
3,,,,NWE 30,17,10,"Stephen Gostkowski kicks off 73 yards, returned by Jalen Parmele for 21 yards (tackle by Brandon Spikes). Penalty on Ed Dickson: Offensive Holding, 9 yards",0.000,-0.380
3,6:35,1,10,BAL 9,17,10,Ray Rice left guard for 6 yards (tackle by Brandon Spikes and Patrick Chung),-0.380,-0.280
3,6:01,2,4,BAL 15,17,10,Joe Flacco pass complete deep left to Derrick Mason for 16 yards (tackle by Kyle Arrington),-0.280,1.000
3,5:19,1,10,BAL 31,17,10,Ray Rice middle for 3 yards (tackle by Brandon Spikes and Jerod Mayo),1.000,0.870
3,4:46,2,7,BAL 34,17,10,Joe Flacco pass complete short middle to Todd Heap for 16 yards (tackle by Patrick Chung and Jerod Mayo),0.870,2.260
3,4:10,1,10,,17,10,Ray Rice left tackle for 1 yard (tackle by Vince Wilfork and Jermaine Cunningham),2.260,1.850
3,3:30,2,9,NWE 49,17,10,Ray Rice right end for 5 yards (tackle by Jerod Mayo and Patrick Chung),1.850,1.820
3,2:49,3,4,NWE 44,17,10,Joe Flacco pass complete deep right to Derrick Mason for 18 yards (tackle by Brandon Meriweather),1.820,3.840
3,2:08,1,10,NWE 26,17,10,Joe Flacco pass complete short right to Le'Ron McClain for 4 yards (tackle by Devin McCourty),3.840,3.840
3,1:33,2,6,NWE 22,17,10,Ray Rice left tackle for 2 yards (tackle by Rob Ninkovich and Brandon Spikes),3.840,3.400
3,0:53,3,4,NWE 20,17,10,"Joe Flacco pass incomplete deep right intended for Anquan Boldin. Penalty on Kyle Arrington: Illegal Contact, 5 yards (no play)",3.400,4.580
3,0:47,1,10,NWE 15,17,10,Ray Rice left tackle for 3 yards (tackle by Kyle Arrington),4.580,4.450
3,0:08,2,7,NWE 12,17,10,Ray Rice right tackle for 5 yards (tackle by Gerard Warren and Jerod Mayo),4.450,4.680
Quarter,Time,Down,ToGo,Location,BAL,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,NWE 7,17,10,Joe Flacco pass incomplete short right intended for Derrick Mason,4.680,3.000
4,14:57,4,2,NWE 7,20,10,Billy Cundiff 25 yard field goal good,3.000,3.000
4,,,,BAL 30,20,10,Billy Cundiff kicks off 68 yards,0.000,1.600
4,14:53,1,10,NWE 40,20,10,Tom Brady pass complete short left to Wes Welker for 11 yards (tackle by Ray Lewis),1.600,2.320
4,14:20,1,10,BAL 49,20,10,BenJarvus Green-Ellis right guard for 2 yards (tackle by Dannell Ellerbe and Ray Lewis),2.320,2.050
4,13:41,2,8,BAL 47,20,10,"Tom Brady pass incomplete short right intended for Rob Gronkowski. Penalty on Lardarius Webb: Defensive Pass Interfere, 13 yards (no play)",2.050,3.310
4,13:36,1,10,BAL 34,20,10,BenJarvus Green-Ellis right guard for -1 yards (tackle by Ray Lewis),3.310,2.640
4,12:57,2,11,BAL 35,20,10,Danny Woodhead right end for 14 yards (tackle by Dannell Ellerbe and Ken Hamlin),2.640,4.170
4,12:29,1,10,BAL 21,20,10,Danny Woodhead right end for 12 yards (tackle by Haruki Nakamura and Dawan Landry),4.170,5.140
4,11:47,1,9,BAL 9,20,10,Tom Brady pass complete short right to Wes Welker for 4 yards,5.140,5.150
4,11:15,2,5,BAL 5,20,10,Tom Brady pass incomplete short middle intended for Julian Edelman,5.150,4.260
4,11:08,3,5,BAL 5,20,16,"Tom Brady pass complete short right to Deion Branch for 5 yards, touchdown",4.260,7.000
4,,,,BAL 2,20,17,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 30,20,17,"Stephen Gostkowski kicks off 75 yards, touchback",0.000,0.280
4,11:02,1,10,BAL 20,20,17,Joe Flacco pass complete deep middle to Anquan Boldin for 18 yards (tackle by Jerod Mayo),0.280,1.470
4,10:24,1,10,BAL 38,20,17,Ray Rice middle for 7 yards (tackle by Brandon Spikes and Patrick Chung),1.470,1.870
4,9:43,2,3,BAL 45,20,17,Le'Ron McClain middle for 2 yards (tackle by Patrick Chung),1.870,1.420
4,9:10,3,1,BAL 47,20,17,Joe Flacco middle for no gain (tackle by Vince Wilfork and Gerard Warren),1.420,-0.260
4,8:47,4,1,BAL 47,20,17,Sam Koch punts 39 yards,-0.260,0.280
4,8:41,1,10,NWE 14,20,17,Tom Brady pass complete deep middle to Deion Branch for 22 yards (tackle by Haruki Nakamura),-0.280,1.330
4,8:03,1,10,NWE 36,20,17,Tom Brady pass complete short left to Deion Branch for 4 yards (tackle by Dawan Landry),1.330,1.330
4,7:31,2,6,NWE 40,20,17,Tom Brady pass complete short left to Wes Welker for 11 yards (tackle by Dawan Landry and Ray Lewis),1.330,2.320
4,6:59,1,10,BAL 49,20,17,Tom Brady pass complete short left to Danny Woodhead for 7 yards (tackle by Fabian Washington and Jameel McClain),2.320,2.730
4,6:27,2,3,BAL 42,20,17,Danny Woodhead left tackle for 7 yards (tackle by Dawan Landry),2.730,3.250
4,5:59,1,10,BAL 35,20,17,"Danny Woodhead middle for 4 yards. Penalty on Matt Light: Offensive Holding, 10 yards (no play)",3.250,2.590
4,5:59,1,20,BAL 45,20,17,"Penalty on Tom Brady: Delay of Game, 5 yards (no play)",2.590,2.260
4,5:15,1,25,,20,17,Tom Brady pass complete deep left to Rob Gronkowski for 24 yards (tackle by Haruki Nakamura),2.260,3.920
4,4:40,2,1,BAL 26,20,17,Danny Woodhead left end for 2 yards (tackle by Ray Lewis and Dannell Ellerbe),3.920,3.970
4,4:00,1,10,BAL 24,20,17,BenJarvus Green-Ellis left end for 4 yards (tackle by Dannell Ellerbe),3.970,3.970
4,3:56,,,,20,17,Timeout #1 by Baltimore Ravens,0.000,3.970
4,3:56,2,6,BAL 20,20,17,Tom Brady pass complete short left to Deion Branch for 7 yards (tackle by Dawan Landry and Lardarius Webb),3.970,4.710
4,3:24,1,10,BAL 13,20,17,Tom Brady pass complete short left to Deion Branch for 4 yards (tackle by Dawan Landry),4.710,4.770
4,2:46,2,6,BAL 9,20,17,BenJarvus Green-Ellis right guard for 3 yards (tackle by Cory Redding),4.770,4.560
4,2:01,,,,20,17,Timeout #1 by New England Patriots,0.000,4.560
4,2:01,3,3,BAL 6,20,17,Tom Brady pass incomplete short right intended for Deion Branch,4.560,3.010
4,1:54,4,3,BAL 6,20,20,Stephen Gostkowski 24 yard field goal good,3.010,3.000
4,,,,NWE 30,20,20,"Stephen Gostkowski kicks off 70 yards, touchback",0.000,0.280
4,1:51,1,10,BAL 20,20,20,Joe Flacco pass incomplete short middle intended for Ray Rice,0.280,-0.270
4,1:45,2,10,BAL 20,20,20,Joe Flacco pass complete short middle to Ray Rice for 4 yards (tackle by Dane Fletcher),-0.270,-0.430
4,1:03,3,6,BAL 24,20,20,Joe Flacco pass incomplete short left intended for Ray Rice,-0.430,-1.770
4,0:59,4,6,BAL 24,20,20,"Sam Koch punts 51 yards, returned by Wes Welker for 22 yards (tackle by Marcus Smith)",-1.770,-2.060
4,0:45,1,10,NWE 47,20,20,Tom Brady pass incomplete deep right intended for Brandon Tate,2.060,1.520
4,0:40,2,10,NWE 47,20,20,Tom Brady sacked by Haloti Ngata for -10 yards,1.520,-0.490
4,0:15,,,,20,20,Timeout #2 by New England Patriots,0.000,-0.490
4,0:15,3,20,NWE 37,20,20,Tom Brady pass complete short left to Danny Woodhead for 19 yards (tackle by Fabian Washington and Haruki Nakamura),-0.490,0.330
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,0:04,,,,20,20,Timeout #3 by New England Patriots,0.000,0.000
4,0:04,,,,20,20,Timeout #2 by Baltimore Ravens,0.000,0.330
4,0:04,4,1,BAL 44,20,20,Tom Brady pass incomplete deep middle intended for Brandon Tate is intercepted by Ken Hamlin,0.330,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,BAL,NWE,Detail,EPB,EPA
,,,,,,,"Ravens won the coin toss, Ravens to receive the overtime kickoff.",,
OT,,,,NWE 30,20,20,"Stephen Gostkowski kicks off 78 yards, touchback",0.000,0.280
OT,15:00,1,10,BAL 20,20,20,Joe Flacco pass complete short middle to Ray Rice for 3 yards (tackle by Brandon Spikes),0.280,0.140
OT,14:18,2,7,BAL 23,20,20,Ray Rice middle for 2 yards (tackle by Gerard Warren and Patrick Chung),0.140,-0.300
OT,13:36,3,5,BAL 25,20,20,Joe Flacco pass incomplete short left intended for Anquan Boldin,-0.300,-1.700
OT,13:28,4,5,BAL 25,20,20,"Sam Koch punts 43 yards, returned by Wes Welker for 3 yards (tackle by Jalen Parmele)",-1.700,-1.270
OT,13:18,1,10,NWE 35,20,20,Tom Brady pass incomplete short left intended for Aaron Hernandez,1.270,0.720
OT,13:13,2,10,NWE 35,20,20,Tom Brady pass complete short right to Wes Welker for -3 yards (tackle by Chris Carr and Dawan Landry),0.720,-0.360
OT,12:27,3,13,NWE 32,20,20,Tom Brady pass incomplete short left intended for Deion Branch,-0.360,-1.240
OT,12:23,4,13,NWE 32,20,20,"Zoltan Mesko punts 40 yards, returned by Chris Carr for 9 yards (tackle by BenJarvus Green-Ellis). Penalty on Cary Williams: Illegal Block Above the , 10 yards",-1.240,0.060
OT,12:11,1,10,BAL 17,20,20,Ray Rice left guard for 6 yards (tackle by Rob Ninkovich),-0.060,0.350
OT,11:34,2,4,BAL 23,20,20,Ray Rice left guard for 3 yards (tackle by Rob Ninkovich and Patrick Chung),0.350,-0.120
OT,10:52,3,1,BAL 26,20,20,Le'Ron McClain middle for 2 yards (tackle by Patrick Chung),-0.120,0.810
OT,10:17,1,10,BAL 28,20,20,Joe Flacco pass complete short left to Derrick Mason for 20 yards (tackle by Brandon Meriweather and Kyle Arrington),0.810,2.130
OT,9:37,1,10,BAL 48,20,20,Ray Rice left guard for no gain (tackle by Brandon Spikes),2.130,1.580
OT,8:59,2,10,BAL 48,20,20,Joe Flacco pass complete short middle to Ray Rice for 4 yards (tackle by Rob Ninkovich and Brandon Spikes),1.580,1.420
OT,8:16,3,6,NWE 48,20,20,Joe Flacco pass incomplete deep right intended for Todd Heap (defended by Devin McCourty),1.420,0.070
OT,8:11,4,6,NWE 48,20,20,"Sam Koch punts 36 yards, fair catch by Wes Welker",0.070,0.350
OT,8:03,1,10,NWE 12,20,20,Tom Brady pass incomplete short left intended for Aaron Hernandez,-0.350,-0.780
OT,7:59,2,10,NWE 12,20,20,Danny Woodhead left tackle for 4 yards (tackle by Jarret Johnson),-0.780,-0.950
OT,7:27,,,,20,20,Timeout #1 by New England Patriots,0.000,-0.950
OT,7:27,3,6,NWE 16,20,20,Tom Brady pass incomplete short left intended for Wes Welker,-0.950,-2.390
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
OT,7:26,4,6,NWE 16,20,20,Zoltan Mesko punts 65 yards,-2.390,-0.150
OT,7:14,1,10,BAL 19,20,20,Joe Flacco pass complete short left to Derrick Mason for 1 yard (tackle by Kyle Arrington),0.150,-0.200
OT,6:40,2,9,BAL 20,20,20,"Ray Rice right guard for no gain (tackle by Jerod Mayo and Patrick Chung). Penalty on Le'Ron McClain: Personal Foul, 10 yards",-0.200,-2.470
OT,6:08,3,19,BAL 10,20,20,Joe Flacco pass complete short middle to Ray Rice for 9 yards (tackle by Jerod Mayo and Jonathan Wilhite),-2.470,-2.140
OT,5:27,4,10,BAL 19,20,20,"Sam Koch punts 45 yards, returned by Wes Welker for 2 yards (tackle by Cary Williams)",-2.140,-1.470
OT,5:19,1,10,NWE 38,20,20,Tom Brady pass complete deep middle to Deion Branch for 23 yards (tackle by Fabian Washington),1.470,2.980
OT,4:46,1,10,BAL 39,20,20,Tom Brady pass complete short right to Wes Welker for 4 yards (tackle by Chris Carr),2.980,2.980
OT,4:06,,,,20,20,Timeout #2 by New England Patriots,0.000,2.980
OT,4:06,2,6,BAL 35,20,20,Tom Brady pass complete short right to Alge Crumpler for 4 yards (tackle by Ray Lewis),2.980,2.810
OT,3:59,3,2,BAL 31,20,20,Tom Brady pass complete short right to Deion Branch for 10 yards (tackle by Lardarius Webb),2.810,4.170
OT,3:19,1,10,BAL 21,20,20,BenJarvus Green-Ellis right guard for 3 yards (tackle by Jameel McClain),4.170,4.040
OT,2:40,2,7,BAL 18,20,20,BenJarvus Green-Ellis middle for 1 yard (tackle by Kelly Gregg),4.040,3.460
OT,2:00,3,6,BAL 17,20,23,Stephen Gostkowski 35 yard field goal good. Penalty on Prescott Burgess: Defensive Holding (Declined),3.460,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
