Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
1,8:11,4,7,MIN 26,0,3,Jason Hanson 45 yard field goal good,1.740,3.000
1,,,,DET 30,0,3,"Jason Hanson kicks off 77 yards, touchback",0.000,0.280
1,8:06,1,10,MIN 20,6,3,"Brad Johnson pass complete to Koren Robinson for 80 yards, touchdown",0.280,7.000
1,,,,DET 2,7,3,Paul Edinger kicks extra point good,0.000,0.000
1,,,,MIN 30,7,3,"Paul Edinger kicks off 55 yards, returned by Shawn Bryson for 12 yards (tackle by Ralph Brown)",0.000,0.740
1,7:50,1,10,DET 27,7,3,Shawn Bryson left tackle for 9 yards (tackle by Sam Cowart),0.740,1.410
1,7:11,2,1,DET 36,7,3,Jeff Garcia pass incomplete intended for Roy Williams,1.410,0.700
1,7:06,3,1,DET 36,7,3,Jeff Garcia pass incomplete intended for Roy Williams (defended by Dontarrious Thomas),0.700,-0.980
1,6:58,4,1,DET 36,7,3,"Nick Harris punts 55 yards, returned by Mewelde Moore for 7 yards (tackle by Vernon Fox)",-0.980,0.140
1,6:50,1,10,MIN 16,7,3,Michael Bennett for no gain (tackle by R.W. McQuarters),-0.140,-0.660
1,6:28,2,10,MIN 16,7,3,Michael Bennett right end for 11 yards (tackle by Kenoy Kennedy and Jon McGraw),-0.660,0.740
1,5:52,1,10,MIN 27,7,3,Brad Johnson pass complete to Nate Burleson for 11 yards (tackle by Kenoy Kennedy),0.740,1.470
1,5:11,1,10,MIN 38,7,3,Michael Bennett right end for 6 yards (tackle by R.W. McQuarters and James Davis),1.470,1.730
1,4:47,2,4,MIN 44,7,3,Michael Bennett right end for 16 yards (tackle by James Hall),1.730,2.920
1,4:05,1,10,DET 40,7,3,Brad Johnson sacked by Dan Wilkinson for -7 yards,2.920,1.430
1,3:29,2,17,DET 47,7,3,Brad Johnson sacked by Shaun Rogers for -7 yards,1.430,-0.160
1,2:55,3,24,MIN 46,7,3,"Penalty on Brad Johnson: Delay of Game, 5 yards (no play)",-0.160,-0.820
1,2:31,3,29,MIN 41,7,3,Brad Johnson pass incomplete intended for Michael Bennett (defended by Kalimba Edwards),-0.820,-0.650
1,2:26,4,29,MIN 41,7,3,"Chris Kluwe punts 49 yards, returned by Eddie Drummond for 21 yards (tackle by Will Hunter)",-0.650,-1.000
1,2:14,1,10,DET 31,7,3,Jeff Garcia pass incomplete intended for Roy Williams (defended by Brian Williams),1.000,0.460
1,2:10,2,10,DET 31,7,3,Shawn Bryson right end for 1 yard (tackle by Sam Cowart and Pat Williams),0.460,-0.100
1,1:24,3,9,DET 32,7,3,Jeff Garcia pass incomplete intended for Marcus Pollard,-0.100,-1.240
1,1:18,4,9,DET 32,7,3,"Nick Harris punts 46 yards, returned by Nate Burleson for 10 yards (tackle by Casey Fitzsimmons)",-1.240,-1.070
1,1:05,1,10,MIN 32,7,3,Brad Johnson pass complete to Jim Kleinsasser for 8 yards (tackle by R.W. McQuarters),1.070,1.610
1,0:36,2,2,MIN 40,7,3,Michael Bennett right end for -1 yards (tackle by Kenoy Kennedy),1.610,0.760
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,3,MIN 39,7,3,Brad Johnson pass complete to Koren Robinson for 45 yards (tackle by Dre' Bly),0.760,4.510
2,14:35,1,10,DET 16,7,3,Michael Bennett up the middle for 9 yards (tackle by Jon McGraw and Kenoy Kennedy),4.510,5.540
2,13:59,2,1,DET 7,13,3,"Michael Bennett up the middle for 7 yards, touchdown",5.540,7.000
2,,,,DET 2,14,3,Paul Edinger kicks extra point good,0.000,0.000
2,,,,MIN 30,14,3,"Paul Edinger kicks off 58 yards, returned by Eddie Drummond for 15 yards (tackle by Dovonte Edwards)",0.000,0.740
2,13:47,1,10,DET 27,14,3,Artose Pinner left tackle for no gain (tackle by Spencer Johnson),0.740,0.200
2,13:07,2,10,DET 27,14,3,Jeff Garcia pass complete to Casey Fitzsimmons for 1 yard (tackle by Raonall Smith),0.200,-0.360
2,12:24,3,9,DET 28,14,3,"Jeff Garcia for no gain. Jeff Garcia fumbles, recovered by Shawn Bryson at DET-20 and returned for 5 yards",-0.360,-1.700
2,11:42,4,12,DET 25,14,3,"Nick Harris punts 50 yards, returned by Nate Burleson for 5 yards (tackle by Casey Fitzsimmons)",-1.700,-0.940
2,11:27,1,10,MIN 30,14,3,Michael Bennett right tackle for -2 yards (tackle by Dan Wilkinson),0.940,0.120
2,10:57,2,12,MIN 28,14,3,Michael Bennett right tackle for 4 yards (tackle by Cory Redding),0.120,-0.030
2,10:22,3,8,MIN 32,14,3,Brad Johnson pass incomplete intended for Marcus Robinson,-0.030,-1.240
2,10:14,4,8,MIN 32,14,3,"Chris Kluwe punts 51 yards, returned by Eddie Drummond for 10 yards (tackle by Heath Farwell)",-1.240,-0.740
2,10:02,1,10,DET 27,14,3,Jeff Garcia pass complete to Marcus Pollard for 7 yards (tackle by Sam Cowart),0.740,1.140
2,9:21,2,3,DET 34,14,3,Jeff Garcia pass complete to Roy Williams for 4 yards (tackle by Sam Cowart),1.140,1.470
2,8:39,1,10,DET 38,14,3,Jeff Garcia pass complete to Shawn Bryson for 6 yards (tackle by Raonall Smith),1.470,1.730
2,8:03,2,4,DET 44,14,3,Artose Pinner left end for 6 yards (tackle by Erasmus James),1.730,2.260
2,7:19,1,10,DET 50,14,3,Artose Pinner right tackle for 4 yards (tackle by Erasmus James),2.260,2.250
2,6:36,2,6,MIN 46,14,3,Jeff Garcia pass incomplete intended for Artose Pinner,2.250,1.550
2,6:32,3,6,MIN 46,14,3,Jeff Garcia sacked by C.J. Mosley for -8 yards,1.550,-0.320
2,6:02,4,14,DET 46,14,3,"Nick Harris punts 44 yards, returned by Nate Burleson for 2 yards (tackle by Wali Rainer). Penalty on Ralph Brown: Personal Foul, 6 yards",-0.320,0.380
2,5:50,1,10,MIN 6,14,3,Ciatrick Fason right tackle for 2 yards (tackle by Earl Holmes and Marcus Bell),-0.380,-0.630
2,5:10,2,8,MIN 8,14,3,Ciatrick Fason up the middle for 15 yards (tackle by Jon McGraw),-0.630,0.480
2,4:31,1,10,MIN 23,14,3,Michael Bennett right end for no gain (tackle by Nate Wayne),0.480,-0.070
2,3:54,2,10,MIN 23,14,3,Brad Johnson pass complete to Jim Kleinsasser for 8 yards (tackle by Cory Redding),-0.070,0.300
2,3:12,3,2,MIN 31,14,3,Brad Johnson pass complete to Michael Bennett for 5 yards (tackle by James Davis),0.300,1.330
2,2:36,1,10,MIN 36,14,3,Mewelde Moore left end for -6 yards (tackle by Shaun Rogers),1.330,-0.020
2,2:00,2,16,MIN 30,14,3,Michael Bennett up the middle for -1 yards (tackle by Nate Wayne),-0.020,-0.820
2,1:48,,,,14,3,Timeout #3 by Detroit Lions,0.000,-0.820
2,1:48,3,17,MIN 29,14,3,Ciatrick Fason up the middle for -5 yards (tackle by Shaun Rogers),-0.820,-1.770
2,1:02,,,,14,3,Timeout #1 by Minnesota Vikings,0.000,-1.770
2,1:02,4,22,MIN 24,14,3,"Chris Kluwe fumbles, recovered by Chris Kluwe at MIN-MIN. . Penalty on Dontarrious Thomas: Ineligible Downfield Kic, 5 yards (no play)",-1.770,-2.140
2,0:48,,,,14,3,Timeout #2 by Minnesota Vikings,0.000,-2.140
2,0:44,4,27,MIN 19,14,3,"Chris Kluwe punts 37 yards, returned by Eddie Drummond for 38 yards (tackle by Chris Kluwe)",-2.140,-4.370
2,0:36,1,10,MIN 18,14,3,Jeff Garcia pass complete to Shawn Bryson for 10 yards (tackle by Darren Sharper),4.370,5.370
2,0:30,1,8,MIN 8,14,3,Jeff Garcia pass incomplete intended for Marcus Pollard,5.370,4.570
2,0:25,2,8,MIN 8,14,3,Jeff Garcia pass incomplete intended for Cory Schlesinger (defended by C.J. Mosley),4.570,3.580
2,0:16,3,8,MIN 8,14,3,Jeff Garcia pass incomplete,3.580,2.950
2,0:10,4,8,MIN 8,14,6,Jason Hanson 26 yard field goal good,2.950,3.000
2,,,,DET 30,14,6,"Jason Hanson kicks off 39 yards, muffed catch by Richard Owens, recovered by Richard Owens and returned for no gain",0.000,1.270
2,0:08,1,10,MIN 35,14,6,Michael Bennett left end for 13 yards (tackle by Jon McGraw),1.270,2.130
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,14,6,"Jason Hanson kicks off 70 yards, returned by Koren Robinson for 36 yards (tackle by Stanley Wilson)",0.000,1.330
3,14:53,1,10,MIN 36,14,6,Brad Johnson pass complete to Travis Taylor for 14 yards (tackle by R.W. McQuarters),1.330,2.260
3,14:29,1,10,DET 50,14,6,Michael Bennett right end for no gain (tackle by Dan Wilkinson and Earl Holmes),2.260,1.710
3,13:52,2,10,DET 50,14,6,Brad Johnson pass incomplete intended for Marcus Robinson (defended by Andre' Goodman),1.710,1.030
3,13:44,3,10,DET 50,14,6,Brad Johnson pass complete to Nate Burleson for 15 yards (tackle by Andre' Goodman),1.030,3.250
3,13:09,1,10,DET 35,14,6,"Brad Johnson pass incomplete intended for Koren Robinson. Penalty on Jon McGraw: Illegal Contact, 5 yards (no play)",3.250,3.580
3,13:02,1,10,DET 30,14,6,Brad Johnson pass complete to Koren Robinson for 13 yards (tackle by Kenoy Kennedy),3.580,4.440
3,12:22,1,10,DET 17,14,6,Brad Johnson for 7 yards (tackle by James Hall),4.440,5.100
3,11:39,2,3,DET 10,14,6,Michael Bennett left tackle for 5 yards (tackle by Wali Rainer and Cory Redding),5.100,6.060
3,10:56,1,5,DET 5,14,6,Brad Johnson pass incomplete intended for Marcus Robinson (defended by Andre' Goodman),6.060,5.150
3,10:52,2,5,DET 5,20,6,"Brad Johnson pass complete to Michael Bennett for 5 yards, touchdown",5.150,7.000
3,,,,DET 2,21,6,Paul Edinger kicks extra point good,0.000,0.000
3,,,,MIN 30,21,6,"Paul Edinger kicks off 67 yards, returned by Eddie Drummond for 19 yards (tackle by Raonall Smith)",0.000,0.410
3,10:37,1,10,DET 22,21,6,Jeff Garcia pass complete to Artose Pinner for 5 yards (tackle by E.J. Henderson and Brian Williams),0.410,0.540
3,9:53,2,5,DET 27,21,6,"Shawn Bryson right end for 4 yards (tackle by Darrion Scott and Raonall Smith). Penalty on Kelly Butler: Offensive Holding, 10 yards (no play)",0.540,-0.940
3,9:22,2,15,DET 17,21,6,Jeff Garcia pass incomplete intended for Scottie Vines,-0.940,-1.680
3,9:17,3,15,DET 17,21,6,Jeff Garcia pass incomplete intended for Mike Williams,-1.680,-2.320
3,9:10,4,15,DET 17,21,6,"Nick Harris punts 40 yards, returned by Nate Burleson for no gain",-2.320,-1.800
3,8:59,1,10,MIN 43,21,6,Brad Johnson pass complete to Jim Kleinsasser for no gain,1.800,1.250
3,8:20,2,10,MIN 43,21,6,Brad Johnson pass complete to Marcus Robinson for 16 yards (tackle by Kenoy Kennedy),1.250,2.850
3,7:45,1,10,DET 41,21,6,"Penalty on Bryant McKinnie: False Start, 5 yards (no play)",2.850,2.520
3,7:26,1,15,DET 46,21,6,Michael Bennett left end for -3 yards (tackle by Earl Holmes),2.520,1.230
3,6:47,2,18,DET 49,21,6,"Penalty on Jim Kleinsasser: False Start, 5 yards (no play)",1.230,0.550
3,6:29,2,23,MIN 46,21,6,Brad Johnson pass complete to Michael Bennett for no gain,0.550,-0.100
3,5:50,3,23,MIN 46,21,6,Brad Johnson pass complete to Jim Kleinsasser for 10 yards (tackle by R.W. McQuarters). Penalty on Marcus Johnson: Illegal Formation (Declined),-0.100,0.330
3,5:33,4,13,DET 44,21,6,"Chris Kluwe punts 44 yards, touchback",0.330,-0.280
3,5:25,1,10,DET 20,21,6,Jeff Garcia pass complete to Shawn Bryson for 6 yards (tackle by Antoine Winfield),0.280,0.540
3,4:45,2,4,DET 26,21,6,Jeff Garcia pass complete to Roy Williams for 5 yards (tackle by Brian Williams),0.540,1.000
3,4:01,1,10,DET 31,21,6,Jeff Garcia pass complete to Artose Pinner for 15 yards (tackle by Darren Sharper),1.000,1.990
3,3:26,1,10,DET 46,21,6,Jeff Garcia pass complete to Artose Pinner for 19 yards (tackle by Antoine Winfield),1.990,3.250
3,2:51,1,10,MIN 35,21,6,"Jeff Garcia pass incomplete intended for Mike Williams (defended by Brian Williams). Penalty on Brian Williams: Defensive Pass Interfere, 23 yards (no play)",3.250,4.780
3,2:46,1,10,MIN 12,21,6,Jeff Garcia pass incomplete (defended by Spencer Johnson),4.780,4.100
3,2:38,2,10,MIN 12,21,6,Shawn Bryson up the middle for 3 yards (tackle by E.J. Henderson),4.100,3.700
3,1:59,3,7,MIN 9,21,6,Jeff Garcia pass incomplete intended for Roy Williams,3.700,2.830
3,1:51,4,7,MIN 9,21,9,Jason Hanson 28 yard field goal good,2.830,3.000
3,,,,DET 30,21,9,"Jason Hanson kicks off 63 yards, returned by Koren Robinson for 15 yards (tackle by Stanley Wilson). Penalty on Marcus Johnson: Offensive Holding, 10 yards",0.000,-0.350
3,1:43,1,10,MIN 12,21,9,Michael Bennett left end for 5 yards (tackle by Kenoy Kennedy),-0.350,-0.230
3,1:00,2,5,MIN 17,21,9,Michael Bennett up the middle for -3 yards (tackle by Shaun Rogers and Kenoy Kennedy),-0.230,-1.190
3,0:19,3,8,MIN 14,21,9,Brad Johnson pass incomplete intended for Travis Taylor,-1.190,-2.470
3,0:14,4,8,MIN 14,21,9,"Chris Kluwe punts 41 yards, returned by Eddie Drummond for 12 yards (tackle by Richard Owens). Penalty on Vernon Fox: Roughing the Kicker, 15 yards (no play)",-2.470,0.870
3,0:03,1,10,MIN 29,21,9,Michael Bennett right tackle for -3 yards (tackle by James Davis),0.870,-0.080
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,13,MIN 26,21,9,Brad Johnson pass complete to Koren Robinson for 10 yards (tackle by Dre' Bly),-0.080,0.560
4,14:22,3,3,MIN 36,21,9,Brad Johnson pass complete to Marcus Robinson for 2 yards (tackle by Dre' Bly),0.560,-0.850
4,13:41,4,1,MIN 38,21,9,Paul Edinger punts 35 yards,-0.850,-0.740
4,13:28,1,10,DET 27,21,9,Artose Pinner left end for 8 yards (tackle by Erasmus James),0.740,1.280
4,12:51,2,2,DET 35,21,9,Artose Pinner left end for 1 yard (tackle by Darrion Scott),1.280,0.700
4,12:04,3,1,DET 36,21,9,Artose Pinner left tackle for 12 yards (tackle by Sam Cowart and Keith Newman),0.700,2.130
4,11:22,1,10,DET 48,21,9,Jeff Garcia pass incomplete intended for Marcus Pollard,2.130,1.580
4,11:16,2,10,DET 48,21,9,Jeff Garcia for 9 yards (tackle by C.J. Mosley and Darren Sharper),1.580,2.080
4,10:38,3,1,MIN 43,21,9,Artose Pinner left tackle for 2 yards (tackle by Erasmus James),2.080,2.850
4,9:53,1,10,MIN 41,21,9,Artose Pinner right tackle for 4 yards (tackle by E.J. Henderson),2.850,2.850
4,9:15,2,6,MIN 37,21,9,"Jeff Garcia pass incomplete intended for Roy Williams is intercepted by Brian Williams at MIN-25 and returned for 75 yards. Penalty on Pat Williams: Roughing the Passer, 15 yards (no play)",2.850,4.110
4,9:00,1,10,MIN 22,21,9,Artose Pinner left end for 11 yards (tackle by Corey Chavous and Brian Williams),4.110,4.840
4,8:20,1,10,MIN 11,21,9,Artose Pinner right tackle for 5 yards (tackle by Corey Chavous),4.840,5.080
4,7:42,2,5,MIN 6,21,15,"Artose Pinner left end for 6 yards, touchdown",5.080,7.000
4,,,,MIN 2,21,16,Jason Hanson kicks extra point good,0.000,0.000
4,,,,DET 30,21,16,"Jason Hanson kicks off 67 yards, returned by Koren Robinson for 20 yards (tackle by Jon McGraw)",0.000,0.480
4,7:33,1,10,MIN 23,21,16,Brad Johnson pass complete to Marcus Robinson for 14 yards (tackle by James Davis),0.480,1.400
4,6:55,1,10,MIN 37,21,16,Koren Robinson right end for 9 yards (tackle by Wali Rainer),1.400,2.070
4,6:11,2,1,MIN 46,21,16,Michael Bennett up the middle for 1 yard (tackle by James Hall),2.070,2.060
4,5:28,1,10,MIN 47,21,16,Michael Bennett left end for 6 yards (tackle by R.W. McQuarters),2.060,2.330
4,4:44,2,4,DET 47,21,16,Michael Bennett up the middle for 5 yards (tackle by Dan Wilkinson),2.330,2.790
4,4:01,1,10,DET 42,21,16,Michael Bennett left tackle for 4 yards (tackle by James Hall),2.790,2.780
4,3:16,2,6,DET 38,21,16,"Michael Bennett left end for -2 yards (tackle by Marcus Bell and Wali Rainer). Penalty on Anthony Herrera: Offensive Holding, 10 yards (no play)",2.780,1.430
4,3:07,2,16,DET 48,21,16,Ciatrick Fason right end for 1 yard (tackle by Kenoy Kennedy),1.430,0.890
4,3:02,,,,21,16,Timeout #1 by Detroit Lions,0.000,0.890
4,3:02,3,15,DET 47,21,16,Brad Johnson pass incomplete intended for Travis Taylor,0.890,0.130
4,2:55,4,15,DET 47,21,16,Paul Edinger punts 40 yards,0.130,0.380
4,2:46,1,10,DET 7,21,16,Jeff Garcia pass complete to Scottie Vines for 4 yards (tackle by Antoine Winfield and Dontarrious Thomas),-0.380,-0.490
4,2:22,2,6,DET 11,21,16,Jeff Garcia pass complete to Mike Williams for 6 yards (tackle by Antoine Winfield),-0.490,-0.060
4,2:02,1,10,DET 17,21,16,Shawn Bryson right tackle for 7 yards (tackle by Dontarrious Thomas),-0.060,0.480
4,1:59,2,3,DET 24,21,16,Jeff Garcia pass complete to Roy Williams for 13 yards (tackle by Ralph Brown),0.480,1.400
4,1:34,1,10,DET 37,21,16,"Jeff Garcia pass incomplete intended for Roy Williams. Penalty on Dovonte Edwards: Illegal Contact, 5 yards (no play)",1.400,1.730
4,1:29,1,10,DET 42,21,16,Jeff Garcia pass complete to Roy Williams for 12 yards (tackle by Corey Chavous),1.730,2.520
4,1:04,1,10,MIN 46,21,16,Jeff Garcia pass incomplete intended for Shawn Bryson (defended by Darrion Scott),2.520,1.980
4,1:00,2,10,MIN 46,21,16,Jeff Garcia pass incomplete intended for Roy Williams is intercepted by Corey Chavous at MIN-2,1.980,0.380
4,0:52,1,10,MIN 2,21,16,Brad Johnson up the middle for 1 yard (tackle by Marcus Bell),-0.380,-0.710
4,0:49,,,,21,16,Timeout #2 by Detroit Lions,0.000,-0.710
4,0:48,2,9,MIN 3,21,16,Brad Johnson up the middle for no gain (tackle by Marcus Bell),-0.710,-1.300
4,0:46,,,,21,16,Timeout #3 by Detroit Lions,0.000,-1.300
4,0:46,3,9,MIN 3,21,16,Brad Johnson up the middle for no gain (tackle by Marcus Bell),-1.300,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
