Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Nate Burleson,MIN,0,0,,0,0,4,17,4.3,0,0
Mewelde Moore,MIN,0,0,,0,0,1,7,7.0,0,0
Koren Robinson,MIN,3,71,23.7,0,0,0,0,,0,0
Richard Owens,MIN,1,0,0.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Eddie Drummond,DET,3,68,22.7,0,0,3,69,23.0,0,0
Shawn Bryson,DET,1,12,12.0,0,0,0,0,,0,0
