Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
1,7:14,1,10,MIN 25,0,7,Sam Bradford pass complete short right to Kyle Rudolph for 5 yards (tackle by Josh Bynes),0.610,0.740
1,6:41,2,5,MIN 30,0,7,Jerick McKinnon middle for 5 yards (tackle by A'Shawn Robinson),0.740,1.270
1,6:03,1,10,MIN 35,0,7,Sam Bradford pass complete short left to Cordarrelle Patterson for 5 yards (tackle by Quandre Diggs),1.270,1.400
1,5:24,2,5,MIN 40,0,7,Sam Bradford pass complete short right to Adam Thielen for 8 yards (tackle by Tavon Wilson),1.400,2.130
1,4:52,1,10,MIN 48,0,7,Sam Bradford pass complete short middle to Kyle Rudolph for 18 yards (tackle by Quandre Diggs),2.130,3.310
1,4:20,1,10,DET 34,0,7,Jerick McKinnon middle for 1 yard (tackle by Tavon Wilson),3.310,2.910
1,3:41,2,9,DET 33,0,7,Sam Bradford pass complete short right to Adam Thielen for 6 yards (tackle by Tavon Wilson),2.910,3.010
1,3:00,3,3,DET 27,0,7,"Sam Bradford pass incomplete short left intended for Kyle Rudolph. Penalty on Nevin Lawson: Defensive Holding, 5 yards (no play)",3.010,4.110
1,2:55,1,10,DET 22,0,7,Jerick McKinnon middle for 2 yards (tackle by Haloti Ngata),4.110,3.830
1,2:13,2,8,DET 20,0,7,Sam Bradford pass incomplete,3.830,3.140
1,2:10,3,8,DET 20,0,7,"Sam Bradford pass incomplete short right intended for Laquon Treadwell is intercepted by Glover Quin at DET-10 and returned for 71 yards. Penalty on Darius Slay: Defensive Pass Interference, 5 yards (no play)",3.140,4.580
1,1:57,1,10,DET 15,0,7,Jerick McKinnon right tackle for 1 yard (tackle by Tavon Wilson and Antwione Williams),4.580,4.110
1,1:17,2,9,DET 14,0,7,Sam Bradford pass complete short left to Kyle Rudolph for 9 yards (tackle by Quandre Diggs),4.110,6.060
1,0:44,1,5,DET 5,6,7,"Matt Asiata left tackle for 5 yards, touchdown",6.060,7.000
1,0:40,,,DET 15,7,7,Kai Forbath kicks extra point good,0.000,0.000
1,0:40,,,MIN 35,7,7,"Kai Forbath kicks off 70 yards, returned by Andre Roberts for 25 yards (tackle by Justin Trattou)",0.000,-0.280
1,0:33,1,10,DET 20,7,7,Matthew Stafford pass complete short right to Andre Roberts for 5 yards (tackle by Trae Waynes),0.280,0.410
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,DET 25,7,7,Dwayne Washington right tackle for 2 yards (tackle by Linval Joseph),0.410,-0.030
2,14:17,3,3,DET 27,7,7,Matthew Stafford pass complete short middle to Golden Tate for 18 yards (tackle by Andrew Sendejo),-0.030,1.930
2,13:39,1,10,DET 45,7,7,Matthew Stafford pass incomplete short left intended for Golden Tate,1.930,1.380
2,13:33,2,10,DET 45,7,7,Matthew Stafford pass incomplete short middle intended for Marvin Jones,1.380,0.700
2,13:29,3,10,DET 45,7,7,Matthew Stafford for 11 yards (tackle by Harrison Smith),0.700,2.650
2,12:52,1,10,MIN 44,7,7,Dwayne Washington left tackle for 2 yards (tackle by Brian Robison),2.650,2.380
2,12:11,2,8,MIN 42,7,7,Matthew Stafford pass incomplete,2.380,1.690
2,12:06,3,8,MIN 42,7,7,Matthew Stafford pass incomplete deep left intended for Marvin Jones,1.690,0.460
2,12:01,4,8,MIN 42,7,7,"Sam Martin punts 30 yards, fair catch by Adam Thielen",0.460,0.350
2,11:54,1,10,MIN 12,7,7,Sam Bradford pass complete short left to Adam Thielen for 6 yards (tackle by Antwione Williams),-0.350,-0.070
2,11:15,2,4,MIN 18,7,7,Jerick McKinnon left tackle for -4 yards (tackle by Josh Bynes),-0.070,-1.190
2,10:32,3,8,MIN 14,7,7,Sam Bradford pass complete short left to Matt Asiata for 6 yards (tackle by Tahir Whitehead),-1.190,-2.030
2,9:59,4,2,MIN 20,7,7,"Jeff Locke punts 50 yards, fair catch by Andre Roberts",-2.030,-0.940
2,9:50,1,10,DET 30,7,7,Matthew Stafford pass complete deep left to Golden Tate for 41 yards (tackle by Harrison Smith),0.940,3.640
2,9:03,1,10,MIN 29,7,7,Theo Riddick middle for 12 yards (tackle by Trae Waynes and Linval Joseph),3.640,4.440
2,8:21,1,10,MIN 17,7,7,Matthew Stafford pass complete short right to Theo Riddick for no gain,4.440,3.850
2,7:38,2,10,MIN 17,7,7,Matthew Stafford pass complete short left to Anquan Boldin for 6 yards (tackle by Captain Munnerlyn),3.850,4.100
2,6:54,3,4,MIN 11,7,7,Matthew Stafford pass incomplete short left intended for Marvin Jones (defended by Trae Waynes),4.100,2.770
2,6:49,4,4,MIN 11,7,10,Matt Prater 29 yard field goal good,2.770,3.000
2,6:45,,,DET 35,7,10,"Sam Martin kicks off 67 yards, returned by Cordarrelle Patterson for 20 yards (tackle by Thurston Armbrister)",0.000,-0.040
2,6:39,1,10,MIN 18,7,10,"Penalty on DET: Defensive 12 On-field, 5 yards (no play)",0.040,0.880
2,6:39,1,5,MIN 23,7,10,Jerick McKinnon middle for 7 yards (tackle by Darius Slay),0.880,0.940
2,5:54,1,10,MIN 30,7,10,Sam Bradford pass complete deep left to Rhett Ellison for 21 yards (tackle by Tavon Wilson),0.940,2.320
2,5:00,1,10,DET 49,7,10,Sam Bradford pass complete short right to Cordarrelle Patterson for 1 yard (tackle by Darius Slay),2.320,1.920
2,4:35,2,9,DET 48,7,10,Sam Bradford pass incomplete short middle intended for Kyle Rudolph (defended by A'Shawn Robinson),1.920,1.220
,,,,,,,"DET challenged the pass was not tipped ruling, and the original play was overturned.",,
2,4:30,3,9,DET 48,7,10,Sam Bradford pass complete short left to Adam Thielen for 7 yards (tackle by Tahir Whitehead),1.220,0.530
2,3:45,4,2,DET 41,7,10,Sam Bradford pass incomplete short left intended for Adam Thielen (defended by Haloti Ngata),0.530,-1.730
2,3:40,1,10,DET 42,7,10,--,1.730,2.270
2,2:57,2,2,,7,10,Matthew Stafford pass incomplete deep left intended for Andre Roberts,2.270,1.550
2,2:51,3,2,,7,10,Matthew Stafford pass complete short left to Theo Riddick for 1 yard (tackle by Eric Kendricks),1.550,0.000
2,2:07,,,,7,10,Timeout #1 by Detroit Lions,0.000,0.000
2,2:07,4,1,MIN 49,7,10,Zach Zenner middle for no gain (tackle by Brian Robison),0.000,-2.190
,,,,,,,"DET challenged the short of the line to gain ruling, and the play was upheld.",,
2,2:00,1,10,MIN 49,7,10,Sam Bradford pass complete short left to Cordarrelle Patterson for -4 yards (tackle by Tahir Whitehead),2.190,1.110
2,1:26,2,14,MIN 45,7,10,Sam Bradford pass incomplete short left intended for Adam Thielen (defended by Josh Bynes),1.110,0.430
2,1:20,3,14,MIN 45,7,10,Sam Bradford pass complete short left to Kyle Rudolph for 5 yards (tackle by Miles Killebrew),0.430,0.000
2,1:13,,,,7,10,Timeout #3 by Detroit Lions,0.000,0.060
2,1:13,4,9,,7,10,"Jeff Locke punts 36 yards, fair catch by Andre Roberts",-0.060,0.280
2,1:06,1,10,DET 14,7,10,Matthew Stafford pass complete short middle to Theo Riddick for 11 yards (tackle by Captain Munnerlyn),-0.280,0.610
2,0:49,1,10,DET 25,7,10,Matthew Stafford pass complete short left to Marvin Jones for 12 yards (tackle by Trae Waynes),0.610,1.400
2,0:31,1,10,DET 37,7,10,Matthew Stafford spiked the ball,1.400,0.860
2,0:31,2,10,DET 37,7,10,Matthew Stafford pass complete short right to Andre Roberts for 14 yards (tackle by Xavier Rhodes),0.860,2.320
2,0:15,1,10,MIN 49,7,10,Matthew Stafford spiked the ball,2.320,1.780
2,0:15,2,10,MIN 49,7,10,Matthew Stafford pass incomplete deep left intended for Eric Ebron,1.780,1.090
2,0:10,3,10,MIN 49,7,10,Matthew Stafford pass incomplete short right intended for Anquan Boldin,1.090,0.000
2,0:05,4,10,MIN 49,7,10,Matthew Stafford pass incomplete deep right intended for Golden Tate (defended by Andrew Sendejo),0.000,2.190
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,7,10,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,MIN 25,7,10,Sam Bradford pass complete short right to Adam Thielen for 10 yards (tackle by Tahir Whitehead),0.610,1.270
3,14:24,1,10,MIN 35,7,10,"Jerick McKinnon right tackle for 2 yards (tackle by Nevin Lawson and Antwione Williams). Penalty on Kyle Rudolph: Offensive Holding, 10 yards (no play)",1.270,0.610
3,13:53,1,20,MIN 25,7,10,Sam Bradford pass complete short left to Kyle Rudolph for 4 yards (tackle by Tahir Whitehead),0.610,-0.090
3,13:19,2,16,MIN 29,7,10,Jerick McKinnon left end for 7 yards (tackle by Rafael Bush and Antwione Williams),-0.090,0.170
3,12:47,3,9,MIN 36,7,10,Sam Bradford pass complete short left to Jerick McKinnon for 2 yards (tackle by Miles Killebrew),0.170,-0.850
3,12:07,4,7,MIN 38,7,10,"Jeff Locke punts 52 yards, returned by Andre Roberts for 3 yards (tackle by Charles Johnson)",-0.850,0.320
3,11:54,1,10,DET 13,7,10,Dwayne Washington middle for 2 yards (tackle by Andrew Sendejo and Chad Greenway),-0.320,-0.570
3,11:11,2,8,DET 15,7,10,Matthew Stafford sacked by Anthony Barr for -8 yards,-0.570,-2.120
3,10:28,3,16,DET 7,7,10,Matthew Stafford pass complete short left to Golden Tate for 7 yards (tackle by Captain Munnerlyn and Andrew Sendejo),-2.120,-2.470
3,9:53,4,9,DET 14,7,10,"Sam Martin punts 47 yards, fair catch by Adam Thielen",-2.470,-1.530
3,9:45,1,10,MIN 39,7,10,Sam Bradford pass complete short right to Jerick McKinnon for 41 yards (tackle by Tavon Wilson),1.530,4.240
3,9:08,1,10,DET 20,7,10,Jerick McKinnon middle for 2 yards (tackle by Tahir Whitehead),4.240,3.960
3,8:28,2,8,DET 18,7,10,Sam Bradford pass complete short left to Charles Johnson for 3 yards (tackle by Quandre Diggs),3.960,3.700
3,7:48,3,5,DET 15,7,10,Sam Bradford pass complete short middle to Matt Asiata for 3 yards (tackle by Miles Killebrew),3.700,2.760
3,7:07,4,2,DET 12,10,10,Kai Forbath 30 yard field goal good,2.760,3.000
3,7:03,,,MIN 35,10,10,"Kai Forbath kicks off 67 yards, returned by Andre Roberts for 24 yards (tackle by Anthony Harris)",0.000,-0.410
3,6:57,1,10,DET 22,10,10,Matthew Stafford pass complete short middle to Anquan Boldin for 10 yards (tackle by Captain Munnerlyn),0.410,1.070
3,6:19,1,10,DET 32,10,10,Theo Riddick left end for 2 yards (tackle by Everson Griffen and Andrew Sendejo),1.070,0.800
3,5:35,2,8,DET 34,10,10,Matthew Stafford pass incomplete short right intended for Anquan Boldin,0.800,0.100
3,5:31,3,8,DET 34,10,10,Matthew Stafford pass incomplete short left intended for Marvin Jones,0.100,-1.110
3,5:27,4,8,DET 34,10,10,"Sam Martin punts 51 yards, returned by Adam Thielen for -1 yards (tackle by Miles Killebrew)",-1.110,0.280
3,5:14,1,10,MIN 14,10,10,Matt Asiata middle for 3 yards (tackle by Quandre Diggs),-0.280,-0.370
3,4:32,2,7,MIN 17,10,10,Jerick McKinnon left end for 10 yards (tackle by Tahir Whitehead),-0.370,0.740
3,3:57,1,10,MIN 27,10,10,Sam Bradford pass complete short right to Adam Thielen for 3 yards (tackle by Quandre Diggs),0.740,0.600
3,3:20,2,7,MIN 30,10,10,Sam Bradford pass incomplete short left intended for Rhett Ellison,0.600,0.000
3,3:14,,,,10,10,Timeout #1 by Minnesota Vikings,0.000,0.100
3,3:14,3,7,MIN 30,10,10,Sam Bradford pass complete short left to Cordarrelle Patterson for 10 yards (tackle by Miles Killebrew),-0.100,1.600
3,2:36,1,10,MIN 40,10,10,Matt Asiata left tackle for 4 yards (tackle by Tavon Wilson and Anthony Zettel),1.600,1.590
3,1:53,2,6,MIN 44,10,10,Sam Bradford pass complete short right to Adam Thielen for 9 yards (tackle by Darius Slay),1.590,2.460
3,1:13,1,10,DET 47,10,10,Cordarrelle Patterson left end for 22 yards (tackle by Glover Quin and Rafael Bush),2.460,3.910
3,0:32,1,10,DET 25,10,10,Matt Asiata middle for 15 yards (tackle by Rafael Bush and Glover Quin),3.910,4.910
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DET 10,10,10,"Jerick McKinnon right end for no gain (tackle by Tahir Whitehead). Penalty on T.J. Clemmings: Chop Block, 15 yards (no play)",4.910,3.910
4,14:34,1,25,DET 25,10,10,Sam Bradford pass complete short middle to Adam Thielen for 4 yards (tackle by Tahir Whitehead),3.910,2.870
4,13:54,2,21,DET 21,10,10,Sam Bradford pass complete short left to Matt Asiata for 5 yards (tackle by Glover Quin),2.870,2.850
4,13:21,3,16,DET 16,10,10,Sam Bradford pass complete short middle to Kyle Rudolph for 6 yards (tackle by Tahir Whitehead),2.850,2.760
4,12:41,4,10,DET 10,13,10,Kai Forbath 28 yard field goal good,2.760,3.000
4,12:38,,,MIN 35,13,10,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.610
4,12:38,1,10,DET 25,13,10,Matthew Stafford sacked by Andrew Sendejo and Danielle Hunter for -10 yards,0.610,-1.430
4,11:52,2,20,DET 15,13,10,"Penalty on Everson Griffen: Neutral Zone Infraction, 5 yards (no play)",-1.430,-0.610
4,11:26,2,15,DET 20,13,10,Matthew Stafford pass incomplete deep right intended for Andre Roberts,-0.610,-1.290
4,11:16,3,15,DET 20,13,10,Matthew Stafford for 15 yards (tackle by Harrison Smith),-1.290,1.270
4,10:47,1,10,DET 35,13,10,Theo Riddick middle for 3 yards (tackle by Anthony Barr),1.270,1.130
4,10:09,2,7,DET 38,13,10,Matthew Stafford pass incomplete short left intended for Marvin Jones,1.130,0.430
4,10:05,3,7,DET 38,13,10,Theo Riddick middle for 3 yards (tackle by Andrew Sendejo and Eric Kendricks),0.430,-0.650
4,9:26,4,4,DET 41,13,10,"Sam Martin punts 40 yards, returned by Adam Thielen for 1 yard (tackle by Adairius Barnes)",-0.650,-0.280
4,9:17,1,10,MIN 20,13,10,Sam Bradford pass complete short right to Charles Johnson for 9 yards (tackle by Nevin Lawson),0.280,0.950
4,8:38,2,1,MIN 29,13,10,Matt Asiata middle for no gain (tackle by Tahir Whitehead),0.950,0.230
4,8:10,3,1,MIN 29,13,10,Zach Line left tackle for 2 yards (tackle by Antwione Williams and Glover Quin),0.230,1.000
4,7:23,1,10,MIN 31,13,10,"Penalty on Sam Bradford: Delay of Game, 5 yards (no play)",1.000,0.670
4,7:01,1,15,MIN 26,13,10,Sam Bradford pass complete short right to Kyle Rudolph for 2 yards (tackle by Tavon Wilson),0.670,0.060
4,6:28,2,13,MIN 28,13,10,Sam Bradford pass complete short left to Kyle Rudolph for 10 yards (tackle by Tahir Whitehead),0.060,0.700
4,5:57,3,3,MIN 38,13,10,Sam Bradford pass complete short left to Jerick McKinnon for 2 yards (tackle by Josh Bynes),0.700,-0.720
4,5:13,4,1,MIN 40,13,10,"Jeff Locke punts 57 yards, out of bounds. Penalty on Antwione Williams: Offensive Holding, 1 yards",-0.720,0.380
4,5:02,1,10,DET 2,13,10,Matthew Stafford pass complete short right to Golden Tate for 7 yards (tackle by Xavier Rhodes),-0.380,-0.270
4,4:29,2,3,DET 9,13,10,Theo Riddick right tackle for 7 yards (tackle by Andrew Sendejo and Danielle Hunter),-0.270,-0.140
4,3:51,1,10,DET 16,13,10,Matthew Stafford pass complete short right to Theo Riddick for 2 yards (tackle by Eric Kendricks),-0.140,-0.350
4,3:08,2,8,DET 18,13,10,Matthew Stafford pass incomplete deep right intended for Marvin Jones,-0.350,-1.070
4,3:03,3,8,DET 18,13,10,Matthew Stafford pass complete short left to Anquan Boldin for 29 yards (tackle by Captain Munnerlyn). Penalty on Captain Munnerlyn: Defensive Holding (Declined),-1.070,2.060
4,2:56,1,10,DET 47,13,10,Matthew Stafford pass complete short middle to Marvin Jones for 15 yards (tackle by Trae Waynes),2.060,3.050
4,2:13,1,10,MIN 38,13,10,Matthew Stafford pass complete short right to Anquan Boldin for 9 yards (tackle by Trae Waynes),3.050,3.720
4,2:00,2,1,MIN 29,13,10,Matthew Stafford pass incomplete deep right intended for Marvin Jones,3.720,3.010
4,1:54,3,1,MIN 29,13,10,Matthew Stafford pass complete short right to Theo Riddick for -1 yards (tackle by Eric Kendricks),3.010,0.000
4,1:49,,,,13,10,Timeout #2 by Minnesota Vikings,0.000,-1.500
4,1:49,4,2,MIN 30,13,13,Matt Prater 48 yard field goal good,1.500,3.000
4,1:45,,,DET 35,13,13,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
4,1:45,1,10,MIN 25,13,13,Sam Bradford pass complete short right to Kyle Rudolph for 5 yards (tackle by Tahir Whitehead and Josh Bynes),0.610,0.740
4,1:21,2,5,MIN 30,13,13,Sam Bradford pass complete short left to Cordarrelle Patterson for 3 yards (tackle by Darius Slay),0.740,0.430
4,0:43,3,2,MIN 33,13,13,"Sam Bradford pass complete short left to Jerick McKinnon for 7 yards (tackle by Josh Bynes). Penalty on Cordarrelle Patterson: Illegal Formation, 5 yards (no play)",0.430,-0.230
4,0:38,3,7,MIN 28,13,13,Sam Bradford pass incomplete short right intended for Adam Thielen is intercepted by Darius Slay at MIN-33 and returned for 13 yards,-0.230,-4.240
4,0:30,1,10,MIN 20,13,13,Matthew Stafford kneels for -2 yards,4.240,0.000
4,0:04,,,,13,13,Timeout #1 by Detroit Lions,0.000,-3.420
4,0:04,2,12,MIN 22,13,16,Matt Prater 40 yard field goal good,3.420,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
