Quarter,Time,Down,ToGo,Location,NYG,MIN,Detail,EPB,EPA
1,4:44,3,8,NYG 49,0,7,Eli Manning pass complete short right to Will Tye for 3 yards (tackle by Eric Kendricks and Captain Munnerlyn). Penalty on Bobby Hart: Illegal Use of Hands (Declined),1.090,0.070
1,4:18,4,5,MIN 48,0,7,"Brad Wing punts 48 yards, touchback",0.070,-0.280
1,4:12,1,10,MIN 20,0,7,Jerick McKinnon left end for 25 yards (tackle by Leon Hall),0.280,1.930
1,3:42,1,10,MIN 45,0,7,Zach Line right guard for 2 yards (tackle by Damon Harrison),1.930,1.650
1,3:07,2,8,MIN 47,0,7,Sam Bradford pass incomplete deep left intended for Charles Johnson,1.650,0.960
1,3:01,3,8,MIN 47,0,7,Sam Bradford pass incomplete deep left intended for Adam Thielen,0.960,-0.260
1,2:56,4,8,MIN 47,0,7,"Jeff Locke punts 53 yards, touchback",-0.260,-0.280
1,2:47,1,10,NYG 20,0,7,Paul Perkins left tackle for 3 yards (tackle by Eric Kendricks),0.280,0.140
1,2:13,2,7,NYG 23,0,7,"Paul Perkins left tackle for 4 yards (tackle by Chad Greenway). Penalty on Ereck Flowers: Offensive Holding, 10 yards (no play)",0.140,-1.280
1,1:43,2,17,NYG 13,0,7,Eli Manning pass incomplete short middle intended for Will Tye,-1.280,-2.190
1,1:38,3,17,NYG 13,0,7,Eli Manning pass complete short left to Sterling Shepard for 6 yards (tackle by Everson Griffen),-2.190,-2.140
1,1:02,4,11,NYG 19,0,7,"Brad Wing punts 53 yards, returned by Marcus Sherels for 5 yards (tackle by Dwayne Harris)",-2.140,-1.140
1,0:53,1,10,MIN 33,0,7,Cordarrelle Patterson right end for 2 yards (tackle by Devon Kennard and Keenan Robinson),1.140,0.860
1,0:10,2,8,MIN 35,0,7,Sam Bradford pass complete short right to Rhett Ellison for 2 yards (tackle by Landon Collins),0.860,0.430
Quarter,Time,Down,ToGo,Location,NYG,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,6,MIN 37,0,7,Sam Bradford pass incomplete short left intended for Stefon Diggs,0.430,-0.910
2,14:56,4,6,MIN 37,0,7,Jeff Locke punts 50 yards,-0.910,0.320
2,14:45,1,10,NYG 13,0,7,Orleans Darkwa middle for 5 yards (tackle by Harrison Smith and Andrew Sendejo),-0.320,-0.140
2,14:21,2,5,NYG 18,0,7,Eli Manning pass complete short left to Victor Cruz for 8 yards (tackle by Terence Newman),-0.140,0.670
2,13:48,1,10,NYG 26,0,7,Orleans Darkwa left guard for 2 yards (tackle by Tom Johnson),0.670,0.400
2,13:17,2,8,NYG 28,0,7,Eli Manning pass incomplete short middle intended for Bobby Rainey,0.400,-0.300
2,13:14,3,8,NYG 28,0,7,Eli Manning pass incomplete short right intended for Sterling Shepard,-0.300,-1.500
2,13:10,4,8,NYG 28,0,7,"Brad Wing punts 45 yards, returned by Marcus Sherels for 8 yards (tackle by Zak DeOssie)",-1.500,-1.270
2,12:55,1,10,MIN 35,0,7,Sam Bradford pass complete short left to Stefon Diggs for 2 yards (tackle by Landon Collins),1.270,0.990
2,12:27,2,8,MIN 37,0,7,"Jerick McKinnon left end for 4 yards (tackle by Olivier Vernon). Penalty on Alex Boone: Offensive Holding, 10 yards (no play)",0.990,-0.360
2,12:02,2,18,MIN 27,0,7,Sam Bradford pass complete short left to Adam Thielen for 18 yards (tackle by Kelvin Sheppard and Leon Hall),-0.360,1.930
2,11:26,1,10,MIN 45,0,7,Jerick McKinnon middle for 10 yards (tackle by Michael Hunter),1.930,2.590
2,10:51,1,10,NYG 45,0,7,Jerick McKinnon left end for 7 yards (tackle by Leon Hall and Jonathan Casillas),2.590,2.990
2,10:14,2,3,NYG 38,0,7,Matt Asiata middle for 4 yards (tackle by Devon Kennard and Kelvin Sheppard),2.990,3.310
2,9:39,1,10,NYG 34,0,7,Sam Bradford pass complete deep right to Stefon Diggs for 21 yards (tackle by Leon Hall),3.310,4.710
2,9:13,1,10,NYG 13,0,7,Sam Bradford pass complete short left to Adam Thielen for 3 yards (tackle by Trevin Wade),4.710,4.580
2,8:43,2,7,NYG 10,0,7,Jerick McKinnon middle for 3 yards (tackle by Olivier Vernon),4.580,4.330
2,8:04,3,4,NYG 7,0,13,"Sam Bradford pass complete short middle to Kyle Rudolph for 7 yards, touchdown",4.330,7.000
2,8:04,,,NYG 7,0,14,Blair Walsh kicks extra point good,0.000,0.000
2,8:04,,,MIN 35,0,14,"Blair Walsh kicks off 68 yards, returned by Dwayne Harris for 20 yards (tackle by Justin Trattou)",0.000,0.060
2,7:54,1,10,NYG 17,0,14,Eli Manning pass complete short right to Odell Beckham for 9 yards (tackle by Harrison Smith),-0.060,0.750
2,7:25,2,1,NYG 26,0,14,Paul Perkins left end for 5 yards (tackle by Shamar Stephen and Eric Kendricks),0.750,1.000
2,6:47,1,10,NYG 31,0,14,"Eli Manning pass complete short left to Odell Beckham for 4 yards (tackle by Xavier Rhodes). Penalty on Odell Beckham: Taunting, 15 yards",1.000,-1.030
2,6:22,2,21,NYG 20,0,14,Eli Manning pass complete short left to Odell Beckham for 10 yards (tackle by Xavier Rhodes),-1.030,-0.360
2,5:56,3,11,NYG 30,0,14,Eli Manning pass complete short left to Sterling Shepard for 10 yards (tackle by Andrew Sendejo),-0.360,-0.360
2,5:08,3,11,NYG 30,0,14,Timeout #1 by New York Giants,-0.360,-0.720
2,5:08,4,1,NYG 40,0,14,Brad Wing punts 48 yards,-0.720,0.350
2,4:58,1,10,MIN 12,0,14,Jerick McKinnon middle for -1 yards (tackle by Devon Kennard),-0.350,-0.850
2,4:13,2,11,MIN 11,0,14,Jerick McKinnon left end for 10 yards (tackle by Andrew Adams),-0.850,-0.370
2,3:34,3,1,MIN 21,0,14,Matt Asiata right tackle for -1 yards (tackle by Olivier Vernon),-0.370,-2.030
2,2:53,4,2,MIN 20,0,14,"Jeff Locke punts 46 yards, fair catch by Dwayne Harris",-2.030,-1.200
2,2:46,1,10,NYG 34,0,14,Eli Manning pass complete short right to Victor Cruz for 9 yards (tackle by Captain Munnerlyn),1.200,1.870
2,2:22,2,1,NYG 43,0,14,Bobby Rainey middle for 9 yards (tackle by Harrison Smith and Terence Newman),1.870,2.390
2,2:00,1,10,MIN 48,0,14,Eli Manning pass complete short left to Victor Cruz for 9 yards (tackle by Terence Newman),2.390,3.060
2,1:36,2,1,MIN 39,0,14,Eli Manning pass incomplete short left intended for Bobby Rainey,3.060,2.340
2,1:33,3,1,MIN 39,0,14,Bobby Rainey middle for -3 yards (tackle by Tom Johnson),2.340,0.460
2,0:54,4,4,MIN 42,0,14,"Penalty on Everson Griffen: Defensive Offside, 5 yards (no play)",0.460,3.120
2,0:52,1,10,MIN 37,0,14,Eli Manning pass complete short middle to Bobby Rainey for 10 yards (tackle by Captain Munnerlyn),3.120,3.780
2,0:32,1,10,MIN 27,0,14,Eli Manning pass incomplete short right intended for Victor Cruz,3.780,3.230
2,0:30,2,10,MIN 27,0,14,Eli Manning pass incomplete short left intended for Odell Beckham (defended by Xavier Rhodes),3.230,3.230
2,0:25,2,10,MIN 27,0,14,Timeout #2 by New York Giants,3.230,2.540
2,0:25,3,10,MIN 27,0,14,Eli Manning pass complete short right to Victor Cruz for 10 yards (tackle by Terence Newman),2.540,4.440
2,0:10,1,10,MIN 17,0,14,Eli Manning pass incomplete short right intended for Victor Cruz,4.440,3.850
2,0:06,2,10,MIN 17,0,14,"Penalty on Brad Wing: Delay of Game, 5 yards (no play)",3.850,3.850
2,0:06,2,10,MIN 17,0,14,Timeout #1 by Minnesota Vikings,3.850,3.220
2,0:06,2,15,MIN 22,3,14,Josh Brown 40 yard field goal good,3.220,3.000
2,0:06,,,NYG 35,3,14,"Josh Brown kicks off 35 yards, muffed catch by Laquon Treadwell, recovered by Laquon Treadwell and returned for no gain",0.000,1.270
Quarter,Time,Down,ToGo,Location,NYG,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,3,14,"Josh Brown kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,MIN 25,3,14,Sam Bradford pass complete deep left to Charles Johnson for 30 yards (tackle by Trevin Wade),0.610,2.590
3,14:25,1,10,NYG 45,3,14,Stefon Diggs left end for -1 yards (tackle by Jonathan Casillas and Andrew Adams),2.590,1.910
3,13:45,2,11,NYG 46,3,14,Sam Bradford pass complete short right to Cordarrelle Patterson for 6 yards (tackle by Leon Hall and Keenan Robinson),1.910,2.010
3,13:11,3,5,NYG 40,3,14,Sam Bradford pass complete short middle to Stefon Diggs for 6 yards (tackle by Janoris Jenkins),2.010,3.310
3,12:32,1,10,NYG 34,3,14,Sam Bradford pass complete short left to Matt Asiata for 7 yards (tackle by Jonathan Casillas),3.310,3.720
3,11:49,2,3,NYG 27,3,14,Jerick McKinnon left guard for -1 yards (tackle by Landon Collins),3.720,2.870
3,11:08,3,4,NYG 28,3,14,Sam Bradford pass incomplete short left intended for Jerick McKinnon (defended by Andrew Adams),2.870,1.650
3,11:02,4,4,NYG 28,3,14,Blair Walsh 46 yard field goal no good,1.650,-1.330
3,10:59,1,10,NYG 36,3,14,Eli Manning pass incomplete short right intended for Odell Beckham,1.330,0.790
3,10:55,2,10,NYG 36,3,14,Orleans Darkwa right tackle for 3 yards (tackle by Harrison Smith),0.790,0.500
3,10:09,3,7,NYG 39,3,14,Eli Manning pass incomplete deep left intended for Odell Beckham is intercepted by Xavier Rhodes at MIN-28 and returned for 29 yards,0.500,-2.720
3,9:55,1,10,NYG 43,3,14,Jerick McKinnon right end for 3 yards (tackle by Damon Harrison and Jason Pierre-Paul),2.720,2.580
3,9:13,2,7,NYG 40,3,14,Sam Bradford pass complete short left to Kyle Rudolph for 12 yards (tackle by Landon Collins),2.580,3.710
3,8:36,1,10,NYG 28,3,14,Jerick McKinnon left guard for 2 yards (tackle by Jason Pierre-Paul),3.710,3.440
3,7:52,2,8,NYG 26,3,14,Sam Bradford pass incomplete short right intended for Kyle Rudolph,3.440,2.740
3,7:49,3,8,NYG 26,3,14,Sam Bradford pass incomplete short right intended for Cordarrelle Patterson,2.740,1.740
3,7:43,4,8,NYG 26,3,17,Blair Walsh 44 yard field goal good,1.740,3.000
3,7:43,,,MIN 35,3,17,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.610
3,7:39,1,10,NYG 25,3,17,Eli Manning pass complete short right to Will Tye for 7 yards (tackle by Eric Kendricks),0.610,1.010
3,7:10,2,3,NYG 32,3,17,Eli Manning pass incomplete short right intended for Victor Cruz (defended by Trae Waynes),1.010,0.300
3,7:07,3,3,NYG 32,3,17,Eli Manning pass incomplete deep left intended for Odell Beckham,0.300,-1.240
3,6:59,4,3,NYG 32,3,17,"Brad Wing punts 49 yards, fair catch by Marcus Sherels",-1.240,-0.150
3,6:54,1,10,MIN 19,3,17,Jerick McKinnon right end for 4 yards (tackle by Landon Collins),0.150,0.210
3,6:11,2,6,MIN 23,3,17,Jerick McKinnon right guard for no gain (tackle by Devon Kennard and Jay Bromley),0.210,-0.550
3,5:30,3,6,MIN 23,3,17,"Sam Bradford pass incomplete short left intended for Kyle Rudolph. Penalty on Trevin Wade: Defensive Pass Interference, 6 yards (no play)",-0.550,0.870
3,5:25,1,10,MIN 29,3,17,Sam Bradford pass complete short right to MyCole Pruitt for 7 yards (tackle by Damon Harrison),0.870,1.270
3,4:47,2,3,MIN 36,3,17,Matt Asiata middle for no gain (tackle by Olivier Vernon),1.270,0.560
3,4:05,3,3,MIN 36,3,17,Sam Bradford pass complete short left to Cordarrelle Patterson for 4 yards (tackle by Janoris Jenkins),0.560,1.600
3,3:23,1,10,MIN 40,3,17,Matt Asiata middle for 1 yard (tackle by Trevin Wade),1.600,1.190
3,2:43,2,9,MIN 41,3,17,Sam Bradford right end for 5 yards (tackle by Keenan Robinson),1.190,1.160
3,2:07,3,4,MIN 46,3,17,Sam Bradford pass complete short right to Kyle Rudolph for 15 yards (tackle by Trevin Wade),1.160,2.980
3,1:27,1,10,NYG 39,3,17,Sam Bradford pass complete short right to Jerick McKinnon for 1 yard (tackle by Trevin Wade),2.980,2.580
3,0:41,2,9,NYG 38,3,17,Sam Bradford pass incomplete short left intended for Jerick McKinnon,2.580,2.580
3,0:37,2,9,NYG 38,3,17,Timeout #1 by Minnesota Vikings,2.580,1.880
3,0:37,3,9,NYG 38,3,17,Sam Bradford pass incomplete short right intended for Stefon Diggs,1.880,0.720
3,0:32,4,9,NYG 38,3,17,"Jeff Locke punts 29 yards, fair catch by Dwayne Harris",0.720,0.380
3,0:25,1,10,NYG 9,3,17,Eli Manning pass complete deep left to Will Tye for 18 yards (tackle by Harrison Smith),-0.380,0.740
3,0:02,1,10,NYG 27,3,17,Eli Manning pass complete short right to Sterling Shepard for 2 yards (tackle by Captain Munnerlyn),0.740,0.470
Quarter,Time,Down,ToGo,Location,NYG,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,NYG 29,3,17,Eli Manning pass complete short right to Paul Perkins for 67 yards (tackle by Andrew Sendejo),0.470,6.280
4,14:24,1,4,MIN 4,3,17,Orleans Darkwa middle for 1 yard (tackle by Danielle Hunter),6.280,5.530
4,13:46,2,3,MIN 3,3,17,"Eli Manning pass incomplete short right intended for Victor Cruz (defended by Trae Waynes). Penalty on Trae Waynes: Defensive Pass Interference, 2 yards (no play)",5.530,6.970
4,13:42,1,1,MIN 1,9,17,"Orleans Darkwa left guard for 1 yard, touchdown",6.970,7.000
4,13:42,,,MIN 1,10,17,Josh Brown kicks extra point good,0.000,0.000
4,13:42,,,NYG 35,10,17,"Josh Brown kicks off 70 yards, returned by Cordarrelle Patterson for 29 yards (tackle by Leon Hall)",0.000,-0.540
4,13:31,1,10,MIN 24,10,17,Jerick McKinnon right guard for 3 yards (tackle by Keenan Robinson),0.540,0.400
4,12:53,2,7,MIN 27,10,17,Sam Bradford pass complete short left to Cordarrelle Patterson for 3 yards (tackle by Leon Hall),0.400,0.100
4,12:12,3,4,MIN 30,10,17,Sam Bradford pass complete short middle to Kyle Rudolph for 16 yards (tackle by Landon Collins),0.100,1.990
4,11:43,1,10,MIN 46,10,17,Sam Bradford pass complete short right to Cordarrelle Patterson for 4 yards (tackle by Jonathan Casillas and Andrew Adams),1.990,1.990
4,11:02,2,6,,10,17,Matt Asiata left guard for 1 yard (tackle by Johnathan Hankins),1.990,1.420
4,10:20,3,5,NYG 49,10,17,Sam Bradford pass complete short left to Matt Asiata for 5 yards (tackle by Jonathan Casillas),1.420,2.650
4,9:56,1,10,NYG 44,10,17,Sam Bradford pass complete deep left to Charles Johnson for 40 yards (tackle by Trevin Wade),2.650,6.280
4,9:23,1,4,NYG 4,10,23,"Jerick McKinnon middle for 4 yards, touchdown",6.280,7.000
4,9:23,,,NYG 4,10,24,Blair Walsh kicks extra point good,0.000,0.000
4,9:23,,,MIN 35,10,24,"Blair Walsh kicks off 70 yards, returned by Dwayne Harris for 30 yards (tackle by Audie Cole)",0.000,-0.610
4,9:15,1,10,NYG 25,10,24,Orleans Darkwa left end for 3 yards (tackle by Danielle Hunter),0.610,0.470
4,8:43,2,7,NYG 28,10,24,Eli Manning pass complete short middle to Will Tye for 15 yards (tackle by Captain Munnerlyn),0.470,1.800
4,8:16,1,10,NYG 43,10,24,Eli Manning pass incomplete deep right intended for Odell Beckham,1.800,1.250
4,8:14,2,10,NYG 43,10,24,Bobby Rainey left guard for 8 yards (tackle by Andrew Sendejo),1.250,1.620
4,7:41,3,2,MIN 49,10,24,Bobby Rainey middle for 8 yards (tackle by Harrison Smith),1.620,2.850
4,7:11,1,10,MIN 41,10,24,Eli Manning pass incomplete deep right intended for Odell Beckham,2.850,2.310
4,7:04,2,10,MIN 41,10,24,Eli Manning pass incomplete short left intended for Victor Cruz,2.310,1.620
4,7:00,3,10,MIN 41,10,24,Eli Manning pass complete short left to Paul Perkins for 5 yards (tackle by Eric Kendricks),1.620,0.880
4,6:14,4,5,MIN 36,10,24,Eli Manning pass incomplete short middle intended for Sterling Shepard (defended by Anthony Barr),0.880,-1.330
4,6:11,1,10,MIN 36,10,24,Jerick McKinnon left tackle for 3 yards (tackle by Landon Collins),1.330,1.200
4,5:29,2,7,MIN 39,10,24,Sam Bradford right end for 3 yards (tackle by Landon Collins),1.200,0.890
4,4:43,3,4,MIN 42,10,24,Sam Bradford pass complete short right to Stefon Diggs for 10 yards (tackle by Michael Hunter),0.890,2.390
4,4:37,1,10,NYG 48,10,24,Jerick McKinnon middle for 3 yards (tackle by Kelvin Sheppard),2.390,2.250
4,3:57,2,7,NYG 45,10,24,"Jerick McKinnon left tackle for 2 yards (tackle by Andrew Adams). Penalty on Kyle Rudolph: Offensive Holding, 10 yards (no play)",2.250,0.900
4,3:51,2,17,MIN 45,10,24,Jerick McKinnon left tackle for 5 yards (tackle by Jonathan Casillas and Olivier Vernon),0.900,0.900
4,3:44,2,17,MIN 45,10,24,Timeout #1 by New York Giants,0.900,0.890
4,3:44,3,12,,10,24,Sam Bradford pass complete short right to Stefon Diggs for 8 yards (tackle by Andrew Adams and Romeo Okwara),0.890,0.890
4,3:35,3,12,,10,24,Timeout #2 by New York Giants,0.890,0.460
4,3:35,4,4,NYG 42,10,24,"Jeff Locke punts 33 yards, fair catch by Dwayne Harris",0.460,0.380
4,3:28,1,10,NYG 9,10,24,Eli Manning pass complete short right to Bobby Rainey for 9 yards (tackle by Anthony Barr),-0.380,0.140
4,3:22,2,1,NYG 18,10,24,Eli Manning pass complete short middle to Bobby Rainey for 6 yards (tackle by Eric Kendricks),0.140,0.540
4,3:05,1,10,NYG 24,10,24,Eli Manning pass complete short middle to Bobby Rainey for 1 yard (tackle by Eric Kendricks),0.540,0.130
4,2:49,2,9,NYG 25,10,24,Eli Manning pass complete short middle to Victor Cruz for 14 yards (tackle by Harrison Smith),0.130,1.530
4,2:28,1,10,NYG 39,10,24,Eli Manning pass complete short left to Bobby Rainey for no gain,1.530,0.990
4,2:08,2,10,NYG 39,10,24,Eli Manning pass complete short middle to Bobby Rainey for 6 yards (tackle by Captain Munnerlyn),0.990,1.090
4,2:00,3,4,NYG 45,10,24,Eli Manning pass incomplete short left intended for Will Tye (defended by Eric Kendricks),1.090,-0.390
4,1:56,4,4,NYG 45,10,24,Eli Manning pass incomplete short right intended for Paul Perkins,-0.390,-2.590
4,1:46,1,10,NYG 45,10,24,"Zach Line right guard for 5 yards (tackle by Jonathan Casillas). Penalty on Johnathan Hankins: Defensive Offside, 5 yards (no play)",2.590,3.320
4,1:46,1,5,NYG 40,10,24,Jerick McKinnon left guard for 3 yards (tackle by Kelvin Sheppard),3.320,3.320
4,1:40,1,5,NYG 40,10,24,Timeout #3 by New York Giants,3.320,3.120
4,1:40,2,2,NYG 37,10,24,Zach Line middle for 2 yards (tackle by Andrew Adams),3.120,3.250
4,0:57,1,10,NYG 35,10,24,Sam Bradford kneels for -1 yards,3.250,2.570
4,0:20,2,11,NYG 36,10,24,Sam Bradford kneels for -1 yards,2.570,1.750
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
