Week,Day,Date,Time,Winner/tie,Unnamed: 5,Loser/tie,Unnamed: 7,PtsW,PtsL,YdsW,TOW,YdsL,TOL,url,Home,Away,File
Week3,Sun,2010-09-26,4:15PM,Arizona Cardinals,,Oakland Raiders,boxscore,24,23,227,3,364,1,https://www.pro-football-reference.com/boxscores/201009260crd.htm,ARI,LVR,2010_Week3_ARI_vs_LVR
Week3,Sun,2010-09-26,4:16PM,Indianapolis Colts,@,Denver Broncos,boxscore,27,13,365,0,519,2,https://www.pro-football-reference.com/boxscores/201009260den.htm,DEN,IND,2010_Week3_DEN_vs_IND
Week3,Sun,2010-09-26,4:16PM,Seattle Seahawks,,San Diego Chargers,boxscore,27,20,271,2,518,5,https://www.pro-football-reference.com/boxscores/201009260sea.htm,SEA,LAC,2010_Week3_SEA_vs_LAC
Week3,Sun,2010-09-26,8:30PM,New York Jets,@,Miami Dolphins,boxscore,31,23,402,0,436,1,https://www.pro-football-reference.com/boxscores/201009260mia.htm,MIA,NYJ,2010_Week3_MIA_vs_NYJ
Week3,Mon,2010-09-27,8:40PM,Chicago Bears,,Green Bay Packers,boxscore,20,17,276,1,379,2,https://www.pro-football-reference.com/boxscores/201009270chi.htm,CHI,GB,2010_Week3_CHI_vs_GB
Week4,Sun,2010-10-03,1:00PM,St. Louis Rams,,Seattle Seahawks,boxscore,20,3,349,1,257,2,https://www.pro-football-reference.com/boxscores/201010030ram.htm,LAR,SEA,2010_Week4_LAR_vs_SEA
Week4,Sun,2010-10-03,1:02PM,New York Jets,@,Buffalo Bills,boxscore,38,14,444,0,223,2,https://www.pro-football-reference.com/boxscores/201010030buf.htm,BUF,NYJ,2010_Week4_BUF_vs_NYJ
Week4,Sun,2010-10-03,1:02PM,Cleveland Browns,,Cincinnati Bengals,boxscore,23,20,295,1,413,2,https://www.pro-football-reference.com/boxscores/201010030cle.htm,CLE,CIN,2010_Week4_CLE_vs_CIN
Week4,Sun,2010-10-03,1:02PM,Denver Broncos,@,Tennessee Titans,boxscore,26,20,327,1,288,2,https://www.pro-football-reference.com/boxscores/201010030oti.htm,TEN,DEN,2010_Week4_TEN_vs_DEN
Week4,Sun,2010-10-03,1:02PM,Green Bay Packers,,Detroit Lions,boxscore,28,26,261,4,431,3,https://www.pro-football-reference.com/boxscores/201010030gnb.htm,GB,DET,2010_Week4_GB_vs_DET
Week4,Sun,2010-10-03,1:02PM,Baltimore Ravens,@,Pittsburgh Steelers,boxscore,17,14,320,2,210,1,https://www.pro-football-reference.com/boxscores/201010030pit.htm,PIT,BAL,2010_Week4_PIT_vs_BAL
Week4,Sun,2010-10-03,1:03PM,Atlanta Falcons,,San Francisco 49ers,boxscore,16,14,357,2,262,3,https://www.pro-football-reference.com/boxscores/201010030atl.htm,ATL,SF,2010_Week4_ATL_vs_SF
Week4,Sun,2010-10-03,1:03PM,New Orleans Saints,,Carolina Panthers,boxscore,16,14,383,2,251,1,https://www.pro-football-reference.com/boxscores/201010030nor.htm,NO,CAR,2010_Week4_NO_vs_CAR
Week4,Sun,2010-10-03,4:05PM,Jacksonville Jaguars,,Indianapolis Colts,boxscore,31,28,337,0,406,2,https://www.pro-football-reference.com/boxscores/201010030jax.htm,JAX,IND,2010_Week4_JAX_vs_IND
Week4,Sun,2010-10-03,4:05PM,Houston Texans,@,Oakland Raiders,boxscore,31,24,441,0,363,3,https://www.pro-football-reference.com/boxscores/201010030rai.htm,LVR,HOU,2010_Week4_LVR_vs_HOU
Week4,Sun,2010-10-03,4:15PM,San Diego Chargers,,Arizona Cardinals,boxscore,41,10,419,1,134,3,https://www.pro-football-reference.com/boxscores/201010030sdg.htm,LAC,ARI,2010_Week4_LAC_vs_ARI
Week4,Sun,2010-10-03,4:15PM,Washington Redskins,@,Philadelphia Eagles,boxscore,17,12,293,1,353,2,https://www.pro-football-reference.com/boxscores/201010030phi.htm,PHI,WAS,2010_Week4_PHI_vs_WAS
Week4,Sun,2010-10-03,8:31PM,New York Giants,,Chicago Bears,boxscore,17,3,372,3,110,3,https://www.pro-football-reference.com/boxscores/201010030nyg.htm,NYG,CHI,2010_Week4_NYG_vs_CHI
Week4,Mon,2010-10-04,8:41PM,New England Patriots,@,Miami Dolphins,boxscore,41,14,265,0,400,4,https://www.pro-football-reference.com/boxscores/201010040mia.htm,MIA,NE,2010_Week4_MIA_vs_NE
Week5,Sun,2010-10-10,12:56PM,Detroit Lions,,St. Louis Rams,boxscore,44,6,322,0,341,3,https://www.pro-football-reference.com/boxscores/201010100det.htm,DET,LAR,2010_Week5_DET_vs_LAR
Week5,Sun,2010-10-10,1:02PM,Jacksonville Jaguars,@,Buffalo Bills,boxscore,36,26,381,3,306,0,https://www.pro-football-reference.com/boxscores/201010100buf.htm,BUF,JAX,2010_Week5_BUF_vs_JAX
Week5,Sun,2010-10-10,1:02PM,Baltimore Ravens,,Denver Broncos,boxscore,31,17,415,0,346,1,https://www.pro-football-reference.com/boxscores/201010100rav.htm,BAL,DEN,2010_Week5_BAL_vs_DEN
Week5,Sun,2010-10-10,1:02PM,Washington Redskins,,Green Bay Packers,boxscore,16,13,373,1,427,2,https://www.pro-football-reference.com/boxscores/201010100was.htm,WAS,GB,2010_Week5_WAS_vs_GB
Week5,Sun,2010-10-10,1:03PM,Atlanta Falcons,@,Cleveland Browns,boxscore,20,10,338,1,269,3,https://www.pro-football-reference.com/boxscores/201010100cle.htm,CLE,ATL,2010_Week5_CLE_vs_ATL
Week5,Sun,2010-10-10,1:03PM,Chicago Bears,@,Carolina Panthers,boxscore,23,6,247,4,147,3,https://www.pro-football-reference.com/boxscores/201010100car.htm,CAR,CHI,2010_Week5_CAR_vs_CHI
Week5,Sun,2010-10-10,1:03PM,Tampa Bay Buccaneers,@,Cincinnati Bengals,boxscore,24,21,391,3,358,4,https://www.pro-football-reference.com/boxscores/201010100cin.htm,CIN,TB,2010_Week5_CIN_vs_TB
Week5,Sun,2010-10-10,1:03PM,Indianapolis Colts,,Kansas City Chiefs,boxscore,19,9,341,1,261,1,https://www.pro-football-reference.com/boxscores/201010100clt.htm,IND,KC,2010_Week5_IND_vs_KC
Week5,Sun,2010-10-10,1:03PM,New York Giants,@,Houston Texans,boxscore,34,10,414,2,195,2,https://www.pro-football-reference.com/boxscores/201010100htx.htm,HOU,NYG,2010_Week5_HOU_vs_NYG
Week5,Sun,2010-10-10,4:05PM,Arizona Cardinals,,New Orleans Saints,boxscore,30,20,194,1,358,4,https://www.pro-football-reference.com/boxscores/201010100crd.htm,ARI,NO,2010_Week5_ARI_vs_NO
Week5,Sun,2010-10-10,4:15PM,Oakland Raiders,,San Diego Chargers,boxscore,35,27,279,0,506,3,https://www.pro-football-reference.com/boxscores/201010100rai.htm,LVR,LAC,2010_Week5_LVR_vs_LAC
Week5,Sun,2010-10-10,4:16PM,Tennessee Titans,@,Dallas Cowboys,boxscore,34,27,321,0,511,3,https://www.pro-football-reference.com/boxscores/201010100dal.htm,DAL,TEN,2010_Week5_DAL_vs_TEN
Week5,Sun,2010-10-10,8:30PM,Philadelphia Eagles,@,San Francisco 49ers,boxscore,27,24,352,1,364,5,https://www.pro-football-reference.com/boxscores/201010100sfo.htm,SF,PHI,2010_Week5_SF_vs_PHI
Week5,Mon,2010-10-11,9:15PM,New York Jets,,Minnesota Vikings,boxscore,29,20,328,0,336,3,https://www.pro-football-reference.com/boxscores/201010110nyj.htm,NYJ,MIN,2010_Week5_NYJ_vs_MIN
Week6,Sun,2010-10-17,1:00PM,St. Louis Rams,,San Diego Chargers,boxscore,20,17,300,0,287,1,https://www.pro-football-reference.com/boxscores/201010170ram.htm,LAR,LAC,2010_Week6_LAR_vs_LAC
Week6,Sun,2010-10-17,1:02PM,New England Patriots,,Baltimore Ravens,boxscore,23,20,394,2,377,0,https://www.pro-football-reference.com/boxscores/201010170nwe.htm,NE,BAL,2010_Week6_NE_vs_BAL
Week6,Sun,2010-10-17,1:02PM,Philadelphia Eagles,,Atlanta Falcons,boxscore,31,17,474,1,293,2,https://www.pro-football-reference.com/boxscores/201010170phi.htm,PHI,ATL,2010_Week6_PHI_vs_ATL
Week6,Sun,2010-10-17,1:02PM,Seattle Seahawks,@,Chicago Bears,boxscore,23,20,353,0,307,0,https://www.pro-football-reference.com/boxscores/201010170chi.htm,CHI,SEA,2010_Week6_CHI_vs_SEA
Week6,Sun,2010-10-17,1:02PM,Pittsburgh Steelers,,Cleveland Browns,boxscore,28,10,378,1,327,3,https://www.pro-football-reference.com/boxscores/201010170pit.htm,PIT,CLE,2010_Week6_PIT_vs_CLE
Week6,Sun,2010-10-17,1:02PM,Miami Dolphins,@,Green Bay Packers,boxscore,23,20,381,1,359,1,https://www.pro-football-reference.com/boxscores/201010170gnb.htm,GB,MIA,2010_Week6_GB_vs_MIA
Week6,Sun,2010-10-17,1:02PM,New Orleans Saints,@,Tampa Bay Buccaneers,boxscore,31,6,475,1,277,1,https://www.pro-football-reference.com/boxscores/201010170tam.htm,TB,NO,2010_Week6_TB_vs_NO
Week6,Sun,2010-10-17,1:03PM,New York Giants,,Detroit Lions,boxscore,28,20,334,1,366,3,https://www.pro-football-reference.com/boxscores/201010170nyg.htm,NYG,DET,2010_Week6_NYG_vs_DET
Week6,Sun,2010-10-17,1:03PM,Houston Texans,,Kansas City Chiefs,boxscore,35,31,421,0,417,0,https://www.pro-football-reference.com/boxscores/201010170htx.htm,HOU,KC,2010_Week6_HOU_vs_KC
Week6,Sun,2010-10-17,4:05PM,New York Jets,@,Denver Broncos,boxscore,24,20,319,3,346,2,https://www.pro-football-reference.com/boxscores/201010170den.htm,DEN,NYJ,2010_Week6_DEN_vs_NYJ
Week6,Sun,2010-10-17,4:05PM,San Francisco 49ers,,Oakland Raiders,boxscore,17,9,349,0,179,2,https://www.pro-football-reference.com/boxscores/201010170sfo.htm,SF,LVR,2010_Week6_SF_vs_LVR
Week6,Sun,2010-10-17,4:15PM,Minnesota Vikings,,Dallas Cowboys,boxscore,24,21,188,1,314,2,https://www.pro-football-reference.com/boxscores/201010170min.htm,MIN,DAL,2010_Week6_MIN_vs_DAL
Week6,Sun,2010-10-17,8:31PM,Indianapolis Colts,@,Washington Redskins,boxscore,27,24,469,3,335,2,https://www.pro-football-reference.com/boxscores/201010170was.htm,WAS,IND,2010_Week6_WAS_vs_IND
Week6,Mon,2010-10-18,8:40PM,Tennessee Titans,@,Jacksonville Jaguars,boxscore,30,3,324,0,249,4,https://www.pro-football-reference.com/boxscores/201010180jax.htm,JAX,TEN,2010_Week6_JAX_vs_TEN
Week7,Sun,2010-10-24,1:02PM,Baltimore Ravens,,Buffalo Bills,boxscore,37,34,364,2,514,4,https://www.pro-football-reference.com/boxscores/201010240rav.htm,BAL,BUF,2010_Week7_BAL_vs_BUF
Week7,Sun,2010-10-24,1:02PM,Pittsburgh Steelers,@,Miami Dolphins,boxscore,23,22,348,2,313,2,https://www.pro-football-reference.com/boxscores/201010240mia.htm,MIA,PIT,2010_Week7_MIA_vs_PIT
Week7,Sun,2010-10-24,1:02PM,Cleveland Browns,@,New Orleans Saints,boxscore,30,17,210,0,394,4,https://www.pro-football-reference.com/boxscores/201010240nor.htm,NO,CLE,2010_Week7_NO_vs_CLE
Week7,Sun,2010-10-24,1:02PM,Tennessee Titans,,Philadelphia Eagles,boxscore,37,19,328,3,326,4,https://www.pro-football-reference.com/boxscores/201010240oti.htm,TEN,PHI,2010_Week7_TEN_vs_PHI
Week7,Sun,2010-10-24,1:02PM,Tampa Bay Buccaneers,,St. Louis Rams,boxscore,18,17,313,0,285,1,https://www.pro-football-reference.com/boxscores/201010240tam.htm,TB,LAR,2010_Week7_TB_vs_LAR
Week7,Sun,2010-10-24,1:03PM,Carolina Panthers,,San Francisco 49ers,boxscore,23,20,379,3,282,1,https://www.pro-football-reference.com/boxscores/201010240car.htm,CAR,SF,2010_Week7_CAR_vs_SF
Week7,Sun,2010-10-24,1:03PM,Kansas City Chiefs,,Jacksonville Jaguars,boxscore,42,20,426,0,300,3,https://www.pro-football-reference.com/boxscores/201010240kan.htm,KC,JAX,2010_Week7_KC_vs_JAX
Week7,Sun,2010-10-24,1:04PM,Washington Redskins,@,Chicago Bears,boxscore,17,14,308,3,322,6,https://www.pro-football-reference.com/boxscores/201010240chi.htm,CHI,WAS,2010_Week7_CHI_vs_WAS
Week7,Sun,2010-10-24,1:05PM,Atlanta Falcons,,Cincinnati Bengals,boxscore,39,32,452,2,469,1,https://www.pro-football-reference.com/boxscores/201010240atl.htm,ATL,CIN,2010_Week7_ATL_vs_CIN
Week7,Sun,2010-10-24,4:06PM,Seattle Seahawks,,Arizona Cardinals,boxscore,22,10,302,1,227,5,https://www.pro-football-reference.com/boxscores/201010240sea.htm,SEA,ARI,2010_Week7_SEA_vs_ARI
Week7,Sun,2010-10-24,4:15PM,New England Patriots,@,San Diego Chargers,boxscore,23,20,179,0,363,4,https://www.pro-football-reference.com/boxscores/201010240sdg.htm,LAC,NE,2010_Week7_LAC_vs_NE
Week7,Sun,2010-10-24,4:15PM,Oakland Raiders,@,Denver Broncos,boxscore,59,14,508,0,240,3,https://www.pro-football-reference.com/boxscores/201010240den.htm,DEN,LVR,2010_Week7_DEN_vs_LVR
Week7,Sun,2010-10-24,8:30PM,Green Bay Packers,,Minnesota Vikings,boxscore,28,24,379,2,402,3,https://www.pro-football-reference.com/boxscores/201010240gnb.htm,GB,MIN,2010_Week7_GB_vs_MIN
Week7,Mon,2010-10-25,8:41PM,New York Giants,@,Dallas Cowboys,boxscore,41,35,497,5,254,2,https://www.pro-football-reference.com/boxscores/201010250dal.htm,DAL,NYG,2010_Week7_DAL_vs_NYG
Week8,Sun,2010-10-31,1:00PM,St. Louis Rams,,Carolina Panthers,boxscore,20,10,246,0,201,4,https://www.pro-football-reference.com/boxscores/201010310ram.htm,LAR,CAR,2010_Week8_LAR_vs_CAR
Week8,Sun,2010-10-31,1:02PM,Detroit Lions,,Washington Redskins,boxscore,37,25,304,2,275,2,https://www.pro-football-reference.com/boxscores/201010310det.htm,DET,WAS,2010_Week8_DET_vs_WAS
Week8,Sun,2010-10-31,1:03PM,Green Bay Packers,@,New York Jets,boxscore,9,0,237,0,360,3,https://www.pro-football-reference.com/boxscores/201010310nyj.htm,NYJ,GB,2010_Week8_NYJ_vs_GB
Week8,Sun,2010-10-31,1:05PM,Jacksonville Jaguars,@,Dallas Cowboys,boxscore,35,17,387,1,415,4,https://www.pro-football-reference.com/boxscores/201010310dal.htm,DAL,JAX,2010_Week8_DAL_vs_JAX
Week8,Sun,2010-10-31,1:06PM,Miami Dolphins,@,Cincinnati Bengals,boxscore,22,14,354,2,262,1,https://www.pro-football-reference.com/boxscores/201010310cin.htm,CIN,MIA,2010_Week8_CIN_vs_MIA
Week8,Sun,2010-10-31,1:07PM,San Francisco 49ers,,Denver Broncos,boxscore,24,16,339,0,398,2,https://www.pro-football-reference.com/boxscores/201010310sfo.htm,SF,DEN,2010_Week8_SF_vs_DEN
Week8,Sun,2010-10-31,1:08PM,Kansas City Chiefs,,Buffalo Bills,boxscore,13,10,414,0,328,1,https://www.pro-football-reference.com/boxscores/201010310kan.htm,KC,BUF,2010_Week8_KC_vs_BUF
Week8,Sun,2010-10-31,4:05PM,San Diego Chargers,,Tennessee Titans,boxscore,33,25,456,1,370,0,https://www.pro-football-reference.com/boxscores/201010310sdg.htm,LAC,TEN,2010_Week8_LAC_vs_TEN
Week8,Sun,2010-10-31,4:15PM,Tampa Bay Buccaneers,@,Arizona Cardinals,boxscore,38,35,407,2,396,4,https://www.pro-football-reference.com/boxscores/201010310crd.htm,ARI,TB,2010_Week8_ARI_vs_TB
Week8,Sun,2010-10-31,4:15PM,New England Patriots,,Minnesota Vikings,boxscore,28,18,362,0,410,1,https://www.pro-football-reference.com/boxscores/201010310nwe.htm,NE,MIN,2010_Week8_NE_vs_MIN
Week8,Sun,2010-10-31,4:15PM,Oakland Raiders,,Seattle Seahawks,boxscore,33,3,545,0,164,1,https://www.pro-football-reference.com/boxscores/201010310rai.htm,LVR,SEA,2010_Week8_LVR_vs_SEA
Week8,Sun,2010-10-31,8:30PM,New Orleans Saints,,Pittsburgh Steelers,boxscore,20,10,318,2,279,2,https://www.pro-football-reference.com/boxscores/201010310nor.htm,NO,PIT,2010_Week8_NO_vs_PIT
Week8,Mon,2010-11-01,8:41PM,Indianapolis Colts,,Houston Texans,boxscore,30,17,366,0,291,2,https://www.pro-football-reference.com/boxscores/201011010clt.htm,IND,HOU,2010_Week8_IND_vs_HOU
Week9,Sun,2010-11-07,1:02PM,Atlanta Falcons,,Tampa Bay Buccaneers,boxscore,27,21,365,0,278,2,https://www.pro-football-reference.com/boxscores/201011070atl.htm,ATL,TB,2010_Week9_ATL_vs_TB
Week9,Sun,2010-11-07,1:02PM,Chicago Bears,@,Buffalo Bills,boxscore,22,19,283,1,340,3,https://www.pro-football-reference.com/boxscores/201011070buf.htm,BUF,CHI,2010_Week9_BUF_vs_CHI
Week9,Sun,2010-11-07,1:02PM,Cleveland Browns,,New England Patriots,boxscore,34,14,404,1,283,3,https://www.pro-football-reference.com/boxscores/201011070cle.htm,CLE,NE,2010_Week9_CLE_vs_NE
Week9,Sun,2010-11-07,1:02PM,San Diego Chargers,@,Houston Texans,boxscore,29,23,367,2,392,1,https://www.pro-football-reference.com/boxscores/201011070htx.htm,HOU,LAC,2010_Week9_HOU_vs_LAC
Week9,Sun,2010-11-07,1:02PM,Baltimore Ravens,,Miami Dolphins,boxscore,26,10,402,0,289,3,https://www.pro-football-reference.com/boxscores/201011070rav.htm,BAL,MIA,2010_Week9_BAL_vs_MIA
Week9,Sun,2010-11-07,1:03PM,New York Jets,@,Detroit Lions,boxscore,23,20,437,2,306,0,https://www.pro-football-reference.com/boxscores/201011070det.htm,DET,NYJ,2010_Week9_DET_vs_NYJ
Week9,Sun,2010-11-07,1:04PM,New Orleans Saints,@,Carolina Panthers,boxscore,34,3,408,1,195,2,https://www.pro-football-reference.com/boxscores/201011070car.htm,CAR,NO,2010_Week9_CAR_vs_NO
