Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
1,8:30,1,10,GNB 24,7,0,Brett Favre pass complete to Donald Driver for 7 yards (tackle by Bryan Knight),0.540,0.940
1,7:48,2,3,GNB 31,7,0,Ahman Green right guard for -2 yards (tackle by Keith Traylor),0.940,-0.030
1,7:07,3,5,GNB 29,7,0,Brett Favre pass complete to Donald Driver for 23 yards (tackle by R.W. McQuarters),-0.030,2.390
1,6:27,1,10,CHI 48,7,0,Javon Walker left end for 1 yard (tackle by Mike Brown),2.390,1.980
1,5:52,2,9,CHI 47,7,0,"Brett Favre pass incomplete intended for Wesley Walls. Penalty on Bryan Knight: Defensive Holding, 5 yards (no play)",1.980,2.790
1,5:44,1,10,CHI 42,7,0,Brett Favre pass complete to Donald Driver for 14 yards (tackle by Brian Urlacher),2.790,3.710
1,5:16,1,10,CHI 28,7,0,Ahman Green left tackle for 11 yards (tackle by Michael Green),3.710,4.440
1,4:39,1,10,CHI 17,7,0,Ahman Green right end for 1 yard (tackle by Michael Green and Phillip Daniels),4.440,4.000
1,3:54,2,9,CHI 16,7,0,Tony Fisher left end for 3 yards (tackle by Alex Brown),4.000,3.680
1,3:14,,,,7,0,Timeout #1 by Green Bay Packers,0.000,3.680
1,3:14,3,6,CHI 13,7,0,Brett Favre pass complete to Ahman Green for -3 yards (tackle by Phillip Daniels),3.680,2.380
1,2:37,4,9,CHI 16,10,0,Ryan Longwell 34 yard field goal good,2.380,3.000
1,,,,GNB 30,10,0,"Ryan Longwell kicks off 57 yards, returned by Ahmad Merritt for 14 yards (tackle by William Henderson)",0.000,0.740
1,2:26,1,10,CHI 27,10,0,Kordell Stewart left end for 3 yards (tackle by Kabeer Gbaja-Biamila),0.740,0.600
1,1:43,2,7,CHI 30,10,0,Kordell Stewart sacked by Darren Sharper for -1 yards,0.600,-0.230
1,1:09,3,8,CHI 29,10,0,Kordell Stewart pass incomplete intended for Dez White,-0.230,-1.440
1,1:05,4,8,CHI 29,10,0,Brad Maynard punts no gain,-1.440,-4.240
1,0:59,1,10,CHI 20,10,0,Brett Favre pass complete to Bubba Franks for 14 yards (tackle by Mike Brown),4.240,5.830
1,0:24,1,6,CHI 6,16,0,"Ahman Green right tackle for 6 yards, touchdown",5.830,7.000
1,,,,CHI 2,17,0,Ryan Longwell kicks extra point good,0.000,0.000
1,,,,GNB 30,17,0,"Ryan Longwell kicks off 64 yards, returned by Ahmad Merritt for 26 yards (tackle by Paris Lenon)",0.000,1.070
1,0:13,1,10,CHI 32,17,0,Kordell Stewart pass incomplete intended for Marty Booker,1.070,0.530
1,0:09,2,10,CHI 32,17,0,Kordell Stewart pass complete to David Terrell for 8 yards (tackle by Darren Sharper),0.530,0.890
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,2,CHI 40,17,0,Kordell Stewart pass incomplete,0.890,-0.720
2,14:54,4,2,CHI 40,17,0,"Brad Maynard punts 41 yards, returned by Antonio Chatman for 5 yards (tackle by Rabih Abdullah)",-0.720,-0.540
2,14:41,1,10,GNB 24,17,0,Brett Favre pass incomplete intended for Javon Walker is intercepted by Michael Green at GNB-37 and returned for 3 yards (tackle by Javon Walker),0.540,-3.310
2,14:36,1,10,GNB 34,17,0,Anthony Thomas right tackle for -1 yards (tackle by Chukie Nwokorie),3.310,2.640
2,13:51,2,11,GNB 35,17,0,Kordell Stewart pass complete to Marty Booker for 5 yards (tackle by Mike McKenzie),2.640,2.610
2,13:20,3,6,GNB 30,17,0,Kordell Stewart left guard for 7 yards (tackle by Hannibal Navies),2.610,4.040
2,12:34,1,10,GNB 23,17,0,Kordell Stewart right guard for 2 yards (tackle by Hannibal Navies),4.040,3.770
2,11:53,2,8,GNB 21,17,0,Kordell Stewart pass complete to Dustin Lyman for 6 yards (tackle by Nick Barnett),3.770,4.050
2,11:08,3,2,GNB 15,17,0,Anthony Thomas left end for 3 yards (tackle by Kabeer Gbaja-Biamila),4.050,4.780
2,10:38,1,10,GNB 12,17,0,Kordell Stewart sacked by Kabeer Gbaja-Biamila for -6 yards,4.780,3.310
2,10:03,2,16,GNB 18,17,0,Anthony Thomas right tackle for 5 yards (tackle by Na'il Diggs and Antuan Edwards),3.310,3.100
2,9:15,3,11,GNB 13,17,0,Kordell Stewart pass incomplete intended for Marty Booker (defended by Antuan Edwards),3.100,2.570
2,9:11,4,11,GNB 13,17,3,Paul Edinger 31 yard field goal good,2.570,3.000
2,,,,CHI 30,17,3,"Paul Edinger kicks off 65 yards, returned by Antonio Chatman for 23 yards (tackle by Lance Briggs)",0.000,0.810
2,9:01,1,10,GNB 28,17,3,Ahman Green right tackle for 11 yards (tackle by Michael Green),0.810,1.530
2,8:25,1,10,GNB 39,17,3,"Ahman Green right guard for 1 yard (tackle by Phillip Daniels). Penalty on Mike Wahle: Offensive Holding, 10 yards (no play)",1.530,0.870
2,8:15,1,20,GNB 29,17,3,Brett Favre pass complete to Javon Walker for 12 yards (tackle by R.W. McQuarters),0.870,1.260
2,7:35,2,8,GNB 41,17,3,Brett Favre pass incomplete intended for Wesley Walls,1.260,0.560
2,7:28,3,8,GNB 41,17,3,Brett Favre pass complete to Tony Fisher for 10 yards (tackle by Brian Urlacher),0.560,2.320
2,6:47,1,10,CHI 49,17,3,Ahman Green right guard for 11 yards (tackle by Michael Green),2.320,3.050
2,6:12,1,10,CHI 38,17,3,Ahman Green left end for 6 yards (tackle by Jerry Azumah and Mike Brown),3.050,3.320
2,5:26,2,4,CHI 32,17,3,Brett Favre pass complete to William Henderson for 14 yards (tackle by Brian Urlacher),3.320,4.370
2,4:32,1,10,CHI 18,17,3,Tony Fisher left end for 4 yards (tackle by Jerry Azumah),4.370,4.430
2,3:56,2,6,CHI 14,23,3,"Brett Favre pass complete to William Henderson for 14 yards, touchdown",4.430,7.000
2,,,,CHI 2,24,3,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,GNB 30,24,3,"Ryan Longwell kicks off 63 yards, returned by Ahmad Merritt for 18 yards (tackle by William Henderson)",0.000,0.610
2,3:44,1,10,CHI 25,24,3,Kordell Stewart pass complete to Desmond Clark for 10 yards,0.610,1.270
2,3:08,1,10,CHI 35,24,3,Kordell Stewart pass complete to David Terrell for 5 yards (tackle by Rod Walker),1.270,1.400
2,2:25,2,5,CHI 40,24,3,"Anthony Thomas left end for 8 yards. Penalty on David Terrell: Offensive Holding, 10 yards",1.400,1.130
2,2:13,2,7,CHI 38,24,3,Kordell Stewart left tackle for 8 yards (tackle by Na'il Diggs),1.130,1.990
2,2:00,1,10,CHI 46,24,3,Kordell Stewart pass complete to Desmond Clark for 22 yards (tackle by Na'il Diggs),1.990,3.450
2,1:35,1,10,GNB 32,24,3,Kordell Stewart pass complete to Marty Booker for 11 yards (tackle by Darren Sharper),3.450,4.170
2,1:26,,,,24,3,Timeout #1 by Chicago Bears,0.000,4.170
2,1:26,1,10,GNB 21,24,3,Kordell Stewart pass incomplete intended for Dez White,4.170,3.630
2,1:21,2,10,GNB 21,24,3,Kordell Stewart pass complete to Rabih Abdullah for 1 yard (tackle by Kabeer Gbaja-Biamila),3.630,3.070
2,0:58,3,9,GNB 20,24,3,Kordell Stewart pass incomplete intended for David Terrell,3.070,2.120
2,0:52,,,,24,3,Timeout #2 by Green Bay Packers,0.000,2.120
2,0:52,4,9,GNB 20,24,6,Paul Edinger 38 yard field goal good,2.120,3.000
2,,,,CHI 30,24,6,"Paul Edinger kicks off 59 yards, returned by Antonio Chatman for 30 yards (tackle by Bobbie Howard)",0.000,1.660
2,0:42,1,10,GNB 41,24,6,Brett Favre pass complete to Javon Walker for 5 yards (tackle by Michael Green),1.660,1.800
2,0:23,2,5,GNB 46,24,6,Brett Favre pass complete to Ahman Green for 4 yards (tackle by Michael Green),1.800,1.620
2,0:16,,,,24,6,Timeout #3 by Green Bay Packers,0.000,1.620
2,0:16,3,1,CHI 50,24,6,Brett Favre pass incomplete intended for Wesley Walls (defended by R.W. McQuarters),1.620,-0.060
2,0:12,4,1,CHI 50,24,6,Josh Bidwell punts 35 yards,-0.060,0.220
2,0:02,1,10,CHI 15,24,6,Kordell Stewart kneels for -1 yards,-0.220,-0.820
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,24,6,"Ryan Longwell kicks off 58 yards, returned by Ahmad Merritt for 39 yards (tackle by Ryan Longwell). Penalty on Bobby Gray: Offensive Holding, 10 yards",0.000,-0.060
3,14:50,1,10,CHI 17,24,6,Anthony Thomas right guard for -2 yards (tackle by Gilbert Brown),-0.060,-0.850
3,14:12,2,12,CHI 15,24,6,Kordell Stewart pass complete to Dez White for 14 yards (tackle by Antuan Edwards),-0.850,0.870
3,13:36,1,10,CHI 29,24,6,Anthony Thomas left tackle for 9 yards (tackle by Al Harris),0.870,1.540
3,12:55,2,1,CHI 38,24,6,Anthony Thomas right guard for 2 yards (tackle by Kabeer Gbaja-Biamila),1.540,1.600
3,12:17,1,10,CHI 40,24,6,Kordell Stewart left tackle for 8 yards (tackle by Kabeer Gbaja-Biamila and Nick Barnett),1.600,2.130
3,11:35,2,2,CHI 48,24,6,Anthony Thomas left tackle for 1 yard (tackle by Rod Walker),2.130,1.550
3,10:50,3,1,CHI 49,24,6,Anthony Thomas left end for 3 yards (tackle by Na'il Diggs),1.550,2.390
3,10:18,1,10,GNB 48,24,6,Kordell Stewart sacked by Darren Sharper for -7 yards,2.390,0.900
3,9:42,2,17,CHI 45,24,6,Kordell Stewart pass incomplete intended for Stanley Pritchett is intercepted by Na'il Diggs at GNB-43 and returned for 13 yards (tackle by Dustin Lyman),0.900,-2.650
3,9:31,1,10,CHI 44,24,6,Brett Favre pass incomplete intended for Donald Driver,2.650,2.110
3,9:26,2,10,CHI 44,24,6,Ahman Green left end for 15 yards (tackle by Michael Green),2.110,3.640
3,8:52,1,10,CHI 29,24,6,Ahman Green right tackle for 7 yards (tackle by Michael Green),3.640,4.050
3,8:17,2,3,CHI 22,24,6,Brett Favre pass incomplete intended for Donald Driver (defended by R.W. McQuarters),4.050,3.340
3,8:11,3,3,CHI 22,24,6,"Ahman Green left end for -2 yards (tackle by Michael Green). Penalty on Marco Rivera: Offensive Holding, 10 yards",3.340,1.750
3,7:48,3,15,CHI 34,24,6,"Brett Favre pass incomplete intended for Antonio Freeman. Penalty on R.W. McQuarters: Defensive Holding, 5 yards (no play)",1.750,3.640
3,7:44,1,10,CHI 29,24,6,"Ahman Green right tackle for -3 yards (tackle by Brian Urlacher). Penalty on Mike Wahle: Offensive Holding, 10 yards (no play)",3.640,2.980
3,7:34,1,20,CHI 39,24,6,Tony Fisher left tackle for 2 yards (tackle by Alex Brown),2.980,2.020
3,6:54,2,18,CHI 37,24,6,Brett Favre pass complete to Tony Fisher for 2 yards (tackle by Michael Haynes),2.020,1.620
3,6:11,3,16,CHI 35,24,6,Brett Favre pass complete to Ahman Green for no gain,1.620,0.970
3,5:25,4,16,CHI 35,24,6,Doug Pederson pass complete to William Henderson for 14 yards (tackle by Bobbie Howard),0.970,-0.340
3,5:18,1,10,CHI 21,24,6,Kordell Stewart pass incomplete intended for Dez White,0.340,-0.200
3,5:12,2,10,CHI 21,24,6,Kordell Stewart pass complete to Stanley Pritchett for 3 yards (tackle by Mike McKenzie),-0.200,-0.490
3,4:28,3,7,CHI 24,24,6,Kordell Stewart pass complete to David Terrell for 8 yards (tackle by Antuan Edwards),-0.490,1.070
3,3:55,1,10,CHI 32,24,6,Dez White right end for 1 yard (tackle by Hannibal Navies),1.070,0.660
3,3:09,2,9,CHI 33,24,6,Kordell Stewart left end for 15 yards (tackle by Hannibal Navies),0.660,2.130
3,2:21,1,10,CHI 48,24,6,Kordell Stewart pass complete to Desmond Clark for 10 yards (tackle by Hannibal Navies),2.130,2.790
3,1:38,1,10,GNB 42,24,6,Kordell Stewart right tackle for 15 yards (tackle by Nick Barnett),2.790,3.780
3,0:56,1,10,GNB 27,24,6,Anthony Thomas left guard for 3 yards (tackle by Na'il Diggs and Gilbert Brown),3.780,3.640
3,0:16,2,7,GNB 24,24,6,Kordell Stewart pass incomplete intended for Marty Booker (defended by Mike McKenzie),3.640,2.940
3,0:10,3,7,GNB 24,24,6,Kordell Stewart pass incomplete intended for David Terrell,2.940,1.870
3,0:05,4,7,GNB 24,24,9,Paul Edinger 41 yard field goal good,1.870,3.000
3,,,,CHI 30,24,9,"Paul Edinger kicks off 60 yards, returned by Antonio Chatman for 20 yards (tackle by Joe Tafoya)",0.000,0.940
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,GNB 30,24,9,Ahman Green left end for 2 yards (tackle by Bryan Knight),0.940,0.660
4,14:24,2,8,GNB 32,24,9,Brett Favre pass complete to Donald Driver for 6 yards (tackle by Mike Brown),0.660,0.760
4,13:38,3,2,GNB 38,24,9,Brett Favre pass incomplete intended for Donald Driver,0.760,-0.850
4,13:34,4,2,GNB 38,24,9,"Josh Bidwell punts 38 yards, fair catch by R.W. McQuarters",-0.850,-0.540
4,13:26,1,10,CHI 24,24,9,Anthony Thomas left guard for 9 yards (tackle by Hannibal Navies),0.540,1.210
4,12:50,2,1,CHI 33,24,15,"Anthony Thomas right guard for 67 yards, touchdown",1.210,7.000
4,,,,GNB 2,24,16,Paul Edinger kicks extra point good,0.000,0.000
4,,,,CHI 30,24,16,"Paul Edinger kicks off 66 yards, returned by Antonio Chatman for 32 yards (tackle by Charles Tillman)",0.000,1.330
4,12:29,1,10,GNB 36,24,16,Brett Favre pass complete to Javon Walker for 10 yards (tackle by R.W. McQuarters),1.330,1.990
4,12:07,1,10,GNB 46,24,16,Ahman Green right end for 4 yards (tackle by Brian Urlacher and Bryan Knight),1.990,1.990
4,11:30,2,6,CHI 50,24,16,Brett Favre pass complete to William Henderson for 5 yards (tackle by R.W. McQuarters),1.990,1.950
4,10:47,3,1,CHI 45,24,16,Ahman Green right end for 32 yards (tackle by Warrick Holdman),1.950,4.710
4,10:07,1,10,CHI 13,24,16,Ahman Green right tackle for 1 yard (tackle by Alfonso Boone),4.710,4.220
4,9:25,2,9,CHI 12,24,16,Tony Fisher left tackle for 3 yards (tackle by Warrick Holdman),4.220,3.880
4,8:58,3,6,CHI 9,30,16,"Brett Favre pass complete to Javon Walker for 9 yards, touchdown",3.880,7.000
4,,,,CHI 2,31,16,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,GNB 30,31,16,"Ryan Longwell kicks off 60 yards, returned by Ahmad Merritt for 17 yards (tackle by Robert Ferguson)",0.000,0.740
4,8:45,1,10,CHI 27,31,16,Anthony Thomas right tackle for 3 yards (tackle by Hannibal Navies),0.740,0.600
4,8:05,2,7,CHI 30,31,16,"Kordell Stewart pass incomplete intended for Marty Booker. Penalty on Olin Kreutz: Clipping, 15 yards",0.600,-1.570
4,7:54,2,22,CHI 15,31,16,Kordell Stewart pass complete to Anthony Thomas for -2 yards (tackle by Na'il Diggs). Penalty on CHI: Ineligible Downfield Pass (Declined),-1.570,-2.970
4,7:33,,,,31,16,Timeout #1 by Chicago Bears,0.000,-2.970
4,7:33,3,24,CHI 13,31,16,Kordell Stewart sacked by Bhawoh Jue and Chukie Nwokorie for -2 yards,-2.970,-2.490
4,7:15,4,26,CHI 11,31,16,Brad Maynard punts 43 yards,-2.490,-1.990
4,7:07,1,10,GNB 46,31,16,Ahman Green left end for 5 yards (tackle by Warrick Holdman),1.990,2.130
4,6:28,2,5,CHI 49,31,16,Brett Favre pass complete to Ahman Green for 3 yards (tackle by Bryan Knight),2.130,1.820
4,5:57,3,2,CHI 46,31,16,Brett Favre pass complete to Bubba Franks for 24 yards (tackle by Michael Green),1.820,4.110
4,5:21,1,10,CHI 22,31,16,Ahman Green right guard for 4 yards (tackle by Lance Briggs and Alex Brown),4.110,4.130
4,4:41,2,6,CHI 18,31,16,Ahman Green right guard for no gain (tackle by Lance Briggs),4.130,3.400
4,4:31,,,,31,16,Timeout #2 by Chicago Bears,0.000,3.400
4,4:31,3,6,CHI 18,31,16,"Brett Favre pass incomplete intended for Donald Driver. Penalty on Charles Tillman: Defensive Pass Interference, 17 yards (no play)",3.400,6.970
4,4:26,1,1,CHI 1,37,16,"Brett Favre pass complete to Bubba Franks for 1 yard, touchdown",6.970,7.000
4,,,,CHI 2,38,16,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,GNB 30,38,16,"Ryan Longwell kicks off 58 yards, returned by Ahmad Merritt for 20 yards (tackle by Marques Anderson)",0.000,1.070
4,4:13,1,10,CHI 32,38,16,Kordell Stewart pass complete to Desmond Clark for 2 yards (tackle by Mike McKenzie),1.070,0.800
4,3:51,2,8,CHI 34,38,16,Kordell Stewart pass complete to David Terrell for 6 yards (tackle by Marques Anderson),0.800,0.890
4,3:32,3,2,CHI 40,38,16,Kordell Stewart pass incomplete intended for David Terrell,0.890,-0.720
4,3:28,4,2,CHI 40,38,16,"Kordell Stewart pass incomplete intended for Dez White. Penalty on Al Harris: Defensive Pass Interference, 8 yards (no play)",-0.720,2.130
4,3:23,1,10,CHI 48,38,16,Kordell Stewart pass incomplete intended for Dez White,2.130,1.580
4,3:18,2,10,CHI 48,38,16,Kordell Stewart pass complete to Dez White for 12 yards (tackle by Darren Sharper),1.580,2.920
4,2:49,1,10,GNB 40,38,16,Kordell Stewart pass complete to David Terrell for 10 yards (tackle by Mike McKenzie),2.920,3.580
4,2:27,1,10,GNB 30,38,16,Kordell Stewart pass incomplete intended for David Terrell (defended by Mike McKenzie),3.580,3.030
4,2:22,2,10,GNB 30,38,16,Kordell Stewart pass complete to David Terrell for 9 yards (tackle by Marques Anderson),3.030,3.530
4,2:15,3,1,GNB 21,38,16,Kordell Stewart pass incomplete intended for David Terrell (defended by Mike McKenzie),3.530,2.210
4,2:10,4,1,GNB 21,38,16,Kordell Stewart pass complete to David Terrell for 2 yards (tackle by Mike McKenzie),2.210,4.310
4,2:00,1,10,GNB 19,38,16,Kordell Stewart pass complete to Marty Booker for 18 yards (tackle by Michael Hawthorne),4.310,6.970
4,1:48,,,,38,16,Timeout #1 by Green Bay Packers,0.000,6.970
4,1:48,1,1,GNB 1,38,16,Kordell Stewart left tackle for no gain (tackle by Marques Anderson),6.970,5.910
4,1:29,2,1,GNB 1,38,22,"Kordell Stewart right guard for 1 yard, touchdown",5.910,7.000
4,,,,GNB 2,38,23,Paul Edinger kicks extra point good,0.000,0.000
4,,,,CHI 30,38,23,"Paul Edinger kicks onside 13 yards, recovered by Ahmad Merritt (onside kick successful)",0.000,1.800
4,1:27,1,10,CHI 43,38,23,Kordell Stewart pass complete to Rabih Abdullah for 13 yards (tackle by Chukie Nwokorie),1.800,2.650
4,1:17,,,,38,23,Timeout #3 by Chicago Bears,0.000,2.650
4,1:17,1,10,GNB 44,38,23,Kordell Stewart for 6 yards (tackle by Jamal Reynolds),2.650,2.920
4,1:08,2,4,GNB 38,38,23,Kordell Stewart pass complete to Desmond Clark for 14 yards (tackle by Na'il Diggs),2.920,3.970
4,0:49,1,10,GNB 24,38,23,Kordell Stewart spiked the ball,3.970,3.430
4,0:49,2,10,GNB 24,38,23,Kordell Stewart pass incomplete intended for Dez White is intercepted by Na'il Diggs at GNB-22,3.430,-0.410
4,0:41,1,10,GNB 22,38,23,Doug Pederson kneels for -2 yards,0.410,-0.400
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
