Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
3,8:36,4,20,,24,13,"Matthew Bosher punts 35 yards, fair catch by Adam Humphries. Penalty on Josh Keyes: Unnecessary Roughness, 7 yards",-0.060,0.380
3,8:28,1,10,TAM 8,24,13,Doug Martin right guard for 2 yards (tackle by Grady Jarrett),-0.380,-0.630
3,7:51,2,8,TAM 10,24,13,Jameis Winston pass incomplete deep left intended for Vincent Jackson (defended by Robert Alford),-0.630,-1.190
3,7:46,3,8,TAM 10,24,13,"Jameis Winston pass incomplete short right intended for Cameron Brate (defended by Vic Beasley). Penalty on Kemal Ishmael: Defensive Holding (Declined), Penalty on Robert Alford: Taunting, 15 yards (no play)",-1.190,0.610
3,7:42,1,10,TAM 25,24,13,Russell Shepard left end for 9 yards (tackle by Deion Jones),0.610,1.280
3,7:10,2,1,TAM 34,24,13,Doug Martin left tackle for 5 yards (tackle by Ricardo Allen and Kemal Ishmael),1.280,1.530
3,6:41,1,10,TAM 39,24,13,Doug Martin left end for 17 yards (tackle by Ricardo Allen),1.530,2.650
3,6:05,1,10,ATL 44,24,13,Doug Martin left tackle for -1 yards (tackle by Adrian Clayborn),2.650,1.980
3,5:21,2,11,ATL 45,30,13,"Jameis Winston pass complete deep left to Mike Evans for 45 yards, touchdown",1.980,7.000
3,5:21,,,ATL 45,31,13,Roberto Aguayo kicks extra point good,0.000,0.000
3,5:21,,,TAM 35,31,13,"Roberto Aguayo kicks off 70 yards, returned by Eric Weems for 34 yards (tackle by Alterraun Verner)",0.000,-0.870
3,5:06,1,10,ATL 29,31,13,Matt Ryan pass complete short left to Austin Hooper for 14 yards (tackle by Bradley McDougald),0.870,1.800
3,4:33,1,10,ATL 43,31,13,Matt Ryan pass incomplete short left intended for Jacob Tamme,1.800,1.250
3,4:27,2,10,ATL 43,31,13,Matt Ryan pass complete short left to Devonta Freeman for 7 yards (tackle by Lavonte David),1.250,1.490
3,3:52,3,3,,31,13,Matt Ryan pass incomplete short right intended for Mohamed Sanu (defended by Brent Grimes),1.490,-0.060
3,3:48,4,3,,31,13,Matt Ryan pass complete short left to Jacob Tamme for 10 yards (tackle by Kwon Alexander),-0.060,2.920
3,3:24,1,10,TAM 40,31,13,Matt Ryan pass complete short left to Mohamed Sanu for 7 yards (tackle by Kwon Alexander),2.920,3.320
3,2:48,2,3,TAM 33,31,13,Matt Ryan right guard for 8 yards (tackle by Jude Adjei-Barimah),3.320,3.910
3,2:08,1,10,TAM 25,31,13,Tevin Coleman left end for no gain (tackle by Kwon Alexander),3.910,3.360
3,1:42,2,10,TAM 25,31,19,"Matt Ryan pass complete short middle to Julio Jones for 25 yards, touchdown",3.360,7.000
3,1:42,2,,TAM 25,31,21,"Two Point Attempt: Matt Ryan pass complete to Mohamed Sanu, conversion succeeds",3.360,1.000
3,1:42,,,ATL 35,31,21,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
3,1:35,1,10,TAM 25,31,21,Jameis Winston pass complete short right to Mike Evans for 8 yards (tackle by Ricardo Allen),0.610,1.140
3,0:54,2,2,TAM 33,31,21,Doug Martin right end for no gain (tackle by Grady Jarrett and Kemal Ishmael),1.140,0.430
3,0:13,3,2,TAM 33,31,21,Doug Martin left end for no gain (tackle by Deion Jones and Kemal Ishmael),0.430,-1.180
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,2,TAM 33,31,21,"Bryan Anger punts 52 yards, fair catch by Eric Weems",-1.180,0.220
4,14:52,1,10,ATL 15,31,21,Matt Ryan pass complete short middle to Devonta Freeman for 7 yards (tackle by Chris Conte and Lavonte David),-0.220,0.350
4,14:10,2,3,ATL 22,31,21,Matt Ryan pass complete short left to Julio Jones for 8 yards (tackle by Vernon Hargreaves and Chris Conte),0.350,0.940
4,13:36,1,10,ATL 30,31,21,Devonta Freeman right end for 10 yards (tackle by Chris Conte),0.940,1.600
4,13:04,1,10,ATL 40,31,21,Matt Ryan pass incomplete deep left intended for Julio Jones (defended by Bradley McDougald),1.600,1.050
4,12:56,2,10,ATL 40,31,21,Tevin Coleman right tackle for 7 yards (tackle by Lavonte David),1.050,1.290
4,12:21,3,3,ATL 47,31,21,Matt Ryan sacked by Kwon Alexander for -2 yards,1.290,-0.390
4,11:41,4,5,ATL 45,31,21,"Matthew Bosher punts 40 yards, fair catch by Adam Humphries. Penalty on Adarius Glanton: Illegal Use of Hands, 7 yards",-0.390,0.380
4,11:33,1,10,TAM 8,31,21,Charles Sims right tackle for no gain (tackle by Jonathan Babineaux),-0.380,-0.780
4,10:49,2,10,TAM 8,31,21,Jameis Winston for 4 yards (tackle by Deion Jones),-0.780,-0.950
4,10:07,3,6,TAM 12,31,21,Jameis Winston pass incomplete short right intended for Mike Evans,-0.950,-2.490
4,10:02,4,6,TAM 12,31,21,"Bryan Anger punts 57 yards, returned by Eric Weems for 9 yards (tackle by Adarius Glanton)",-2.490,-1.600
4,9:49,1,10,ATL 40,31,21,Tevin Coleman right end for 3 yards (tackle by Bradley McDougald),1.600,1.460
4,9:13,2,7,ATL 43,31,21,Matt Ryan pass complete short left to Tevin Coleman for 21 yards (tackle by Kwon Alexander),1.460,3.180
4,8:38,1,10,TAM 36,31,21,Devonta Freeman right end for -3 yards (tackle by Gerald McCoy),3.180,2.230
4,7:59,2,13,TAM 39,31,21,Matt Ryan pass complete short right to Tevin Coleman for 16 yards (tackle by Bradley McDougald),2.230,4.040
4,7:25,1,10,TAM 23,31,21,Matt Ryan pass complete short middle to Jacob Tamme for -2 yards (tackle by Kwon Alexander),4.040,3.230
4,6:46,2,12,TAM 25,31,21,Matt Ryan pass incomplete short left intended for Julio Jones (defended by Gerald McCoy),3.230,2.540
4,6:42,3,12,TAM 25,31,21,Matt Ryan pass complete short middle to Jacob Tamme for 12 yards (tackle by Keith Tandy),2.540,2.540
4,6:18,3,12,TAM 25,31,21,Timeout #1 by Tampa Bay Buccaneers,2.540,4.710
4,6:18,1,10,TAM 13,31,21,Devonta Freeman left guard for 7 yards (tackle by Keith Tandy),4.710,5.340
4,5:40,2,3,TAM 6,31,21,Devonta Freeman left end for -5 yards (tackle by Lavonte David),5.340,3.450
4,5:04,3,8,TAM 11,31,21,Matt Ryan pass incomplete short right intended for Tevin Coleman (defended by Jude Adjei-Barimah),3.450,2.700
4,4:59,4,8,TAM 11,31,24,Matt Bryant 29 yard field goal good,2.700,3.000
4,4:59,,,ATL 35,31,24,"Matthew Bosher kicks off 60 yards, returned by Adam Humphries for 12 yards (tackle by Eric Weems)",0.000,0.060
4,4:50,1,10,TAM 17,31,24,Doug Martin left tackle for 9 yards (tackle by Ricardo Allen and Kemal Ishmael),-0.060,0.750
4,4:06,2,1,TAM 26,31,24,Doug Martin right guard for 4 yards (tackle by Desmond Trufant),0.750,0.940
4,3:22,1,10,TAM 30,31,24,Adam Humphries right end for 7 yards (tackle by Ricardo Allen and Robert Alford),0.940,1.340
4,3:14,2,3,TAM 37,31,24,Doug Martin right tackle for no gain (tackle by Derrick Shelby),1.340,1.340
4,3:10,2,3,TAM 37,31,24,Timeout #1 by Atlanta Falcons,1.340,0.630
4,3:10,3,3,TAM 37,31,24,Jameis Winston pass complete short right to Charles Sims for 5 yards (tackle by Desmond Trufant),0.630,0.630
4,3:04,3,3,TAM 37,31,24,Timeout #2 by Atlanta Falcons,0.630,1.730
4,3:04,1,10,TAM 42,31,24,Charles Sims left end for 2 yards (tackle by Jonathan Babineaux),1.730,1.460
4,2:27,2,8,TAM 44,31,24,Doug Martin right tackle for 3 yards (tackle by Deion Jones),1.460,1.460
4,2:23,2,8,TAM 44,31,24,Timeout #3 by Atlanta Falcons,1.460,1.160
4,2:23,3,5,TAM 47,31,24,Jameis Winston right tackle for 3 yards (tackle by De'Vondre Campbell),1.160,-0.060
4,2:00,4,2,,31,24,"Bryan Anger punts 41 yards, fair catch by Eric Weems",-0.060,0.380
4,1:52,1,10,ATL 9,31,24,Matt Ryan pass complete deep middle to Jacob Tamme for 19 yards (tackle by Chris Conte),-0.380,0.810
4,1:29,1,10,ATL 28,31,24,Matt Ryan pass incomplete,0.810,0.260
4,1:26,2,10,ATL 28,31,24,Matt Ryan pass incomplete short middle intended for Julio Jones,0.260,-0.430
4,1:22,3,10,ATL 28,31,24,Matt Ryan pass incomplete deep left intended for Mohamed Sanu,-0.430,-1.500
4,1:17,4,10,ATL 28,31,24,Matt Ryan pass incomplete short right intended for Jacob Tamme (defended by Gerald McCoy),-1.500,-3.710
4,1:10,1,10,ATL 28,31,24,Jameis Winston kneels for -2 yards,3.710,2.900
4,0:36,2,12,ATL 30,31,24,Jameis Winston kneels for -2 yards,2.900,1.950
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
