Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
1,9:26,1,10,BUF 20,0,3,Marshawn Lynch right guard for 6 yards (tackle by Tedy Bruschi and Adalius Thomas),0.280,0.540
1,8:51,2,4,BUF 26,0,3,Trent Edwards pass complete deep left to Peerless Price for 16 yards,0.540,1.730
1,8:21,1,10,BUF 42,0,3,"Penalty on BUF: Offensive 12 On-field, 5 yards (no play)",1.730,1.400
1,8:12,1,15,BUF 37,0,3,"Penalty on Jason Peters: False Start, 5 yards (no play)",1.400,1.070
1,8:03,1,20,BUF 32,0,3,Marshawn Lynch up the middle for 8 yards (tackle by Tedy Bruschi and Eugene Wilson),1.070,0.920
1,7:31,2,12,BUF 40,0,3,Marshawn Lynch right end for 4 yards (tackle by Mike Vrabel and James Sanders),0.920,0.760
1,6:47,3,8,BUF 44,0,3,Trent Edwards pass complete short middle to Roscoe Parrish for 13 yards (tackle by Randall Gay),0.760,2.720
1,6:11,1,10,NWE 43,0,3,Trent Edwards pass complete short middle to Josh Reed for 21 yards (tackle by Eugene Wilson),2.720,4.110
1,5:38,1,10,NWE 22,0,3,Marshawn Lynch left guard for 6 yards (tackle by James Sanders),4.110,4.460
1,4:57,2,4,NWE 16,0,3,Marshawn Lynch left tackle for 1 yard (tackle by Adalius Thomas and Mike Vrabel),4.460,3.930
1,4:20,3,3,NWE 15,0,3,Trent Edwards pass complete short left to Michael Gaines for 5 yards (tackle by Adalius Thomas),3.930,4.910
1,3:34,1,10,NWE 10,0,3,Marshawn Lynch left tackle for 2 yards (tackle by Rosevelt Colvin and Jarvis Green),4.910,4.570
1,2:57,2,8,NWE 8,0,3,Trent Edwards pass incomplete short right intended for Lee Evans,4.570,3.580
1,2:50,3,8,NWE 8,6,3,"Marshawn Lynch left guard for 8 yards, touchdown",3.580,7.000
1,,,,NWE 2,7,3,Rian Lindell kicks extra point good,0.000,0.000
1,,,,BUF 30,7,3,"Rian Lindell kicks off 37 yards, fair catch by David Thomas",0.000,1.140
1,2:44,1,10,NWE 33,7,3,Tom Brady pass complete short left to Ben Watson for 9 yards (tackle by Tim Anderson),1.140,1.810
1,2:08,2,1,NWE 42,7,3,Kevin Faulk left tackle for 11 yards (tackle by Kiwaukee Thomas and Donte Whitner),1.810,2.460
1,1:25,1,10,BUF 47,7,3,"Penalty on Randy Moss: False Start (Declined), Penalty on Angelo Crowell: Unnecessary Roughness, 15 yards (no play)",2.460,3.450
1,0:59,1,10,BUF 32,7,3,Sammy Morris up the middle for 4 yards (tackle by Paul Posluszny),3.450,3.440
1,0:16,2,6,BUF 28,7,3,Sammy Morris left end for -4 yards (tackle by Bryan Scott). Penalty on Kyle Brady: Illegal Motion (Declined),3.440,2.210
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,10,BUF 32,7,3,Kevin Faulk left tackle for 3 yards (tackle by Paul Posluszny and Donte Whitner),2.210,1.500
2,14:26,4,7,BUF 29,7,3,Tom Brady pass complete short left to Kevin Faulk for 6 yards (tackle by Angelo Crowell),1.500,-0.480
2,14:09,1,10,BUF 23,7,3,Marshawn Lynch left tackle for 7 yards (tackle by Adalius Thomas and Rosevelt Colvin),0.480,0.880
2,13:37,2,3,BUF 30,7,3,Marshawn Lynch right guard for no gain (tackle by Vince Wilfork and Ty Warren),0.880,0.170
2,12:59,3,3,BUF 30,7,3,Trent Edwards pass incomplete deep left intended for Lee Evans (defended by Ellis Hobbs),0.170,-1.370
2,12:53,4,3,BUF 30,7,3,"Brian Moorman punts 59 yards, returned by Wes Welker for 17 yards (tackle by Josh Stamer)",-1.370,-0.810
2,12:42,1,10,NWE 28,7,3,Tom Brady pass incomplete short left intended for Laurence Maroney,0.810,0.260
2,12:37,2,10,NWE 28,7,3,Tom Brady pass complete short middle to Wes Welker for 13 yards (tackle by Jim Leonhard),0.260,1.660
2,12:05,1,10,NWE 41,7,3,Laurence Maroney right guard for 9 yards (tackle by Paul Posluszny and Larry Tripplett),1.660,2.340
2,11:34,2,1,,7,3,Laurence Maroney left guard for 6 yards (tackle by Kiwaukee Thomas and Paul Posluszny),2.340,2.650
2,10:58,1,10,BUF 44,7,3,Tom Brady pass complete deep left to Donte Stallworth for 28 yards (tackle by Ashton Youboty),2.650,4.510
2,10:19,1,10,BUF 16,7,3,Laurence Maroney left guard for 6 yards (tackle by Angelo Crowell),4.510,4.970
2,9:47,2,4,BUF 10,7,3,Laurence Maroney right guard for 7 yards (tackle by Chris Kelsay),4.970,6.510
2,9:14,1,3,BUF 3,7,3,"Tom Brady up the middle for 2 yards (tackle by John McCargo). Tom Brady fumbles (forced by John McCargo), recovered by John McCargo at BUF-1",6.510,0.380
,,,,,,,"NWE challenged the fumble ruling, and the play was upheld.",,
2,9:07,1,10,BUF 1,7,3,Penalty on Marshawn Lynch: False Start (no play),-0.380,-0.380
2,9:07,1,10,BUF 1,7,3,Trent Edwards pass incomplete short right intended for Lee Evans (defended by Eugene Wilson),-0.380,-0.780
,,,,,,,"NWE challenged the runner was in bounds ruling, and the play was upheld.",,
2,9:03,2,10,BUF 1,7,3,Trent Edwards up the middle for no gain (tackle by Vince Wilfork and Adalius Thomas),-0.780,-1.420
2,8:28,3,10,BUF 1,7,3,Marshawn Lynch left guard for no gain (tackle by Adalius Thomas and Junior Seau),-1.420,-2.490
2,7:56,4,10,BUF 1,7,3,"Brian Moorman punts 75 yards, returned by Wes Welker for 29 yards (tackle by Josh Stamer)",-2.490,-2.460
2,7:43,1,10,BUF 47,7,3,Sammy Morris right tackle for 12 yards (tackle by Angelo Crowell and Donte Whitner),2.460,3.250
2,7:17,1,10,BUF 35,7,3,Tom Brady pass complete short left to Jabar Gaffney for 11 yards (tackle by Ashton Youboty),3.250,3.970
2,6:55,1,10,BUF 24,7,3,Sammy Morris up the middle for 5 yards (tackle by Larry Tripplett and John DiGiorgio),3.970,4.120
2,6:22,2,5,BUF 19,7,3,Sammy Morris left tackle for 8 yards (tackle by Donte Whitner and Kiwaukee Thomas),4.120,4.840
2,5:49,1,10,BUF 11,7,3,Sammy Morris right guard for 3 yards (tackle by Tim Anderson and Kiwaukee Thomas),4.840,4.700
2,5:12,2,7,BUF 8,7,9,"Tom Brady pass complete short right to Ben Watson for 8 yards, touchdown",4.700,7.000
2,,,,BUF 2,7,10,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 30,7,10,"Stephen Gostkowski kicks off 69 yards, returned by Josh Scobey for 13 yards (tackle by Mel Mitchell)",0.000,-0.280
2,5:04,1,10,BUF 14,7,10,Trent Edwards pass incomplete short left intended for Peerless Price (defended by Adalius Thomas),-0.280,-0.750
2,5:00,2,10,BUF 14,7,10,Trent Edwards pass complete short left to Ryan Neufeld for 6 yards (tackle by Asante Samuel),-0.750,-0.680
2,4:18,3,4,BUF 20,7,10,Trent Edwards pass incomplete short left intended for Peerless Price (defended by Randall Gay). Penalty on Jason Peters: Offensive Holding (Declined),-0.680,-2.030
2,4:13,4,4,BUF 20,7,10,"Brian Moorman punts 54 yards, returned by Wes Welker for 26 yards (tackle by George Wilson)",-2.030,-2.390
2,4:01,1,10,BUF 48,7,10,"Laurence Maroney left guard for 19 yards (tackle by Ashton Youboty). Penalty on Laurence Maroney: Delay of Game, 5 yards",2.390,3.310
2,3:28,1,10,BUF 34,7,10,Laurence Maroney left tackle for 7 yards (tackle by Angelo Crowell and Chris Kelsay),3.310,3.720
2,2:51,2,3,BUF 27,7,10,Laurence Maroney left guard for 5 yards (tackle by John McCargo and John DiGiorgio),3.720,4.110
2,2:10,1,10,BUF 22,7,10,Tom Brady pass complete deep left to Kyle Brady for 20 yards (tackle by Jason Jefferson),4.110,6.740
2,2:00,1,2,BUF 2,7,10,Heath Evans right guard for -1 yards (tackle by John DiGiorgio and Josh Stamer),6.740,5.530
2,1:20,2,3,BUF 3,7,16,"Tom Brady pass complete short right to Randy Moss for 3 yards, touchdown",5.530,7.000
2,,,,BUF 2,7,17,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 30,7,17,"Stephen Gostkowski kicks off 69 yards, returned by Josh Scobey for 20 yards (tackle by Mel Mitchell)",0.000,0.340
2,1:13,1,10,BUF 21,7,17,Marshawn Lynch right tackle for -2 yards (tackle by Junior Seau),0.340,-0.530
2,0:30,2,12,BUF 19,7,17,Marshawn Lynch right end for no gain (tackle by Junior Seau and Ty Warren),-0.530,-1.220
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,7,17,"Rian Lindell kicks off 71 yards, returned by Ellis Hobbs for 33 yards (tackle by Josh Stamer)",0.000,1.070
3,14:53,1,10,NWE 32,7,17,Laurence Maroney right tackle for -2 yards (tackle by Chris Kelsay),1.070,0.260
3,14:21,2,12,NWE 30,7,17,Tom Brady pass incomplete (defended by Aaron Schobel),0.260,-0.430
3,14:16,3,12,NWE 30,7,17,Tom Brady pass complete short right to Kevin Faulk for 4 yards (tackle by Aaron Schobel),-0.430,-1.110
3,13:43,4,8,NWE 34,7,17,Chris Hanson punts 29 yards,-1.110,-1.400
3,13:36,1,10,BUF 37,7,17,Marshawn Lynch left tackle for 3 yards (tackle by Vince Wilfork and Rosevelt Colvin),1.400,1.260
3,13:03,2,7,BUF 40,7,17,Marshawn Lynch up the middle for 4 yards (tackle by Ty Warren and Mike Vrabel),1.260,1.090
3,12:25,3,3,BUF 44,7,17,Trent Edwards pass complete short left to Marshawn Lynch for 2 yards (tackle by James Sanders),1.090,-0.320
3,11:38,4,1,BUF 46,7,17,"Brian Moorman punts 43 yards, fair catch by Kevin Faulk",-0.320,0.370
3,11:30,1,10,NWE 11,7,17,Laurence Maroney up the middle for -6 yards (tackle by Kyle Williams and Kiwaukee Thomas),-0.370,-1.220
3,10:55,2,16,NWE 5,7,17,Tom Brady pass complete short right to Wes Welker for 10 yards (tackle by Kiwaukee Thomas),-1.220,-0.950
3,10:13,3,6,NWE 15,7,17,Tom Brady pass complete short right to Wes Welker for 11 yards (tackle by Jabari Greer),-0.950,0.670
3,9:39,1,10,NWE 26,7,17,Laurence Maroney right guard for 6 yards (tackle by Jason Jefferson),0.670,0.940
3,9:03,2,4,NWE 32,7,17,Tom Brady pass complete deep left to Randy Moss for 45 yards (tackle by Donte Whitner),0.940,4.040
3,8:17,1,10,BUF 23,7,17,Laurence Maroney right end for 15 yards (tackle by Jim Leonhard and Donte Whitner),4.040,5.370
3,7:39,1,8,BUF 8,7,17,Laurence Maroney right guard for 7 yards (tackle by Donte Whitner and Kiwaukee Thomas),5.370,5.910
3,7:00,2,1,BUF 1,7,17,Tom Brady sacked by Aaron Schobel and John DiGiorgio for -3 yards,5.910,4.490
3,6:26,3,4,BUF 4,7,23,"Tom Brady pass complete short left to Jabar Gaffney for 4 yards, touchdown",4.490,7.000
3,,,,BUF 2,7,24,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 30,7,24,"Stephen Gostkowski kicks off 73 yards, returned by Josh Scobey for 29 yards (tackle by James Sanders)",0.000,0.670
3,6:17,1,10,BUF 26,7,24,Trent Edwards pass incomplete short left intended for Lee Evans,0.670,0.130
3,6:14,2,10,BUF 26,7,24,Marshawn Lynch up the middle for 4 yards (tackle by Mike Vrabel and James Sanders),0.130,-0.030
3,5:36,3,6,BUF 30,7,24,Trent Edwards sacked by Jarvis Green and Ty Warren for -9 yards,-0.030,-1.960
3,5:09,4,15,BUF 21,7,24,Brian Moorman punts 37 yards,-1.960,-1.730
3,5:03,1,10,NWE 42,7,24,Tom Brady pass complete short left to Randy Moss for 7 yards (tackle by Donte Whitner),1.730,2.130
3,4:32,2,3,NWE 49,7,24,Sammy Morris left guard for 10 yards (tackle by John DiGiorgio),2.130,2.850
3,3:59,1,10,BUF 41,7,24,"Tom Brady pass complete deep middle to Wes Welker for 26 yards, lateral to Randy Moss for 11 yards (tackle by Kiwaukee Thomas)",2.850,6.280
3,3:29,1,4,BUF 4,7,30,"Sammy Morris up the middle for 4 yards, touchdown",6.280,7.000
3,,,,BUF 2,7,31,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 30,7,31,"Stephen Gostkowski kicks off 71 yards, returned by Josh Scobey for 23 yards (tackle by Pierre Woods)",0.000,0.410
3,3:22,1,10,BUF 22,7,31,Trent Edwards pass complete short right to Lee Evans for 7 yards (tackle by Tedy Bruschi),0.410,0.810
3,2:47,2,3,BUF 29,7,31,Trent Edwards pass complete short middle to Peerless Price for 7 yards (tackle by Rosevelt Colvin),0.810,1.330
3,2:13,1,10,BUF 36,7,31,Trent Edwards pass complete short right to Josh Reed for 6 yards (tackle by Adalius Thomas),1.330,1.600
3,1:53,2,4,BUF 42,7,31,Marshawn Lynch left guard for 3 yards (tackle by Jarvis Green),1.600,1.290
3,1:16,3,1,BUF 45,7,31,Marshawn Lynch left tackle for no gain (tackle by Mike Vrabel and Junior Seau),1.290,-0.390
3,0:40,4,1,BUF 45,7,31,Brian Moorman punts 53 yards,-0.390,0.380
3,0:28,1,10,NWE 2,7,31,Heath Evans right guard for 9 yards (tackle by Jabari Greer),-0.380,-0.120
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,NWE 11,7,31,Laurence Maroney left tackle for 2 yards (tackle by Mario Haggan),-0.120,-0.320
4,14:20,1,10,NWE 13,7,31,"Penalty on Chris Kelsay: Neutral Zone Infraction, 5 yards (no play)",-0.320,0.400
4,14:00,1,5,NWE 18,7,31,Tom Brady pass incomplete short middle intended for Kyle Brady,0.400,-0.140
4,13:55,2,5,NWE 18,7,31,Tom Brady pass incomplete short left intended for Randy Moss,-0.140,-0.830
4,13:51,3,5,NWE 18,7,31,Tom Brady pass complete short right to Wes Welker for 10 yards (tackle by Chris Kelsay),-0.830,0.810
4,13:16,1,10,NWE 28,7,31,Laurence Maroney left end for 9 yards (tackle by John DiGiorgio and John McCargo),0.810,1.480
4,12:36,2,1,NWE 37,7,31,Tom Brady pass complete short right to Wes Welker for -1 yards (tackle by Kiwaukee Thomas),1.480,0.630
4,11:53,3,2,NWE 36,7,31,Tom Brady pass complete short middle to Kevin Faulk for 10 yards (tackle by Bryan Scott),0.630,1.990
4,11:13,1,10,NWE 46,7,31,Tom Brady pass complete short left to Kevin Faulk for 9 yards (tackle by Angelo Crowell),1.990,2.670
4,10:28,2,1,BUF 45,7,37,"Tom Brady pass complete deep right to Randy Moss for 45 yards, touchdown",2.670,7.000
4,,,,BUF 2,7,38,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 30,7,38,"Stephen Gostkowski kicks off 70 yards, touchback",0.000,0.280
4,10:22,1,10,BUF 20,7,38,Trent Edwards pass complete short left to Roscoe Parrish for 14 yards,0.280,1.200
4,9:58,1,10,BUF 34,7,38,Trent Edwards pass incomplete deep left intended for Lee Evans (defended by Ellis Hobbs),1.200,0.660
4,9:49,2,10,BUF 34,7,38,Marshawn Lynch left guard for 12 yards (tackle by Rosevelt Colvin and Ellis Hobbs),0.660,1.990
4,9:10,1,10,BUF 46,7,38,Trent Edwards pass incomplete short left intended for Lee Evans,1.990,1.450
4,9:07,2,10,BUF 46,7,38,Marshawn Lynch up the middle for 4 yards (tackle by Junior Seau and Brandon Meriweather),1.450,1.290
4,8:29,3,6,,7,38,Trent Edwards pass incomplete short right intended for Robert Royal,1.290,-0.060
4,8:22,4,6,,7,38,Brian Moorman punts 22 yards,-0.060,-0.810
4,8:15,1,10,NWE 28,7,38,Laurence Maroney left tackle for 2 yards (tackle by Aaron Schobel and John DiGiorgio),0.810,0.530
4,7:38,2,8,NWE 30,7,38,Laurence Maroney right tackle for 3 yards (tackle by Chris Kelsay and Larry Tripplett),0.530,0.230
4,6:59,3,5,NWE 33,7,38,Laurence Maroney up the middle for 4 yards (tackle by Donte Whitner and Angelo Crowell),0.230,-0.910
4,6:16,4,1,NWE 37,7,38,Chris Hanson punts 30 yards,-0.910,-1.140
4,6:09,1,10,BUF 33,7,38,Trent Edwards pass incomplete deep right intended for Peerless Price is intercepted by Asante Samuel at NWE-46 and returned for 42 yards,1.140,-4.780
4,5:57,1,10,BUF 12,7,38,Sammy Morris left tackle for 1 yard (tackle by John DiGiorgio and Aaron Schobel),4.780,4.270
4,5:17,2,9,BUF 11,7,38,Sammy Morris left guard for 2 yards (tackle by John McCargo and Chris Kelsay),4.270,3.700
4,4:38,3,7,BUF 9,7,38,Sammy Morris right tackle for 1 yard (tackle by John DiGiorgio),3.700,2.960
4,3:55,4,6,BUF 8,7,38,Heath Evans up the middle for 2 yards (tackle by John DiGiorgio and Kyle Williams),2.960,0.380
4,3:50,1,10,BUF 6,7,38,Dwayne Wright up the middle for 4 yards (tackle by LeKevin Smith and James Sanders),-0.380,-0.490
4,3:10,2,6,BUF 10,7,38,Dwayne Wright up the middle for 5 yards (tackle by Eric Alexander and Rashad Baker),-0.490,-0.370
4,2:32,3,1,BUF 15,7,38,Dwayne Wright up the middle for 4 yards (tackle by Eric Alexander and Rashad Baker),-0.370,0.150
4,2:00,1,10,BUF 19,7,38,Dwayne Wright right tackle for 12 yards (tackle by Rashad Baker and Brandon Meriweather),0.150,1.000
4,1:22,1,10,BUF 31,7,38,Dwayne Wright left end for 3 yards (tackle by Adalius Thomas and Brandon Meriweather),1.000,0.870
4,0:41,2,7,BUF 34,7,38,Dwayne Wright left guard for 8 yards (tackle by Adalius Thomas and Ellis Hobbs),0.870,1.730
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
