Quarter,Time,Down,ToGo,Location,HOU,CLE,Detail,EPB,EPA
1,3:35,2,2,HOU 36,7,0,Ryan Mallett pass incomplete short right intended for Andre Johnson,1.340,0.630
1,3:31,3,2,HOU 36,7,0,Alfred Blue left end for 5 yards (tackle by Joe Haden),0.630,1.660
1,2:53,1,10,HOU 41,7,0,Ryan Mallett pass complete short left to Andre Johnson for 12 yards (tackle by Joe Haden),1.660,2.460
1,2:24,1,10,CLE 47,7,0,Jonathan Grimes left guard for 2 yards (tackle by K'Waun Williams),2.460,2.180
1,1:58,2,8,CLE 45,7,0,Alfred Blue left guard for 8 yards (tackle by Karlos Dansby and Donte Whitner),2.180,3.120
1,1:29,1,10,CLE 37,7,0,Alfred Blue right guard for 1 yard (tackle by Joe Haden),3.120,2.710
1,0:54,2,9,CLE 36,7,0,Ryan Mallett pass complete short right to Andre Johnson for 7 yards (tackle by Joe Haden),2.710,2.940
1,0:39,3,2,CLE 29,7,0,Ryan Mallett pass incomplete deep left intended for DeAndre Hopkins is intercepted by Joe Haden at CLE--6,2.940,-0.280
1,0:30,1,10,CLE 20,7,0,Isaiah Crowell right guard for 8 yards (tackle by Kendrick Lewis and D.J. Swearinger),0.280,0.810
1,0:09,2,2,CLE 28,7,0,Brian Hoyer pass complete deep left to Travis Benjamin for 23 yards (tackle by A.J. Bouye),0.810,2.320
Quarter,Time,Down,ToGo,Location,HOU,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,HOU 49,7,0,Terrance West left guard for 2 yards (tackle by Akeem Dent and Jerrell Powe),2.320,2.050
2,14:29,2,8,HOU 47,7,0,Brian Hoyer pass incomplete deep left intended for Taylor Gabriel,2.050,1.360
2,14:22,3,8,HOU 47,7,0,Brian Hoyer pass incomplete short right intended for Andrew Hawkins (defended by Mike Mohamed),1.360,0.130
2,14:18,4,8,HOU 47,7,0,"Spencer Lanning punts 38 yards, fair catch by Keshawn Martin. Penalty on J.J. Watt: Roughing the Kicker, 15 yards (no play)",0.130,3.450
2,14:12,1,10,HOU 32,7,0,Isaiah Crowell left guard for 2 yards (tackle by Jadeveon Clowney),3.450,3.170
2,13:48,2,8,HOU 30,7,0,Brian Hoyer sacked by Akeem Dent for -7 yards,3.170,1.550
2,13:05,3,15,HOU 37,7,0,Brian Hoyer pass incomplete deep right intended for Miles Austin,1.550,0.790
2,13:05,4,15,HOU 37,7,0,Penalty on Spencer Lanning: Delay of Game (Declined),0.790,0.790
2,12:59,4,15,HOU 37,7,0,"Spencer Lanning punts 29 yards, fair catch by Keshawn Martin",0.790,0.380
2,12:52,1,10,HOU 9,7,0,Alfred Blue right guard for 4 yards (tackle by Donte Whitner and Karlos Dansby),-0.380,-0.480
2,12:22,2,6,HOU 13,7,0,Ryan Mallett pass incomplete short left intended for DeAndre Hopkins,-0.480,-0.950
2,12:17,3,6,HOU 13,7,0,Jonathan Grimes left guard for 5 yards (tackle by Jim Leonhard),-0.950,-2.240
2,11:47,4,1,HOU 18,7,0,Shane Lechler punts 44 yards,-2.240,-1.470
2,11:36,1,10,CLE 38,7,0,"Isaiah Crowell right guard for 3 yards (tackle by Brooks Reed and Brian Cushing). Penalty on John Greco: Offensive Holding, 10 yards, Penalty on Mitchell Schwartz: Offensive Holding (Declined) (no play)",1.470,0.810
2,11:36,1,20,CLE 28,7,0,Brian Hoyer pass incomplete short right intended for Miles Austin (defended by Johnathan Joseph),0.810,-0.430
2,11:11,2,20,CLE 28,7,0,"Penalty on Mitchell Schwartz: False Start, 5 yards (no play)",-0.430,-1.100
2,11:11,2,25,CLE 23,7,0,Brian Hoyer pass incomplete short right intended for Taylor Gabriel,-1.100,-1.750
2,11:08,3,25,CLE 23,7,0,Ben Tate right guard for -3 yards (tackle by Mike Mohamed),-1.750,-2.030
2,10:32,4,28,CLE 20,7,0,"Spencer Lanning punts 53 yards, returned by Keshawn Martin for 13 yards (tackle by Tank Carder). Penalty on J.J. Watt: Roughing the Kicker, 15 yards (no play)",-2.030,1.270
2,10:21,1,10,CLE 35,7,0,Brian Hoyer pass complete deep left to Taylor Gabriel for 23 yards (tackle by A.J. Bouye),1.270,2.790
2,9:57,1,10,HOU 42,7,0,Isaiah Crowell right tackle for 7 yards (tackle by Johnathan Joseph),2.790,3.190
2,9:36,2,3,HOU 35,7,0,Isaiah Crowell left tackle for 3 yards (tackle by Jared Crick),3.190,3.450
2,9:06,1,10,HOU 32,7,6,"Brian Hoyer pass complete short right to Andrew Hawkins for 32 yards, touchdown",3.450,7.000
2,9:06,,,HOU 2,7,7,Billy Cundiff kicks extra point good,0.000,0.000
2,9:06,,,CLE 35,7,7,"Billy Cundiff kicks off 67 yards, returned by Danieal Manning for 28 yards (tackle by Eric Martin)",0.000,-0.670
2,8:52,1,10,HOU 26,7,7,Ryan Mallett pass complete short right to Damaris Johnson for 4 yards (tackle by Donte Whitner),0.670,0.670
2,8:23,2,6,HOU 30,7,7,Alfred Blue right guard for 8 yards (tackle by Buster Skrine),0.670,1.470
2,8:00,1,10,HOU 38,7,7,Alfred Blue left guard for 6 yards (tackle by Paul Kruger),1.470,1.730
2,7:37,2,4,HOU 44,7,7,Jonathan Grimes left guard for 3 yards (tackle by Donte Whitner and Paul Kruger),1.730,1.420
2,7:11,3,1,HOU 47,7,7,"Ryan Mallett for no gain. Chris Myers fumbles, recovered by Alfred Blue at HOU-27",1.420,-1.570
2,7:11,4,21,HOU 27,7,7,Shane Lechler punts 46 yards,-1.570,-0.740
2,6:27,1,10,CLE 27,7,7,Brian Hoyer pass complete short right to Jim Dray for 30 yards (tackle by Akeem Dent),0.740,2.720
2,5:51,1,10,HOU 43,7,7,Isaiah Crowell left guard for -1 yards (tackle by Jadeveon Clowney),2.720,2.040
2,5:33,2,11,HOU 44,7,7,Brian Hoyer pass incomplete short left intended for Andrew Hawkins,2.040,1.360
2,5:30,3,11,HOU 44,7,7,Brian Hoyer pass complete short right to Taylor Gabriel for 14 yards (tackle by Jumal Rolle),1.360,3.580
2,4:44,1,10,HOU 30,7,7,Terrance West left end for 7 yards (tackle by Danieal Manning and Brian Cushing),3.580,3.980
2,4:18,2,3,HOU 23,7,7,Terrance West left guard for 2 yards (tackle by D.J. Swearinger and Whitney Mercilus),3.980,3.530
2,3:38,3,1,HOU 21,7,7,Brian Hoyer up the middle for 2 yards (tackle by Brian Cushing),3.530,4.310
2,3:11,1,10,HOU 19,7,7,"Isaiah Crowell left guard for -3 yards (tackle by Brian Cushing). Isaiah Crowell fumbles (forced by Brian Cushing), recovered by J.J. Watt at HOU-22 (tackle by Brian Hoyer)",4.310,-0.410
2,3:06,1,10,HOU 22,7,7,Damaris Johnson left end for 6 yards (tackle by K'Waun Williams),0.410,0.680
2,2:42,2,4,HOU 28,7,7,Alfred Blue left end for 3 yards (tackle by Christian Kirksey),0.680,0.370
2,2:07,3,1,HOU 31,7,7,Ryan Mallett up the middle for 2 yards (tackle by Billy Winn and Desmond Bryant),0.370,1.140
2,2:00,1,10,HOU 33,7,7,Alfred Blue right guard for 11 yards (tackle by Tashaun Gipson),1.140,1.860
2,1:31,1,10,HOU 44,7,7,Jonathan Grimes right guard for 3 yards (tackle by Paul Kruger and Desmond Bryant),1.860,1.860
2,1:24,1,10,HOU 44,7,7,Timeout #1 by Houston Texans,1.860,1.720
2,1:24,2,7,HOU 47,7,7,Jonathan Grimes right guard for 5 yards (tackle by Desmond Bryant and Craig Robertson),1.720,1.720
2,1:06,2,7,HOU 47,7,7,Timeout #2 by Houston Texans,1.720,1.690
2,1:06,3,2,CLE 48,7,7,Ryan Mallett pass complete short right to Andre Johnson for 9 yards (tackle by Joe Haden). Penalty on Desmond Bryant: Defensive Holding (Declined),1.690,2.980
2,0:58,1,10,CLE 39,7,7,"Ryan Mallett pass complete short left to Garrett Graham for 4 yards (tackle by Craig Robertson). Penalty on Craig Robertson: Illegal Contact, 5 yards (no play)",2.980,3.310
2,0:50,1,10,CLE 34,7,7,Ryan Mallett pass complete short middle to Garrett Graham for 14 yards (tackle by Craig Robertson),3.310,4.240
2,0:28,1,10,CLE 20,13,7,"Ryan Mallett pass complete short middle to Garrett Graham for 20 yards, touchdown",4.240,7.000
2,0:28,,,CLE 2,14,7,Randy Bullock kicks extra point good,0.000,0.000
2,0:28,,,HOU 35,14,7,"Randy Bullock kicks off 63 yards, returned by Marlon Moore for 25 yards (tackle by A.J. Bouye)",0.000,-0.740
2,0:07,1,10,CLE 27,14,7,Brian Hoyer kneels for -1 yards,0.740,0.060
Quarter,Time,Down,ToGo,Location,HOU,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,14,7,"Randy Bullock kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,CLE 20,14,7,Isaiah Crowell right guard for 9 yards (tackle by Brooks Reed),0.280,0.950
3,14:36,2,1,CLE 29,14,7,Isaiah Crowell right guard for 1 yard (tackle by Danieal Manning),0.950,0.940
3,14:13,1,10,CLE 30,14,7,Brian Hoyer pass incomplete short left intended for Isaiah Crowell (defended by Jared Crick),0.940,0.390
3,14:10,2,10,CLE 30,14,7,Brian Hoyer pass incomplete deep left intended for Travis Benjamin,0.390,-0.300
3,14:03,3,10,CLE 30,14,7,Brian Hoyer pass incomplete deep right intended for Taylor Gabriel,-0.300,-1.370
3,13:57,4,10,CLE 30,14,7,"Spencer Lanning punts 45 yards, returned by Keshawn Martin for 3 yards (tackle by Jim Leonhard)",-1.370,-0.810
3,13:42,1,10,HOU 28,14,7,Ryan Mallett pass complete short left to Keshawn Martin for 6 yards (tackle by K'Waun Williams and Craig Robertson),0.810,1.070
3,13:14,2,4,HOU 34,14,7,Ryan Mallett pass complete short right to Damaris Johnson for 5 yards (tackle by Donte Whitner),1.070,1.530
3,12:52,1,10,HOU 39,14,7,Alfred Blue left guard for 3 yards (tackle by Craig Robertson and Christian Kirksey),1.530,1.390
3,12:07,2,7,HOU 42,14,7,"Alfred Blue left guard for 7 yards (tackle by Christian Kirksey and Donte Whitner). Penalty on Jabaal Sheard: Illegal Use of Hands, 5 yards",1.390,2.520
3,11:43,1,10,CLE 46,14,7,Alfred Blue left guard for no gain (tackle by Christian Kirksey),2.520,1.980
3,11:18,2,10,CLE 46,14,7,Alfred Blue right tackle for 14 yards (tackle by Donte Whitner),1.980,3.450
3,11:01,1,10,CLE 32,14,7,Jonathan Grimes left tackle for 4 yards (tackle by Christian Kirksey and Desmond Bryant),3.450,3.440
3,10:34,2,6,CLE 28,14,7,Jonathan Grimes left guard for 4 yards (tackle by Tashaun Gipson),3.440,3.270
3,9:59,3,2,CLE 24,14,7,"Ryan Mallett pass incomplete short right intended for Garrett Graham. Penalty on Brandon Brooks: Offensive Holding, 10 yards (no play)",3.270,1.950
3,9:57,3,12,CLE 34,14,7,Ryan Mallett pass complete short left to Damaris Johnson for no gain,1.950,1.060
3,9:20,4,12,CLE 34,14,7,Randy Bullock 52 yard field goal no good,1.060,-1.730
3,9:16,1,10,CLE 42,14,7,Brian Hoyer pass complete short left to Isaiah Crowell for 11 yards (tackle by Akeem Dent),1.730,2.460
3,8:49,1,10,HOU 47,14,7,Isaiah Crowell right guard for -2 yards (tackle by Akeem Dent),2.460,1.640
3,8:11,2,12,HOU 49,14,7,Brian Hoyer pass incomplete short middle intended for Andrew Hawkins,1.640,0.960
3,8:08,3,12,HOU 49,14,7,Brian Hoyer pass incomplete short right intended for Taylor Gabriel,0.960,0.000
3,8:04,4,12,HOU 49,14,7,"Spencer Lanning punts 37 yards, fair catch by Keshawn Martin",0.000,0.350
3,7:56,1,10,HOU 12,14,7,Ryan Mallett pass complete short right to DeAndre Hopkins for 15 yards (tackle by Buster Skrine),-0.350,0.740
3,7:42,1,10,HOU 27,14,7,Alfred Blue right guard for 7 yards (tackle by Jabaal Sheard),0.740,1.140
3,7:20,2,3,HOU 34,14,7,Alfred Blue right tackle for 11 yards (tackle by Craig Robertson),1.140,1.930
3,6:58,1,10,HOU 45,14,7,Alfred Blue right tackle for 4 yards (tackle by Ishmaa'ily Kitchen and Christian Kirksey),1.930,1.920
3,6:27,2,6,HOU 49,14,7,Ryan Mallett pass complete short right to DeAndre Hopkins for 7 yards,1.920,2.650
3,6:17,1,10,CLE 44,14,7,Jonathan Grimes right tackle for 11 yards (tackle by Craig Robertson),2.650,3.380
3,5:54,1,10,CLE 33,14,7,Jonathan Grimes right end for 5 yards (tackle by Buster Skrine),3.380,3.510
3,5:32,2,5,CLE 28,14,7,Ryan Mallett pass incomplete deep right intended for DeAndre Hopkins,3.510,2.810
3,5:26,3,5,CLE 28,14,7,Ryan Mallett pass incomplete short left intended for Andre Johnson (defended by Buster Skrine),2.810,1.630
3,5:21,4,5,CLE 28,17,7,Randy Bullock 46 yard field goal good,1.630,3.000
3,5:21,,,HOU 35,17,7,"Randy Bullock kicks off 67 yards, returned by Marlon Moore for 25 yards (tackle by Eddie Pleasant)",0.000,-0.480
,,,,,,,"Replay Assistant challenged the fumble ruling, and the original play was overturned.",,
3,5:12,1,10,CLE 23,17,7,Terrance West right tackle for -2 yards (tackle by J.J. Watt and Brooks Reed),0.480,-0.340
3,4:37,2,12,CLE 21,17,7,Brian Hoyer pass complete short left to Miles Austin for 12 yards (tackle by A.J. Bouye),-0.340,1.140
3,3:52,1,10,CLE 33,17,7,Ben Tate right end for -6 yards (tackle by J.J. Watt),1.140,-0.220
3,3:09,2,16,CLE 27,17,7,Brian Hoyer pass incomplete deep middle intended for Gary Barnidge (defended by Mike Mohamed),-0.220,-0.890
3,3:05,3,16,CLE 27,17,7,Brian Hoyer pass incomplete short middle intended for Taylor Gabriel,-0.890,-1.570
3,3:00,4,16,CLE 27,17,7,"Spencer Lanning punts 49 yards, returned by Keshawn Martin for 2 yards (tackle by Barkevious Mingo)",-1.570,-0.670
3,2:50,1,10,HOU 26,17,7,Ryan Mallett pass complete short right to Andre Johnson for 6 yards (tackle by Joe Haden),0.670,0.940
3,2:16,2,4,HOU 32,17,7,Alfred Blue left tackle for -4 yards (tackle by Tashaun Gipson and Barkevious Mingo),0.940,-0.300
3,1:36,3,8,HOU 28,17,7,Ryan Mallett pass incomplete short left intended for DeAndre Hopkins (defended by Paul Kruger),-0.300,-1.500
3,1:32,4,8,HOU 28,17,7,"Shane Lechler punts 37 yards, returned by Travis Benjamin for 7 yards (tackle by John Simon)",-1.500,-1.730
3,1:24,1,10,CLE 42,17,7,Brian Hoyer sacked by Brooks Reed for -7 yards,1.730,0.240
3,0:42,2,17,CLE 35,17,7,Brian Hoyer pass incomplete short right intended for Miles Austin. Penalty on John Greco: Ineligible Downfield Pass (Declined),0.240,-0.430
3,0:36,3,17,CLE 35,17,7,Brian Hoyer pass incomplete deep left intended for Gary Barnidge (defended by A.J. Bouye),-0.430,-1.040
3,0:25,4,17,CLE 35,17,7,"Christian Yount fumbles, recovered by Christian Yount at CLE-CLV. Spencer Lanning punts 22 yards, out of bounds",-1.040,-1.800
3,0:15,1,10,HOU 43,17,7,Alfred Blue left guard for 1 yard (tackle by Barkevious Mingo and Craig Robertson),1.800,1.390
Quarter,Time,Down,ToGo,Location,HOU,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,HOU 44,17,7,Ryan Mallett pass complete short right to Damaris Johnson for 8 yards (tackle by Joe Haden and Craig Robertson),1.390,1.750
4,15:00,3,1,CLE 48,17,7,Alfred Blue left tackle for 3 yards (tackle by Barkevious Mingo),1.750,2.590
4,14:17,1,10,CLE 45,17,7,Alfred Blue left guard for 6 yards (tackle by Christian Kirksey),2.590,2.850
4,13:59,2,4,CLE 39,17,7,Alfred Blue right tackle for 1 yard (tackle by Desmond Bryant),2.850,2.280
4,13:19,3,3,CLE 38,17,7,Ryan Mallett pass incomplete short left intended for Damaris Johnson,2.280,2.280
4,13:14,3,3,CLE 38,17,7,Timeout #1 by Houston Texans,2.280,0.720
4,13:14,4,3,CLE 38,17,7,Ryan Mallett pass complete short right to Andre Johnson for 10 yards (tackle by Joe Haden),0.720,3.710
4,12:47,1,10,CLE 28,17,7,Alfred Blue left guard for -2 yards (tackle by Tashaun Gipson and Christian Kirksey),3.710,2.900
4,12:11,2,12,CLE 30,17,7,Ryan Mallett pass complete short left to DeAndre Hopkins for 17 yards (tackle by K'Waun Williams),2.900,4.710
4,11:31,1,10,CLE 13,17,7,Alfred Blue right tackle for -1 yards (tackle by Barkevious Mingo and Joe Haden),4.710,3.900
4,10:55,2,11,CLE 14,17,7,Alfred Blue left end for -9 yards (tackle by Barkevious Mingo),3.900,2.150
4,10:11,3,20,CLE 23,17,7,Ryan Mallett pass complete short right to Damaris Johnson for 4 yards (tackle by Joe Haden),2.150,2.180
4,9:51,4,16,CLE 19,20,7,Randy Bullock 37 yard field goal good,2.180,3.000
4,9:51,,,HOU 35,20,7,"Randy Bullock kicks off 69 yards, returned by Marlon Moore for 104 yards. Penalty on Ryan Taylor: Offensive Holding, 10 yards",0.000,0.380
4,9:33,1,10,CLE 10,20,7,Isaiah Crowell left guard for 2 yards (tackle by Jeoffrey Pagan),-0.380,-0.630
4,9:00,2,8,CLE 12,20,7,Brian Hoyer pass incomplete deep right intended for Gary Barnidge,-0.630,-1.190
4,8:56,3,8,CLE 12,20,7,Brian Hoyer pass complete short left to Taylor Gabriel for 8 yards (tackle by A.J. Bouye),-1.190,0.280
4,8:21,1,10,CLE 20,20,7,Brian Hoyer pass complete deep middle to Taylor Gabriel for 35 yards (tackle by Jumal Rolle),0.280,2.590
4,7:51,1,10,HOU 45,20,7,Brian Hoyer pass complete deep left to Andrew Hawkins for 22 yards (tackle by A.J. Bouye),2.590,4.040
4,7:29,1,10,HOU 23,20,7,Isaiah Crowell right tackle for 1 yard (tackle by Ryan Pickett),4.040,3.630
4,7:00,2,9,HOU 22,20,7,Brian Hoyer pass incomplete short right intended for Ray Agnew,3.630,2.940
4,6:58,3,9,HOU 22,20,7,Brian Hoyer pass incomplete short left intended for Taylor Gabriel,2.940,1.990
4,6:54,4,9,HOU 22,20,7,"Brian Hoyer pass incomplete short middle intended for Miles Austin. Penalty on John Greco: Chop Block, 15 yards",1.990,-1.400
4,6:49,1,10,HOU 37,20,7,Alfred Blue left tackle for 2 yards (tackle by Ahtyba Rubin and Craig Robertson),1.400,1.130
4,6:15,2,8,HOU 39,20,7,Alfred Blue right tackle for 7 yards (tackle by Desmond Bryant),1.130,1.360
4,5:54,3,1,HOU 46,20,7,Alfred Blue right guard for no gain (tackle by Donte Whitner and Desmond Bryant),1.360,-0.320
4,5:10,4,1,HOU 46,20,7,"Shane Lechler punts 29 yards, fair catch by Jim Leonhard",-0.320,-0.670
4,5:04,1,10,CLE 26,20,7,Brian Hoyer pass complete short middle to Andrew Hawkins for 24 yards (tackle by A.J. Bouye),0.670,2.260
4,4:39,1,10,,20,7,Brian Hoyer pass complete short left to Taylor Gabriel for 12 yards (tackle by A.J. Bouye),2.260,3.050
4,4:17,1,10,HOU 38,20,7,Brian Hoyer pass incomplete short middle intended for Taylor Gabriel,3.050,2.510
4,4:12,2,10,HOU 38,20,7,Brian Hoyer pass incomplete short right intended for Ben Tate,2.510,1.820
4,4:06,3,10,HOU 38,20,7,Brian Hoyer pass incomplete short left intended for Miles Austin is intercepted by Mike Mohamed at HOU-28,1.820,-0.810
4,4:01,1,10,HOU 28,20,7,"Alfred Blue left guard for 21 yards (tackle by Barkevious Mingo). Penalty on Donte Whitner: Unnecessary Roughness, 15 yards",0.810,3.180
4,3:51,1,10,CLE 36,20,7,Jonathan Grimes right guard for 3 yards (tackle by Paul Kruger and Desmond Bryant),3.180,3.040
4,3:12,2,7,CLE 33,20,7,Jonathan Grimes right guard for 4 yards (tackle by Billy Winn),3.040,3.040
4,3:06,2,7,CLE 33,20,7,Timeout #1 by Cleveland Browns,3.040,2.870
4,3:04,3,3,CLE 29,20,7,"Alfred Blue right end for 5 yards (tackle by Joe Haden). Penalty on Derek Newton: Offensive Holding, 10 yards",2.870,2.210
4,2:55,3,8,CLE 34,20,7,Jonathan Grimes left tackle for 2 yards (tackle by Ishmaa'ily Kitchen),2.210,2.210
4,2:52,3,8,CLE 34,20,7,Timeout #2 by Cleveland Browns,2.210,1.250
4,2:52,4,6,CLE 32,23,7,Randy Bullock 50 yard field goal good,1.250,3.000
4,2:52,,,HOU 35,23,7,"Randy Bullock kicks off 64 yards, returned by Taylor Gabriel for 21 yards (tackle by Jonathan Grimes)",0.000,-0.410
4,2:40,1,10,CLE 22,23,7,Brian Hoyer pass complete short right to Miles Austin for 7 yards (tackle by Danieal Manning),0.410,0.810
4,2:20,2,3,CLE 29,23,7,Brian Hoyer pass complete short left to Andrew Hawkins for 7 yards (tackle by Jumal Rolle),0.810,1.330
4,2:20,1,10,CLE 36,23,7,Brian Hoyer pass complete short middle to Gary Barnidge for 11 yards (tackle by Brian Cushing),1.330,2.060
4,1:56,1,10,CLE 47,23,7,"Penalty on Whitney Mercilus: Neutral Zone Infraction, 5 yards (no play)",2.060,2.790
4,1:55,1,5,HOU 48,23,7,Brian Hoyer pass incomplete short left intended for Andrew Hawkins,2.790,2.190
4,1:52,2,5,HOU 48,23,7,Brian Hoyer pass complete short left to Isaiah Crowell for 19 yards (tackle by A.J. Bouye and Brian Cushing),2.190,3.640
4,1:33,1,10,HOU 29,23,7,Brian Hoyer pass incomplete deep right intended for Andrew Hawkins (defended by Johnathan Joseph),3.640,3.100
4,1:26,2,10,HOU 29,23,7,Brian Hoyer pass incomplete short right intended for Isaiah Crowell (defended by Brian Cushing),3.100,2.410
4,1:19,3,10,HOU 29,23,7,Brian Hoyer pass incomplete short right intended for Travis Benjamin,2.410,1.500
4,1:15,4,10,HOU 29,23,7,Brian Hoyer pass incomplete short left intended for Gary Barnidge,1.500,-0.870
4,1:10,1,10,HOU 29,23,7,Ryan Mallett kneels for -4 yards,0.870,-0.210
4,0:33,2,14,HOU 25,23,7,Ryan Mallett kneels for -1 yards,-0.210,-1.020
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
