Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
1,0:14,1,10,KAN 27,7,3,Danny Woodhead middle for 12 yards (tackle by Eric Berry),3.780,4.580
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,KAN 15,7,3,Philip Rivers pass incomplete short left intended for Hunter Henry,4.580,3.950
2,15:00,2,10,KAN 15,7,3,Danny Woodhead middle for 9 yards (tackle by Eric Berry),3.950,0.000
2,14:10,,,,,,Timeout #3 by Los Angeles Chargers,0.000,-4.900
2,14:10,3,1,KAN 6,13,3,"Melvin Gordon middle for 6 yards, touchdown",4.900,7.000
2,14:06,,,KAN 15,14,3,Josh Lambo kicks extra point good,0.000,0.000
2,14:06,,,SDG 35,14,3,"Josh Lambo kicks off 65 yards, touchback",0.000,-0.610
2,14:06,1,10,KAN 25,14,3,Alex Smith sacked by Caraun Reid for -9 yards,0.610,-1.290
2,13:25,2,19,KAN 16,14,3,Spencer Ware middle for 10 yards (tackle by Casey Hayward and Manti Te'o),-1.290,-0.490
2,12:38,3,9,KAN 26,14,3,"Penalty on Tyreek Hill: False Start, 5 yards (no play)",-0.490,-1.150
2,12:15,3,14,KAN 21,14,3,Alex Smith sacked by Jeremiah Attaochu for -14 yards,-1.150,-2.490
2,11:35,4,28,KAN 7,14,3,"Dustin Colquitt punts 38 yards, returned by Travis Benjamin for 7 yards (tackle by Tyreek Hill)",-2.490,-3.050
2,11:26,1,10,KAN 38,14,3,Danny Woodhead middle for no gain (tackle by Frank Zombo),3.050,2.510
2,10:52,2,10,KAN 38,14,3,"Philip Rivers pass complete short right to Keenan Allen for 6 yards (tackle by Marcus Peters). Penalty on Marcus Peters: Face Mask (15 Yards), 15 yards",2.510,4.440
2,10:35,1,10,KAN 17,14,3,"Melvin Gordon middle for 7 yards (tackle by Derrick Johnson). Penalty on Derek Watt: Offensive Holding, 10 yards (no play)",4.440,3.780
2,10:09,1,20,KAN 27,14,3,Philip Rivers pass complete short left to Danny Woodhead for 7 yards (tackle by Phillip Gaines),3.780,3.490
2,9:26,2,13,KAN 20,14,3,Philip Rivers pass complete short middle to Antonio Gates for 8 yards (tackle by Justin March-Lillard),3.490,3.880
2,8:44,3,5,KAN 12,14,3,Philip Rivers pass complete short right to Travis Benjamin for 8 yards (tackle by Ron Parker),3.880,6.280
2,7:59,1,4,KAN 4,20,3,"Philip Rivers pass complete short right to Danny Woodhead for 4 yards, touchdown",6.280,7.000
2,7:54,,,KAN 15,21,3,Josh Lambo kicks extra point good,0.000,0.000
2,7:54,,,SDG 35,21,3,"Josh Lambo kicks off 65 yards, touchback",0.000,-0.610
2,7:54,1,10,KAN 25,21,3,Charcandrick West right end for 8 yards (tackle by Darius Philon),0.610,1.140
2,7:14,2,2,KAN 33,21,3,Alex Smith middle for 1 yard (tackle by Melvin Ingram),1.140,0.560
2,6:30,3,1,KAN 34,21,3,Spencer Ware middle for 2 yards (tackle by Brandon Mebane),0.560,1.330
2,5:55,1,10,KAN 36,21,3,Charcandrick West middle for -5 yards (tackle by Manti Te'o),1.330,0.120
2,5:15,2,15,KAN 31,21,3,Alex Smith pass complete short left to Travis Kelce for 13 yards (tackle by Brandon Flowers),0.120,1.160
2,4:29,3,2,KAN 44,21,3,Alex Smith pass complete short right to Charcandrick West for no gain,1.160,-0.460
2,3:51,4,2,KAN 44,21,3,Dustin Colquitt punts 50 yards,-0.460,0.380
2,3:39,1,10,SDG 6,21,3,Melvin Gordon middle for 3 yards (tackle by Derrick Johnson),-0.380,-0.560
2,2:58,2,7,SDG 9,21,3,Philip Rivers pass complete short right to Keenan Allen for 8 yards (tackle by Marcus Peters),-0.560,-0.060
2,2:35,1,10,SDG 17,21,3,Philip Rivers pass complete short right to Danny Woodhead for no gain,-0.060,0.000
2,2:27,,,,,,Timeout #1 by Kansas City Chiefs,0.000,0.580
2,2:27,2,10,SDG 17,21,3,Philip Rivers pass complete short left to Antonio Gates for 8 yards (tackle by Phillip Gaines),-0.580,0.000
2,2:20,,,,,,Timeout #2 by Kansas City Chiefs,0.000,0.240
2,2:20,3,2,SDG 25,21,3,Philip Rivers pass complete short right to Keenan Allen for 11 yards (tackle by Justin March-Lillard),-0.240,1.330
2,2:00,1,10,SDG 36,21,3,"Philip Rivers pass complete short right to Danny Woodhead for 3 yards (tackle by Ron Parker). Penalty on D.J. Fluker: Offensive Holding (Offsetting), Penalty on Steven Nelson: Illegal Contact (Offsetting) (no play)",1.330,1.330
2,1:53,1,10,SDG 36,21,3,Philip Rivers pass complete short left to Danny Woodhead for 8 yards (tackle by Derrick Johnson),1.330,1.870
2,1:13,2,2,SDG 44,21,3,Philip Rivers pass incomplete deep right intended for Tyrell Williams,1.870,1.160
2,1:08,3,2,SDG 44,21,3,Philip Rivers pass incomplete short left intended for Antonio Gates,1.160,-0.460
2,1:04,4,2,SDG 44,21,3,"Drew Kaser punts 31 yards, out of bounds",-0.460,-0.610
2,0:58,1,10,KAN 25,21,3,Alex Smith pass complete short middle to Travis Kelce for 5 yards (tackle by Dexter McCoil),0.610,0.740
2,0:40,2,5,KAN 30,21,3,Alex Smith pass complete short left to Travis Kelce for 20 yards (tackle by Dexter McCoil). Penalty on Casey Hayward: Defensive Holding (Declined),0.740,2.260
2,0:34,1,10,,21,3,Alex Smith pass incomplete,2.260,1.710
2,0:29,2,10,,21,3,Alex Smith pass complete short right to Charcandrick West for 3 yards (tackle by Brandon Flowers),1.710,1.420
2,0:21,3,7,SDG 47,21,3,Alex Smith pass incomplete deep middle intended for Chris Conley,1.420,0.130
2,0:16,4,7,SDG 47,21,3,Dustin Colquitt punts 25 yards,0.130,-0.410
2,0:08,1,10,SDG 22,21,3,Philip Rivers kneels for -1 yards,0.410,-0.270
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,21,3,"Cairo Santos kicks off 61 yards, returned by Craig Mager for 23 yards (tackle by Steven Nelson)",0.000,-0.740
3,14:53,1,10,SDG 27,21,3,Danny Woodhead middle for 21 yards (tackle by Ron Parker),0.740,2.130
3,14:10,1,10,SDG 48,21,3,Philip Rivers pass complete short right to Dontrelle Inman for 6 yards (tackle by Ron Parker and Frank Zombo),2.130,2.390
3,13:33,2,4,KAN 46,21,3,Danny Woodhead middle for 3 yards (tackle by Justin March-Lillard),2.390,2.080
3,12:54,3,1,KAN 43,21,3,Melvin Gordon middle for no gain (tackle by Justin March-Lillard and Nicholas Williams),2.080,0.000
3,12:35,,,,,,Timeout #1 by Kansas City Chiefs,0.000,-0.400
3,12:35,4,1,KAN 43,21,3,"Penalty on Drew Kaser: Delay of Game, 5 yards (no play)",0.400,0.070
3,12:35,4,6,KAN 48,21,3,"Drew Kaser punts 35 yards, returned by Tyreek Hill for 19 yards (tackle by Jeremiah Attaochu). Penalty on James O'Shaughnessy: Illegal Block Above the Waist, 10 yards",0.070,0.370
3,12:23,1,10,KAN 11,21,3,Jeremy Maclin left end for -1 yards (tackle by Brandon Flowers),-0.370,-0.850
3,11:37,2,11,KAN 10,21,3,Alex Smith pass complete short right to Demetrius Harris for 7 yards (tackle by Casey Hayward),-0.850,-0.720
3,10:53,3,4,KAN 17,21,3,Alex Smith sacked by Brandon Mebane for -10 yards,-0.720,-2.490
3,10:11,4,14,KAN 7,21,3,"Dustin Colquitt punts 39 yards, returned by Travis Benjamin for 1 yard (tackle by Eric Murray)",-2.490,-2.590
3,10:02,1,10,KAN 45,21,3,Melvin Gordon middle for 9 yards (tackle by Steven Nelson),2.590,3.260
3,9:35,2,1,KAN 36,21,3,Melvin Gordon middle for 3 yards (tackle by Derrick Johnson),3.260,3.380
3,8:56,1,10,KAN 33,21,3,Philip Rivers for 10 yards (tackle by Justin March-Lillard),3.380,4.040
3,8:20,1,10,KAN 23,21,3,Danny Woodhead middle for 6 yards (tackle by Nicholas Williams),4.040,4.380
3,7:34,2,4,KAN 17,21,3,Philip Rivers pass complete short right to Travis Benjamin for 5 yards (tackle by Steven Nelson),4.380,4.780
3,7:01,1,10,KAN 12,21,3,Philip Rivers pass incomplete short right intended for Travis Benjamin,4.780,4.100
3,6:57,2,10,KAN 12,21,3,Danny Woodhead middle for 1 yard (tackle by Dee Ford),4.100,3.290
3,6:11,3,9,KAN 11,21,3,Philip Rivers pass incomplete short right intended for Tyrell Williams (defended by Ron Parker),3.290,2.700
3,6:06,4,9,KAN 11,24,3,Josh Lambo 29 yard field goal good,2.700,3.000
3,6:02,,,SDG 35,24,3,"Josh Lambo kicks off 65 yards, touchback",0.000,-0.610
3,6:02,1,10,KAN 25,24,3,Alex Smith pass complete deep middle to Spencer Ware for 45 yards (tackle by Manti Te'o),0.610,3.580
3,5:20,1,10,SDG 30,24,3,Alex Smith pass complete short left to Spencer Ware for 9 yards (tackle by Denzel Perryman),3.580,4.250
3,4:42,2,1,SDG 21,24,3,Charcandrick West left end for -4 yards (tackle by Corey Liuget),4.250,3.010
3,4:03,3,5,SDG 25,24,3,Alex Smith pass incomplete deep left intended for Demetrius Harris,3.010,1.850
3,3:57,4,5,SDG 25,24,3,Alex Smith pass complete short left to Travis Kelce for 13 yards (tackle by Casey Hayward),1.850,4.780
3,3:19,1,10,SDG 12,24,3,Alex Smith pass complete short left to Albert Wilson for 3 yards (tackle by Jahleel Addae),4.780,4.640
3,2:53,2,7,SDG 9,24,9,"Alex Smith pass complete short left to Tyreek Hill for 9 yards, touchdown",4.640,7.000
3,2:47,,,SDG 15,24,10,Cairo Santos kicks extra point good,0.000,0.000
3,2:47,,,KAN 35,24,10,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.610
3,2:47,1,10,SDG 25,24,10,Philip Rivers pass complete short right to Travis Benjamin for 5 yards (tackle by Steven Nelson),0.610,0.740
3,2:03,2,5,SDG 30,24,10,Danny Woodhead middle for 5 yards (tackle by Dee Ford),0.740,0.000
3,1:15,,,,,,Timeout #1 by Los Angeles Chargers,0.000,-1.270
3,1:15,1,10,SDG 35,24,10,Philip Rivers pass incomplete deep left intended for Tyrell Williams,1.270,0.720
3,1:10,2,10,SDG 35,24,10,Philip Rivers pass complete short left to Travis Benjamin for 8 yards (tackle by Steven Nelson),0.720,1.090
3,0:26,3,2,SDG 43,24,10,Philip Rivers pass complete short right to Tyrell Williams for 38 yards (tackle by Phillip Gaines),1.090,4.310
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,KAN 19,24,10,"Philip Rivers pass incomplete deep left intended for Travis Benjamin. Penalty on Eric Berry: Illegal Contact, 5 yards (no play)",4.310,4.650
4,14:55,1,10,KAN 14,24,10,Melvin Gordon middle for 2 yards (tackle by Derrick Johnson),4.650,4.330
4,14:15,2,8,KAN 12,24,10,Danny Woodhead middle for 2 yards (tackle by Eric Berry),4.330,3.820
4,13:32,3,6,KAN 10,24,10,Philip Rivers pass incomplete short left intended for Danny Woodhead,3.820,2.790
4,13:27,4,6,KAN 10,27,10,Josh Lambo 28 yard field goal good,2.790,3.000
4,13:24,,,SDG 35,27,10,"Josh Lambo kicks off 65 yards, touchback",0.000,-0.610
4,13:24,1,10,KAN 25,27,10,Alex Smith pass complete short right to Chris Conley for 12 yards (tackle by Brandon Flowers),0.610,1.400
4,12:56,1,10,KAN 37,27,10,Alex Smith pass incomplete short right intended for Jeremy Maclin is intercepted by Jason Verrett at KAN-44,1.400,-2.650
4,12:53,1,10,KAN 44,27,10,Melvin Gordon middle for 2 yards (tackle by Derrick Johnson),2.650,2.380
4,12:12,2,8,KAN 42,27,10,Danny Woodhead middle for 6 yards (tackle by Justin March-Lillard),2.380,2.480
4,11:28,3,2,KAN 36,27,10,Philip Rivers pass incomplete short middle intended for Dontrelle Inman (defended by Frank Zombo),2.480,0.890
4,11:25,4,2,KAN 36,27,10,Josh Lambo 54 yard field goal no good,0.890,-1.860
4,11:20,1,10,KAN 44,27,10,Alex Smith pass complete short right to Chris Conley for 9 yards (tackle by Dwight Lowery),1.860,2.530
4,10:56,2,1,SDG 47,27,10,Alex Smith pass complete short right to Albert Wilson for -1 yards (tackle by Manti Te'o),2.530,1.690
4,10:29,3,2,SDG 48,27,10,Alex Smith pass incomplete short right intended for Chris Conley (defended by Casey Hayward),1.690,0.070
4,10:25,4,2,SDG 48,27,10,Alex Smith pass complete short right to Charcandrick West for 7 yards (tackle by Jatavis Brown),0.070,2.850
4,10:06,1,10,SDG 41,27,10,Alex Smith pass complete short middle to Spencer Ware for 12 yards (tackle by Manti Te'o and Jatavis Brown),2.850,3.640
4,9:44,1,10,SDG 29,27,10,Alex Smith pass complete short left to Jeremy Maclin for 10 yards (tackle by Jason Verrett),3.640,4.310
4,9:23,1,10,SDG 19,27,16,"Alex Smith pass complete deep left to Jeremy Maclin for 19 yards, touchdown",4.310,7.000
4,9:18,,,SDG 15,27,17,"Penalty on Mitch Morse: False Start, 5 yards (no play)",0.000,0.000
4,9:18,,,SDG 20,27,17,Cairo Santos kicks extra point good,0.000,0.000
4,9:18,,,KAN 35,27,17,"Cairo Santos kicks off 68 yards, returned by Craig Mager for 20 yards (tackle by Demetrius Harris)",0.000,0.060
4,9:14,1,10,SDG 17,27,17,Philip Rivers pass complete short middle to Hunter Henry for 20 yards (tackle by Eric Berry),-0.060,1.400
4,8:30,1,10,SDG 37,27,17,Danny Woodhead middle for 4 yards (tackle by Steven Nelson),1.400,1.400
4,7:48,2,6,SDG 41,27,17,Danny Woodhead middle for 3 yards (tackle by Dontari Poe),1.400,1.090
4,7:05,3,3,SDG 44,27,17,Philip Rivers pass incomplete short left intended for Dontrelle Inman (defended by Marcus Peters),1.090,-0.460
4,7:00,4,3,SDG 44,27,17,"Drew Kaser punts 47 yards, returned by Tyreek Hill for 14 yards (tackle by Tourek Williams)",-0.460,-0.480
4,6:49,1,10,KAN 23,27,17,Alex Smith pass complete short left to Chris Conley for 9 yards (tackle by Manti Te'o),0.480,1.150
4,6:26,2,1,KAN 32,27,17,Alex Smith pass incomplete deep right intended for Albert Wilson (defended by Casey Hayward),1.150,0.430
4,6:22,3,1,KAN 32,27,17,Spencer Ware middle for 14 yards (tackle by Dexter McCoil),0.430,1.990
4,5:54,1,10,KAN 46,27,17,Alex Smith pass incomplete short left intended for Spencer Ware,1.990,1.450
4,5:50,2,10,KAN 46,27,17,Alex Smith right end for 7 yards (tackle by Brandon Flowers),1.450,0.000
4,5:23,,,,,,Timeout #2 by Los Angeles Chargers,0.000,-1.690
4,5:23,3,3,SDG 47,27,17,Alex Smith pass complete short middle to Spencer Ware for 6 yards (tackle by Dwight Lowery),1.690,2.850
4,4:56,1,10,SDG 41,27,17,Alex Smith pass complete short middle to Spencer Ware for 9 yards (tackle by Manti Te'o),2.850,3.520
4,4:28,2,1,SDG 32,27,17,Alex Smith pass complete short middle to Demetrius Harris for 13 yards (tackle by Brandon Flowers),3.520,4.310
4,4:03,1,10,SDG 19,27,17,Alex Smith pass incomplete,4.310,3.750
4,3:56,2,10,SDG 19,27,17,Alex Smith pass incomplete deep right intended for Chris Conley,3.750,3.030
4,3:51,3,10,SDG 19,27,17,Alex Smith pass complete short right to Charcandrick West for 4 yards (tackle by Jahleel Addae),3.030,2.470
4,3:12,4,6,SDG 15,27,20,Cairo Santos 33 yard field goal good,2.470,3.000
4,3:09,,,KAN 35,27,20,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.610
4,3:09,1,10,SDG 25,27,20,Melvin Gordon middle for 2 yards (tackle by Eric Berry),0.610,0.330
4,2:27,2,8,SDG 27,27,20,Philip Rivers pass complete short right to Travis Benjamin for -2 yards (tackle by Steven Nelson),0.330,0.000
4,2:20,,,,,,Timeout #2 by Kansas City Chiefs,0.000,0.620
4,2:20,3,10,SDG 25,27,20,Philip Rivers pass complete short left to Travis Benjamin for no gain,-0.620,-1.700
4,1:59,4,10,SDG 25,27,20,"Drew Kaser punts 17 yards, returned by D.J. Alexander for no gain",-1.700,-2.790
4,1:49,1,10,SDG 42,27,20,Alex Smith pass complete short right to Charcandrick West for 3 yards (tackle by Melvin Ingram),2.790,2.650
4,1:24,2,7,SDG 39,27,20,Alex Smith pass complete short right to Charcandrick West for 7 yards,2.650,3.450
4,1:19,1,10,SDG 32,27,20,"Alex Smith pass complete deep middle to Jeremy Maclin for 22 yards (tackle by Brandon Flowers). Penalty on Jahleel Addae: Unnecessary Roughness, 5 yards",3.450,6.060
4,1:11,1,5,SDG 5,27,26,"Spencer Ware middle for 5 yards, touchdown",6.060,7.000
4,1:03,,,SDG 15,27,27,Cairo Santos kicks extra point good,0.000,0.000
4,1:03,,,KAN 35,27,27,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.610
4,1:03,1,10,SDG 25,27,27,Philip Rivers pass incomplete short middle intended for Danny Woodhead,0.610,0.060
4,0:59,2,10,SDG 25,27,27,Philip Rivers pass complete short middle to Danny Woodhead for 12 yards (tackle by Eric Berry),0.060,1.400
4,0:53,1,10,SDG 37,27,27,Philip Rivers sacked by Dee Ford for -10 yards. Penalty on King Dunlap: Offensive Holding (Declined),1.400,-0.490
4,0:48,2,20,SDG 27,27,27,Danny Woodhead middle for 4 yards (tackle by Tamba Hali),-0.490,-0.620
4,0:15,3,16,SDG 31,27,27,Danny Woodhead middle for 4 yards (tackle by Dee Ford),-0.620,0.000
4,0:08,,,,,,Timeout #3 by Kansas City Chiefs,0.000,1.040
4,0:08,4,12,SDG 35,27,27,"Drew Kaser punts 48 yards, returned by Tyreek Hill for 13 yards (tackle by Darrell Stuckey)",-1.040,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
,,,,,,,"Chiefs won the coin toss, Chiefs to receive the overtime kickoff.",,
OT,15:00,,,SDG 35,27,27,"Josh Lambo kicks off 65 yards, touchback. Penalty on Dwight Lowery: Offside on Free Kick, 5 yards",0.000,-0.940
OT,15:00,1,10,KAN 30,27,27,Alex Smith pass complete short right to Spencer Ware for 20 yards (tackle by Denzel Perryman). Penalty on Manti Te'o: Defensive Holding (Declined),0.940,2.260
OT,14:31,1,10,,27,27,Spencer Ware right end for 13 yards (tackle by Denzel Perryman),2.260,3.120
OT,13:54,1,10,SDG 37,27,27,Alex Smith middle for 5 yards (tackle by Kyle Emanuel),3.120,3.250
OT,13:14,2,5,SDG 32,27,27,Spencer Ware middle for 2 yards (tackle by Manti Te'o),3.250,2.810
OT,12:34,3,3,SDG 30,27,27,Alex Smith pass complete short left to Travis Kelce for 8 yards (tackle by Dwight Lowery),2.810,4.110
OT,12:01,1,10,SDG 22,27,27,Alex Smith pass complete short left to Albert Wilson for -1 yards (tackle by Brandon Flowers),4.110,3.430
OT,11:16,2,11,SDG 23,27,27,Alex Smith pass complete short left to Travis Kelce for 15 yards (tackle by Kyle Emanuel),3.430,0.000
OT,10:46,,,,,,Timeout #1 by Los Angeles Chargers,0.000,-5.370
OT,10:46,1,8,SDG 8,27,27,Alex Smith pass incomplete short right intended for Travis Kelce,5.370,4.570
OT,10:44,2,8,SDG 8,27,27,Spencer Ware right end for 6 yards (tackle by Jahleel Addae),4.570,0.000
OT,9:59,,,,,,Timeout #1 by Kansas City Chiefs,0.000,-4.950
OT,9:59,3,2,SDG 2,27,33,"Alex Smith middle for 2 yards, touchdown",4.950,7.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
