0,1
Officials,Officials
Referee,Clete Blakeman
Umpire,Ruben Fowler
Head Linesman,Tony Veteri
Line Judge,Ron Marinucci
Back Judge,Steve Patrick
Side Judge,Rick Patterson
Field Judge,David Meslow
