Player,Pos
Jeff Garcia,QB
William Green,RB
Terrelle Smith,FB
Andre' Davis,WR
Quincy Morgan,WR
Steve Heiden,TE
Ross Verba,LT
Paul Zukauskas,LG
Jeff Faine,C
Kelvin Garmon,RG
Joaquin Gonzalez,RT
Ebenezer Ekuban,LDE
Michael Myers,LDT
Orpheus Roye,RDT
Kenard Lang,RDE
Chaun Thompson,SLB
Andra Davis,MLB
Warrick Holdman,WLB
Anthony Henry,LCB
Daylon McCutcheon,RCB
Robert Griffith,SS
Earl Little,FS
