Quarter,Time,Down,ToGo,Location,ARI,PHI,Detail,EPB,EPA
2,11:05,1,10,ARI 19,0,14,Brian Westbrook up the middle for -1 yards (tackle by Darnell Dockett and Antonio Smith),4.310,3.630
2,10:28,2,11,ARI 20,0,14,Donovan McNabb pass complete short right to DeSean Jackson for 14 yards (tackle by Gerald Hayes),3.630,5.830
2,9:48,1,6,ARI 6,0,14,Donovan McNabb pass complete short right to L.J. Smith for 2 yards (tackle by Antrel Rolle),5.830,5.340
2,9:10,2,4,ARI 4,0,14,Brian Westbrook left tackle for 2 yards (tackle by Chike Okeafor),5.340,4.950
2,8:28,3,2,ARI 2,0,20,"Donovan McNabb pass complete short right to Brian Westbrook for 2 yards, touchdown",4.950,7.000
2,,,,ARI 2,0,21,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,0,21,"David Akers kicks off 68 yards, returned by J.J. Arrington for 17 yards (tackle by Sean Considine)",0.000,0.150
2,8:16,1,10,ARI 19,0,21,Kurt Warner pass complete short left to Steve Breaston for 1 yard (tackle by Brian Dawkins),0.150,-0.200
2,7:37,2,9,ARI 20,0,21,Kurt Warner pass complete short right to Larry Fitzgerald for 11 yards (tackle by Joselio Hanson),-0.200,1.000
2,7:00,1,10,ARI 31,0,21,Kurt Warner pass incomplete short middle intended for Steve Breaston,1.000,0.460
2,6:56,2,10,ARI 31,0,21,"Anquan Boldin left end for 8 yards (tackle by Darren Howard). Anquan Boldin fumbles (forced by Darren Howard), recovered by Steve Breaston at ARI-39",0.460,0.830
2,6:05,,,,0,21,Timeout #1 by Arizona Cardinals,0.000,0.830
2,6:04,3,2,ARI 39,0,21,Kurt Warner pass complete short right to Tim Hightower for 26 yards (tackle by Quintin Mikell),0.830,3.250
2,5:37,1,10,PHI 35,0,21,Kurt Warner pass complete deep right to Leonard Pope for 25 yards (tackle by Quintin Mikell),3.250,4.910
,,,,,,,"PHI challenged the pass completion ruling, and the play was upheld.",,
2,4:55,1,10,PHI 10,0,21,Tim Hightower for 2 yards (tackle by Akeem Jordan),4.910,4.570
2,4:24,2,8,PHI 8,0,21,"Kurt Warner pass complete short middle to Anquan Boldin for 6 yards (tackle by Quintin Mikell). Penalty on Quintin Mikell: Illegal Contact, 5 yards (no play)",4.570,6.510
2,3:54,1,3,PHI 3,0,21,Kurt Warner pass incomplete short left intended for Anquan Boldin,6.510,5.530
2,3:51,2,3,PHI 3,0,21,Tim Hightower up the middle for 2 yards (tackle by Brian Dawkins),5.530,5.170
2,3:08,3,1,PHI 1,0,21,Kurt Warner pass incomplete short left intended for Anquan Boldin. Penalty on Joselio Hanson: Defensive Holding (no play),5.170,6.970
2,3:04,1,1,PHI 1,0,21,Kurt Warner pass incomplete short right intended for Terrelle Smith (defended by Juqua Parker),6.970,5.910
2,3:01,2,1,PHI 1,6,21,"Kurt Warner pass complete short left to Larry Fitzgerald for 1 yard, touchdown",5.910,7.000
2,,,,PHI 2,7,21,Neil Rackers kicks extra point good,0.000,0.000
2,,,,ARI 30,7,21,"Neil Rackers kicks off 66 yards, returned by Quintin Demps for 29 yards (tackle by Michael Adams)",0.000,1.140
2,2:51,1,10,PHI 33,7,21,Brian Westbrook right end for 1 yard (tackle by Karlos Dansby),1.140,0.730
2,2:16,2,9,PHI 34,7,21,Donovan McNabb pass complete short right to DeSean Jackson for 10 yards,0.730,1.860
2,2:00,1,10,PHI 44,7,21,Donovan McNabb pass incomplete short left intended for Kevin Curtis,1.860,1.320
2,1:58,2,10,PHI 44,7,21,Donovan McNabb for 8 yards,1.320,1.690
2,1:49,3,2,ARI 48,7,21,Donovan McNabb pass complete short middle to Hank Baskett for 6 yards (tackle by Ralph Brown),1.690,2.790
2,1:41,,,,7,21,Timeout #2 by Philadelphia Eagles,0.000,2.790
2,1:41,1,10,ARI 42,7,21,Donovan McNabb pass complete short right to L.J. Smith for 5 yards (tackle by Ralph Brown),2.790,2.920
2,1:13,2,5,ARI 37,7,21,Donovan McNabb for 13 yards,2.920,3.970
2,1:05,1,10,ARI 24,7,21,Donovan McNabb pass complete short left to Kevin Curtis for 8 yards (tackle by Karlos Dansby),3.970,4.650
2,0:34,2,2,ARI 16,7,21,Donovan McNabb pass incomplete deep left intended for Kevin Curtis (defended by Eric Green),4.650,3.950
2,0:27,3,2,ARI 16,7,21,Donovan McNabb pass complete short right to Hank Baskett for 2 yards (tackle by Adrian Wilson),3.950,4.650
2,0:20,1,10,ARI 14,7,21,"Donovan McNabb for 9 yards. Penalty on Jamaal Jackson: Offensive Holding, 10 yards (no play)",4.650,3.970
2,0:12,1,20,ARI 24,7,21,Donovan McNabb pass incomplete deep right intended for Jason Avant,3.970,2.740
2,0:05,2,20,ARI 24,7,24,David Akers 42 yard field goal good,2.740,3.000
2,,,,PHI 30,7,24,"David Akers kicks off 34 yards, returned by Kenny Iwebema for -1 yards, lateral to Jerheme Urban for 2 yards (tackle by Sean Considine)",0.000,0.940
Quarter,Time,Down,ToGo,Location,ARI,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 30,7,24,"David Akers kicks off 56 yards, returned by J.J. Arrington for 16 yards (tackle by Torrance Daniels)",0.000,0.940
3,14:54,1,10,ARI 30,7,24,Kurt Warner pass complete short middle to Tim Hightower for 5 yards (tackle by Stewart Bradley),0.940,1.070
3,14:20,2,5,ARI 35,7,24,Tim Hightower right end for 1 yard (tackle by Juqua Parker),1.070,0.500
3,13:39,3,4,ARI 36,7,24,Kurt Warner pass incomplete short middle intended for Steve Breaston,0.500,-0.980
3,13:31,4,4,ARI 36,7,24,"Dirk Johnson punts 38 yards, returned by DeSean Jackson for 2 yards (tackle by Michael Adams). Penalty on Lorenzo Booker: Illegal Block Above the Waist, 10 yards",-0.980,-0.040
3,13:24,1,10,PHI 18,7,24,Brian Westbrook right tackle for 4 yards (tackle by Antrel Rolle),0.040,0.140
3,12:52,2,6,PHI 22,7,24,Donovan McNabb pass incomplete deep left intended for Kevin Curtis,0.140,-0.660
3,12:47,3,6,PHI 22,7,24,Donovan McNabb pass incomplete short right intended for Jason Avant,-0.660,-1.900
3,12:39,4,6,PHI 22,7,24,"Saverio Rocca punts 44 yards, returned by Steve Breaston for 2 yards (tackle by Akeem Jordan)",-1.900,-1.330
3,12:32,1,10,ARI 36,7,24,Kurt Warner pass incomplete short left intended for Anquan Boldin,1.330,0.790
3,12:27,2,10,ARI 36,7,24,Kurt Warner pass complete short middle to Steve Breaston for 9 yards (tackle by Brian Dawkins),0.790,1.290
3,11:56,3,1,ARI 45,7,24,Kurt Warner pass incomplete short middle intended for Jerheme Urban,1.290,-0.390
3,11:50,4,1,ARI 45,7,24,Dirk Johnson punts 23 yards,-0.390,-1.070
3,11:43,1,10,PHI 32,7,24,Donovan McNabb pass incomplete short right intended for DeSean Jackson (defended by Chike Okeafor),1.070,0.530
3,11:39,2,10,PHI 32,7,24,Brian Westbrook up the middle for 7 yards (tackle by Chike Okeafor),0.530,0.760
3,11:01,3,3,PHI 39,7,24,Donovan McNabb pass complete short right to Hank Baskett for 9 yards (tackle by Adrian Wilson),0.760,2.130
3,10:19,1,10,PHI 48,7,24,Brian Westbrook up the middle for 4 yards (tackle by Karlos Dansby),2.130,2.120
3,9:44,2,6,ARI 48,7,24,Donovan McNabb pass complete short right to Brent Celek for 6 yards (tackle by Gerald Hayes),2.120,2.790
3,9:04,1,10,ARI 42,7,24,Donovan McNabb pass complete short right to Kevin Curtis for 4 yards (tackle by Dominique Rodgers-Cromartie),2.790,2.780
3,8:25,2,6,ARI 38,7,24,Donovan McNabb pass complete short right to DeSean Jackson for 18 yards (tackle by Dominique Rodgers-Cromartie),2.780,4.240
3,7:41,1,10,ARI 20,7,24,"Penalty on Tra Thomas: False Start, 5 yards (no play)",4.240,3.910
3,7:20,1,15,ARI 25,7,24,"Donovan McNabb pass incomplete. Penalty on Donovan McNabb: Intentional Grounding, 10 yards",3.910,1.670
3,7:15,2,25,ARI 35,7,24,Brian Westbrook for 2 yards,1.670,1.290
3,6:50,3,23,ARI 33,7,24,Donovan McNabb pass complete short left to DeSean Jackson for 24 yards,1.290,5.140
3,6:22,1,9,ARI 9,7,30,"Brian Westbrook up the middle for 9 yards, touchdown",5.140,7.000
3,,,,ARI 2,7,31,David Akers kicks extra point good,0.000,0.000
3,,,,PHI 30,7,31,"David Akers kicks off 66 yards, returned by J.J. Arrington for 21 yards (tackle by Tracy White)",0.000,0.610
3,6:11,1,10,ARI 25,7,31,Kurt Warner pass complete short right to Anquan Boldin for 1 yard (tackle by Joselio Hanson),0.610,0.200
3,5:33,2,9,ARI 26,7,31,Kurt Warner pass incomplete short middle intended for Larry Fitzgerald (defended by Sheldon Brown),0.200,-0.490
3,5:27,3,9,ARI 26,7,31,Kurt Warner pass complete short middle to Larry Fitzgerald for 6 yards (tackle by Sheldon Brown),-0.490,-1.240
3,4:50,4,3,ARI 32,7,31,"Dirk Johnson punts 32 yards, muffed catch by DeSean Jackson, recovered by Michael Adams and returned for no gain",-1.240,3.250
3,4:38,1,10,PHI 35,7,31,Kurt Warner pass complete short middle to Anquan Boldin for 20 yards (tackle by Sheldon Brown),3.250,4.580
3,4:10,1,10,PHI 15,7,31,Kurt Warner pass incomplete short right intended for Steve Breaston,4.580,3.950
3,3:50,2,10,PHI 15,7,31,Kurt Warner pass complete short right to Steve Breaston for 9 yards (tackle by Quintin Mikell),3.950,4.900
3,3:27,3,1,PHI 6,13,31,"Kurt Warner pass complete short left to Steve Breaston for 6 yards, touchdown",4.900,7.000
3,,,,,13,31,"Two Point Attempt: Kurt Warner pass incomplete, conversion fails. Penalty on Sheldon Brown: Illegal Use of Hands, 1 yards (no play)",1.000,1.000
3,,,,,13,31,"Two Point Attempt: Kurt Warner pass incomplete intended for Larry Fitzgerald, conversion fails",1.000,-1.000
3,,,,ARI 30,13,31,"Neil Rackers kicks off 65 yards, returned by Quintin Demps for 18 yards (tackle by Aaron Francisco)",0.000,0.480
3,3:15,1,10,PHI 23,13,31,Donovan McNabb pass complete short left to Kevin Curtis for 25 yards (tackle by Karlos Dansby),0.480,2.130
3,2:45,1,10,PHI 48,13,31,Donovan McNabb pass complete short left to L.J. Smith for 25 yards (tackle by Aaron Francisco),2.130,3.780
3,2:00,1,10,ARI 27,13,31,Brian Westbrook up the middle for 3 yards (tackle by Karlos Dansby),3.780,3.640
3,1:22,2,7,ARI 24,13,31,Donovan McNabb pass incomplete short left intended for Kevin Curtis,3.640,2.940
3,1:18,3,7,ARI 24,13,31,Donovan McNabb left end for 1 yard (tackle by Darnell Dockett),2.940,1.950
3,0:29,4,6,ARI 23,13,34,David Akers 41 yard field goal good,1.950,3.000
3,,,,PHI 30,13,34,"David Akers kicks off 69 yards, returned by J.J. Arrington for 25 yards (tackle by Torrance Daniels)",0.000,0.670
3,0:17,1,10,ARI 26,13,34,Kurt Warner pass complete short middle to Anquan Boldin for 27 yards (tackle by Joselio Hanson),0.670,2.460
Quarter,Time,Down,ToGo,Location,ARI,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PHI 47,13,34,Kurt Warner pass incomplete short right intended for Anquan Boldin (defended by Stewart Bradley),2.460,1.910
4,14:56,2,10,PHI 47,13,34,Kurt Warner pass complete deep left to Larry Fitzgerald for 40 yards (tackle by Lito Sheppard),1.910,5.600
4,14:22,1,7,PHI 7,13,34,Kurt Warner pass incomplete short left intended for Anquan Boldin,5.600,4.760
4,14:19,2,7,PHI 7,19,34,"Kurt Warner pass complete short left to Larry Fitzgerald for 7 yards, touchdown",4.760,7.000
4,,,,PHI 2,20,34,Neil Rackers kicks extra point good,0.000,0.000
4,,,,ARI 30,20,34,"Neil Rackers kicks off 56 yards, returned by Quintin Demps for 30 yards (tackle by Eric Green)",0.000,1.860
4,14:06,1,10,PHI 44,20,34,"Donovan McNabb pass incomplete. Penalty on Donovan McNabb: Intentional Grounding, 20 yards",1.860,-1.380
4,14:00,2,30,PHI 24,20,34,Donovan McNabb pass complete short right to Jason Avant for 2 yards,-1.380,-1.750
4,13:35,3,28,PHI 26,20,34,Donovan McNabb pass complete short right to Brian Westbrook for 13 yards (tackle by Karlos Dansby),-1.750,-0.780
4,12:59,4,15,PHI 39,20,34,"Saverio Rocca punts 54 yards, muffed catch by Steve Breaston, recovered by Steve Breaston and returned for 7 yards (tackle by Quintin Demps)",-0.780,0.380
4,12:45,1,10,ARI 10,20,34,"Kurt Warner pass complete short middle to Anquan Boldin for 9 yards (tackle by Brian Dawkins). Anquan Boldin fumbles (forced by Brian Dawkins), recovered by Akeem Jordan at ARI-19 (tackle by Deuce Lutui)",-0.380,-4.310
4,12:23,1,10,ARI 19,20,34,Brian Westbrook up the middle for 3 yards (tackle by Antonio Smith),4.310,4.180
4,12:03,2,7,ARI 16,20,34,Donovan McNabb pass complete short left to Kevin Curtis for 9 yards (tackle by Ralph Brown),4.180,5.600
4,11:22,1,7,ARI 7,20,34,Brian Westbrook left tackle for 2 yards (tackle by Darnell Dockett),5.600,5.150
4,10:41,2,5,ARI 5,20,34,Donovan McNabb pass incomplete short right intended for Brent Celek,5.150,4.260
4,10:34,3,5,ARI 5,20,40,"Donovan McNabb pass complete short left to DeSean Jackson for 5 yards, touchdown",4.260,7.000
4,,,,ARI 2,20,41,David Akers kicks extra point good,0.000,0.000
4,,,,PHI 30,20,41,"David Akers kicks off 65 yards, returned by J.J. Arrington for 25 yards (tackle by Chris Gocong)",0.000,0.940
4,10:13,1,10,ARI 30,20,41,Kurt Warner pass complete short left to Jerheme Urban for 3 yards (tackle by Trent Cole),0.940,0.800
4,9:53,2,7,ARI 33,20,41,Kurt Warner pass incomplete short right intended for Steve Breaston,0.800,0.100
4,9:48,3,7,ARI 33,20,41,Kurt Warner pass complete short right to Steve Breaston for 3 yards (tackle by Sheldon Brown),0.100,-0.980
4,9:17,,,,20,41,Timeout #1 by Philadelphia Eagles,0.000,-0.980
4,9:17,4,4,ARI 36,20,41,Kurt Warner pass incomplete short right intended for Jerheme Urban (defended by Trent Cole),-0.980,-3.180
4,9:11,1,10,ARI 36,20,41,Kyle Eckel up the middle for 3 yards (tackle by Gabe Watson),3.180,3.040
4,8:28,2,7,ARI 33,20,41,Lorenzo Booker right end for 4 yards (tackle by Chike Okeafor),3.040,2.870
4,7:43,3,3,ARI 29,20,41,Lorenzo Booker right end for 5 yards (tackle by Chike Okeafor),2.870,3.970
4,6:55,1,10,ARI 24,20,41,Kyle Eckel up the middle for 14 yards (tackle by Antrel Rolle),3.970,4.910
4,6:11,1,10,ARI 10,20,41,Kyle Eckel left end for 2 yards (tackle by Chike Okeafor),4.910,4.570
4,5:31,2,8,ARI 8,20,41,Donovan McNabb pass incomplete short right intended for Brent Celek,4.570,3.580
4,5:24,3,8,ARI 8,20,47,"Donovan McNabb pass complete short middle to Jason Avant for 8 yards, touchdown",3.580,7.000
4,,,,ARI 2,20,48,David Akers kicks extra point good,0.000,0.000
4,,,,PHI 30,20,48,"David Akers kicks off 65 yards, returned by J.J. Arrington for 29 yards (tackle by Quintin Demps)",0.000,1.200
4,5:10,1,10,ARI 34,20,48,J.J. Arrington left end for 9 yards (tackle by Brian Dawkins),1.200,1.870
4,4:35,2,1,ARI 43,20,48,Kurt Warner pass incomplete short right intended for J.J. Arrington,1.870,1.160
4,4:28,3,1,ARI 43,20,48,Kurt Warner pass incomplete short left intended for Anquan Boldin (defended by Quintin Demps),1.160,-0.520
4,4:24,4,1,ARI 43,20,48,Kurt Warner pass incomplete deep right intended for Jerheme Urban is intercepted by Brian Dawkins at PHI-30 and returned for 25 yards (tackle by Tim Hightower),-0.520,-2.590
4,4:15,1,10,ARI 45,20,48,Kyle Eckel up the middle for 5 yards (tackle by Antonio Smith),2.590,2.720
4,3:30,2,5,ARI 40,20,48,Lorenzo Booker left end for 4 yards (tackle by Travis LaBoy),2.720,2.540
4,2:46,3,1,ARI 36,20,48,Kyle Eckel up the middle for 1 yard (tackle by Gerald Hayes),2.540,3.250
4,2:00,1,10,ARI 35,20,48,Kevin Kolb kneels for -1 yards,3.250,2.570
4,1:19,2,11,ARI 36,20,48,Kevin Kolb kneels for -1 yards,2.570,1.750
4,0:40,3,12,ARI 37,20,48,Kevin Kolb kneels for -1 yards,1.750,0.720
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
