Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
2,0:10,,,GNB 2,24,17,Blair Walsh kicks extra point good,0.000,0.000
2,0:10,,,MIN 35,24,17,"Blair Walsh kicks off 70 yards, returned by Johnathan Franklin for 16 yards (tackle by Larry Dean)",0.000,1.270
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,24,17,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,GNB 20,24,17,Eddie Lacy right end for 9 yards (tackle by Xavier Rhodes),0.280,0.950
3,14:31,2,1,GNB 29,24,17,Aaron Rodgers pass incomplete short left intended for Myles White,0.950,0.230
3,14:30,3,1,GNB 29,24,17,Aaron Rodgers pass complete short right to Jordy Nelson for 11 yards (tackle by Andrew Sendejo),0.230,1.600
3,13:51,1,10,GNB 40,24,17,Eddie Lacy left guard for 11 yards (tackle by Letroy Guion and Andrew Sendejo),1.600,2.320
3,13:24,1,10,MIN 49,24,17,Eddie Lacy left tackle for 9 yards (tackle by Chris Cook),2.320,3.000
3,12:49,2,1,MIN 40,24,17,"Aaron Rodgers pass incomplete short left intended for Jarrett Boykin (defended by Chris Cook). Penalty on David Bakhtiari: Face Mask (15 Yards), 15 yards (no play)",3.000,0.970
3,12:38,2,16,GNB 45,24,17,Aaron Rodgers pass complete short right to Myles White for 5 yards (tackle by Xavier Rhodes),0.970,0.960
3,11:53,3,11,,24,17,Aaron Rodgers pass complete short left to Myles White for 8 yards (tackle by Chris Cook),0.960,0.460
3,11:08,4,3,MIN 42,24,17,Aaron Rodgers pass complete short right to Jordy Nelson for 8 yards (tackle by Xavier Rhodes),0.460,3.310
3,10:38,1,10,MIN 34,24,17,Eddie Lacy left guard for 7 yards (tackle by Erin Henderson and Everson Griffen),3.310,3.720
3,9:53,2,3,MIN 27,24,17,Eddie Lacy left guard for 1 yard (tackle by Erin Henderson),3.720,3.140
3,9:10,3,2,MIN 26,24,17,Aaron Rodgers for 14 yards,3.140,3.140
3,8:36,3,2,MIN 26,24,17,Timeout #1 by Green Bay Packers,3.140,4.780
3,8:36,1,10,MIN 12,24,17,Eddie Lacy right end for 8 yards (tackle by Marvin Mitchell and Andrew Sendejo),4.780,5.600
3,7:52,2,2,MIN 4,24,17,Aaron Rodgers pass incomplete short right intended for John Kuhn,5.600,4.840
3,7:48,3,2,MIN 4,24,17,Aaron Rodgers right guard for 3 yards (tackle by Xavier Rhodes),4.840,6.970
3,6:53,1,1,MIN 1,30,17,"Eddie Lacy right guard for 1 yard, touchdown",6.970,7.000
3,6:53,,,MIN 2,31,17,Mason Crosby kicks extra point good,0.000,0.000
3,6:53,,,GNB 35,31,17,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.280
3,6:50,1,10,MIN 20,31,17,Adrian Peterson up the middle for 2 yards (tackle by A.J. Hawk and Jamari Lattimore),0.280,0.000
3,6:17,2,8,MIN 22,31,17,"Adrian Peterson right end for 7 yards (tackle by A.J. Hawk and Tramon Williams). Penalty on Brandon Fusco: Offensive Holding, 10 yards (no play)",0.000,-1.360
3,5:59,2,18,MIN 12,31,17,Adrian Peterson right tackle for 9 yards (tackle by Morgan Burnett),-1.360,-0.820
3,5:26,3,9,MIN 21,31,17,Christian Ponder sacked by Mike Daniels for -7 yards,-0.820,-2.470
3,4:59,4,16,MIN 14,31,17,"Jeff Locke punts 50 yards, returned by Micah Hyde for no gain. Penalty on Jake Stoneburner: Illegal Block Above the Waist, 10 yards",-2.470,-0.670
3,4:48,1,10,GNB 26,31,17,James Starks left tackle for -1 yards (tackle by Fred Evans),0.670,-0.010
3,4:12,2,11,GNB 25,31,17,"Aaron Rodgers pass incomplete short right intended for Myles White. Penalty on Don Barclay: Offensive Holding, 10 yards (no play)",-0.010,-1.500
3,4:06,2,21,GNB 15,31,17,Aaron Rodgers left end for 5 yards (tackle by Chad Greenway),-1.500,-1.350
3,3:23,3,16,GNB 20,31,17,Aaron Rodgers pass complete short middle to Jarrett Boykin for 17 yards (tackle by Chad Greenway),-1.350,1.400
3,2:28,1,10,GNB 37,31,17,James Starks right tackle for 2 yards (tackle by Andrew Sendejo),1.400,1.130
3,1:44,2,8,GNB 39,31,17,James Starks up the middle for 11 yards (tackle by Josh Robinson and Andrew Sendejo),1.130,2.260
3,1:02,1,10,,31,17,James Starks up the middle for 11 yards (tackle by Xavier Rhodes),2.260,2.980
3,0:25,1,10,MIN 39,31,17,Aaron Rodgers pass complete short left to Myles White for 15 yards (tackle by Mistral Raymond),2.980,3.970
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIN 24,31,17,Aaron Rodgers sacked by Letroy Guion for -1 yards,3.970,3.300
4,14:23,2,11,MIN 25,37,17,"James Starks up the middle for 25 yards, touchdown",3.300,7.000
4,14:23,,,MIN 2,38,17,Mason Crosby kicks extra point good,0.000,0.000
4,14:23,,,GNB 35,38,17,"Mason Crosby kicks off 69 yards, returned by Cordarrelle Patterson for 22 yards (tackle by Micah Hyde)",0.000,-0.040
4,14:08,1,10,MIN 18,38,17,Christian Ponder sacked by Jamari Lattimore for 0 yards,0.040,-0.490
4,13:38,2,10,MIN 18,38,17,Adrian Peterson up the middle for 3 yards (tackle by Morgan Burnett and Johnny Jolly),-0.490,-0.790
4,13:04,3,7,MIN 21,38,17,Christian Ponder pass incomplete short left intended for Jerome Simpson,-0.790,-1.960
4,12:58,4,7,MIN 21,38,17,Jeff Locke punts 34 yards,-1.960,-1.930
4,12:46,1,10,GNB 45,38,17,Eddie Lacy right end for 2 yards (tackle by Letroy Guion),1.930,1.650
4,12:03,2,8,GNB 47,38,17,Aaron Rodgers pass complete short middle to Jordy Nelson for 7 yards (tackle by Josh Robinson),1.650,1.880
4,11:23,3,1,MIN 46,38,17,Aaron Rodgers pass complete deep right to Jarrett Boykin for 27 yards (tackle by Josh Robinson),1.880,4.310
4,10:50,1,10,MIN 19,38,17,Eddie Lacy left end for 3 yards (tackle by Erin Henderson),4.310,4.180
4,10:04,2,7,MIN 16,38,17,Eddie Lacy left end for 6 yards (tackle by A.J. Jefferson),4.180,4.690
4,9:18,3,1,MIN 10,38,17,Eddie Lacy right end for 6 yards (tackle by Mistral Raymond),4.690,6.280
4,8:30,1,4,MIN 4,38,17,Aaron Rodgers pass complete short left to Jordy Nelson for 3 yards (tackle by A.J. Jefferson),6.280,6.280
4,7:43,1,4,MIN 4,38,17,Timeout #2 by Green Bay Packers,6.280,5.910
4,7:43,2,1,MIN 1,38,17,Eddie Lacy right guard for no gain (tackle by Erin Henderson and Chad Greenway),5.910,5.170
4,7:01,3,1,MIN 1,38,17,Aaron Rodgers pass complete short left to Eddie Lacy for -1 yards (tackle by Andrew Sendejo),5.170,3.250
4,6:12,4,2,MIN 2,41,17,Mason Crosby 20 yard field goal good,3.250,3.000
4,6:12,,,GNB 35,41,17,"Mason Crosby kicks off 74 yards, returned by Cordarrelle Patterson for 51 yards (tackle by Sam Barrington)",0.000,-1.730
4,5:59,1,10,MIN 42,41,17,Christian Ponder pass complete deep middle to Jerome Simpson for 18 yards (tackle by Sam Shields),1.730,2.920
4,5:39,1,10,GNB 40,41,17,Christian Ponder pass complete short left to Toby Gerhart for 13 yards (tackle by Morgan Burnett),2.920,3.780
4,5:20,1,10,GNB 27,41,17,Christian Ponder pass incomplete deep middle intended for Greg Jennings,3.780,3.230
4,5:16,2,10,GNB 27,41,17,Christian Ponder pass complete short right to Kyle Rudolph for 14 yards (tackle by Sam Shields),3.230,4.710
4,4:48,1,10,GNB 13,41,23,"Toby Gerhart up the middle for 13 yards, touchdown",4.710,7.000
4,4:48,,,GNB 2,41,24,Blair Walsh kicks extra point good,0.000,0.000
4,4:48,,,MIN 35,41,24,Blair Walsh kicks onside 8 yards. Penalty on Josh Robinson: Illegal Touch Kick,0.000,-2.720
4,4:41,1,10,MIN 43,41,24,Eddie Lacy right end for -1 yards (tackle by Erin Henderson and Marvin Mitchell),2.720,2.040
4,3:56,2,11,MIN 44,41,24,Aaron Rodgers pass complete short middle to Jarrett Boykin for 16 yards (tackle by Josh Robinson),2.040,3.710
4,3:14,1,10,MIN 28,41,24,Eddie Lacy left end for -4 yards (tackle by Erin Henderson),3.710,2.630
4,3:08,2,14,MIN 32,41,24,Eddie Lacy up the middle for 4 yards (tackle by Marvin Mitchell and Robert Blanton),2.630,2.630
4,3:03,2,14,MIN 32,41,24,Timeout #1 by Minnesota Vikings,2.630,2.480
4,3:03,3,10,MIN 28,41,24,Eddie Lacy left guard for 1 yard (tackle by Brian Robison),2.480,2.480
4,2:58,3,10,MIN 28,41,24,Timeout #2 by Minnesota Vikings,2.480,1.670
4,2:57,4,9,MIN 27,44,24,Mason Crosby 45 yard field goal good,1.670,3.000
4,2:57,,,GNB 35,44,24,"Mason Crosby kicks off 57 yards, returned by Toby Gerhart for 19 yards (tackle by Chris Harper)",0.000,-0.740
4,2:49,1,10,MIN 27,44,24,Christian Ponder pass complete short left to Toby Gerhart for 2 yards (tackle by Micah Hyde),0.740,0.470
4,2:26,2,8,MIN 29,44,24,Christian Ponder pass complete short right to John Carlson for 3 yards (tackle by Micah Hyde),0.470,0.170
4,2:07,3,5,MIN 32,44,24,Christian Ponder pass incomplete short right intended for John Carlson,0.170,-1.240
4,1:59,4,5,MIN 32,44,24,"Christian Ponder pass incomplete deep middle intended for Cordarrelle Patterson. Penalty on Tramon Williams: Defensive Pass Interference, 44 yards (no play)",-1.240,3.970
4,1:51,1,10,GNB 24,44,24,Christian Ponder up the middle for 5 yards (tackle by Micah Hyde),3.970,4.120
4,1:31,2,5,GNB 19,44,30,"Christian Ponder up the middle for 19 yards, touchdown",4.120,7.000
4,1:31,,,GNB 2,44,31,Blair Walsh kicks extra point good,0.000,0.000
4,1:31,,,MIN 35,44,31,"Blair Walsh kicks onside 9 yards, recovered by Jordy Nelson",0.000,-2.650
4,1:23,1,10,MIN 44,44,31,Aaron Rodgers kneels for -1 yards,2.650,1.980
4,0:42,2,11,MIN 45,44,31,Aaron Rodgers kneels for -2 yards,1.980,1.030
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
