0,1
Game Info,Game Info
Won Toss,Buccaneers
Roof,outdoors
Surface,grass
Duration,3:19
Attendance,73245
Weather,"50 degrees, relative humidity 46%, wind 13 mph, wind chill 0"
Vegas Line,Tampa Bay Buccaneers -3.5
Over/Under,34.5 (over)
