Player,Pos
Davis Mills,QB
Dameon Pierce,RB
Nico Collins,WR
Brandin Cooks,WR
Mason Schreck,TE
O.J. Howard,TE
A.J. Cann,OL
Kenyon Green,OL
Laremy Tunsil,OL
Tytus Howard,OL
Scott Quessenberry,OL
Maliek Collins,DL
Roy Lopez,DL
Jerry Hughes,DL
Rasheem Green,DL
Christian Kirksey,LB
Kamu Grugier-Hill,LB
Garret Wallow,LB
Steven Nelson,DB
Jonathan Owens,DB
Jalen Pitre,DB
Derek Stingley Jr.,DB
