Quarter,Time,Down,ToGo,Location,CIN,OAK,Detail,EPB,EPA
2,,,,OAK 2,10,10,Shayne Graham kicks extra point good,0.000,0.000
2,,,,CIN 30,10,10,"Shayne Graham kicks off 68 yards, returned by Ronney Jenkins for 16 yards (tackle by Reggie Myles)",0.000,0.040
2,11:42,1,10,OAK 18,10,10,Rich Gannon pass complete to Charlie Garner for 5 yards (tackle by Mark Roman),0.040,0.280
2,11:16,2,5,OAK 23,10,10,Rich Gannon pass incomplete intended for Jerry Rice (defended by Tory James),0.280,-0.530
2,11:13,3,5,OAK 23,10,10,Rich Gannon pass complete to Jerry Rice for 5 yards (tackle by Tory James),-0.530,0.810
2,10:54,1,10,OAK 28,10,10,Charlie Garner up the middle for 4 yards (tackle by Justin Smith and Kevin Hardy),0.810,0.800
2,10:18,2,6,OAK 32,10,10,"Jerry Rice right end for no gain (tackle by Mark Roman). Penalty on Doug Jolley: Offensive Holding, 10 yards (no play)",0.800,-0.550
2,10:00,2,16,OAK 22,10,10,Rich Gannon pass complete to Tim Brown for 7 yards (tackle by Brian Simmons),-0.550,-0.300
2,9:21,3,9,OAK 29,10,10,Rich Gannon pass complete to Jerry Rice for 18 yards (tackle by Kevin Kaesviharn),-0.300,2.060
2,8:38,1,10,OAK 47,10,10,Justin Fargas up the middle for 3 yards (tackle by Rogers Beckett and Oliver Gibson),2.060,1.920
2,7:52,2,7,OAK 50,10,10,Rich Gannon pass incomplete intended for Doug Jolley,1.920,1.220
2,7:46,3,7,OAK 50,10,10,Rich Gannon pass complete to Charlie Garner for 1 yard (tackle by Mark Roman),1.220,0.000
2,7:09,4,6,CIN 49,10,10,"Shane Lechler punts 49 yards, touchback. Penalty on O.J. Santiago: Ineligible Downfield Kick (Declined)",0.000,-0.280
2,6:57,1,10,CIN 20,10,10,Corey Dillon left end for 18 yards (tackle by Terrance Shaw),0.280,1.470
2,6:37,1,10,CIN 38,10,10,Jon Kitna pass complete to Reggie Kelly for 9 yards (tackle by Bill Romanowski),1.470,2.140
2,6:00,2,1,CIN 47,10,10,Brandon Bennett right tackle for 2 yards (tackle by John Parrella and Napoleon Harris),2.140,2.190
2,5:24,1,10,CIN 49,10,10,Corey Dillon right tackle for 9 yards (tackle by Derrick Gibson and Tyler Brayton),2.190,2.860
2,4:51,2,1,OAK 42,10,10,Corey Dillon right guard for no gain (tackle by Trace Armstrong and Tyler Brayton),2.860,2.150
2,4:12,3,1,OAK 42,10,10,Corey Dillon right guard for -1 yards (tackle by Dana Stubblefield and Derrick Gibson),2.150,0.400
2,3:40,4,2,OAK 43,10,10,Nick Harris punts 19 yards,0.400,-0.540
2,3:33,1,10,OAK 24,10,10,Rich Gannon pass incomplete intended for Doug Jolley,0.540,0.000
2,3:28,2,10,OAK 24,10,10,Rich Gannon pass complete to Charlie Garner for 2 yards (tackle by Tory James),0.000,-0.430
2,2:46,3,8,OAK 26,10,10,Rich Gannon pass incomplete intended for Jerry Rice (defended by Tory James),-0.430,-1.630
2,2:44,4,8,OAK 26,10,10,"Shane Lechler punts 60 yards, returned by Peter Warrick for 27 yards (tackle by Ronald Curry)",-1.630,-1.660
2,2:30,1,10,CIN 41,10,10,Brandon Bennett right tackle for 2 yards (tackle by Derrick Gibson),1.660,1.390
2,2:00,2,8,CIN 43,10,10,"Jon Kitna pass incomplete intended for Kelley Washington (defended by Nnamdi Asomugha). Penalty on Roderick Coleman: Roughing the Passer, 15 yards (no play)",1.390,2.790
2,1:54,1,10,OAK 42,10,10,Jon Kitna pass incomplete intended for Chad Ochocinco (defended by Eric Barton),2.790,2.240
2,1:49,2,10,OAK 42,10,10,Brandon Bennett right end for -2 yards (tackle by Bill Romanowski),2.240,1.290
2,1:09,3,12,OAK 44,10,10,Jon Kitna sacked by Bill Romanowski for -6 yards,1.290,-0.060
2,0:59,,,,10,10,Timeout #1 by Oakland Raiders,0.000,-0.060
2,0:59,4,18,OAK 50,10,10,"Nick Harris punts 44 yards, returned by Phillip Buchanon for 9 yards (tackle by Chris Edmonds)",-0.060,0.220
2,0:49,1,10,OAK 15,10,10,Charlie Garner up the middle for 2 yards (tackle by Tony Williams and Brian Simmons),-0.220,-0.440
2,0:19,2,8,OAK 17,10,10,Charlie Garner left end for 6 yards (tackle by Rogers Beckett and Kevin Hardy),-0.440,-0.390
Quarter,Time,Down,ToGo,Location,CIN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,10,10,"Shayne Graham kicks off 62 yards, returned by Ronney Jenkins for 16 yards (tackle by Marquand Manuel)",0.000,0.540
3,14:55,1,10,OAK 24,10,10,Charlie Garner up the middle for 1 yard (tackle by Adrian Ross and Carl Powell),0.540,0.130
3,14:14,2,9,OAK 25,10,10,Rich Gannon pass incomplete intended for Jerry Rice (defended by Rogers Beckett),0.130,-0.560
3,14:09,3,9,OAK 25,10,10,Rich Gannon pass incomplete intended for Tim Brown,-0.560,-1.700
3,14:03,4,9,OAK 25,10,10,"Shane Lechler punts 58 yards, returned by Peter Warrick for 12 yards (tackle by Zack Crockett)",-1.700,-0.870
3,13:50,1,10,CIN 29,10,10,Jon Kitna pass complete to Chad Ochocinco for 12 yards (tackle by Phillip Buchanon),0.870,1.660
3,13:19,1,10,CIN 41,10,10,Brandon Bennett right tackle for 3 yards (tackle by Eric Barton),1.660,1.530
3,12:49,2,7,CIN 44,10,10,Brandon Bennett right tackle for 2 yards (tackle by Derrick Gibson and Roderick Coleman),1.530,1.090
3,12:06,3,5,CIN 46,10,10,Jon Kitna pass incomplete intended for Kelley Washington,1.090,-0.320
3,11:59,4,5,CIN 46,10,10,"Nick Harris punts 37 yards, returned by Phillip Buchanon for 37 yards (tackle by Rogers Beckett)",-0.320,-2.520
3,11:46,1,10,CIN 46,10,10,Charlie Garner up the middle for 21 yards (tackle by Justin Smith),2.520,3.910
3,11:06,1,10,CIN 25,10,10,Charlie Garner up the middle for 9 yards (tackle by Brian Simmons),3.910,4.750
3,10:30,2,1,CIN 16,10,10,Tyrone Wheatley right end for 7 yards (tackle by Rogers Beckett),4.750,5.140
3,9:52,1,9,CIN 9,10,10,Tyrone Wheatley left guard for 1 yard (tackle by Tony Williams and Rogers Beckett),5.140,4.570
3,9:10,2,8,CIN 8,10,10,Rich Gannon pass complete to Zack Crockett for no gain,4.570,3.580
3,8:30,3,8,CIN 8,10,10,Rich Gannon pass incomplete,3.580,2.950
3,8:22,4,8,CIN 8,10,13,Sebastian Janikowski 26 yard field goal good,2.950,3.000
3,,,,OAK 30,10,13,"Sebastian Janikowski kicks off 66 yards, returned by Brandon Bennett for 22 yards (tackle by Doug Gabriel)",0.000,0.670
3,8:12,1,10,CIN 26,10,13,Jon Kitna pass incomplete intended for Reggie Kelly,0.670,0.130
3,8:06,2,10,CIN 26,10,13,"Jon Kitna pass incomplete intended for Chad Ochocinco is intercepted by Charles Woodson at CIN-35. Penalty on Charles Woodson: Defensive Pass Interference, 9 yards (no play)",0.130,1.270
3,7:59,1,10,CIN 35,10,13,Brandon Bennett left end for 7 yards (tackle by Eric Barton and Derrick Gibson),1.270,1.670
3,7:26,2,3,CIN 42,10,13,Brandon Bennett right guard for 9 yards (tackle by Charles Woodson),1.670,2.320
3,6:46,1,10,OAK 49,10,13,Jon Kitna pass complete to Chad Ochocinco for 9 yards (tackle by Phillip Buchanon),2.320,3.000
3,6:10,2,1,OAK 40,10,13,Brandon Bennett up the middle for 1 yard (tackle by Bill Romanowski),3.000,2.980
3,5:43,1,10,OAK 39,10,13,Jon Kitna pass complete to Jeremi Johnson for no gain,2.980,2.440
3,5:43,2,10,OAK 39,10,13,"Brandon Bennett left end for 1 yard (tackle by Phillip Buchanon). Penalty on Tony Stewart: Offensive Holding, 10 yards",2.440,1.230
3,4:31,2,19,OAK 48,10,13,"Penalty on Peter Warrick: False Start, 5 yards (no play)",1.230,0.550
3,4:09,2,24,CIN 47,10,13,Jon Kitna pass complete to Peter Warrick for 7 yards (tackle by Nnamdi Asomugha),0.550,0.830
3,3:41,3,17,OAK 46,10,13,Jon Kitna pass complete to Peter Warrick for 19 yards (tackle by Charles Woodson),0.830,3.780
3,3:05,1,10,OAK 27,10,13,Brandon Bennett up the middle for 3 yards (tackle by Dana Stubblefield and DeLawrence Grant),3.780,3.640
3,2:27,2,7,OAK 24,10,13,Jon Kitna pass complete to Chad Ochocinco for 6 yards (tackle by Terrance Shaw),3.640,3.840
3,1:43,3,1,OAK 18,10,13,Jon Kitna pass complete to Peter Warrick for 10 yards (tackle by Charles Woodson),3.840,5.370
3,1:22,1,8,OAK 8,10,13,Jon Kitna pass incomplete intended for Lawrence Hamilton,5.370,4.570
3,1:18,2,8,OAK 8,10,13,"Penalty on Reggie Kelly: False Start, 5 yards (no play)",4.570,3.720
3,1:18,2,13,OAK 13,10,13,Jon Kitna pass complete to Tony Stewart for 3 yards (tackle by Bill Romanowski),3.720,3.130
3,0:39,3,10,OAK 10,10,13,Jon Kitna pass complete to Reggie Kelly for 6 yards (tackle by Nnamdi Asomugha),3.130,3.030
3,0:32,4,4,OAK 4,13,13,Shayne Graham 22 yard field goal good,3.030,3.000
3,,,,CIN 30,13,13,"Shayne Graham kicks off 67 yards, returned by Ronney Jenkins for 28 yards (tackle by Adrian Ross)",0.000,1.000
3,0:22,1,10,OAK 31,13,13,Charlie Garner up the middle for 11 yards (tackle by Jeff Burris and Rogers Beckett),1.000,1.730
Quarter,Time,Down,ToGo,Location,CIN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,OAK 42,13,13,Tyrone Wheatley right end for 4 yards (tackle by Kevin Hardy and Duane Clemons),1.730,1.730
4,14:22,2,6,OAK 46,13,13,Charlie Garner right end for -2 yards (tackle by John Thornton),1.730,0.760
4,13:36,,,,13,13,Timeout #1 by Oakland Raiders,0.000,0.760
4,13:36,3,8,OAK 44,13,13,Rich Gannon pass incomplete intended for Tim Brown,0.760,-0.460
4,13:32,4,8,OAK 44,13,13,"Shane Lechler punts 49 yards, fair catch by Peter Warrick",-0.460,0.380
4,13:24,1,10,CIN 7,13,13,Brandon Bennett up the middle for 4 yards (tackle by Napoleon Harris and Dana Stubblefield),-0.380,-0.490
4,12:47,2,6,CIN 11,13,13,Jon Kitna pass complete to Reggie Kelly for 9 yards (tackle by Eric Barton),-0.490,0.280
4,12:10,1,10,CIN 20,13,13,Corey Dillon up the middle for 2 yards (tackle by Trace Armstrong),0.280,0.000
4,11:30,2,8,CIN 22,13,13,Jon Kitna pass incomplete intended for Peter Warrick,0.000,-0.690
4,11:26,3,8,CIN 22,13,13,Jon Kitna pass complete to Peter Warrick for 14 yards (tackle by Nnamdi Asomugha),-0.690,1.330
4,10:47,1,10,CIN 36,13,13,"Brandon Bennett right tackle for 2 yards (tackle by Charles Woodson and Eric Barton). Penalty on Peter Warrick: Offensive Holding, 10 yards (no play)",1.330,0.670
4,10:23,1,20,CIN 26,13,13,Jon Kitna pass incomplete intended for Reggie Kelly,0.670,-0.560
4,10:19,2,20,CIN 26,13,13,Jon Kitna pass incomplete intended for Kelley Washington (defended by Terrance Shaw),-0.560,-1.220
4,10:14,3,20,CIN 26,13,13,Jon Kitna pass complete to Brandon Bennett for 16 yards (tackle by Eric Barton),-1.220,-0.590
4,9:37,4,4,CIN 42,13,13,Nick Harris punts 53 yards,-0.590,0.380
4,9:24,1,10,OAK 10,13,13,Rich Gannon pass complete to Tim Johnson for 9 yards (tackle by Artrell Hawkins),-0.380,0.240
4,8:47,2,1,OAK 19,13,13,"Rich Gannon pass incomplete intended for Alvis Whitted. Penalty on Mark Roman: Defensive Holding, 5 yards (no play)",0.240,0.540
4,8:42,1,10,OAK 24,13,13,Charlie Garner up the middle for 4 yards (tackle by Adrian Ross and Carl Powell),0.540,0.540
4,8:00,2,6,OAK 28,13,13,Rich Gannon pass incomplete intended for Tim Brown,0.540,-0.160
4,7:55,3,6,OAK 28,13,13,Rich Gannon pass incomplete intended for Alvis Whitted,-0.160,-1.500
4,7:51,4,6,OAK 28,13,13,Shane Lechler punts 48 yards,-1.500,-0.540
4,7:44,1,10,CIN 24,13,13,Jon Kitna pass incomplete intended for Peter Warrick,0.540,0.000
4,7:39,2,10,CIN 24,13,13,Brandon Bennett right end for 5 yards (tackle by DeLawrence Grant),0.000,-0.030
4,7:13,3,5,CIN 29,13,13,Jon Kitna pass complete to Peter Warrick for 6 yards (tackle by Phillip Buchanon),-0.030,1.270
4,6:53,1,10,CIN 35,13,13,Jon Kitna pass incomplete intended for Chad Ochocinco (defended by Clarence Love),1.270,0.720
4,6:46,2,10,CIN 35,13,13,Jon Kitna pass complete to Peter Warrick for 15 yards (tackle by Derrick Gibson),0.720,2.260
4,6:06,1,10,OAK 50,13,13,Jon Kitna pass complete to Jeremi Johnson for 1 yard (tackle by Derrick Gibson),2.260,1.850
4,5:31,2,9,OAK 49,13,13,Brandon Bennett left end for -6 yards (tackle by Travian Smith and Trace Armstrong),1.850,0.370
4,4:45,,,,13,13,Timeout #1 by Cincinnati Bengals,0.000,0.370
4,4:45,3,15,CIN 45,13,13,Jon Kitna pass complete to Chad Ochocinco for 34 yards (tackle by Nnamdi Asomugha),0.370,4.170
4,4:34,1,10,OAK 21,13,13,Brandon Bennett for 1 yard (tackle by Tyler Brayton and John Parrella),4.170,3.760
4,4:04,2,9,OAK 20,13,19,"Jon Kitna pass incomplete intended for Chad Ochocinco is intercepted by Phillip Buchanon at OAK-17 and returned for 83 yards, touchdown",3.760,-7.000
4,,,,CIN 2,13,20,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,13,20,"Sebastian Janikowski kicks off 69 yards, returned by Brandon Bennett for 46 yards (tackle by Ronney Jenkins)",0.000,2.060
4,3:38,1,10,CIN 47,13,20,Corey Dillon right tackle for 4 yards (tackle by Napoleon Harris and DeLawrence Grant),2.060,2.060
4,3:05,2,6,OAK 49,13,20,Corey Dillon up the middle for 7 yards (tackle by Charles Woodson),2.060,2.790
4,2:26,1,10,OAK 42,13,20,Jon Kitna pass complete to Chad Ochocinco for 28 yards (tackle by Phillip Buchanon),2.790,4.650
,,,,,,,"OAK challenged the ruling, and the play was upheld.",,
4,2:19,1,10,OAK 14,13,20,Brandon Bennett right end for 7 yards (tackle by DeLawrence Grant and Derrick Gibson),4.650,5.280
4,2:00,2,3,OAK 7,13,20,Brandon Bennett left tackle for -1 yards (tackle by Eric Barton and Napoleon Harris),5.280,4.280
4,1:23,3,4,OAK 8,19,20,"Jon Kitna pass complete to Peter Warrick for 8 yards, touchdown",4.280,7.000
4,,,,OAK 2,20,20,Shayne Graham kicks extra point good,0.000,0.000
4,,,,CIN 30,20,20,"Shayne Graham kicks off 59 yards, returned by Justin Fargas for 13 yards (tackle by Chris Edmonds)",0.000,0.540
4,1:12,1,10,OAK 24,20,20,Rich Gannon pass complete to Doug Jolley for 8 yards (tackle by Jeff Burris),0.540,1.080
4,1:06,2,2,OAK 32,20,20,Rich Gannon pass complete to Charlie Garner for 7 yards (tackle by Artrell Hawkins),1.080,1.530
4,0:45,1,10,OAK 39,20,20,Rich Gannon pass complete to Charlie Garner for 24 yards (tackle by Mark Roman),1.530,3.120
4,0:37,1,10,CIN 37,20,20,Rich Gannon pass incomplete intended for Doug Jolley,3.120,2.570
4,0:31,2,10,CIN 37,20,20,Rich Gannon pass incomplete intended for Tim Brown,2.570,1.880
4,0:28,3,10,CIN 37,20,20,"Rich Gannon pass incomplete intended for Jerry Rice. Penalty on Jeff Burris: Defensive Pass Interference, 15 yards (no play)",1.880,4.110
4,0:23,1,10,CIN 22,20,20,Rich Gannon right end for 1 yard (tackle by Kevin Hardy),4.110,3.700
4,0:17,,,,20,20,Timeout #2 by Cincinnati Bengals,0.000,3.700
4,0:16,2,9,CIN 21,20,20,Charlie Garner right tackle for no gain (tackle by Brian Simmons and John Thornton),3.700,3.010
4,0:13,3,9,CIN 21,20,23,Sebastian Janikowski 39 yard field goal good,3.010,3.000
4,,,,OAK 30,20,23,"Sebastian Janikowski kicks off 65 yards, returned by Brandon Bennett for 18 yards (tackle by Justin Fargas)",0.000,0.480
4,0:04,1,10,CIN 23,20,23,Jon Kitna pass incomplete intended for Peter Warrick is intercepted by Charles Woodson at OAK-28,0.480,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
