Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Oday Aboushi,G,66,100%,0,0%,4,17%
Rashawn Slater,T,66,100%,0,0%,4,17%
Storm Norton,T,66,100%,0,0%,4,17%
Matt Feiler,G,66,100%,0,0%,4,17%
Corey Linsley,C,66,100%,0,0%,0,0%
Justin Herbert,QB,66,100%,0,0%,0,0%
Keenan Allen,WR,55,83%,0,0%,0,0%
Austin Ekeler,RB,49,74%,0,0%,0,0%
Mike Williams,WR,48,73%,0,0%,0,0%
Jared Cook,TE,46,70%,0,0%,0,0%
Jalen Guyton,WR,41,62%,0,0%,0,0%
Donald Parham,TE,31,47%,0,0%,4,17%
Stephen Anderson,TE,14,21%,0,0%,9,38%
Larry Rountree,RB,11,17%,0,0%,6,25%
Josh Palmer,WR,10,15%,0,0%,8,33%
Gabe Nabers,FB,9,14%,0,0%,16,67%
Trey Pipkins,T,9,14%,0,0%,4,17%
Justin Jackson,RB,7,11%,0,0%,12,50%
Asante Samuel Jr.,CB,0,0%,79,100%,7,29%
Nasir Adderley,FS,0,0%,79,100%,3,13%
Michael Davis,CB,0,0%,79,100%,0,0%
Tevaughn Campbell,CB,0,0%,73,92%,6,25%
Derwin James,FS,0,0%,72,91%,0,0%
Joey Bosa,LB,0,0%,55,70%,0,0%
Kyzir White,LB,0,0%,55,70%,0,0%
Jerry Tillery,DT,0,0%,53,67%,4,17%
Uchenna Nwosu,LB,0,0%,47,59%,0,0%
Christian Covington,NT,0,0%,45,57%,4,17%
Kenneth Murray,LB,0,0%,40,51%,0,0%
Linval Joseph,NT,0,0%,39,49%,4,17%
Drue Tranquill,LB,0,0%,34,43%,17,71%
Kyler Fackrell,LB,0,0%,32,41%,7,29%
Alohi Gilman,SS,0,0%,27,34%,20,83%
Chris Rumph,LB,0,0%,24,30%,15,63%
Joe Gaziano,DE,0,0%,14,18%,4,17%
Eric Banks,DT,0,0%,12,15%,0,0%
Kemon Hall,CB,0,0%,5,6%,16,67%
Mark Webb,FS,0,0%,4,5%,12,50%
Trey Marshall,SS,0,0%,1,1%,11,46%
Nick Niemann,LB,0,0%,0,0%,20,83%
Tristan Vizcaino,K,0,0%,0,0%,10,42%
Matt Overton,LS,0,0%,0,0%,8,33%
Ty Long,P,0,0%,0,0%,8,33%
Michael Schofield,G,0,0%,0,0%,4,17%
Scott Quessenberry,C,0,0%,0,0%,4,17%
Emeke Egbule,LB,0,0%,0,0%,4,17%
K.J. Hill,WR,0,0%,0,0%,1,4%
