#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:24,NOR 15,3,2:05,17,Fumble
2,1,10:22,NOR 20,14,7:17,51,Field Goal
3,1,0:48,NOR 2,5,1:53,25,Punt
4,2,11:18,ATL 6,1,0:05,6,Touchdown
5,2,6:06,NOR 20,5,3:49,27,Punt
6,2,1:49,NOR 10,9,1:38,90,Touchdown
7,3,15:00,NOR 18,3,1:38,5,Punt
8,3,11:52,NOR 7,6,3:08,-5,Punt
9,3,7:50,NOR 17,3,1:29,9,Punt
10,3,4:25,NOR 23,4,1:30,15,Punt
11,3,1:18,NOR 10,2,0:38,-10,Safety
12,4,13:35,NOR 20,3,1:24,5,Punt
13,4,8:33,NOR 21,3,1:07,5,Punt
14,4,3:01,NOR 25,13,3:01,60,End of Game
