Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
2,13:19,2,8,ATL 10,3,7,Michael Vick pass complete to Roddy White for 11 yards (tackle by Terrence Melton),-0.630,0.340
2,12:40,1,10,ATL 21,3,7,Michael Vick pass complete to Michael Jenkins for 6 yards (tackle by Fred Thomas),0.340,0.610
2,12:04,2,4,ATL 27,3,7,T.J. Duckett right tackle for 1 yard (tackle by Ronald McKinnon),0.610,0.040
2,11:26,3,3,ATL 28,3,7,Michael Vick pass incomplete is intercepted by Jason Craft at ATL-25 and returned for 19 yards,0.040,-5.830
2,11:18,1,6,ATL 6,9,7,"Antowain Smith up the middle for 6 yards, touchdown",5.830,7.000
2,,,,ATL 2,10,7,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,10,7,"Mitch Berger kicks off 66 yards, returned by Justin Griffith for 22 yards (tackle by T.J. Slaughter)",0.000,0.670
2,11:08,1,10,ATL 26,10,7,Michael Vick pass incomplete intended for Michael Jenkins (defended by Josh Bullocks),0.670,0.130
2,11:01,2,10,ATL 26,10,7,T.J. Duckett right tackle for 3 yards (tackle by Terrence Melton),0.130,-0.160
2,10:21,3,7,ATL 29,10,7,Michael Vick pass complete to Michael Jenkins for 17 yards (tackle by Charles Grant),-0.160,1.990
2,9:39,1,10,ATL 46,10,7,T.J. Duckett left tackle for no gain (tackle by Will Smith),1.990,1.450
2,9:04,2,10,ATL 46,10,7,Michael Vick pass complete to Brian Finneran for 36 yards (tackle by Fred Thomas),1.450,4.370
2,8:39,1,10,NOR 18,10,7,T.J. Duckett right tackle for 1 yard (tackle by Ronald McKinnon),4.370,3.940
2,8:01,2,9,NOR 17,10,7,"Penalty on Brian Young: Encroachment, 5 yards (no play)",3.940,4.810
2,7:45,2,4,NOR 12,10,7,Michael Vick pass complete to Michael Jenkins for 10 yards (tackle by Josh Bullocks),4.810,6.740
2,6:58,1,2,NOR 2,10,7,T.J. Duckett up the middle for no gain (tackle by Will Smith),6.740,5.720
2,6:19,2,2,NOR 2,10,7,Michael Vick pass incomplete intended for Brian Finneran (defended by Fakhir Brown),5.720,4.950
2,6:14,3,2,NOR 2,10,13,"Michael Vick left end for 2 yards, touchdown",4.950,7.000
,,,,,,,"ATL challenged the ruling, and the original play was overturned.",,
2,,,,NOR 2,10,14,Todd Peterson kicks extra point good,0.000,0.000
2,,,,ATL 30,10,14,"Michael Koenen kicks off 66 yards, returned by Aaron Stecker for 16 yards (tackle by Artie Ulmer)",0.000,0.280
2,6:03,1,10,NOR 20,10,14,Aaron Brooks pass complete to Lamont Hall for 6 yards (tackle by Michael Boley),0.280,0.540
2,5:26,2,4,NOR 26,10,14,Anthony Thomas up the middle for 3 yards (tackle by Ronnie Heard),0.540,0.230
2,4:42,3,1,NOR 29,10,14,"Aaron Brooks pass incomplete intended for Donte' Stallworth is intercepted by DeAngelo Hall at NOR-47 and returned for 47 yards. Penalty on Demorrio Williams: Roughing the Passer, 15 yards (no play)",0.230,1.860
2,4:28,1,10,NOR 44,10,14,"Anthony Thomas up the middle for 16 yards (tackle by Demorrio Williams). Penalty on Jammal Brown: Offensive Holding, 10 yards (no play)",1.860,1.200
2,3:56,1,20,NOR 34,10,14,Aaron Brooks left end for 4 yards (tackle by Ike Reese),1.200,0.510
2,3:29,2,16,NOR 38,10,14,Aaron Stecker up the middle for 2 yards (tackle by Patrick Kerney),0.510,0.100
2,2:46,3,14,NOR 40,10,14,Aaron Brooks up the middle for 7 yards (tackle by Keion Carpenter),0.100,-0.260
2,2:27,,,,10,14,Timeout #1 by Atlanta Falcons,0.000,-0.260
2,2:26,4,7,NOR 47,10,14,"Mitch Berger punts 53 yards, touchback",-0.260,-0.280
2,2:17,1,10,ATL 20,10,14,Warrick Dunn left end for 26 yards (tackle by Will Smith),0.280,1.990
2,2:00,1,10,ATL 46,10,20,"Michael Vick pass complete to Roddy White for 54 yards, touchdown",1.990,7.000
2,,,,NOR 2,10,21,Todd Peterson kicks extra point good,0.000,0.000
2,,,,ATL 30,10,21,"Michael Koenen kicks off 71 yards, returned by Aaron Stecker for 11 yards (tackle by Omare Lowe)",0.000,-0.380
2,1:43,1,10,NOR 10,10,21,Aaron Stecker up the middle for 32 yards (tackle by Patrick Kerney),-0.380,1.730
2,1:15,1,10,NOR 42,10,21,Aaron Brooks pass complete to Donte' Stallworth for 10 yards (tackle by DeAngelo Hall),1.730,2.390
2,1:10,1,10,ATL 48,10,21,Aaron Brooks pass complete to Joe Horn for 11 yards (tackle by Jason Webster),2.390,3.120
2,1:05,1,10,ATL 37,10,21,Aaron Stecker up the middle for 3 yards (tackle by Keith Brooking and Ronnie Heard),3.120,2.980
2,0:39,2,7,ATL 34,10,21,Aaron Brooks pass complete to Donte' Stallworth for 8 yards (tackle by Jason Webster),2.980,3.840
2,0:35,1,10,ATL 26,10,21,Aaron Brooks pass complete to Az-Zahir Hakim for 12 yards,3.840,4.650
2,0:29,1,10,ATL 14,10,21,"Aaron Brooks pass incomplete. Penalty on Aaron Brooks: Intentional Grounding, 14 yards",4.650,0.000
2,,,,,10,21,--,0.000,2.200
2,0:24,2,24,ATL 28,10,21,"Aaron Brooks pass complete to Donte' Stallworth for 10 yards. Penalty on Roderick Coleman: Roughing the Passer, 9 yards",2.200,5.140
2,0:20,1,9,ATL 9,16,21,"Aaron Brooks pass complete to Az-Zahir Hakim for 9 yards, touchdown",5.140,7.000
2,,,,ATL 2,17,21,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,17,21,"John Carney kicks off 64 yards, returned by Jerome Pathon for 22 yards (tackle by Terrence Melton). Penalty on Bryan Scott: Offensive Holding, 10 yards",0.000,-0.320
2,0:04,1,10,ATL 13,17,21,Michael Vick kneels for -1 yards,-0.320,-0.850
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,17,21,"Michael Koenen kicks off 70 yards, returned by Aaron Stecker for 18 yards (tackle by Brian Finneran)",0.000,0.040
3,14:55,1,10,NOR 18,17,21,Aaron Brooks pass incomplete intended for Mike Karney,0.040,-0.490
3,14:50,2,10,NOR 18,17,21,Aaron Stecker left tackle for -2 yards (tackle by Michael Boley),-0.490,-1.500
3,14:06,3,12,NOR 16,17,21,Aaron Brooks pass complete to Aaron Stecker for 7 yards (tackle by Ike Reese),-1.500,-1.830
3,13:37,4,5,NOR 23,17,21,"Mitch Berger punts 48 yards, returned by DeAngelo Hall for 36 yards (tackle by Colby Bockwoldt). Penalty on Artie Ulmer: Illegal Block Above the , 10 yards",-1.830,-1.070
3,13:22,1,10,ATL 32,17,21,Warrick Dunn right tackle for 1 yard (tackle by Terrence Melton),1.070,0.660
3,12:47,2,9,ATL 33,17,21,Warrick Dunn up the middle for 8 yards (tackle by Dwight Smith),0.660,1.030
3,12:11,3,1,ATL 41,17,21,Michael Vick pass incomplete intended for Alge Crumpler,1.030,-0.650
3,12:06,4,1,ATL 41,17,21,"Michael Koenen punts 49 yards, returned by Az-Zahir Hakim for 7 yards (tackle by Ike Reese). Penalty on Fakhir Brown: Illegal Block Above the , 6 yards",-0.650,0.380
3,11:52,1,10,NOR 7,17,21,Antowain Smith right tackle for 1 yard (tackle by Demorrio Williams),-0.380,-0.710
3,11:13,2,9,NOR 8,17,21,Aaron Brooks pass complete to Donte' Stallworth for 6 yards (tackle by DeAngelo Hall),-0.710,-0.600
3,10:28,3,3,NOR 14,17,21,Aaron Brooks pass complete to Lamont Hall for 5 yards (tackle by Keith Brooking and Demorrio Williams),-0.600,0.150
3,9:42,1,10,NOR 19,17,21,Antowain Smith right end for 5 yards (tackle by DeAngelo Hall),0.150,0.340
3,9:05,2,5,NOR 24,17,21,Aaron Brooks pass incomplete intended for Anthony Thomas,0.340,-0.420
3,9:00,3,5,NOR 24,17,21,"Aaron Brooks pass incomplete. Penalty on Aaron Brooks: Intentional Grounding, 22 yards",-0.420,-2.490
3,8:53,4,27,NOR 2,17,21,"Mitch Berger punts 44 yards, returned by DeAngelo Hall for 8 yards (tackle by Fred McAfee). Penalty on Kevin McCadam: Illegal Block Above the , 10 yards",-2.490,-2.390
3,8:44,1,10,NOR 48,17,21,Michael Vick pass complete to Alge Crumpler for 31 yards (tackle by Josh Bullocks),2.390,4.440
3,8:00,1,10,NOR 17,17,27,"Michael Vick right end for 17 yards, touchdown",4.440,7.000
3,,,,NOR 2,17,28,Todd Peterson kicks extra point good,0.000,0.000
3,,,,ATL 30,17,28,"Michael Koenen kicks off 73 yards, returned by Aaron Stecker for 20 yards (tackle by Omare Lowe)",0.000,-0.060
3,7:45,1,10,NOR 17,17,28,Aaron Brooks pass incomplete intended for Joe Horn (defended by Keion Carpenter),-0.060,-0.580
3,7:40,2,10,NOR 17,17,28,Antowain Smith left tackle for 1 yard (tackle by Roderick Coleman),-0.580,-1.130
3,6:57,3,9,NOR 18,17,28,Aaron Brooks pass complete to Az-Zahir Hakim for 8 yards (tackle by Antuan Edwards),-1.130,-1.630
3,6:30,4,1,NOR 26,17,28,"Mitch Berger punts 38 yards, fair catch by DeAngelo Hall",-1.630,-1.330
3,6:21,1,10,ATL 36,17,28,Michael Vick for 7 yards (tackle by Colby Bockwoldt),1.330,1.740
3,5:56,2,3,ATL 43,17,28,Warrick Dunn left tackle for 1 yard (tackle by Terrence Melton),1.740,1.160
3,5:17,3,2,ATL 44,17,28,T.J. Duckett left tackle for 1 yard (tackle by Willie Whitehead),1.160,-0.390
3,4:35,4,1,ATL 45,17,28,"Michael Koenen punts 41 yards, returned by Az-Zahir Hakim for 9 yards (tackle by Leigh Torrence)",-0.390,-0.480
3,4:25,1,10,NOR 23,17,28,Aaron Brooks pass complete to Zachary Hilton for 18 yards (tackle by Keion Carpenter),0.480,1.660
,,,,,,,"NOR challenged the ruling, and the original play was overturned.",,
3,3:53,1,10,NOR 41,17,28,Aaron Brooks pass incomplete intended for Donte' Stallworth,1.660,1.120
3,3:45,2,10,NOR 41,17,28,Aaron Brooks pass complete to Joe Horn for 7 yards (tackle by Jason Webster),1.120,1.360
3,3:17,3,3,NOR 48,17,28,Aaron Brooks pass incomplete intended for Donte' Stallworth (defended by Roderick Coleman),1.360,-0.190
3,3:12,4,3,NOR 48,17,28,"Mitch Berger punts 37 yards, fair catch by DeAngelo Hall. Penalty on Colby Bockwoldt: Offensive Holding, 10 yards (no play)",-0.190,-0.850
3,3:04,4,13,NOR 38,17,28,"Mitch Berger punts 51 yards, fair catch by Brian Finneran",-0.850,0.370
3,2:55,1,10,ATL 11,17,28,Warrick Dunn up the middle for 14 yards (tackle by Mike McKenzie),-0.370,0.610
3,2:16,1,10,ATL 25,17,28,Warrick Dunn up the middle for 1 yard (tackle by Brian Young),0.610,0.200
3,1:38,2,9,ATL 26,17,28,Michael Vick pass incomplete intended for Roddy White,0.200,-0.490
3,1:33,3,9,ATL 26,17,28,Michael Vick pass incomplete intended for Brian Finneran,-0.490,-1.630
3,1:27,4,9,ATL 26,17,28,"Michael Koenen punts 54 yards. Penalty on Jimmy Verdon: Offensive Holding, 10 yards",-1.630,0.380
3,1:18,1,10,NOR 10,17,28,Aaron Brooks sacked by Darrell Shropshire for -6 yards,-0.380,-1.220
3,0:46,2,16,NOR 4,17,30,"Aaron Brooks sacked by Antwan Lake for -4 yards, safety",-1.220,-2.000
3,,,,NOR 20,17,30,"Mitch Berger kicks off 51 yards, returned by DeAngelo Hall for 22 yards (tackle by Fakhir Brown)",0.000,2.320
3,0:34,1,10,NOR 49,17,30,Michael Vick pass complete to Warrick Dunn for 15 yards (tackle by Fred Thomas),2.320,3.310
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NOR 34,17,30,Roddy White right end for -7 yards (tackle by Colby Bockwoldt),3.310,1.830
4,14:19,2,17,NOR 41,17,30,Michael Vick pass complete to Justin Griffith for 4 yards (tackle by Fred Thomas),1.830,1.690
4,13:50,3,13,NOR 37,17,30,Michael Vick pass incomplete intended for Justin Griffith,1.690,0.790
4,13:42,4,13,NOR 37,17,30,"Michael Koenen punts 37 yards, touchback",0.790,-0.280
4,13:35,1,10,NOR 20,17,30,Aaron Stecker left end for no gain (tackle by Demorrio Williams),0.280,-0.270
4,13:02,2,10,NOR 20,17,30,Aaron Brooks pass incomplete intended for Joe Horn,-0.270,-0.960
4,12:56,3,10,NOR 20,17,30,Aaron Brooks pass complete to Aaron Stecker for 5 yards (tackle by Antuan Edwards),-0.960,-1.700
4,12:22,4,5,NOR 25,17,30,"Mitch Berger punts 40 yards, returned by DeAngelo Hall for 7 yards (tackle by Steve Gleason)",-1.700,-1.730
4,12:11,1,10,ATL 42,17,30,T.J. Duckett left tackle for 3 yards (tackle by Johnathan Sullivan),1.730,1.590
4,11:27,2,7,ATL 45,17,30,"Penalty on Kynan Forney: False Start, 5 yards (no play)",1.590,0.920
4,11:09,2,12,ATL 40,17,30,"Michael Vick pass complete to Alge Crumpler for 15 yards (tackle by Dwight Smith and Terrence Melton). Penalty on Ronald McKinnon: Roughing the Passer, 15 yards",0.920,3.580
4,10:48,1,10,NOR 30,17,30,T.J. Duckett right tackle for 1 yard (tackle by Willie Whitehead),3.580,3.170
4,10:03,2,9,NOR 29,17,30,Michael Vick up the middle for 1 yard (tackle by Dwight Smith),3.170,0.000
4,,,,,17,30,Michael Vick for no gain,0.000,2.610
4,9:21,3,8,NOR 28,17,30,Warrick Dunn right end for 3 yards (tackle by Will Smith and Fred Booker),2.610,1.850
4,8:37,4,5,NOR 25,17,33,Todd Peterson 43 yard field goal good,1.850,3.000
4,,,,ATL 30,17,33,"Michael Koenen kicks off 66 yards, returned by Aaron Stecker for 17 yards (tackle by Kevin McCadam)",0.000,0.340
4,8:26,1,10,NOR 21,17,33,Aaron Brooks pass complete to Zachary Hilton for 7 yards (tackle by Demorrio Williams),0.340,0.750
4,7:53,2,3,NOR 28,17,33,Aaron Brooks pass incomplete intended for Donte' Stallworth,0.750,0.040
4,7:48,3,3,NOR 28,17,33,Aaron Brooks sacked by Chad Lavalais for -2 yards,0.040,-1.630
4,7:37,4,5,NOR 26,17,33,Mitch Berger punts 44 yards,-1.630,-0.940
4,7:26,1,10,ATL 30,17,33,"Warrick Dunn right end for 3 yards (tackle by Will Smith). Penalty on Eric Beverly: Offensive Holding (Offsetting), Penalty on Will Smith: Face Mask (15 Yards) (Offsetting) (no play)",0.940,0.940
4,6:56,1,10,ATL 30,17,33,Matt Schaub pass complete to Alge Crumpler for 48 yards (tackle by Terrence Melton),0.940,4.110
4,6:05,1,10,NOR 22,17,33,Warrick Dunn left tackle for 3 yards (tackle by Will Smith and Terrence Melton),4.110,3.970
4,5:24,2,7,NOR 19,17,33,Matt Schaub right end for 10 yards (tackle by Josh Bullocks),3.970,5.140
4,4:38,1,9,NOR 9,17,33,Warrick Dunn right end for 5 yards (tackle by Ronald McKinnon),5.140,5.340
4,3:52,2,4,NOR 4,17,33,Warrick Dunn up the middle for 1 yard (tackle by Josh Bullocks and Colby Bockwoldt),5.340,4.720
4,3:09,3,3,NOR 3,17,33,Matt Schaub pass incomplete intended for Alge Crumpler,4.720,3.040
4,3:04,4,3,NOR 3,17,36,Todd Peterson 20 yard field goal good,3.040,3.000
4,,,,ATL 30,17,36,"Michael Koenen kicks off 67 yards, returned by Aaron Stecker for 22 yards (tackle by Fred McCrary)",0.000,0.610
4,2:55,1,10,NOR 25,17,36,Aaron Brooks pass complete to Anthony Thomas for 6 yards (tackle by Demorrio Williams),0.610,0.870
4,2:29,2,4,NOR 31,17,36,Aaron Brooks pass incomplete intended for Zachary Hilton,0.870,0.170
4,2:25,3,4,NOR 31,17,36,Aaron Brooks pass incomplete intended for Devery Henderson,0.170,-1.310
4,2:21,4,4,NOR 31,17,36,Aaron Brooks pass complete to Zachary Hilton for 10 yards (tackle by DeAngelo Hall),-1.310,1.660
4,2:15,,,,17,36,Timeout #1 by New Orleans Saints,0.000,1.660
4,2:15,1,10,NOR 41,17,36,Aaron Brooks pass complete to Antowain Smith for 4 yards (tackle by Demorrio Williams),1.660,1.660
4,2:00,2,6,NOR 45,17,36,Aaron Brooks pass incomplete intended for Antowain Smith,1.660,0.960
4,1:55,3,6,NOR 45,17,36,Aaron Brooks pass complete to Joe Horn for 8 yards (tackle by Demorrio Williams),0.960,2.460
4,1:30,1,10,ATL 47,17,36,Aaron Brooks pass complete to Devery Henderson for 8 yards (tackle by DeAngelo Hall),2.460,2.990
4,0:58,2,2,ATL 39,17,36,Aaron Brooks pass complete to Antowain Smith for 4 yards (tackle by Demorrio Williams),2.990,3.250
4,0:50,,,,17,36,Timeout #2 by New Orleans Saints,0.000,3.250
4,0:50,1,10,ATL 35,17,36,Aaron Brooks up the middle for 10 yards (tackle by Patrick Kerney),3.250,3.910
4,0:37,,,,17,36,Timeout #3 by New Orleans Saints,0.000,3.910
4,0:37,1,10,ATL 25,17,36,Aaron Brooks pass incomplete intended for Devery Henderson,3.910,3.360
4,0:32,2,10,ATL 25,17,36,Aaron Brooks pass complete to Antowain Smith for 4 yards (tackle by Antuan Edwards),3.360,3.200
4,0:01,3,6,ATL 21,17,36,Aaron Brooks pass complete to Zachary Hilton for 6 yards (tackle by DeAngelo Hall),3.200,3.780
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
