Week,Day,Date,Time,Winner/tie,Unnamed: 5,Loser/tie,Unnamed: 7,PtsW,PtsL,YdsW,TOW,YdsL,TOL,url,Home,Away,File
Week1,Thu,2002-09-05,8:38PM,San Francisco 49ers,@,New York Giants,boxscore,16,13,279,1,361,3,https://www.pro-football-reference.com/boxscores/200209050nyg.htm,NYG,SF,2002_Week1_NYG_vs_SF
Week1,Sun,2002-09-08,1:04PM,Green Bay Packers,,Atlanta Falcons,boxscore,37,34,484,1,374,1,https://www.pro-football-reference.com/boxscores/200209080gnb.htm,GB,ATL,2002_Week1_GB_vs_ATL
Week1,Sun,2002-09-08,1:04PM,New York Jets,@,Buffalo Bills,boxscore,37,31,266,1,384,3,https://www.pro-football-reference.com/boxscores/200209080buf.htm,BUF,NYJ,2002_Week1_BUF_vs_NYJ
Week1,Sun,2002-09-08,1:04PM,Carolina Panthers,,Baltimore Ravens,boxscore,10,7,265,0,289,1,https://www.pro-football-reference.com/boxscores/200209080car.htm,CAR,BAL,2002_Week1_CAR_vs_BAL
Week1,Sun,2002-09-08,1:04PM,Chicago Bears,,Minnesota Vikings,boxscore,27,23,368,2,368,3,https://www.pro-football-reference.com/boxscores/200209080chi.htm,CHI,MIN,2002_Week1_CHI_vs_MIN
Week1,Sun,2002-09-08,1:04PM,San Diego Chargers,@,Cincinnati Bengals,boxscore,34,6,401,0,203,1,https://www.pro-football-reference.com/boxscores/200209080cin.htm,CIN,LAC,2002_Week1_CIN_vs_LAC
Week1,Sun,2002-09-08,1:04PM,Kansas City Chiefs,@,Cleveland Browns,boxscore,40,39,470,1,411,1,https://www.pro-football-reference.com/boxscores/200209080cle.htm,CLE,KC,2002_Week1_CLE_vs_KC
Week1,Sun,2002-09-08,1:04PM,Indianapolis Colts,@,Jacksonville Jaguars,boxscore,28,25,307,2,343,2,https://www.pro-football-reference.com/boxscores/200209080jax.htm,JAX,IND,2002_Week1_JAX_vs_IND
Week1,Sun,2002-09-08,1:04PM,Miami Dolphins,,Detroit Lions,boxscore,49,21,389,0,257,2,https://www.pro-football-reference.com/boxscores/200209080mia.htm,MIA,DET,2002_Week1_MIA_vs_DET
Week1,Sun,2002-09-08,1:05PM,Washington Redskins,,Arizona Cardinals,boxscore,31,23,442,1,257,1,https://www.pro-football-reference.com/boxscores/200209080was.htm,WAS,ARI,2002_Week1_WAS_vs_ARI
Week1,Sun,2002-09-08,1:06PM,Tennessee Titans,,Philadelphia Eagles,boxscore,27,24,328,4,261,3,https://www.pro-football-reference.com/boxscores/200209080oti.htm,TEN,PHI,2002_Week1_TEN_vs_PHI
