Player,Pos
Daunte Culpepper,QB
Michael Bennett,RB
Nate Burleson,WR
Travis Taylor,WR
Marcus Robinson,WR
Jim Kleinsasser,TE
Bryant McKinnie,LT
Chris Liwienski,LG
Cory Withrow,C
Marcus Johnson,RG
Mike Rosenthal,RT
Kevin Williams,LDE
Pat Williams,UT
Spencer Johnson,NT
Darrion Scott,RDE
Keith Newman,SLB
Rod Davis,MLB
E.J. Henderson,WLB
Antoine Winfield,LCB
Fred Smoot,RCB
Corey Chavous,SS
Darren Sharper,FS
