#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,7:19,DET 20,5,3:24,30,Punt
2,1,0:11,DET 25,10,4:26,75,Touchdown
3,2,7:55,DET 23,10,4:09,77,Touchdown
4,2,2:21,DET 18,4,1:24,19,Punt
5,3,15:00,DET 25,5,1:55,26,Punt
6,3,8:07,DET 10,3,1:10,9,Punt
7,3,3:19,DET 13,8,4:17,32,Punt
8,4,13:25,DET 18,3,1:42,2,Punt
9,4,10:26,DET 25,8,4:36,45,Missed FG
10,4,4:41,DET 30,3,1:51,3,Punt
