Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
1,3:05,2,3,BUF 32,7,7,Josh Allen pass complete short left to Dawson Knox for 8 yards (tackle by Jerome Baker),1.010,1.600
1,2:31,1,10,BUF 40,7,7,Josh Allen pass complete short middle to Devin Singletary for 8 yards (tackle by Zach Sieler and Brandon Jones),1.600,2.130
1,1:54,2,2,BUF 48,7,7,Josh Allen pass complete short left to Jake Kumerow for 4 yards (tackle by Xavien Howard),2.130,2.390
1,1:10,1,10,MIA 48,7,7,Josh Allen pass complete short right to Jake Kumerow for 10 yards (tackle by Brandon Jones),2.390,3.050
1,1:02,1,10,MIA 38,7,7,Devin Singletary left tackle for 1 yard (tackle by John Jenkins and Andrew Van Ginkel),3.050,2.640
1,0:10,2,9,MIA 37,7,7,Josh Allen pass incomplete short middle intended for Gabriel Davis,2.640,1.950
1,0:07,3,9,MIA 37,7,7,Josh Allen pass complete short right to Devin Singletary for 7 yards (tackle by Nik Needham),1.950,1.500
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,2,MIA 30,7,7,Josh Allen scrambles up the middle for 3 yards (tackle by Jevon Holland),1.500,3.780
2,14:23,1,10,MIA 27,7,7,"Josh Allen sacked by Melvin Ingram for -9 yards. Josh Allen fumbles (forced by Melvin Ingram), recovered by Spencer Brown at MIA-36 (tackle by Melvin Ingram)",3.780,2.020
2,13:39,2,19,MIA 36,7,7,Josh Allen pass complete deep left to Isaiah McKenzie for 27 yards (tackle by Kader Kohou),2.020,5.140
2,12:58,1,9,MIA 9,7,7,Josh Allen pass incomplete short right,5.140,4.380
2,12:48,2,9,MIA 9,7,7,Josh Allen pass complete short left to Devin Singletary for 1 yard (tackle by Duke Riley),4.380,3.580
2,12:03,3,8,MIA 8,13,7,"Josh Allen pass complete short middle to Isaiah McKenzie for 8 yards, touchdown",3.580,7.000
2,11:59,,,MIA 15,14,7,Tyler Bass kicks extra point good,0.000,0.000
2,11:59,,,BUF 35,14,7,"Tyler Bass kicks off 65 yards, returned by Raheem Mostert for 17 yards (tackle by Baylon Spector)",0.000,-0.060
2,11:54,1,10,MIA 17,14,7,Raheem Mostert for 4 yards (tackle by Taron Johnson),-0.060,0.080
2,11:20,2,6,MIA 21,14,7,"Tua Tagovailoa pass complete short right to Tyreek Hill for 11 yards (tackle by Jaquan Johnson). Penalty on DaQuan Jones: Defensive Offside, 5 yards (declined)",0.080,1.070
2,10:52,1,10,MIA 32,14,7,Tua Tagovailoa pass complete short left to Durham Smythe for 13 yards (tackle by Kaiir Elam and Taron Johnson),1.070,1.930
2,10:10,1,10,MIA 45,14,7,Tua Tagovailoa pass complete short middle to Jaylen Waddle for 17 yards (tackle by Tremaine Edmunds),1.930,3.050
2,9:29,1,10,BUF 38,14,7,Tua Tagovailoa pass complete short right to Mike Gesicki for 6 yards (tackle by Jaquan Johnson),3.050,3.320
2,8:54,2,4,BUF 32,14,7,Raheem Mostert up the middle for 9 yards (tackle by Shaq Lawson and Jaquan Johnson),3.320,4.040
2,8:13,1,10,BUF 23,14,7,Jaylen Waddle right end for 9 yards (tackle by Kaiir Elam),4.040,4.950
2,7:31,2,1,BUF 14,14,7,Raheem Mostert right tackle for 3 yards (tackle by DaQuan Jones and Jaquan Johnson),4.950,4.840
2,6:51,1,10,BUF 11,14,13,"Tua Tagovailoa pass complete to River Cracraft for 11 yards, touchdown",4.840,7.000
2,6:45,,,BUF 15,14,14,Jason Sanders kicks extra point good,0.000,0.000
2,6:45,,,MIA 35,14,14,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
2,6:45,1,10,BUF 25,14,14,Josh Allen pass complete short right to Gabriel Davis for 8 yards (tackle by Brandon Jones),0.610,1.140
2,6:10,2,2,BUF 33,14,14,Josh Allen pass complete short left to Stefon Diggs for 10 yards (tackle by Jerome Baker),1.140,1.800
2,5:32,1,10,BUF 43,14,14,Josh Allen pass complete short middle to Devin Singletary for 6 yards (tackle by Jerome Baker),1.800,2.060
2,4:50,2,4,BUF 49,14,14,Isaiah McKenzie for 6 yards (tackle by Nik Needham),2.060,2.590
2,4:15,1,10,MIA 45,14,14,Josh Allen pass incomplete short right intended for James Cook,2.590,2.040
2,4:09,2,10,MIA 45,14,14,Josh Allen pass incomplete deep right intended for Stefon Diggs,2.040,1.360
2,4:03,,,,,,Timeout #2 by Buffalo Bills,,
2,4:03,3,10,MIA 45,14,14,Josh Allen pass incomplete short middle intended for Stefon Diggs (defended by Xavien Howard),1.360,0.270
2,3:55,4,10,MIA 45,14,14,"Sam Martin punts 31 yards, fair catch by Jevon Holland at MIA-14",0.270,0.280
2,3:47,1,10,MIA 14,14,14,Chase Edmonds left tackle for 6 yards (tackle by Tremaine Edmunds),-0.280,0.150
2,3:09,2,4,MIA 20,14,14,Chase Edmonds up the middle for 1 yard (tackle by Tim Settle and Taron Johnson),0.150,-0.560
2,2:29,3,3,MIA 21,14,14,"Tua Tagovailoa pass complete to Jaylen Waddle for 8 yards (tackle by Jaquan Johnson). Penalty on Matt Milano: Roughing the Passer, 15 yards (accepted)",-0.560,1.860
2,2:00,1,10,MIA 44,14,14,Teddy Bridgewater pass incomplete short middle intended for Jaylen Waddle (defended by Boogie Basham),1.860,1.320
2,1:57,2,10,MIA 44,14,14,Teddy Bridgewater sacked by Gregory Rousseau for -8 yards,1.320,-0.430
2,1:53,,,,,,Timeout #3 by Buffalo Bills,,
2,1:53,3,18,MIA 36,14,14,Teddy Bridgewater pass incomplete intended for Tyreek Hill,-0.430,-0.980
2,1:50,4,18,MIA 36,14,14,"Thomas Morstead punts 48 yards, returned by Jamison Crowder for 14 yards (tackle by Keion Crossen)",-0.980,-0.940
2,1:38,1,10,BUF 30,14,14,Josh Allen pass complete short right to Stefon Diggs for 6 yards (tackle by Eric Rowe),0.940,1.200
2,1:16,2,4,BUF 36,14,14,Josh Allen pass complete short left to Devin Singletary for 9 yards (tackle by Nik Needham),1.200,1.930
2,0:53,1,10,BUF 45,14,14,Josh Allen pass complete short middle to Dawson Knox for 6 yards (tackle by Kader Kohou),1.930,2.190
2,0:34,2,4,MIA 49,14,14,Josh Allen pass incomplete deep left intended for Jamison Crowder (defended by Brandon Jones),2.190,1.490
2,0:28,3,4,MIA 49,14,14,Josh Allen pass complete to Isaiah McKenzie for 8 yards (tackle by Duke Riley),1.490,2.850
2,0:14,1,10,MIA 41,14,14,Josh Allen spiked the ball,2.850,2.310
2,0:14,2,10,MIA 41,14,14,Josh Allen pass complete short middle to Isaiah McKenzie for 7 yards (tackle by Kader Kohou),2.310,2.540
2,0:02,3,3,MIA 34,14,14,Josh Allen pass complete short right to Stefon Diggs for 9 yards (tackle by Jevon Holland),2.540,2.720
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,14,14,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,MIA 25,14,14,Tua Tagovailoa pass complete deep middle to Tyreek Hill for 22 yards (tackle by Damar Hamlin),0.610,2.060
3,14:18,1,10,MIA 47,14,14,Raheem Mostert up the middle for -6 yards (tackle by Damar Hamlin and Tremaine Edmunds),2.060,0.710
3,13:38,2,16,MIA 41,14,14,Tua Tagovailoa pass incomplete short right intended for Jaylen Waddle,0.710,0.040
3,13:33,3,16,MIA 41,14,14,"Tua Tagovailoa pass complete short left to Durham Smythe for 5 yards (tackle by Kaiir Elam and Taron Johnson). Penalty on Liam Eichenberg: Offensive Holding, 10 yards (declined)",0.040,-0.320
3,13:14,4,11,MIA 46,14,14,Thomas Morstead punts 52 yards downed by Keion Crossen,-0.320,0.380
3,13:02,1,10,BUF 2,14,14,Josh Allen pass incomplete short middle,-0.380,-0.780
3,12:56,2,10,BUF 2,14,14,Devin Singletary left guard for 3 yards (tackle by Elandon Roberts and Zach Sieler),-0.780,-1.070
3,12:19,3,7,BUF 5,14,14,Josh Allen pass complete short right to Isaiah McKenzie for 7 yards (tackle by Duke Riley),-1.070,-0.350
3,11:36,1,10,BUF 12,14,14,Josh Allen pass incomplete short left intended for Devin Singletary,-0.350,-0.780
3,11:33,2,10,BUF 12,14,14,Josh Allen scrambles for 19 yards (tackle by Brandon Jones),-0.780,1.000
3,10:51,1,10,BUF 31,14,14,Josh Allen pass complete short right to James Cook for 8 yards (tackle by Nik Needham and Duke Riley),1.000,1.540
3,10:19,2,2,BUF 39,14,14,James Cook right tackle for 3 yards (tackle by Emmanuel Ogbah),1.540,1.730
3,9:49,1,10,BUF 42,14,14,Josh Allen pass incomplete deep middle intended for Jamison Crowder (defended by Jerome Baker),1.730,1.190
3,9:42,2,10,BUF 42,14,14,Josh Allen pass complete short right to Dawson Knox for 6 yards (tackle by Christian Wilkins),1.190,1.290
3,8:59,3,4,BUF 48,14,14,Josh Allen pass complete short right to Quintin Morris for 15 yards (tackle by Jevon Holland),1.290,3.120
3,8:15,1,10,MIA 37,14,14,Josh Allen pass complete short middle to Devin Singletary for 4 yards (tackle by Jerome Baker),3.120,3.110
3,7:35,2,6,MIA 33,14,14,Josh Allen scrambles right end for 5 yards (tackle by Kader Kohou and Brandon Jones),3.110,3.070
3,6:54,3,1,MIA 28,14,14,Josh Allen pass complete short middle to Gabriel Davis for 11 yards (tackle by Jevon Holland),3.070,4.440
3,6:11,1,10,MIA 17,14,14,Devin Singletary up the middle for -2 yards (tackle by Jaelan Phillips),4.440,3.600
3,5:33,2,12,MIA 19,14,14,Josh Allen pass complete short left to James Cook for 11 yards (tackle by Jevon Holland and Duke Riley),3.600,4.800
3,4:59,3,1,MIA 8,14,14,Josh Allen scrambles left end for 2 yards (tackle by Trey Flowers),4.800,5.830
3,4:23,1,6,MIA 6,14,14,"Penalty on Greg Van Roten: False Start, 5 yards (accepted) (no play)",5.830,4.770
3,4:02,1,11,MIA 11,14,14,Josh Allen pass incomplete short left,4.770,4.020
3,3:55,2,11,MIA 11,14,14,Josh Allen pass incomplete intended for Gabriel Davis (defended by Keion Crossen),4.020,3.120
3,3:50,3,11,MIA 11,14,14,Josh Allen pass incomplete short right,3.120,2.700
3,3:43,4,11,MIA 11,17,14,Tyler Bass 30 yard field goal good,2.700,3.000
3,3:40,,,BUF 35,17,14,"Tyler Bass kicks off 64 yards, returned by Raheem Mostert for 23 yards (tackle by Tyler Matakevich and Tyrel Dodson)",0.000,0.540
3,3:34,1,10,MIA 24,17,14,Tua Tagovailoa pass complete short left to Chase Edmonds for 6 yards (tackle by Taron Johnson),0.540,0.810
3,2:58,2,4,MIA 30,17,14,Chase Edmonds up the middle for 2 yards (tackle by Taron Johnson),0.810,0.370
3,2:12,3,2,MIA 32,17,14,"Tua Tagovailoa pass incomplete short right intended for Tyreek Hill (defended by Matt Milano). Penalty on Tyreek Hill: Illegal Shift, 5 yards (declined)",0.370,-1.240
3,2:12,4,2,MIA 32,17,14,"Thomas Morstead punts 60 yards, recovered by Jamison Crowder at BUF-8 and returned for 12 yards (tackle by Trent Sherfield and Andrew Van Ginkel)",-1.240,-0.280
3,2:00,1,10,BUF 20,17,14,Zack Moss right end for 43 yards (tackle by Jevon Holland),0.280,3.120
3,1:14,,,,,,Timeout #1 by Buffalo Bills,,
3,1:14,1,10,MIA 37,17,14,Josh Allen scrambles up the middle for 11 yards (tackle by Jerome Baker),3.120,3.840
3,0:35,1,10,MIA 26,17,14,Zack Moss up the middle for 1 yard (tackle by Jerome Baker),3.840,3.430
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,MIA 25,17,14,Josh Allen pass incomplete short middle intended for Isaiah McKenzie,3.430,2.740
4,14:56,3,9,MIA 25,17,14,Josh Allen pass complete short right to Dawson Knox for 5 yards (tackle by Eric Rowe),2.740,2.200
4,14:12,4,4,MIA 20,17,14,Tyler Bass 38 yard field goal no good blocked by Emmanuel Ogbah,2.200,-0.810
4,14:09,1,10,MIA 28,17,14,Tua Tagovailoa pass complete deep right to Jaylen Waddle for 32 yards (tackle by Ja'Marcus Ingram),0.810,2.920
4,13:15,1,10,BUF 40,17,14,"Tua Tagovailoa pass complete to Tyreek Hill for 8 yards. Penalty on Greg Little: Ineligible Downfield Pass, 5 yards (accepted) (no play)",2.920,2.590
4,13:03,1,15,BUF 45,17,14,Tua Tagovailoa sacked by and Damar Hamlin for -7 yards and Gregory Rousseau for -7 yards,2.590,0.750
4,12:11,2,22,MIA 48,17,14,Raheem Mostert up the middle for no gain (tackle by Matt Milano),0.750,0.100
4,11:37,3,22,MIA 48,17,14,Tua Tagovailoa pass complete deep middle to Jaylen Waddle for 45 yards (tackle by Damar Hamlin),0.100,5.600
4,10:49,,,,,,Timeout #1 by Miami Dolphins,,
4,10:49,1,7,BUF 7,17,14,Raheem Mostert right guard for 2 yards (tackle by Matt Milano and Ja'Marcus Ingram),5.600,5.150
4,10:12,,,,,,Timeout #2 by Miami Dolphins,,
4,10:12,2,5,BUF 5,17,14,"Tua Tagovailoa pass incomplete short middle intended for Chase Edmonds. Penalty on Jaquan Johnson: Unnecessary Roughness / Defense, 2 yards (accepted) (no play)",5.150,6.510
4,10:08,1,3,BUF 3,17,20,"Chase Edmonds up the middle for 3 yards, touchdown",6.510,7.000
4,10:05,,,BUF 15,17,21,Jason Sanders kicks extra point good,0.000,0.000
4,10:05,,,MIA 35,17,21,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
4,10:05,1,10,BUF 25,17,21,Devin Singletary right end for 6 yards (tackle by Christian Wilkins),0.610,0.870
4,9:28,2,4,BUF 31,17,21,Josh Allen pass complete short left to Stefon Diggs for 6 yards (tackle by Xavien Howard),0.870,1.400
4,8:54,1,10,BUF 37,17,21,Josh Allen sacked by and Jevon Holland for -1 yards and Jerome Baker for -1 yards,1.400,0.720
4,8:41,2,11,BUF 36,17,21,"Penalty on Josh Allen: Unnecessary Roughness / Offense, 15 yards (accepted) (no play)",0.720,-1.300
4,8:41,2,26,BUF 21,17,21,Josh Allen pass complete short middle to Stefon Diggs for 16 yards (tackle by Jevon Holland),-1.300,0.170
4,7:47,3,10,BUF 37,17,21,Josh Allen pass complete short right to Devin Singletary for 22 yards (tackle by Jevon Holland),0.170,2.850
4,7:15,1,10,MIA 41,17,21,Devin Singletary up the middle for -2 yards (tackle by Jerome Baker and Christian Wilkins),2.850,2.040
4,6:36,2,12,MIA 43,17,21,Josh Allen pass complete short right to James Cook for 9 yards (tackle by Brandon Jones and Jerome Baker),2.040,2.540
4,5:52,3,3,MIA 34,17,21,Josh Allen pass complete short left to Zack Moss for 6 yards (tackle by Xavien Howard and Jerome Baker),2.540,3.710
4,5:05,1,10,MIA 28,17,21,"Penalty on Melvin Ingram: Defensive Offside, 5 yards (accepted) (no play)",3.710,4.440
4,4:46,1,5,MIA 23,17,21,Josh Allen pass incomplete short right intended for Reggie Gilliam (defended by Jevon Holland),4.440,3.840
4,4:41,2,5,MIA 23,17,21,Josh Allen pass incomplete intended for Devin Singletary (defended by Jaelan Phillips),3.840,3.140
4,4:37,3,5,MIA 23,17,21,Josh Allen scrambles up the middle for 8 yards (tackle by Xavien Howard),3.140,4.580
4,3:57,1,10,MIA 15,17,21,Josh Allen pass complete short middle to James Cook for 9 yards (tackle by Elandon Roberts),4.580,5.600
4,3:15,2,1,MIA 6,17,21,Devin Singletary up the middle for 4 yards (tackle by Christian Wilkins),5.600,6.740
4,2:36,1,2,MIA 2,17,21,Devin Singletary up the middle for 1 yard (tackle by Elandon Roberts and John Jenkins),6.740,5.910
4,2:00,2,1,MIA 1,17,21,Josh Allen for -1 yards (tackle by Elandon Roberts and Jerome Baker),5.910,4.950
4,1:55,,,,,,Timeout #3 by Miami Dolphins,,
4,1:55,3,2,MIA 2,17,21,Josh Allen pass incomplete short middle intended for Stefon Diggs (defended by Xavien Howard),4.950,3.250
4,1:49,4,2,MIA 2,17,21,Josh Allen pass incomplete short right intended for Isaiah McKenzie,3.250,0.380
4,1:46,1,10,MIA 2,17,21,Raheem Mostert left tackle for -1 yards (tackle by Gregory Rousseau),-0.380,-0.850
4,1:43,,,,,,Timeout #2 by Buffalo Bills,,
4,1:43,2,11,MIA 1,17,21,Tua Tagovailoa up the middle for no gain (tackle by DaQuan Jones and Tremaine Edmunds),-0.850,-1.540
4,1:40,,,,,,Timeout #3 by Buffalo Bills,,
4,1:40,3,11,MIA 1,17,21,Tua Tagovailoa pass incomplete short right intended for Raheem Mostert,-1.540,-2.490
4,1:37,4,11,MIA 1,19,21,Thomas Morstead punts,-2.490,-2.000
4,1:33,,,MIA 20,19,21,"Thomas Morstead kicks off 74 yards, returned by Jamison Crowder for 17 yards (tackle by Andrew Van Ginkel)",0.000,0.480
4,1:25,1,10,BUF 23,19,21,Josh Allen pass incomplete deep right intended for Stefon Diggs (defended by Jevon Holland),0.480,-0.070
4,1:20,2,10,BUF 23,19,21,Josh Allen pass complete deep middle to Gabriel Davis for 18 yards (tackle by Brandon Jones),-0.070,1.660
4,0:56,1,10,BUF 41,19,21,Josh Allen pass incomplete deep left intended for Gabriel Davis (defended by Nik Needham),1.660,1.120
4,0:51,2,10,BUF 41,19,21,Josh Allen pass complete to Jamison Crowder for 9 yards (tackle by Eric Rowe),1.120,1.620
4,0:31,3,1,BUF 50,19,21,Josh Allen pass complete to Quintin Morris for 7 yards (tackle by Eric Rowe),1.620,2.720
4,0:27,1,10,MIA 43,19,21,Josh Allen pass incomplete deep right,2.720,2.180
4,0:18,2,10,MIA 43,19,21,"Josh Allen pass incomplete intended for Gabriel Davis. Penalty on David Quessenberry: Offensive Holding, 10 yards (accepted) (no play)",2.180,2.060
4,0:18,1,10,BUF 47,19,21,Josh Allen pass complete to Isaiah McKenzie for 12 yards (tackle by Melvin Ingram),2.060,2.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
