#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,STL 20,3,1:36,0,Punt
2,1,11:59,STL 18,3,1:36,-1,Punt
3,1,6:21,STL 14,1,0:11,0,Interception
4,1,4:01,STL 22,5,3:00,1,Punt
5,2,12:06,TEN 49,8,4:11,21,Field Goal
6,2,4:18,STL 39,5,2:10,61,Touchdown
7,2,0:39,STL 12,1,0:39,-1,End of Half
8,3,12:57,STL 11,6,3:27,89,Touchdown
9,3,7:07,STL 23,2,0:15,8,Fumble
10,3,3:22,STL 11,2,0:45,12,Fumble
11,3,2:37,STL 26,6,2:43,74,Touchdown
12,4,12:51,STL 40,4,2:25,30,Fumble
13,4,6:02,STL 20,7,3:43,34,Punt
14,4,0:29,STL 28,1,0:29,-1,End of Game
