Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Nate Chandler,T,57,100%,0,0%,4,19%
Jordan Gross,T,57,100%,0,0%,4,19%
Travelle Wharton,G,57,100%,0,0%,4,19%
Ryan Kalil,C,57,100%,0,0%,0,0%
Cam Newton,QB,57,100%,0,0%,0,0%
Greg Olsen,TE,57,100%,0,0%,0,0%
Byron Bell,T,54,95%,0,0%,4,19%
Brandon LaFell,WR,52,91%,0,0%,0,0%
Steve Smith Sr.,WR,49,86%,0,0%,0,0%
Mike Tolbert,FB,31,54%,0,0%,5,24%
Ted Ginn Jr.,WR,26,46%,0,0%,6,29%
Richie Brockel,TE,24,42%,0,0%,16,76%
DeAngelo Williams,RB,22,39%,0,0%,0,0%
Jonathan Stewart,RB,13,23%,0,0%,0,0%
Brandon Williams,TE,5,9%,0,0%,14,67%
Domenik Hixon,WR,5,9%,0,0%,2,10%
Geoff Hangartner,G,4,7%,0,0%,4,19%
Mike Mitchell,SS,0,0%,72,100%,5,24%
Luke Kuechly,LB,0,0%,72,100%,5,24%
Thomas Davis,LB,0,0%,72,100%,1,5%
Melvin White,DB,0,0%,69,96%,5,24%
Captain Munnerlyn,CB,0,0%,68,94%,5,24%
Greg Hardy,DE,0,0%,66,92%,4,19%
Drayton Florence,CB,0,0%,51,71%,0,0%
Robert Lester,DB,0,0%,44,61%,5,24%
Charles Johnson,DE,0,0%,42,58%,1,5%
Dwan Edwards,DT,0,0%,40,56%,4,19%
Star Lotulelei,DT,0,0%,34,47%,5,24%
Kawann Short,DT,0,0%,29,40%,5,24%
A.J. Klein,LB,0,0%,28,39%,8,38%
Quintin Mikell,FS,0,0%,28,39%,5,24%
Colin Cole,DT,0,0%,27,38%,0,0%
Mario Addison,DE,0,0%,25,35%,11,52%
Wes Horton,DE,0,0%,25,35%,4,19%
Jason Williams,LB,0,0%,0,0%,16,76%
Jordan Senn,LB,0,0%,0,0%,16,76%
Josh Thomas,CB,0,0%,0,0%,12,57%
Colin Jones,FS,0,0%,0,0%,12,57%
Graham Gano,K,0,0%,0,0%,9,43%
Dan Connor,LB,0,0%,0,0%,7,33%
Brad Nortman,P,0,0%,0,0%,6,29%
J.J. Jansen,LS,0,0%,0,0%,6,29%
Brian Folkerts,C,0,0%,0,0%,5,24%
Josh Norman,CB,0,0%,0,0%,5,24%
