Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
1,8:40,3,15,TAM 20,7,0,Tom Brady pass complete short right to Ronald Jones for 4 yards (tackle by Marshon Lattimore),-1.290,-1.770
1,7:55,4,11,TAM 24,7,0,"Bradley Pinion punts 49 yards, returned by Deonte Harris for 7 yards (tackle by Zach Triner)",-1.770,-1.200
1,7:44,,,,,,Timeout #1 by New Orleans Saints,,
1,7:44,1,10,NOR 34,7,0,Drew Brees pass complete short left to Deonte Harris for 40 yards (tackle by Lavonte David),1.200,3.840
1,6:59,1,10,TAM 26,7,0,Latavius Murray right guard for 2 yards (tackle by Steve McLendon and William Gholston),3.840,3.570
1,6:16,2,8,TAM 24,7,0,Drew Brees pass complete short middle to Michael Thomas for 5 yards (tackle by Devin White),3.570,3.570
1,5:35,3,3,TAM 19,7,0,Drew Brees pass complete short middle to Latavius Murray for 2 yards (tackle by Lavonte David and Devin White),3.570,2.460
1,4:59,4,1,TAM 17,7,0,Michael Burton left guard for 1 yard (tackle by Rakeem Nunez-Roches),2.460,4.510
1,4:25,1,10,TAM 16,7,0,Taysom Hill right end for 3 yards (tackle by Devin White and Jordan Whitehead),4.510,4.390
1,3:46,2,7,TAM 13,7,0,"Drew Brees pass complete short middle to Jared Cook for 11 yards (tackle by Jordan Whitehead and Devin White). Jared Cook fumbles (forced by Jordan Whitehead), recovered by Lavonte David at TB-2",4.390,0.380
1,3:36,1,10,TAM 2,7,0,Ronald Jones right guard for 2 yards (tackle by Malcolm Jenkins),-0.380,-0.630
1,3:01,2,8,TAM 4,7,0,Tom Brady pass incomplete deep middle intended for Antonio Brown (defended by Janoris Jenkins),-0.630,-1.190
1,2:52,3,8,TAM 4,7,0,Tom Brady pass incomplete short right intended for Rob Gronkowski,-1.190,-2.490
1,2:47,4,8,TAM 4,7,0,"Bradley Pinion punts 39 yards, returned by Deonte Harris for 8 yards (tackle by Jaydon Mickens)",-2.490,-3.250
1,2:38,1,10,TAM 35,7,0,Alvin Kamara right tackle for 17 yards (tackle by Carlton Davis and Antoine Winfield),3.250,4.370
1,2:02,1,10,TAM 18,7,0,Drew Brees pass complete short left to Michael Thomas for 8 yards (tackle by Sean Murphy-Bunting and Carlton Davis),4.370,5.230
1,1:24,2,2,TAM 10,7,0,Alvin Kamara right end for 2 yards (tackle by Jason Pierre-Paul),5.230,5.370
1,0:40,1,8,TAM 8,7,0,Alvin Kamara right end for 1 yard (tackle by Jason Pierre-Paul),5.370,4.760
1,0:04,2,7,TAM 7,13,0,"Drew Brees pass complete short middle to Adam Trautman for 7 yards, touchdown",4.760,7.000
1,0:00,,,TAM 15,14,0,Wil Lutz kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,,,NOR 35,14,0,"Wil Lutz kicks off 68 yards, returned by Jaydon Mickens for 21 yards (tackle by J.T. Gray)",0.000,0.040
2,14:55,1,10,TAM 18,14,0,Tom Brady pass incomplete short right intended for Scott Miller (defended by Janoris Jenkins),0.040,-0.490
2,14:50,2,10,TAM 18,14,0,Tom Brady pass complete short middle to Chris Godwin for 7 yards (tackle by Malcolm Roach and Chauncey Gardner-Johnson),-0.490,-0.270
2,14:28,,,,,,Timeout #2 by New Orleans Saints,,
2,14:28,3,3,TAM 25,14,0,Tom Brady pass incomplete deep left intended for Scott Miller,-0.270,-1.700
2,14:21,4,3,TAM 25,14,0,"Bradley Pinion punts 40 yards, returned by Deonte Harris for 15 yards (tackle by Kevin Minter and Anthony Nelson)",-1.700,-2.260
2,14:07,1,10,NOR 50,14,0,Drew Brees pass complete short left to Alvin Kamara for -6 yards (tackle by Jordan Whitehead),2.260,0.900
2,13:21,2,16,NOR 44,14,0,Drew Brees pass complete deep left to Taysom Hill for 21 yards (tackle by Antoine Winfield),0.900,3.250
2,12:36,1,10,TAM 35,14,0,Taysom Hill left end for 23 yards (tackle by Lavonte David and Antoine Winfield),3.250,4.780
2,11:54,1,10,TAM 12,14,0,Drew Brees pass incomplete short right,4.780,4.100
2,11:50,2,10,TAM 12,20,0,"Drew Brees pass complete short left to Emmanuel Sanders for 12 yards, touchdown",4.100,7.000
2,11:44,,,TAM 15,21,0,Wil Lutz kicks extra point good,0.000,0.000
2,11:44,,,NOR 35,21,0,"Wil Lutz kicks off 67 yards, returned by Jaydon Mickens for 25 yards (tackle by Kaden Elliss)",0.000,0.480
2,11:38,1,10,TAM 23,21,0,Tom Brady pass complete short left to Tyler Johnson for 11 yards (tackle by Janoris Jenkins),0.480,1.200
2,11:05,1,10,TAM 34,21,0,Tom Brady pass short left (defended by Marcus Davenport) intended for Ronald Jones is intercepted by David Onyemata at TB-30 and returned for 3 yards,1.200,-3.780
2,10:57,1,10,TAM 27,21,0,Drew Brees pass incomplete short right intended for Michael Thomas,3.780,3.230
2,10:53,2,10,TAM 27,21,0,Alvin Kamara left guard for 5 yards (tackle by Jason Pierre-Paul),3.230,3.200
2,10:10,3,5,TAM 22,21,0,Drew Brees pass complete short right to Emmanuel Sanders for 9 yards (tackle by Devin White),3.200,4.710
2,9:25,1,10,TAM 13,21,0,Taysom Hill right guard for 12 yards (tackle by Jason Pierre-Paul and Carlton Davis),4.710,6.970
2,8:49,1,1,TAM 1,27,0,"Alvin Kamara left guard for 1 yard, touchdown",6.970,7.000
2,8:45,,,TAM 15,28,0,Wil Lutz kicks extra point good,0.000,0.000
2,8:45,,,NOR 35,28,0,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,8:45,1,10,TAM 25,28,0,Tom Brady pass complete deep left to Chris Godwin for 20 yards (tackle by Marcus Williams),0.610,1.930
2,8:08,1,10,TAM 45,28,0,Tom Brady pass complete short left to Leonard Fournette for 7 yards (tackle by Demario Davis),1.930,2.330
2,7:33,2,3,NOR 48,28,0,Leonard Fournette up the middle for no gain (tackle by Trey Hendrickson and Malcolm Roach),2.330,1.620
2,6:53,3,3,NOR 48,28,0,Tom Brady pass complete short left to Antonio Brown for 6 yards,1.620,2.790
2,6:23,1,10,NOR 42,28,0,Tom Brady pass complete short left to Leonard Fournette for 2 yards (tackle by Malcolm Jenkins),2.790,2.510
2,5:43,2,8,NOR 40,28,0,Tom Brady pass complete short right to Rob Gronkowski for 2 yards (tackle by Malcolm Jenkins),2.510,2.080
2,5:08,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
2,5:08,3,6,NOR 38,28,0,Tom Brady pass incomplete short right intended for Chris Godwin,2.080,0.720
2,5:04,4,6,NOR 38,28,0,Tom Brady pass incomplete deep middle intended for Rob Gronkowski,0.720,-1.470
2,4:57,1,10,NOR 38,28,0,Alvin Kamara left tackle for 11 yards (tackle by Jamel Dean),1.470,2.190
2,4:14,1,10,NOR 49,28,0,Drew Brees pass complete deep middle to Michael Thomas for 20 yards (tackle by Carlton Davis and Devin White),2.190,3.510
2,3:38,1,10,TAM 31,28,0,Latavius Murray up the middle for -2 yards (tackle by Ndamukong Suh),3.510,2.700
2,2:57,2,12,TAM 33,28,0,Drew Brees pass complete short right to Emmanuel Sanders for 12 yards (tackle by Jordan Whitehead),2.700,4.170
2,2:23,1,10,TAM 21,28,0,Drew Brees pass incomplete short right intended for Emmanuel Sanders,4.170,3.630
2,2:18,2,10,TAM 21,28,0,Drew Brees pass complete short middle to Adam Trautman for 3 yards (tackle by Devin White),3.630,3.310
2,2:00,3,7,TAM 18,28,0,Drew Brees pass incomplete short left intended for Jared Cook (defended by Mike Edwards),3.310,2.250
2,1:54,4,7,TAM 18,31,0,Wil Lutz 36 yard field goal good,2.250,3.000
2,1:49,,,NOR 35,31,0,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,1:49,1,10,TAM 25,31,0,Tom Brady pass complete short right to Antonio Brown for 10 yards (tackle by Marshon Lattimore),0.610,1.270
2,1:26,1,10,TAM 35,31,0,Tom Brady pass complete short middle to Mike Evans for 22 yards (tackle by Demario Davis),1.270,2.720
2,1:04,1,10,NOR 43,31,0,Tom Brady pass deep right intended for Antonio Brown is intercepted by Marcus Williams at NO-15 and returned for no gain,2.720,0.220
2,0:57,1,10,NOR 15,31,0,Drew Brees kneels for -1 yards,-0.220,-0.820
2,0:31,2,11,NOR 14,31,0,Drew Brees kneels for -1 yards,-0.820,-1.640
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,31,0,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NOR 25,31,0,Alvin Kamara up the middle for 4 yards (tackle by Antoine Winfield and Sean Murphy-Bunting),0.610,0.600
3,14:25,2,6,NOR 29,31,0,Drew Brees pass complete short right to Emmanuel Sanders for 5 yards (tackle by Carlton Davis),0.600,0.560
3,13:50,3,1,NOR 34,31,0,Latavius Murray right tackle for 10 yards (tackle by Antoine Winfield),0.560,1.860
3,13:12,1,10,NOR 44,31,0,Drew Brees pass complete short left to Marquez Callaway for 5 yards (tackle by Devin White),1.860,1.990
3,12:36,2,5,NOR 49,31,0,Alvin Kamara right tackle for -1 yards (tackle by William Gholston),1.990,1.160
3,11:58,3,6,NOR 48,31,0,"Drew Brees sacked by Shaquil Barrett for no gain. Drew Brees fumbles (forced by Shaquil Barrett), recovered by Mike Edwards at TB-48 and returned for 31 yards (tackle by Jared Cook)",1.160,-4.170
3,11:48,1,10,NOR 21,31,0,Tom Brady pass complete short left to Ronald Jones for no gain (tackle by Chauncey Gardner-Johnson),4.170,3.630
3,11:08,2,10,NOR 21,31,0,Tom Brady pass complete short right to Mike Evans for 12 yards (tackle by Demario Davis),3.630,5.140
3,10:30,1,9,NOR 9,31,0,"Tom Brady pass incomplete short right intended for Rob Gronkowski. Penalty on Janoris Jenkins: Defensive Pass Interference, 8 yards (no play)",5.140,6.970
3,10:25,1,1,NOR 1,31,0,Tom Brady pass incomplete short right intended for Mike Evans,6.970,5.910
3,10:21,2,1,NOR 1,31,0,Ronald Jones up the middle for no gain (tackle by Demario Davis),5.910,5.170
3,9:39,3,1,NOR 1,31,0,Tom Brady pass incomplete short middle intended for Rob Gronkowski (defended by Demario Davis),5.170,3.550
3,9:36,4,1,NOR 1,31,0,Tom Brady pass incomplete short left intended for Mike Evans (defended by Marshon Lattimore),3.550,0.380
3,9:32,1,10,NOR 1,31,0,Drew Brees pass incomplete short right intended for Tre'Quan Smith,-0.380,-0.780
3,9:28,2,10,NOR 1,31,0,Latavius Murray up the middle for 5 yards (tackle by Jason Pierre-Paul),-0.780,-0.840
3,8:47,3,5,NOR 6,31,0,Drew Brees pass complete short right to Michael Thomas for 10 yards (tackle by Sean Murphy-Bunting),-0.840,-0.140
3,8:03,1,10,NOR 16,31,0,Latavius Murray left tackle for 17 yards (tackle by Jordan Whitehead and Jamel Dean),-0.140,1.140
3,7:21,1,10,NOR 33,31,0,Latavius Murray right tackle for -2 yards (tackle by William Gholston),1.140,0.320
3,6:39,2,12,NOR 31,31,0,Drew Brees pass complete short right to Alvin Kamara for -5 yards (tackle by Lavonte David),0.320,-1.020
3,5:55,3,17,NOR 26,31,0,Drew Brees pass complete short left to Alvin Kamara for 5 yards (tackle by Sean Murphy-Bunting),-1.020,-1.310
3,4:58,4,12,NOR 31,31,0,"Thomas Morstead punts 51 yards, returned by Jaydon Mickens for 1 yard (tackle by Adam Trautman)",-1.310,-0.150
3,4:46,1,10,TAM 19,31,0,Tom Brady pass complete short left to Leonard Fournette for 4 yards (tackle by Demario Davis),0.150,0.210
3,4:17,2,6,TAM 23,31,0,Tom Brady pass complete short left to Antonio Brown for 15 yards (tackle by Marshon Lattimore),0.210,1.470
3,3:53,1,10,TAM 38,31,0,Tom Brady pass complete short left to Leonard Fournette for 2 yards (tackle by D.J. Swearinger),1.470,1.190
3,3:32,2,8,TAM 40,31,0,Tom Brady pass complete short left to Scott Miller for 10 yards (tackle by P.J. Williams),1.190,2.260
3,3:08,1,10,TAM 50,31,0,"Tom Brady sacked by Trey Hendrickson for no gain. Tom Brady fumbles (forced by Trey Hendrickson), recovered by Tom Brady at TB-42. Penalty on Chauncey Gardner-Johnson: Defensive Holding, 5 yards (no play)",2.260,2.590
3,2:48,1,10,NOR 45,31,0,Tom Brady sacked by Trey Hendrickson for -8 yards,2.590,0.960
3,2:18,2,18,TAM 47,31,0,Tom Brady sacked by Trey Hendrickson for -5 yards,0.960,-0.360
3,1:38,3,23,TAM 42,31,0,Tom Brady pass complete deep right to Mike Evans for 16 yards (tackle by Janoris Jenkins),-0.360,0.460
3,1:04,,,,,,Timeout #1 by New Orleans Saints,,
3,1:04,4,7,NOR 42,31,0,Tom Brady pass intended for Rob Gronkowski is intercepted by Malcolm Jenkins at NO-29 and returned for 1 yard,0.460,-0.940
3,0:57,1,10,NOR 30,31,0,Taysom Hill left end for 1 yard (tackle by Shaquil Barrett),0.940,0.530
3,0:21,2,9,NOR 31,31,0,Taysom Hill up the middle for 5 yards (tackle by William Gholston),0.530,0.500
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,NOR 36,31,0,"Erik McCoy for no gain. Erik McCoy fumbles, recovered by Taysom Hill at NO-31 Taysom Hill pass complete short left to Adam Trautman for 29 yards (tackle by Carlton Davis)",0.500,3.250
4,14:13,1,10,TAM 35,31,0,Latavius Murray up the middle for -1 yards (tackle by Jordan Whitehead and Ndamukong Suh),3.250,2.570
4,13:34,2,11,TAM 36,31,0,Drew Brees pass complete short left to Alvin Kamara for 9 yards (tackle by Lavonte David),2.570,3.070
4,12:46,3,2,TAM 27,31,0,"Penalty on Steve McLendon: Neutral Zone Infraction, 5 yards (no play)",3.070,4.110
4,12:20,1,10,TAM 22,31,0,Drew Brees pass complete short right to Latavius Murray for 1 yard (tackle by Jason Pierre-Paul),4.110,3.700
4,11:39,2,9,TAM 21,31,0,"Penalty on Rakeem Nunez-Roches: Neutral Zone Infraction, 5 yards (no play)",3.700,4.460
4,11:17,2,4,TAM 16,31,0,Latavius Murray left guard for 3 yards (tackle by Rakeem Nunez-Roches),4.460,4.390
4,10:37,3,1,TAM 13,31,0,Taysom Hill right tackle for 3 yards (tackle by Lavonte David and Antoine Winfield),4.390,4.910
4,9:53,1,10,TAM 10,31,0,Taysom Hill left tackle for 7 yards (tackle by Devin White),4.910,5.530
4,9:10,,,,,,Timeout #2 by New Orleans Saints,,
4,9:10,2,3,TAM 3,37,0,"Drew Brees pass complete short middle to Josh Hill for 3 yards, touchdown",5.530,7.000
4,9:07,,,TAM 15,38,0,Wil Lutz kicks extra point good,0.000,0.000
4,9:07,,,NOR 35,38,0,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,9:07,1,10,TAM 25,38,0,Tom Brady pass complete short left to Mike Evans for 14 yards (tackle by P.J. Williams),0.610,1.530
4,8:39,1,10,TAM 39,38,0,Tom Brady pass complete short left to Leonard Fournette for 6 yards (tackle by Alex Anzalone and P.J. Williams),1.530,1.800
4,8:08,2,4,TAM 45,38,0,"Tom Brady pass incomplete short left intended for Cameron Brate. Penalty on Marcus Davenport: Roughing the Passer, 15 yards (no play)",1.800,2.920
4,8:03,1,10,NOR 40,38,0,Tom Brady pass complete short left to Leonard Fournette for 20 yards (tackle by P.J. Williams),2.920,4.240
4,7:31,1,10,NOR 20,38,0,"Tom Brady pass incomplete short right. Penalty on Tom Brady: Intentional Grounding, 14 yards",4.240,1.800
4,7:23,2,24,NOR 34,38,0,Tom Brady sacked by Malcom Brown for -10 yards,1.800,-0.160
4,6:43,3,34,NOR 44,38,0,Tom Brady pass complete short middle to Chris Godwin for 14 yards (tackle by Alex Anzalone and P.J. Williams),-0.160,1.410
4,5:57,4,20,NOR 30,38,3,Ryan Succop 48 yard field goal good,1.410,3.000
4,5:52,,,TAM 35,38,3,"Bradley Pinion kicks off 25 yards, out of bounds",0.000,1.600
4,5:52,1,10,NOR 40,38,3,Dwayne Washington right guard for -1 yards (tackle by William Gholston),1.600,0.920
4,5:10,2,11,NOR 39,38,3,Dwayne Washington left end for 4 yards (tackle by Cam Gill),0.920,0.760
4,4:29,3,7,NOR 43,38,3,Jameis Winston pass complete short left to Michael Burton for 12 yards (tackle by Lavonte David),0.760,2.590
4,4:22,1,10,TAM 45,38,3,Dwayne Washington up the middle for 1 yard (tackle by Anthony Nelson and Steve McLendon),2.590,2.180
4,3:41,2,9,TAM 44,38,3,"Penalty on William Gholston: Neutral Zone Infraction, 5 yards (no play)",2.180,2.850
4,3:41,2,4,TAM 39,38,3,Dwayne Washington up the middle for no gain (tackle by Steve McLendon and Devin White),2.850,2.150
4,2:56,3,4,TAM 39,38,3,Latavius Murray up the middle for 6 yards (tackle by Antoine Winfield),2.150,3.380
4,2:18,1,10,TAM 33,38,3,Dwayne Washington left end for 5 yards (tackle by Anthony Nelson),3.380,3.510
4,2:00,2,5,TAM 28,38,3,Jameis Winston kneels for -1 yards,3.510,2.680
4,1:18,3,6,TAM 29,38,3,Jameis Winston kneels for -1 yards,2.680,1.410
4,0:36,4,7,TAM 30,38,3,Jameis Winston kneels for -1 yards,1.410,-1.000
4,0:34,1,10,TAM 31,38,3,Blaine Gabbert kneels for -1 yards,1.000,0.320
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
