Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Malcolm Jenkins,NOR,1,7,4,57.1%,16,4.0,2.3,0,22.6,4.3,2,14,7,1,0,0.0,1,5,1,16.7%
C.J. Gardner-Johnson,NOR,0,7,4,57.1%,49,12.3,7.0,0,78.9,12.0,31,18,0,0,0,0.0,0,2,0,0.0%
Marshon Lattimore,NOR,0,6,3,50.0%,30,10.0,5.0,0,64.6,4.3,24,6,0,0,0,0.0,0,3,0,0.0%
P.J. Williams,NOR,0,3,3,100.0%,38,12.7,12.7,0,118.7,13.0,39,-1,0,0,0,0.0,0,5,0,0.0%
Jackrabbit Jenkins,NOR,0,6,3,50.0%,33,11.0,5.5,0,66.7,21.0,32,1,0,0,0,0.0,0,2,0,0.0%
Demario Davis,NOR,0,6,3,50.0%,20,6.7,3.3,0,57.6,6.5,8,12,5,0,0,0.0,0,5,0,0.0%
Malcolm Roach,NOR,0,1,1,100.0%,7,7.0,7.0,0,95.8,4.0,4,3,0,0,1,0.0,1,2,0,0.0%
Alex Anzalone,NOR,0,1,1,100.0%,6,6.0,6.0,0,91.7,-2.0,-2,8,1,0,0,0.0,0,2,0,0.0%
Marcus Williams,NOR,1,2,1,50.0%,20,20.0,10.0,0,45.8,23.5,19,1,0,0,0,0.0,0,1,0,0.0%
D.J. Swearinger,NOR,0,1,1,100.0%,2,2.0,2.0,0,79.2,0.0,0,2,0,0,0,0.0,0,1,0,0.0%
David Onyemata,NOR,1,0,0,,,,,,,,,,0,2,4,0.0,6,0,0,
Trey Hendrickson,NOR,0,0,0,,,,,,,,,,2,1,0,2.0,3,3,0,0.0%
Marcus Davenport,NOR,0,0,0,,,,,,,,,,1,2,0,0.0,2,0,0,
Cameron Jordan,NOR,0,0,0,,,,,,,,,,3,0,1,0.0,1,0,0,
Malcom Brown,NOR,0,0,0,,,,,,,,,,1,0,0,1.0,1,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Devin White,TAM,0,11,10,90.9%,68,6.8,6.2,1,122.7,3.4,37,31,3,0,0,0.0,0,14,2,12.5%
Carlton Davis,TAM,0,6,5,83.3%,83,16.6,13.8,0,118.7,9.8,46,37,0,0,0,0.0,0,7,2,22.2%
Jordan Whitehead,TAM,0,3,3,100.0%,34,11.3,11.3,0,113.9,10.7,32,2,5,1,0,0.0,1,8,0,0.0%
Antoine Winfield Jr.,TAM,0,3,3,100.0%,48,16.0,16.0,1,158.3,14.0,42,6,2,0,0,0.0,0,7,2,22.2%
Lavonte David,TAM,0,5,3,60.0%,7,2.3,1.4,1,104.2,1.8,1,6,5,0,0,0.0,0,7,0,0.0%
Jamel Dean,TAM,0,3,2,66.7%,17,8.5,5.7,1,120.8,7.7,16,1,1,1,0,0.0,1,2,0,0.0%
Sean Murphy-Bunting,TAM,0,3,2,66.7%,27,13.5,9.0,1,134.7,7.3,22,5,1,0,0,0.0,0,4,3,42.9%
Shaquil Barrett,TAM,0,1,1,100.0%,6,6.0,6.0,0,91.7,-4.0,-4,10,11,0,1,1.0,2,4,0,0.0%
Jason Pierre-Paul,TAM,0,2,1,50.0%,1,1.0,0.5,0,56.2,-2.5,-5,6,6,0,0,0.0,0,7,0,0.0%
Rakeem Nunez-Roches,TAM,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
William Gholston,TAM,0,0,0,,,,,,,,,,2,0,1,0.0,1,5,0,0.0%
Cam Gill,TAM,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Mike Edwards,TAM,0,1,0,0.0%,,,0.0,,39.6,8.0,,,0,0,0,0.0,0,0,0,
