Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
1,6:49,1,10,DAL 43,0,0,Vinny Testaverde pass incomplete intended for Richie Anderson,1.800,1.250
1,6:45,2,10,DAL 43,0,0,Richie Anderson left end for 13 yards (tackle by Antonio Pierce),1.250,2.650
1,6:07,1,10,WAS 44,0,0,"Eddie George left end for 11 yards (tackle by Matt Bowen). Penalty on Larry Allen: Offensive Holding, 10 yards (no play)",2.650,1.990
1,5:34,1,20,DAL 46,0,0,Vinny Testaverde pass complete to Darian Barnes for 14 yards (tackle by Matt Bowen),1.990,2.650
1,4:54,2,6,WAS 40,0,0,Eddie George left end for -1 yards (tackle by Cornelius Griffin),2.650,1.820
1,4:16,3,7,WAS 41,0,0,"Vinny Testaverde pass incomplete intended for Terry Glenn. Penalty on Walt Harris: Defensive Pass Interference, 40 yards (no play)",1.820,6.970
1,4:09,1,1,WAS 1,6,0,"Eddie George left end for 1 yard, touchdown",6.970,7.000
1,,,,WAS 2,7,0,"Billy Cundiff kicks extra point good. Penalty on Al Johnson: False Start, 5 yards (no play)",0.000,0.000
1,,,,WAS 2,7,0,Billy Cundiff kicks extra point good,0.000,0.000
1,,,,DAL 30,7,0,"Billy Cundiff kicks off 69 yards, returned by Chad Morton for 28 yards (tackle by Scott Shanle)",0.000,0.870
1,3:55,1,10,WAS 29,7,0,Mark Brunell pass incomplete intended for Laveranues Coles,0.870,0.330
1,3:49,2,10,WAS 29,7,0,Mark Brunell pass incomplete intended for Laveranues Coles,0.330,-0.360
1,3:44,3,10,WAS 29,7,0,Mark Brunell pass incomplete intended for Laveranues Coles,-0.360,-1.440
1,3:38,4,10,WAS 29,7,0,Tom Tupa punts 50 yards,-1.440,-1.000
1,3:29,1,10,DAL 31,7,0,Vinny Testaverde pass incomplete intended for Antonio Bryant (defended by Demetric Evans),1.000,0.460
1,3:23,2,10,DAL 31,7,0,Richie Anderson left end for 3 yards (tackle by Fred Smoot),0.460,0.170
1,2:42,3,7,DAL 34,7,0,Vinny Testaverde pass complete to Antonio Bryant for 9 yards (tackle by Fred Smoot),0.170,1.800
1,2:02,1,10,DAL 43,7,0,Richie Anderson left end for 4 yards (tackle by Antonio Pierce),1.800,1.790
1,1:26,2,6,DAL 47,7,0,Vinny Testaverde pass incomplete intended for Terry Glenn (defended by Sean Taylor),1.790,1.090
1,1:21,3,6,DAL 47,7,0,Vinny Testaverde pass incomplete (defended by Fred Smoot),1.090,-0.260
1,1:16,4,6,DAL 47,7,0,Mat McBriar punts 26 yards,-0.260,-0.740
1,1:06,1,10,WAS 27,7,0,"Clinton Portis left end for 4 yards (tackle by Eric Ogbogu). Penalty on Cory Raymer: Offensive Holding, 10 yards (no play)",0.740,-0.170
1,0:42,1,20,WAS 17,7,0,"Penalty on Derrick Dockery: False Start, 5 yards (no play)",-0.170,-0.810
1,0:21,1,25,WAS 12,7,0,Clinton Portis for 4 yards (tackle by Bradie James),-0.810,-1.440
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,21,WAS 16,7,0,Mark Brunell pass incomplete intended for Rod Gardner,-1.440,-2.330
2,14:53,3,21,WAS 16,7,0,Clinton Portis right end for 11 yards (tackle by Leonardo Carson and Bradie James),-2.330,-1.570
2,14:20,4,10,WAS 27,7,0,"Tom Tupa punts 37 yards, returned by Dedric Ward for 13 yards (tackle by Andre Lott)",-1.570,-2.190
2,14:10,1,10,DAL 49,7,0,ReShard Lee up the middle for 2 yards (tackle by Demetric Evans),2.190,1.920
2,13:28,2,8,WAS 49,7,0,Vinny Testaverde pass incomplete intended for Keyshawn Johnson,1.920,1.220
2,13:23,3,8,WAS 49,7,0,Vinny Testaverde pass incomplete,1.220,0.000
2,13:17,4,8,WAS 49,7,0,"Mat McBriar punts 49 yards, touchback",0.000,-0.280
2,13:07,1,10,WAS 20,7,0,Clinton Portis right tackle for 3 yards (tackle by Alshermond Singleton),0.280,0.140
2,12:33,2,7,WAS 23,7,0,Mark Brunell sacked by La'Roi Glover for -4 yards,0.140,-1.140
2,11:59,3,11,WAS 19,7,0,Mark Brunell sacked by Greg Ellis for -4 yards,-1.140,-2.440
2,11:24,4,15,WAS 15,7,0,"Tom Tupa punts 51 yards, returned by Dedric Ward for 9 yards (tackle by James Thrash)",-2.440,-1.800
2,11:13,1,10,DAL 43,7,0,ReShard Lee right end for 2 yards (tackle by Marcus Washington),1.800,1.520
2,10:35,2,8,DAL 45,7,0,Vinny Testaverde pass complete to Jason Witten for 4 yards (tackle by Shawn Springs),1.520,1.350
2,9:52,3,4,DAL 49,7,0,ReShard Lee right tackle for 7 yards (tackle by Fred Smoot and Sean Taylor),1.350,2.650
2,9:15,1,10,WAS 44,7,0,Vinny Testaverde pass complete to Jason Witten for 8 yards (tackle by Ron Warner),2.650,3.190
2,8:35,2,2,WAS 36,7,0,ReShard Lee up the middle for -1 yards (tackle by Ron Warner),3.190,2.350
2,7:53,3,3,WAS 37,7,0,Vinny Testaverde pass incomplete intended for Keyshawn Johnson,2.350,0.790
2,7:49,4,3,WAS 37,7,0,"Mat McBriar punts 29 yards, fair catch by Chad Morton",0.790,0.380
2,7:43,1,10,WAS 8,7,0,Clinton Portis right tackle for 5 yards (tackle by Marcellus Wiley and Chad Eaton),-0.380,-0.410
2,7:04,2,5,WAS 13,7,0,Mark Brunell pass complete to Laveranues Coles for 2 yards (tackle by Terence Newman),-0.410,-0.600
2,6:24,3,3,WAS 15,7,0,Mark Brunell pass complete to Clinton Portis for 12 yards (tackle by Randal Williams),-0.600,0.740
2,5:49,1,10,WAS 27,7,0,"Clinton Portis left end for 3 yards (tackle by Chad Eaton). Penalty on DAL: Defensive 12 On-field, 5 yards (no play)",0.740,1.470
2,5:26,1,5,WAS 32,7,0,Mark Brunell pass complete to Robert Royal for 10 yards (tackle by Randal Williams),1.470,1.730
2,4:42,1,10,WAS 42,7,0,Mark Brunell pass complete to Rod Gardner for 6 yards (tackle by Terence Newman),1.730,2.000
2,4:07,2,4,WAS 48,7,0,Clinton Portis left end for 2 yards (tackle by Marcellus Wiley),2.000,1.550
2,3:27,3,2,WAS 50,7,0,Mark Brunell pass complete to Chris Cooley for 11 yards (tackle by Tony Dixon),1.550,2.980
2,2:52,1,10,DAL 39,7,0,Mark Brunell pass incomplete intended for Laveranues Coles,2.980,2.440
2,2:47,2,10,DAL 39,7,0,Mark Brunell pass complete to Chris Cooley for 11 yards (tackle by Terence Newman),2.440,3.710
2,2:04,,,,7,0,Timeout #1 by Washington Redskins,0.000,3.710
2,2:04,1,10,DAL 28,7,0,Mark Brunell pass complete to James Thrash for 7 yards (tackle by Randal Williams),3.710,4.110
2,1:57,2,3,DAL 21,7,0,Mark Brunell pass complete to Laveranues Coles for 20 yards (tackle by Jacques Reeves),4.110,6.970
2,1:12,1,1,DAL 1,7,0,Mark Brunell up the middle for no gain (tackle by La'Roi Glover),6.970,5.910
2,0:52,,,,7,0,Timeout #2 by Washington Redskins,0.000,5.910
2,0:52,2,1,DAL 1,7,0,Clinton Portis right tackle for no gain (tackle by Randal Williams),5.910,5.170
2,0:16,,,,7,0,Timeout #3 by Washington Redskins,0.000,5.170
2,0:16,3,1,DAL 1,7,0,Mark Brunell pass incomplete intended for Chris Cooley (defended by Dexter Coakley),5.170,3.550
2,0:12,4,1,DAL 1,7,3,John Hall 19 yard field goal good,3.550,3.000
2,,,,WAS 30,7,3,"John Hall kicks off 58 yards, returned by ReShard Lee for 5 yards (tackle by Andre Lott)",0.000,-0.060
2,0:03,1,10,DAL 17,7,3,Vinny Testaverde kneels for -1 yards,-0.060,-0.730
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,7,3,"John Hall kicks off 60 yards, returned by Jacques Reeves for 14 yards (tackle by Ryan Clark)",0.000,0.540
3,14:55,1,10,DAL 24,7,3,Vinny Testaverde pass complete to Terry Glenn for 4 yards,0.540,0.540
3,14:29,2,6,DAL 28,7,3,Eddie George right tackle for 4 yards (tackle by Cornelius Griffin),0.540,0.370
3,13:50,3,2,DAL 32,7,3,Vinny Testaverde pass incomplete intended for Keyshawn Johnson (defended by Walt Harris),0.370,-1.240
3,13:45,4,2,DAL 32,7,3,"Mat McBriar punts 50 yards, returned by Chad Morton for 9 yards (tackle by Keith Davis)",-1.240,-0.740
3,13:36,1,10,WAS 27,7,3,Mark Brunell pass complete to James Thrash for 17 yards (tackle by Tony Dixon),0.740,1.860
3,13:06,1,10,WAS 44,7,3,Mark Brunell pass complete to James Thrash for 14 yards (tackle by Nate Jones),1.860,2.790
3,12:08,1,10,DAL 42,7,3,"Clinton Portis up the middle for -1 yards. Clinton Portis fumbles, recovered by Clinton Portis at DAL-43",2.790,2.110
3,12:08,2,11,DAL 43,7,3,"Mark Brunell pass incomplete. Penalty on Derrick Dockery: Offensive Holding, 10 yards (no play)",2.110,0.760
3,12:03,2,21,WAS 47,7,3,Mark Brunell pass complete to James Thrash for 9 yards (tackle by Jacques Reeves),0.760,1.290
3,11:20,3,12,DAL 44,7,3,"Mark Brunell pass incomplete. Penalty on Mark Brunell: Intentional Grounding, 11 yards",1.290,-0.390
3,11:15,4,23,WAS 45,7,3,"Tom Tupa punts 43 yards, returned by Dedric Ward for 8 yards (tackle by Ladell Betts)",-0.390,-0.280
3,11:05,1,10,DAL 20,7,3,Eddie George up the middle for -1 yards (tackle by Joe Salave'a),0.280,-0.460
3,10:28,2,11,DAL 19,7,3,Vinny Testaverde pass complete to Antonio Bryant for 48 yards (tackle by Fred Smoot),-0.460,3.380
3,9:41,1,10,WAS 33,7,3,Vinny Testaverde pass complete to Keyshawn Johnson for 23 yards (tackle by Lemar Marshall),3.380,4.910
3,8:53,1,10,WAS 10,13,3,"Vinny Testaverde pass complete to Jason Witten for 10 yards, touchdown",4.910,7.000
3,,,,WAS 2,14,3,Billy Cundiff kicks extra point good,0.000,0.000
3,,,,DAL 30,14,3,"Billy Cundiff kicks off 57 yards, returned by Chad Morton for 25 yards (tackle by Kalen Thornton)",0.000,1.470
3,8:37,1,10,WAS 38,14,3,Mark Brunell sacked by Tony Dixon for -9 yards,1.470,-0.290
3,8:09,2,19,WAS 29,14,3,Mark Brunell pass complete to Clinton Portis for 18 yards (tackle by Jacques Reeves),-0.290,1.420
3,7:32,3,1,WAS 47,14,3,Mark Brunell pass complete to Rod Gardner for 3 yards (tackle by Randal Williams),1.420,2.260
3,6:59,1,10,WAS 50,14,3,Mark Brunell pass complete to Clinton Portis for 7 yards (tackle by Nate Jones),2.260,2.660
3,6:30,2,3,DAL 43,14,3,Mark Brunell pass incomplete,2.660,1.950
3,6:24,3,3,DAL 43,14,3,Mark Brunell pass complete to Rod Gardner for 2 yards (tackle by Terence Newman),1.950,0.530
3,5:38,,,,14,3,Timeout #1 by Washington Redskins,0.000,0.530
3,5:38,4,1,DAL 41,14,3,"Mark Brunell pass incomplete intended for Clinton Portis. Penalty on Marcellus Wiley: Roughing the Passer, 15 yards (no play)",0.530,3.840
3,5:33,1,10,DAL 26,14,3,Clinton Portis up the middle for 5 yards (tackle by Marcellus Wiley),3.840,3.970
3,4:56,2,5,DAL 21,14,3,Clinton Portis right end for 1 yard (tackle by Randal Williams),3.970,3.400
3,4:16,3,4,DAL 20,14,3,Mark Brunell pass complete to Laveranues Coles for 4 yards (tackle by Terence Newman),3.400,4.510
,,,,,,,"DAL challenged the ruling, and the play was upheld.",,
3,3:42,,,,14,3,Timeout #2 by Washington Redskins,0.000,4.510
3,3:42,1,10,DAL 16,14,3,Clinton Portis left tackle for 4 yards (tackle by Greg Ellis),4.510,4.570
3,3:00,2,6,DAL 12,14,3,Clinton Portis right end for 7 yards (tackle by Randal Williams),4.570,6.060
3,2:14,1,5,DAL 5,14,3,Clinton Portis right tackle for 3 yards (tackle by Alshermond Singleton),6.060,5.720
3,1:30,2,2,DAL 2,14,3,Clinton Portis up the middle for 1 yard (tackle by Greg Ellis),5.720,5.170
3,0:48,3,1,DAL 1,14,9,"Mark Brunell pass complete to Rod Gardner for 1 yard, touchdown",5.170,7.000
3,,,,DAL 2,14,10,John Hall kicks extra point good,0.000,0.000
3,,,,WAS 30,14,10,"John Hall kicks off 67 yards, returned by Jacques Reeves for 27 yards (tackle by Khary Campbell)",0.000,0.940
3,0:38,1,10,DAL 30,14,10,Vinny Testaverde pass incomplete intended for Keyshawn Johnson (defended by Sean Taylor),0.940,0.390
3,0:33,2,10,DAL 30,14,10,Vinny Testaverde pass incomplete intended for Keyshawn Johnson (defended by Shawn Springs),0.390,-0.300
3,0:29,3,10,DAL 30,14,10,Vinny Testaverde pass incomplete intended for Richie Anderson,-0.300,-1.370
3,0:25,4,10,DAL 30,14,10,"Mat McBriar punts 40 yards, returned by Chad Morton for 6 yards (tackle by Keith Davis)",-1.370,-1.330
3,0:15,1,10,WAS 36,14,10,Mark Brunell pass incomplete intended for Rod Gardner,1.330,0.790
3,0:10,2,10,WAS 36,14,10,Mark Brunell pass incomplete intended for Mike Sellers (defended by Randal Williams),0.790,0.100
3,0:02,3,10,WAS 36,14,10,Mark Brunell pass incomplete intended for Rod Gardner (defended by Tony Dixon),0.100,-0.980
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,10,WAS 36,14,10,"Tom Tupa punts 46 yards, returned by Dedric Ward for 10 yards (tackle by Marcus Washington)",-0.980,-0.810
4,14:51,1,10,DAL 28,14,10,Eddie George right guard for 5 yards (tackle by Ryan Clark and Sean Taylor),0.810,0.940
4,14:13,2,5,DAL 33,14,10,Vinny Testaverde pass incomplete intended for Keyshawn Johnson,0.940,0.230
4,14:06,3,5,DAL 33,14,10,Vinny Testaverde pass complete to Richie Anderson for 28 yards,0.230,2.980
4,13:35,1,10,WAS 39,14,10,Vinny Testaverde pass complete to Richie Anderson for 13 yards (tackle by Shawn Springs),2.980,3.840
4,13:08,1,10,WAS 26,20,10,"Richie Anderson pass complete to Terry Glenn for 26 yards, touchdown",3.840,7.000
,,,,,,,"WAS challenged the ruling, and the play was upheld.",,
4,,,,WAS 2,21,10,Billy Cundiff kicks extra point good,0.000,0.000
4,,,,DAL 30,21,10,"Billy Cundiff kicks off 70 yards, touchback",0.000,0.280
4,13:00,1,10,WAS 20,21,10,Clinton Portis right end for 6 yards (tackle by Terence Newman),0.280,0.540
4,12:25,2,4,WAS 26,21,10,Clinton Portis up the middle for 5 yards (tackle by Kenyon Coleman),0.540,1.000
4,11:41,1,10,WAS 31,21,10,Mark Brunell pass complete to Rod Gardner for 25 yards (tackle by Jacques Reeves),1.000,2.650
4,10:54,1,10,DAL 44,21,10,Clinton Portis right tackle for 5 yards (tackle by Dat Nguyen),2.650,2.780
4,10:13,2,5,DAL 39,21,10,Mark Brunell pass incomplete intended for Rod Gardner,2.780,2.080
4,10:05,3,5,DAL 39,21,10,Mark Brunell pass complete to Laveranues Coles for 6 yards (tackle by Terence Newman),2.080,3.380
4,9:23,1,10,DAL 33,21,10,Mark Brunell pass incomplete intended for Rod Gardner,3.380,2.840
4,9:17,2,10,DAL 33,21,10,"Mark Brunell sacked by Tony Dixon for -9 yards. Mark Brunell fumbles (forced by Tony Dixon), recovered by Clinton Portis at tm_-50",2.840,-0.100
4,8:26,3,27,WAS 50,21,10,Mark Brunell sacked by Greg Ellis for -5 yards,-0.100,-0.390
4,7:56,4,32,WAS 45,21,10,"Tom Tupa punts 46 yards, returned by Dedric Ward for 6 yards (tackle by Ladell Betts)",-0.390,0.220
4,7:47,1,10,DAL 15,21,10,Eddie George right guard for 4 yards (tackle by Cornelius Griffin),-0.220,-0.110
4,7:03,2,6,DAL 19,21,10,Eddie George left tackle for 2 yards (tackle by Renaldo Wynn),-0.110,-0.630
4,6:18,3,4,DAL 21,21,10,Vinny Testaverde pass complete to Darian Barnes for 12 yards (tackle by Sean Taylor),-0.630,1.140
4,5:46,1,10,DAL 33,21,10,Eddie George up the middle for 1 yard (tackle by Cornelius Griffin),1.140,0.730
4,5:01,2,9,DAL 34,21,10,Vinny Testaverde pass incomplete intended for Keyshawn Johnson,0.730,0.040
4,4:56,3,9,DAL 34,21,10,Vinny Testaverde pass incomplete intended for Jason Witten,0.040,-1.110
4,4:53,4,9,DAL 34,21,10,Mat McBriar punts 30 yards,-1.110,-1.330
4,4:45,1,10,WAS 36,21,10,Mark Brunell pass complete to Rod Gardner for 49 yards,1.330,4.580
4,4:38,1,10,DAL 15,21,16,"Mark Brunell pass complete to Rod Gardner for 15 yards, touchdown",4.580,7.000
4,,,,,21,18,"Two Point Attempt: Mark Brunell pass complete to Taylor Jacobs, conversion succeeds",1.000,1.000
4,,,,WAS 30,21,18,"John Hall kicks off 61 yards, returned by ReShard Lee for 19 yards (tackle by James Thrash)",0.000,0.810
4,4:25,1,10,DAL 28,21,18,Richie Anderson right end for no gain (tackle by Renaldo Wynn),0.810,0.260
4,3:42,2,10,DAL 28,21,18,Darian Barnes left end for 2 yards (tackle by Antonio Pierce),0.260,-0.160
4,2:57,3,8,DAL 30,21,18,Vinny Testaverde pass complete to Daniel Campbell for 9 yards (tackle by Marcus Washington),-0.160,1.530
4,2:09,1,10,DAL 39,21,18,"Penalty on Flozell Adams: False Start, 5 yards (no play)",1.530,1.200
4,2:03,1,15,DAL 34,21,18,Eddie George right end for no gain (tackle by Marcus Washington),1.200,0.310
4,2:00,2,15,DAL 34,21,18,Eddie George up the middle for -1 yards (tackle by Renaldo Wynn),0.310,-0.490
4,1:15,,,,21,18,Timeout #2 by Dallas Cowboys,0.000,-0.490
4,1:15,3,16,DAL 33,21,18,Eddie George left end for 5 yards (tackle by Antonio Pierce),-0.490,-0.850
4,0:29,,,,21,18,Timeout #3 by Dallas Cowboys,0.000,-0.850
4,0:29,4,11,DAL 38,21,18,Mat McBriar punts 38 yards,-0.850,-0.540
4,0:21,1,10,WAS 24,21,18,Mark Brunell pass complete to Rod Gardner for 9 yards (tackle by Terence Newman),0.540,1.210
4,0:13,2,1,WAS 33,21,18,Mark Brunell pass complete to Rod Gardner for 46 yards (tackle by Randal Williams),1.210,4.170
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
