Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
2,8:44,2,5,KAN 5,0,3,Jason Campbell pass incomplete short middle intended for Louis Murphy,5.150,4.260
2,8:38,,,,0,3,Timeout #2 by Oakland Raiders,0.000,4.260
2,8:38,3,5,KAN 5,6,3,"Jason Campbell pass complete short right to Chaz Schilens for 5 yards, touchdown",4.260,7.000
2,,,,KAN 2,7,3,Sebastian Janikowski kicks extra point good,0.000,0.000
2,,,,OAK 30,7,3,"Sebastian Janikowski kicks off 46 yards, returned by Jake O'Connell for 5 yards (tackle by Bruce Davis)",0.000,0.870
2,8:30,1,10,KAN 29,7,3,Jamaal Charles left guard for 1 yard (tackle by Desmond Bryant and Rolando McClain),0.870,0.460
2,8:02,2,9,KAN 30,7,3,"Matt Cassel pass incomplete short right intended for Chris Chambers. Penalty on John Henderson: Roughing the Passer, 15 yards (no play)",0.460,1.930
2,7:56,1,10,KAN 45,7,3,Jamaal Charles middle for -2 yards (tackle by John Henderson),1.930,1.110
2,7:28,2,12,KAN 43,7,3,Matt Cassel pass incomplete short right intended for Jamaal Charles,1.110,0.430
2,7:23,,,,7,3,Timeout #1 by Kansas City Chiefs,0.000,0.430
2,7:23,3,12,KAN 43,7,3,Matt Cassel sacked by Kamerion Wimbley for -6 yards,0.430,-0.910
2,7:06,4,18,KAN 37,7,3,"Dustin Colquitt punts 32 yards, returned by Nick Miller for 4 yards (tackle by Terrance Copper)",-0.910,-1.270
2,6:57,1,10,OAK 35,7,3,Michael Bush middle for 4 yards (tackle by Shaun Smith and Glenn Dorsey),1.270,1.260
2,6:26,2,6,OAK 39,7,3,Michael Bush left tackle for 2 yards (tackle by Glenn Dorsey),1.260,0.830
2,5:44,3,4,OAK 41,7,3,Jason Campbell sacked by Tamba Hali and Glenn Dorsey for -5 yards,0.830,-0.980
2,5:21,4,9,OAK 36,7,3,Shane Lechler punts 32 yards,-0.980,-1.070
2,5:13,1,10,KAN 32,7,3,Matt Cassel pass complete short right to Dwayne Bowe for 9 yards (tackle by Stanford Routt and Kamerion Wimbley),1.070,1.740
2,4:39,2,1,KAN 41,7,3,Matt Cassel pass incomplete short left intended for Dexter McCluster,1.740,1.030
2,4:33,3,1,KAN 41,7,3,Thomas Jones middle for 4 yards (tackle by Lamarr Houston),1.030,1.930
2,3:57,1,10,KAN 45,7,3,Matt Cassel pass incomplete short left intended for Jamaal Charles,1.930,1.380
2,3:52,2,10,KAN 45,7,3,"Matt Cassel pass incomplete short right intended for Tony Moeaki. Penalty on Matt Cassel: Intentional Grounding, 13 yards",1.380,-1.020
2,3:45,3,23,KAN 32,7,3,Matt Cassel sacked by Kamerion Wimbley and Jarvis Moss for -11 yards,-1.020,-1.960
2,3:26,4,34,KAN 21,7,3,"Dustin Colquitt punts 50 yards, returned by Tyvon Branch for -4 yards (tackle by Demorrio Williams)",-1.960,-0.610
2,3:13,1,10,OAK 25,7,3,Jason Campbell pass complete short right to Zach Miller for 9 yards (tackle by Mike Vrabel),0.610,1.280
2,2:39,2,1,OAK 34,7,3,Michael Bush middle for 2 yards (tackle by Shaun Smith and Ron Edwards),1.280,1.330
2,2:08,1,10,OAK 36,7,3,Jason Campbell left guard for 5 yards (tackle by Derrick Johnson and Jovan Belcher),1.330,1.470
2,2:00,2,5,OAK 41,7,3,Jason Campbell pass complete short left to Zach Miller for 5 yards (tackle by Eric Berry),1.470,1.990
2,1:37,1,10,OAK 46,7,3,Jason Campbell pass incomplete short right intended for Darrius Heyward-Bey,1.990,1.450
2,1:32,2,10,OAK 46,7,3,Jason Campbell pass incomplete short right intended for Jacoby Ford,1.450,0.760
2,1:24,3,10,OAK 46,7,3,Jason Campbell pass complete short left to Michael Bush for 16 yards (tackle by Brandon Carr),0.760,3.050
2,0:56,1,10,KAN 38,7,3,Michael Bush right guard for 5 yards (tackle by Derrick Johnson),3.050,3.180
2,0:50,,,,7,3,Timeout #3 by Oakland Raiders,0.000,3.180
2,0:50,2,5,KAN 33,7,3,Jason Campbell pass complete short right to Chaz Schilens for 8 yards (tackle by Brandon Flowers),3.180,3.910
2,0:32,1,10,KAN 25,7,3,Jason Campbell pass incomplete deep right intended for Chaz Schilens,3.910,3.360
2,0:27,2,10,KAN 25,7,3,Jason Campbell pass complete short right to Zach Miller for 4 yards (tackle by Brandon Flowers),3.360,3.200
2,0:12,3,6,KAN 21,7,3,Jason Campbell spiked the ball,3.200,2.080
2,0:11,4,6,KAN 21,10,3,Sebastian Janikowski 38 yard field goal good,2.080,3.000
2,,,,OAK 30,10,3,"Sebastian Janikowski kicks off 38 yards, muffed catch by Jackie Battle, recovered by Jackie Battle and returned for no gain",0.000,1.470
2,0:04,1,10,KAN 38,10,3,Jamaal Charles right end for 15 yards (tackle by Chris Johnson),1.470,2.460
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,10,3,"Ryan Succop kicks off 67 yards, returned by Jacoby Ford for 18 yards (tackle by Verran Tucker)",0.000,0.340
3,14:52,1,10,OAK 21,10,3,Michael Bush right end for 22 yards (tackle by Kendrick Lewis),0.340,1.800
3,14:20,1,10,OAK 43,10,3,Michael Bush left end for 1 yard (tackle by Glenn Dorsey),1.800,1.390
3,13:46,2,9,OAK 44,10,3,Jason Campbell pass complete short right to Brandon Myers for 7 yards (tackle by Mike Vrabel),1.390,1.620
3,13:14,3,2,KAN 49,10,3,Jason Campbell pass complete short left to Michael Bush for 4 yards (tackle by Derrick Johnson),1.620,2.590
3,12:37,1,10,KAN 45,10,3,Rock Cartwright middle for 3 yards (tackle by Shaun Smith),2.590,2.450
3,11:59,2,7,KAN 42,10,3,Michael Bush middle for 3 yards (tackle by Derrick Johnson and Shaun Smith),2.450,2.150
3,11:23,3,4,KAN 39,10,3,"Jason Campbell pass incomplete short left intended for Darrius Heyward-Bey. Penalty on Jared Veldheer: Illegal Use of Hands, 10 yards (no play)",2.150,0.830
3,11:18,3,14,KAN 49,10,3,Jason Campbell pass complete short left to Zach Miller for 11 yards (tackle by Brandon Carr and Javier Arenas),0.830,0.720
3,10:27,4,3,KAN 38,10,3,Jason Campbell pass complete short left to Zach Miller for 2 yards (tackle by Eric Berry),0.720,-1.330
3,10:20,1,10,KAN 36,10,3,Thomas Jones left end for 1 yard (tackle by Rolando McClain),1.330,0.930
3,9:47,2,9,KAN 37,10,3,"Matt Cassel pass incomplete short right intended for Dwayne Bowe (defended by Stanford Routt). Penalty on Stanford Routt: Defensive Pass Interfere, 8 yards (no play)",0.930,1.930
3,9:43,1,10,KAN 45,10,3,Matt Cassel pass incomplete short left intended for Tony Moeaki (defended by John Henderson),1.930,1.380
3,9:37,2,10,KAN 45,10,3,Jamaal Charles left end for 47 yards (tackle by Tyvon Branch),1.380,5.370
3,8:52,1,8,OAK 8,10,3,Thomas Jones middle for 3 yards (tackle by Lamarr Houston),5.370,5.150
3,8:11,2,5,OAK 5,10,3,Matt Cassel pass incomplete,5.150,4.260
3,8:05,,,,10,3,Timeout #1 by Kansas City Chiefs,0.000,4.260
3,8:05,3,5,OAK 5,10,9,"Jamaal Charles middle for 5 yards, touchdown",4.260,7.000
3,,,,OAK 2,10,10,Ryan Succop kicks extra point good,0.000,0.000
3,,,,KAN 30,10,10,"Ryan Succop kicks off 59 yards, returned by Rock Cartwright for 14 yards (tackle by Terrance Copper)",0.000,0.610
3,7:55,1,10,OAK 25,10,10,Michael Bush left tackle for -2 yards (tackle by Tamba Hali),0.610,-0.210
3,7:13,2,12,OAK 23,10,10,Michael Bush middle for 11 yards (tackle by Eric Berry and Brandon Carr),-0.210,0.560
3,6:29,3,1,OAK 34,10,10,Marcel Reece middle for 1 yard (tackle by Ron Edwards),0.560,1.270
3,5:51,1,10,OAK 35,10,10,"Jason Campbell pass incomplete deep right intended for Jacoby Ford. Penalty on Brandon Flowers: Illegal Contact, 5 yards (no play)",1.270,1.600
3,5:43,1,10,OAK 40,10,10,Jason Campbell pass complete short left to Louis Murphy for 9 yards (tackle by Brandon Carr),1.600,2.270
3,5:03,2,1,OAK 49,10,10,Michael Bush left end for 6 yards (tackle by Eric Berry),2.270,2.590
3,4:18,1,10,KAN 45,10,10,"Jason Campbell sacked by Jovan Belcher for -9 yards. Penalty on Jovan Belcher: Face Mask (15 Yards), 15 yards",2.590,2.980
3,3:53,1,10,KAN 39,10,10,Michael Bush middle for 1 yard (tackle by Glenn Dorsey and Ron Edwards),2.980,2.580
3,3:10,2,9,KAN 38,10,10,Jacoby Ford for 12 yards (tackle by Brandon Flowers),2.580,3.840
3,2:32,1,10,KAN 26,16,10,"Michael Bush middle for 26 yards, touchdown",3.840,7.000
3,,,,KAN 2,17,10,Sebastian Janikowski kicks extra point good,0.000,0.000
3,,,,OAK 30,17,10,"Sebastian Janikowski kicks off 42 yards, fair catch by Jake O'Connell",0.000,0.810
3,2:26,1,10,KAN 28,17,10,Matt Cassel pass complete short right to Dwayne Bowe for 11 yards (tackle by Stanford Routt),0.810,1.530
3,1:54,1,10,KAN 39,17,10,Jamaal Charles middle for no gain (tackle by Quentin Groves),1.530,0.990
3,1:19,2,10,KAN 39,17,10,Matt Cassel pass complete short left to Dwayne Bowe for 19 yards (tackle by Stanford Routt),0.990,2.790
3,0:48,1,10,OAK 42,17,10,Thomas Jones middle for 1 yard (tackle by Quentin Groves and Desmond Bryant),2.790,2.380
3,0:23,2,9,OAK 41,17,10,Matt Cassel pass complete short left to Thomas Jones for -2 yards (tackle by Tyvon Branch),2.380,1.420
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,11,OAK 43,17,10,Matt Cassel sacked by Tyvon Branch for -12 yards,1.420,-0.390
4,14:37,4,23,KAN 45,17,10,"Dustin Colquitt punts 25 yards. Penalty on Michael Mitchell: Offensive Holding, 10 yards",-0.390,-0.280
4,14:28,1,10,OAK 20,17,10,Michael Bush right tackle for 5 yards (tackle by Ron Edwards and Glenn Dorsey),0.280,0.410
4,13:45,2,5,OAK 25,17,10,Rock Cartwright left guard for 3 yards (tackle by Ron Edwards),0.410,0.100
4,13:00,3,2,OAK 28,17,10,Jason Campbell pass complete short left to Louis Murphy for 20 yards (tackle by Kendrick Lewis),0.100,2.130
4,12:37,1,10,OAK 48,17,10,Michael Bush middle for 2 yards (tackle by Glenn Dorsey),2.130,1.850
4,11:57,2,8,,17,10,Jason Campbell pass incomplete deep right intended for Darrius Heyward-Bey,1.850,1.160
4,11:50,3,8,,17,10,Jason Campbell pass incomplete short left intended for Darrius Heyward-Bey (defended by Brandon Carr),1.160,-0.060
4,11:45,4,8,,17,10,Shane Lechler punts 47 yards,-0.060,0.380
4,11:37,1,10,KAN 3,17,10,Matt Cassel pass incomplete short right intended for Dwayne Bowe,-0.380,-0.780
4,11:32,2,10,KAN 3,17,10,Matt Cassel pass incomplete short left intended for Tony Moeaki,-0.780,-1.420
4,11:32,3,10,KAN 3,17,10,"Penalty on KAN: Offensive 12 On-field, 1 yards (no play)",-1.420,-1.540
4,11:27,3,11,KAN 2,17,10,Matt Cassel pass incomplete deep right intended for Dexter McCluster is intercepted by Michael Huff at KAN-27 and returned for 17 yards,-1.540,-4.910
4,11:16,1,10,KAN 10,23,10,"Jacoby Ford left end for 10 yards, touchdown",4.910,7.000
4,,,,KAN 2,24,10,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,24,10,"Sebastian Janikowski kicks off 67 yards, returned by Dexter McCluster for 27 yards (tackle by Michael Bennett)",0.000,0.940
4,11:00,1,10,KAN 30,24,10,Jamaal Charles left end for 9 yards (tackle by Rolando McClain),0.940,1.610
4,10:34,2,1,KAN 39,24,10,Jamaal Charles left end for 1 yard (tackle by Tommy Kelly),1.610,1.600
4,9:56,1,10,KAN 40,24,10,Matt Cassel pass incomplete deep right intended for Dwayne Bowe,1.600,1.050
4,9:49,2,10,KAN 40,24,10,"Penalty on Branden Albert: False Start, 5 yards (no play)",1.050,0.380
4,9:49,2,15,KAN 35,24,10,Matt Cassel sacked by Desmond Bryant for -15 yards,0.380,-2.280
4,9:18,3,30,KAN 20,30,10,"Matt Cassel pass incomplete short right intended for Dexter McCluster is intercepted by Stanford Routt at KAN-22 and returned for 22 yards, touchdown",-2.280,-7.000
4,,,,KAN 2,31,10,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,31,10,"Sebastian Janikowski kicks off 59 yards, returned by Dexter McCluster for 36 yards (tackle by Bruce Davis)",0.000,2.060
4,9:01,1,10,KAN 47,31,10,Jamaal Charles left end for 3 yards (tackle by Desmond Bryant and Quentin Groves),2.060,1.920
4,8:38,2,7,,31,10,Jamaal Charles left end for -2 yards (tackle by Stanford Routt),1.920,0.960
4,8:21,3,9,KAN 48,31,10,Matt Cassel pass complete deep left to Tony Moeaki for 17 yards (tackle by Tyvon Branch),0.960,3.250
4,7:55,1,10,OAK 35,31,10,Jamaal Charles right end for -1 yards (tackle by Rolando McClain),3.250,2.570
4,7:25,2,11,OAK 36,31,10,Matt Cassel pass incomplete,2.570,1.880
4,7:18,3,11,OAK 36,31,10,Matt Cassel pass complete short middle to Chris Chambers for 18 yards (tackle by Stevie Brown),1.880,4.370
4,6:53,1,10,OAK 18,31,10,Matt Cassel pass incomplete deep right intended for Dwayne Bowe (defended by Stanford Routt),4.370,3.800
4,6:47,2,10,OAK 18,31,10,Matt Cassel pass incomplete short middle intended for Tony Moeaki (defended by Rolando McClain),3.800,3.050
4,6:42,3,10,OAK 18,31,10,Matt Cassel sacked by Lamarr Houston for -2 yards,3.050,2.120
4,6:22,4,12,OAK 20,31,10,Matt Cassel pass incomplete deep left intended for Dwayne Bowe,2.120,-0.280
4,6:13,1,10,OAK 20,31,10,Michael Bush right tackle for 1 yard (tackle by Derrick Johnson and Tyson Jackson),0.280,-0.130
4,5:30,2,9,OAK 21,31,10,Michael Bush middle for 1 yard (tackle by Shaun Smith),-0.130,-0.690
4,4:49,3,8,OAK 22,31,10,Jason Campbell pass incomplete deep left intended for Chaz Schilens,-0.690,-1.900
4,4:42,4,8,OAK 22,31,10,"Shane Lechler punts 60 yards, returned by Javier Arenas for 14 yards (tackle by Hiram Eugene)",-1.900,-1.070
4,4:32,1,10,KAN 32,31,10,Jackie Battle left guard for 3 yards (tackle by Desmond Bryant),1.070,0.930
4,4:07,2,7,KAN 35,31,10,Tyler Palko pass complete short left to Dwayne Bowe for 18 yards (tackle by Stevie Brown),0.930,2.460
4,3:40,1,10,OAK 47,31,10,Tyler Palko pass complete short left to Jackie Battle for 9 yards (tackle by Rolando McClain),2.460,3.130
4,3:15,2,1,OAK 38,31,10,Jackie Battle middle for 2 yards (tackle by Quentin Groves),3.130,3.180
4,2:52,1,10,OAK 36,31,10,Tyler Palko pass incomplete short left intended for Jackie Battle,3.180,2.640
4,2:48,2,10,OAK 36,31,10,"Tyler Palko pass incomplete short middle intended for Jake O'Connell. Penalty on Jarvis Moss: Defensive Offside, 5 yards (no play)",2.640,3.310
4,2:38,2,5,OAK 31,31,10,Tyler Palko right end for 6 yards (tackle by Kamerion Wimbley),3.310,3.910
4,2:30,,,,31,10,Timeout #1 by Oakland Raiders,0.000,3.910
4,2:29,1,10,OAK 25,31,10,Tyler Palko sacked by Kamerion Wimbley for -9 yards,3.910,2.150
4,2:04,2,19,OAK 34,31,10,Tyler Palko sacked by Kamerion Wimbley and Jarvis Moss for -1 yards,2.150,1.350
4,1:55,3,20,OAK 35,31,10,Jackie Battle middle for -1 yards (tackle by Lamarr Houston),1.350,0.880
4,1:25,4,21,OAK 36,31,10,Jackie Battle left end for 1 yard (tackle by Tommy Kelly),0.880,-1.270
4,1:18,1,10,OAK 35,31,10,Marcel Reece middle for 3 yards (tackle by Tyson Jackson and Shaun Smith),1.270,1.130
4,0:36,2,7,OAK 38,31,10,Jason Campbell kneels for -1 yards,1.130,0.300
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
