Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Nick Miller,OAK,0,0,,0,0,2,4,2.0,0,4
Tyvon Branch,OAK,0,0,,0,0,1,-4,-4.0,0,-4
Jacoby Ford,OAK,2,36,18.0,0,18,0,0,,0,0
Rock Cartwright,OAK,1,14,14.0,0,14,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Javier Arenas,KAN,0,0,,0,0,3,20,6.7,0,14
Dexter McCluster,KAN,3,78,26.0,0,36,0,0,,0,0
Jackie Battle,KAN,1,0,0.0,0,0,0,0,,0,0
Jake O'Connell,KAN,1,5,5.0,0,5,0,0,,0,0
