0,1
Game Info,Game Info
Won Toss,Raiders (deferred)
Roof,outdoors
Surface,grass
Duration,3:04
Attendance,67045
Weather,"30 degrees, relative humidity 40%, wind 12 mph, wind chill 20"
Vegas Line,Kansas City Chiefs -4.5
Over/Under,43.5 (under)
