Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Daniel Sorensen,KAN,1,3,0,3,1,0.0,6,5,1,0,0,0,0,0,0
Reggie Ragland,KAN,0,0,0,0,0,0.0,9,8,1,1,0,0,0,0,0
Justin Houston,KAN,0,0,0,0,0,0.0,7,5,2,1,0,0,0,0,0
Steven Nelson,KAN,0,0,0,0,2,0.0,5,5,0,0,0,0,0,0,0
Ron Parker,KAN,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
Marcus Peters,KAN,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
Kevin Pierre-Louis,KAN,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
Derrick Johnson,KAN,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0
Chris Jones,KAN,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0
Bennie Logan,KAN,0,0,0,0,0,0.0,4,1,3,1,0,0,0,0,0
Frank Zombo,KAN,0,0,0,0,0,0.0,3,2,1,0,1,0,0,0,0
Phillip Gaines,KAN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Akeem Hunt,KAN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Jarvis Jenkins,KAN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Rakeem Nunez-Roches,KAN,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Kenneth Acker,KAN,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0
Eric Murray,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Cam Thomas,KAN,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0
Ramik Wilson,KAN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Landon Collins,NYG,1,0,0,0,1,0.0,15,11,4,1,0,0,0,0,0
Damon Harrison,NYG,1,9,0,9,1,0.0,5,3,2,0,0,0,0,0,0
Jackrabbit Jenkins,NYG,1,17,0,17,1,0.0,5,4,1,0,0,0,0,0,0
Devon Kennard,NYG,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0
Calvin Munson,NYG,0,0,0,0,0,0.0,13,8,5,0,0,0,0,0,0
Ross Cockrell,NYG,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0
Dominique Rodgers-Cromartie,NYG,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
Dalvin Tomlinson,NYG,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
Andrew Adams,NYG,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
Jason Pierre-Paul,NYG,0,0,0,0,2,0.0,5,3,2,0,0,0,0,0,0
Darian Thompson,NYG,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Jonathan Casillas,NYG,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Nat Berhe,NYG,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Olivier Vernon,NYG,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Akeem Ayers,NYG,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Jay Bromley,NYG,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Jerell Adams,NYG,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Donte Deayon,NYG,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Wayne Gallman,NYG,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Curtis Grant,NYG,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Avery Moss,NYG,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
Shane Smith,NYG,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Kalif Raymond,NYG,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
