Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Aaron Jones,GNB,11,42,1,2,31,2.8,11,1.0,1,11.0
Jamaal Williams,GNB,5,26,0,1,23,4.6,3,0.6,0,
AJ Dillon,GNB,1,3,0,,3,3.0,0,0.0,0,
Aaron Rodgers,GNB,1,4,0,0,4,4.0,0,0.0,0,
Marquez Valdes-Scantling,GNB,1,4,0,0,4,4.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
David Montgomery,CHI,22,69,1,6,58,2.6,11,0.5,0,
Cordarrelle Patterson,CHI,4,18,0,,18,4.5,0,0.0,0,
Mitchell Trubisky,CHI,4,22,0,3,21,5.3,1,0.3,0,
Artavis Pierce,CHI,1,-1,0,,-1,-1.0,0,0.0,0,
