Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
2,2:22,2,10,HOU 48,3,21,Kerry Collins sacked by Antonio Smith for -10 yards,1.850,-0.160
2,2:18,,,,3,21,Timeout #1 by Houston Texans,0.000,-0.160
2,2:18,3,20,TEN 42,3,21,Chris Johnson left guard for 8 yards (tackle by Brian Cushing),-0.160,-0.060
2,2:11,,,,3,21,Timeout #2 by Houston Texans,0.000,-0.060
2,2:11,4,12,TEN 50,3,21,Brett Kern punts 43 yards,-0.060,0.380
2,1:58,1,10,HOU 7,3,21,Matt Schaub pass complete short left to Joel Dreessen for 8 yards (tackle by Stephen Tulloch and Will Witherspoon),-0.380,-0.140
2,1:41,2,2,HOU 15,3,21,Matt Schaub pass incomplete deep middle intended for Kevin Walter,-0.140,-0.480
2,1:35,3,2,HOU 15,3,21,Matt Schaub pass complete short left to Jacoby Jones for 6 yards (tackle by Alterraun Verner),-0.480,0.340
2,1:28,,,,3,21,Timeout #3 by Houston Texans,0.000,0.340
2,1:28,1,10,HOU 21,3,21,Matt Schaub pass complete short left to Owen Daniels for 7 yards (tackle by Chris Hope). Penalty on Jason Jones: Defensive Offside (Declined),0.340,0.750
2,1:22,2,3,HOU 28,3,21,Matt Schaub pass complete short middle to Arian Foster for 4 yards (tackle by Stephen Tulloch),0.750,1.070
2,1:05,1,10,HOU 32,3,21,"Matt Schaub pass complete short right to Jacoby Jones for 5 yards. Penalty on Jacoby Jones: Illegal Touch Pass, 6 yards (no play)",1.070,0.670
2,0:59,1,16,HOU 26,3,21,Matt Schaub pass incomplete short middle intended for Andre Johnson is intercepted by Alterraun Verner at HOU-40 and returned for 19 yards,0.670,-4.170
2,0:47,1,10,HOU 21,3,21,"Chris Johnson right end for no gain (tackle by Antonio Smith and Darryl Sharpton). Penalty on Jared Cook: Offensive Holding, 10 yards (no play)",4.170,3.510
2,0:41,1,20,HOU 31,3,21,Chris Johnson right tackle for 8 yards (tackle by Amobi Okoye and Bernard Pollard),3.510,3.360
2,0:33,,,,3,21,Timeout #1 by Tennessee Titans,0.000,3.360
2,0:33,2,12,HOU 23,3,21,Kerry Collins pass complete short middle to Chris Johnson for 7 yards (tackle by Glover Quin and Kevin Bentley),3.360,3.630
2,0:22,,,,3,21,Timeout #2 by Tennessee Titans,0.000,3.630
2,0:22,3,5,HOU 16,3,21,"Kerry Collins sacked by Mark Anderson for -7 yards. Penalty on Brian Cushing: Unsportsmanlike Conduct, 12 yards",3.630,4.840
2,0:03,1,10,HOU 11,3,24,Rob Bironas 30 yard field goal good,4.840,3.000
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,3,24,"Rob Bironas kicks off 63 yards, returned by Steve Slaton for 18 yards (tackle by Nick Schommer). Penalty on Jason McCourty: Offside on Free Kick, 5 yards (no play)",0.000,0.000
3,,,,TEN 25,3,24,"Rob Bironas kicks off 58 yards, returned by Steve Slaton for 17 yards (tackle by Pete Ittersagen)",0.000,1.200
3,14:47,1,10,HOU 34,3,24,Matt Schaub pass complete short right to Jacoby Jones for 7 yards (tackle by Chris Hope),1.200,1.600
3,14:19,2,3,HOU 41,3,24,Matt Schaub pass complete short right to Kevin Walter for 5 yards (tackle by Jason McCourty),1.600,1.990
3,13:48,1,10,HOU 46,3,24,Arian Foster right tackle for 1 yard (tackle by Jason Babin),1.990,1.590
3,13:13,2,9,HOU 47,3,24,Arian Foster middle for 1 yard (tackle by Jason Babin),1.590,1.030
3,12:35,3,8,HOU 48,3,24,Matt Schaub pass complete short middle to Joel Dreessen for 14 yards (tackle by Michael Griffin and Cortland Finnegan),1.030,3.050
3,12:00,1,10,TEN 38,3,24,Matt Schaub pass complete deep middle to Owen Daniels for 23 yards (tackle by Chris Hope),3.050,4.580
3,11:21,1,10,TEN 15,3,24,Matt Schaub pass complete short left to Arian Foster for 6 yards (tackle by Malcolm Sheppard),4.580,5.030
3,10:44,2,4,TEN 9,3,24,Derrick Ward left guard for 7 yards (tackle by Chris Hope and Alterraun Verner),5.030,6.740
3,9:59,1,2,TEN 2,3,24,Matt Schaub sacked by Gerald McRath for -10 yards,6.740,3.860
3,9:22,2,12,TEN 12,9,24,"Matt Schaub pass complete short left to Andre Johnson for 12 yards, touchdown",3.860,7.000
3,,,,TEN 2,10,24,Neil Rackers kicks extra point good,0.000,0.000
3,,,,HOU 30,10,24,"Neil Rackers kicks off 68 yards, returned by Marc Mariani for 34 yards (tackle by Sherrick McManis)",0.000,1.330
3,9:08,1,10,TEN 36,10,24,Kerry Collins pass complete deep left to Jared Cook for 27 yards (tackle by Troy Nolan),1.330,3.120
3,8:27,1,10,HOU 37,10,24,Kerry Collins pass complete short middle to Kenny Britt for 16 yards (tackle by Kareem Jackson),3.120,4.170
3,7:53,1,10,HOU 21,10,24,Kerry Collins pass incomplete deep right intended for Nate Washington,4.170,3.630
3,7:47,2,10,HOU 21,10,24,Chris Johnson left guard for no gain (tackle by Bernard Pollard and Glover Quin),3.630,2.940
3,7:07,3,10,HOU 21,10,24,Kerry Collins pass incomplete is intercepted by Jason Allen at HOU-15 and returned for 1 yard,2.940,0.140
3,7:02,1,10,HOU 16,10,24,"Matt Schaub pass complete short left to Andre Johnson for 19 yards (tackle by Michael Griffin). Andre Johnson fumbles (forced by Michael Griffin), recovered by Andre Johnson at HOU-35",-0.140,1.270
3,6:23,1,10,HOU 35,10,24,Matt Schaub pass complete short right to Owen Daniels for 9 yards (tackle by Gerald McRath and Alterraun Verner),1.270,1.940
3,5:58,2,1,HOU 44,10,24,Arian Foster right tackle for 3 yards (tackle by Stephen Tulloch),1.940,2.060
3,5:23,1,10,HOU 47,10,24,Matt Schaub pass complete short left to Kevin Walter for 13 yards (tackle by Stephen Tulloch),2.060,2.920
3,4:42,1,10,TEN 40,10,24,Matt Schaub pass incomplete short left intended for Derrick Ward,2.920,2.370
3,4:36,2,10,TEN 40,10,24,Matt Schaub pass complete short left to Jacoby Jones for 7 yards (tackle by Jason McCourty),2.370,2.610
3,3:58,3,3,TEN 33,10,24,Matt Schaub sacked by Jason Jones for -9 yards,2.610,0.460
3,3:22,4,12,TEN 42,10,24,"Matt Turk punts 42 yards, touchback",0.460,-0.280
3,3:14,1,10,TEN 20,10,24,Chris Johnson middle for 1 yard (tackle by Glover Quin),0.280,-0.130
3,2:41,2,9,TEN 21,10,24,Kerry Collins pass complete deep left to Nate Washington for 17 yards (tackle by Glover Quin),-0.130,1.470
3,2:02,1,10,TEN 38,10,24,Kerry Collins pass incomplete short right intended for Craig Stevens,1.470,0.920
3,1:58,2,10,TEN 38,10,24,Kerry Collins pass complete short left to Kenny Britt for 13 yards (tackle by Jason Allen),0.920,2.320
3,1:16,1,10,HOU 49,10,24,Chris Johnson right tackle for 42 yards (tackle by Jason Allen),2.320,5.600
3,0:32,1,7,HOU 7,10,30,"Javon Ringer left guard for 7 yards, touchdown",5.600,7.000
3,,,,HOU 2,10,31,Rob Bironas kicks extra point good,0.000,0.000
3,,,,TEN 30,10,31,"Rob Bironas kicks off 62 yards, returned by Steve Slaton for 10 yards (tackle by Pete Ittersagen)",0.000,0.040
3,0:22,1,10,HOU 18,10,31,Matt Schaub pass complete short left to Kevin Walter for 9 yards (tackle by Jason McCourty),0.040,0.820
3,0:22,2,1,HOU 27,10,31,Matt Schaub pass incomplete short middle intended for Kevin Walter,0.820,-0.020
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,HOU 27,10,31,Arian Foster right tackle for no gain (tackle by Jason Babin),-0.020,-1.570
4,14:24,4,1,HOU 27,10,31,Matt Schaub pass complete short left to Andre Johnson for 4 yards (tackle by Cortland Finnegan and Jacob Ford),-1.570,1.000
4,13:57,1,10,HOU 31,10,31,Matt Schaub pass incomplete short left intended for Andre Johnson,1.000,0.460
4,13:53,2,10,HOU 31,10,31,Arian Foster left end for 5 yards (tackle by Michael Griffin),0.460,0.430
4,13:12,3,5,HOU 36,10,31,"Matt Schaub sacked by Jason Babin for -9 yards. Matt Schaub fumbles (forced by Jason Babin), recovered by Wade Smith at HOU-30",0.430,-1.370
4,12:43,4,11,HOU 30,10,31,Matt Turk punts 27 yards,-1.370,-1.800
4,12:33,1,10,TEN 43,10,31,Chris Johnson right end for 6 yards (tackle by Tim Jamison and Shaun Cody),1.800,2.060
4,11:50,2,4,TEN 49,10,31,Chris Johnson left tackle for -2 yards (tackle by Shaun Cody),2.060,1.090
4,11:07,3,6,TEN 47,10,31,Kerry Collins pass incomplete deep left intended for Justin Gage,1.090,-0.260
4,11:00,4,6,TEN 47,10,31,"Brett Kern punts 36 yards, fair catch by Jacoby Jones",-0.260,0.060
4,10:55,1,10,HOU 17,10,31,Matt Schaub pass incomplete short left intended for Owen Daniels,-0.060,-0.580
4,10:48,2,10,HOU 17,10,31,Matt Schaub pass complete short left to Kevin Walter for 18 yards (tackle by Michael Griffin and Alterraun Verner),-0.580,1.270
4,10:17,1,10,HOU 35,10,31,Matt Schaub pass complete short right to Jacoby Jones for 11 yards (tackle by Michael Griffin),1.270,1.990
4,9:46,1,10,HOU 46,10,31,Matt Schaub pass complete short left to Jacoby Jones for 11 yards (tackle by Will Witherspoon and Alterraun Verner),1.990,2.720
4,9:11,1,10,TEN 43,10,31,Matt Schaub pass incomplete short left intended for Owen Daniels (defended by Michael Griffin),2.720,2.180
4,9:05,2,10,TEN 43,10,31,Matt Schaub pass incomplete short left intended for Derrick Ward,2.180,1.490
4,9:01,,,,10,31,Timeout #1 by Houston Texans,0.000,1.490
4,9:01,3,10,TEN 43,10,31,Matt Schaub pass complete short left to Kevin Walter for 14 yards (tackle by Jason McCourty),1.490,3.640
4,8:40,1,10,TEN 29,10,31,"Matt Schaub pass incomplete short left intended for Owen Daniels. Penalty on Jacob Ford: Defensive Offside, 5 yards (no play)",3.640,4.370
4,8:37,1,5,TEN 24,10,31,"Penalty on Marques Douglas: Neutral Zone Infraction, 5 yards (no play)",4.370,4.310
4,8:37,1,10,TEN 19,10,31,Derrick Ward middle for 8 yards (tackle by Stephen Tulloch and Cortland Finnegan),4.310,5.140
4,8:07,2,2,TEN 11,10,31,Derrick Ward right guard for 4 yards (tackle by Chris Hope and Stephen Tulloch),5.140,5.600
4,7:34,1,7,TEN 7,10,31,Matt Schaub pass incomplete short left intended for Jacoby Jones,5.600,4.760
4,7:28,2,7,TEN 7,10,31,Matt Schaub pass incomplete short middle intended for Owen Daniels,4.760,3.810
4,7:24,3,7,TEN 7,10,31,"Matt Schaub pass incomplete short middle intended for Owen Daniels. Penalty on Stephen Tulloch: Defensive Pass Interfere, 6 yards (no play)",3.810,6.970
4,7:19,1,1,TEN 1,10,31,Derrick Ward right guard for -3 yards (tackle by Jason Jones),6.970,5.340
,,,,,,,"TEN challenged the runner was down by contact ruling, and the play was upheld.",,
4,6:35,2,4,TEN 4,16,31,"Matt Schaub pass complete short middle to Kevin Walter for 4 yards, touchdown. Penalty on Jason Babin: Defensive Offside (Declined)",5.340,7.000
4,,,,TEN 2,17,31,"Neil Rackers kicks extra point good. Penalty on Michael Griffin: Defensive Offside, 5 yards",0.000,0.000
4,,,,HOU 35,17,31,Neil Rackers kicks onside 8 yards and returned for 2 yards,0.000,2.850
4,6:26,1,10,HOU 41,17,31,Chris Johnson left end for 2 yards (tackle by Antonio Smith),2.850,2.580
4,5:42,2,8,HOU 39,17,31,Chris Johnson middle for 3 yards (tackle by Mark Anderson and Bernard Pollard),2.580,2.280
4,5:35,,,,17,31,Timeout #2 by Houston Texans,0.000,2.280
4,5:35,3,5,HOU 36,17,31,Chris Johnson right guard for 1 yard (tackle by Darryl Sharpton),2.280,0.980
4,5:29,,,,17,31,Timeout #3 by Houston Texans,0.000,0.980
4,5:29,4,4,HOU 35,17,31,"Penalty on Kenny Britt: False Start, 6 yards (no play)",0.980,0.530
4,5:29,4,10,HOU 41,17,31,"Penalty on Gerald McRath: False Start, 5 yards (no play)",0.530,0.200
4,5:29,4,15,HOU 46,17,31,"Brett Kern punts 25 yards, fair catch by Jacoby Jones",0.200,-0.340
4,5:22,1,10,HOU 21,17,31,"Matt Schaub pass complete short right to Kevin Walter for 5 yards (tackle by Jason McCourty). Penalty on Jason Jones: Defensive Offside, 5 yards (no play)",0.340,1.070
4,5:05,1,5,HOU 26,17,31,Matt Schaub pass complete short middle to Owen Daniels for 6 yards,1.070,1.070
4,4:40,1,10,HOU 32,17,31,Matt Schaub pass incomplete deep left intended for Jacoby Jones (defended by Michael Griffin),1.070,0.530
4,4:37,2,10,HOU 32,17,31,Matt Schaub pass complete short right to Derrick Ward for 11 yards (tackle by Cortland Finnegan),0.530,1.800
4,4:37,1,10,HOU 43,17,31,Matt Schaub pass complete short left to Joel Dreessen for 8 yards (tackle by Will Witherspoon),1.800,2.330
4,4:11,2,2,TEN 49,17,31,Matt Schaub pass complete deep right to Kevin Walter for 16 yards,2.330,3.380
4,4:09,1,10,TEN 33,17,31,Matt Schaub pass incomplete short right intended for Andre Johnson,3.380,2.840
4,4:07,2,10,TEN 33,17,31,Matt Schaub pass incomplete intended for Kevin Walter (defended by Jovan Haye),2.840,2.150
4,4:02,3,10,TEN 33,17,31,"Matt Schaub pass incomplete deep left intended for Kevin Walter is intercepted by Jason McCourty at TEN-13 and returned for 87 yards. Penalty on Jason Babin: Defensive Offside, 5 yards (no play)",2.150,2.810
4,3:43,3,5,TEN 28,17,31,Matt Schaub pass incomplete short left intended for Andre Johnson,2.810,1.630
4,3:38,4,5,TEN 28,17,31,Matt Schaub pass incomplete deep left intended for,1.630,-0.810
4,3:33,1,10,TEN 28,17,31,Chris Johnson left guard for 4 yards (tackle by Damione Lewis),0.810,0.800
4,2:50,2,6,TEN 32,17,31,Chris Johnson right tackle for 19 yards (tackle by Troy Nolan),0.800,2.320
4,2:04,1,10,HOU 49,17,31,Chris Johnson right tackle for 3 yards (tackle by Damione Lewis),2.320,2.190
4,2:00,2,7,HOU 46,17,31,Chris Johnson right tackle for 10 yards (tackle by Bernard Pollard and Troy Nolan),2.190,3.180
4,1:14,1,10,HOU 36,17,31,Kerry Collins kneels for -1 yards,3.180,2.500
4,0:38,2,11,HOU 37,17,31,Kerry Collins kneels for -1 yards,2.500,1.690
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
