0,1
Game Info,Game Info
Won Toss,Packers (deferred)
Roof,outdoors
Surface,grass
Duration,2:59
Attendance,77296
Weather,"37 degrees, relative humidity 75%, wind 10 mph"
Vegas Line,Green Bay Packers -13.0
Over/Under,42.5 (under)
