Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Tramon Williams,GNB,0,0,,0,0,5,75,15.0,0,52
Pat Lee,GNB,2,33,16.5,0,26,0,0,,0,0
Jordy Nelson,GNB,2,35,17.5,0,23,0,0,,0,0
Maurice Simpkins,GNB,1,0,0.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Brandon Banks,WAS,2,33,16.5,0,18,3,47,15.7,0,30
Chad Simpson,WAS,1,27,27.0,0,27,0,0,,0,0
Byron Westbrook,WAS,1,6,6.0,0,6,0,0,,0,0
