0,1
Game Info,Game Info
Won Toss,Bengals
Roof,outdoors
Surface,fieldturf
Duration,3:11
Attendance,65158
Weather,"74 degrees, relative humidity 62%, wind 7 mph"
Vegas Line,Cincinnati Bengals -3.0
Over/Under,45.5 (under)
