#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:37,DAL 34,3,1:58,9,Punt
2,1,8:49,DAL 10,9,4:15,54,Punt
3,1,3:06,DAL 30,3,1:34,9,Punt
4,2,14:51,DAL 20,4,1:12,9,Punt
5,2,11:26,DAL 8,6,3:15,34,Punt
6,2,6:59,DAL 36,8,3:42,44,Field Goal
7,2,1:43,DAL 26,3,0:41,7,Punt
8,2,0:09,,2,0:09,4,Interception
9,3,15:00,DAL 34,10,5:43,66,Touchdown
10,3,7:55,DAL 41,3,1:08,8,Punt
11,3,6:00,DAL 32,7,3:14,33,Interception
12,4,14:57,DAL 28,10,5:32,72,Touchdown
13,4,7:02,PHI 38,3,1:45,3,Punt
14,4,4:03,DAL 37,3,1:07,6,Punt
15,4,0:58,DAL 20,2,0:58,-2,End of Game
