#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:03,GNB 49,4,1:27,6,Downs
2,1,8:00,LAC 14,12,6:38,79,Field Goal
3,2,14:53,LAC 25,6,2:37,75,Touchdown
4,2,7:16,LAC 42,3,1:25,5,Punt
5,2,0:07,LAC 23,1,0:07,-1,End of Half
6,3,15:00,LAC 22,10,4:16,71,Field Goal
7,3,4:07,LAC 10,3,1:42,9,Punt
8,3,0:04,LAC 25,5,2:20,72,Fumble
9,4,11:00,LAC 37,11,5:36,63,Touchdown
10,4,2:33,LAC 25,3,0:46,-10,Punt
11,4,1:27,LAC 20,6,1:08,15,Downs
