Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Trey Pipkins,T,65,100%,0,0%,4,15%
Will Clapp,C,65,100%,0,0%,4,15%
Jamaree Salyer,G,65,100%,0,0%,4,15%
Zion Johnson,G,65,100%,0,0%,4,15%
Rashawn Slater,T,65,100%,0,0%,4,15%
Justin Herbert,QB,65,100%,0,0%,0,0%
Keenan Allen,WR,61,94%,0,0%,0,0%
Quentin Johnston,WR,56,86%,0,0%,0,0%
Alex Erickson,WR,51,78%,0,0%,0,0%
Donald Parham,TE,47,72%,0,0%,0,0%
Austin Ekeler,RB,46,71%,0,0%,0,0%
Stone Smartt,TE,23,35%,0,0%,12,46%
Joshua Kelley,RB,19,29%,0,0%,1,4%
Nick Vannett,TE,11,17%,0,0%,13,50%
Derius Davis,WR,7,11%,0,0%,9,35%
Jordan McFadden,G,2,3%,0,0%,0,0%
Simi Fehoko,WR,1,2%,0,0%,5,19%
Terrell Bynum,WR,1,2%,0,0%,0,0%
Alohi Gilman,SS,0,0%,72,100%,10,38%
Asante Samuel Jr.,CB,0,0%,72,100%,5,19%
Michael Davis,CB,0,0%,72,100%,5,19%
Derwin James,SS,0,0%,72,100%,0,0%
Kenneth Murray,LB,0,0%,72,100%,0,0%
Tuli Tuipulotu,DE,0,0%,66,92%,8,31%
Khalil Mack,DE,0,0%,66,92%,0,0%
Eric Kendricks,LB,0,0%,56,78%,0,0%
Dean Marlowe,SS,0,0%,42,58%,17,65%
Sebastian Joseph-Day,DT,0,0%,39,54%,0,0%
Austin Johnson,DT,0,0%,38,53%,5,19%
Morgan Fox,DT,0,0%,28,39%,5,19%
Nick Williams,DT,0,0%,26,36%,9,35%
Otito Ogbonnia,DT,0,0%,26,36%,5,19%
Ja'Sir Taylor,CB,0,0%,25,35%,11,42%
Justin Hollins,LB,0,0%,16,22%,4,15%
Joey Bosa,DE,0,0%,4,6%,0,0%
Nick Niemann,LB,0,0%,0,0%,22,85%
Amen Ogbongbemiga,LB,0,0%,0,0%,22,85%
Jaylinn Hawkins,FS,0,0%,0,0%,19,73%
Deane Leonard,CB,0,0%,0,0%,17,65%
Daiyan Henley,LB,0,0%,0,0%,17,65%
AJ Finley,FS,0,0%,0,0%,11,42%
Cameron Dicker,K,0,0%,0,0%,9,35%
JK Scott,P,0,0%,0,0%,7,27%
Josh Harris,LS,0,0%,0,0%,7,27%
Brenden Jaimes,G,0,0%,0,0%,4,15%
Foster Sarell,T,0,0%,0,0%,4,15%
Tanner Muse,LB,0,0%,0,0%,3,12%
