Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Keenan Allen,LAC,16,10,116,1,4,79,7.9,37,3.7,9.7,1,10.0,1,6.3,0,105.2
Donald Parham,LAC,6,4,57,0,4,49,12.3,8,2.0,11.0,0,,1,16.7,0,97.2
Austin Ekeler,LAC,3,2,6,0,0,0,0.0,6,3.0,2.3,0,,0,0.0,0,70.1
Quentin Johnston,LAC,6,2,21,0,1,4,2.0,17,8.5,15.0,0,,1,16.7,0,44.4
Derius Davis,LAC,1,1,-3,0,,-5,-5.0,2,2.0,-5.0,0,,0,0.0,0,79.2
Alex Erickson,LAC,1,1,12,0,1,12,12.0,0,0.0,12.0,0,,0,0.0,0,116.7
Stone Smartt,LAC,3,1,51,1,1,17,17.0,34,34.0,7.0,0,,1,33.3,0,121.5
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Romeo Doubs,GNB,6,5,53,1,3,40,8.0,13,2.6,14.8,0,,0,0.0,0,143.1
AJ Dillon,GNB,4,4,32,0,1,-1,-0.3,33,8.3,-0.3,1,4.0,0,0.0,0,100.0
Luke Musgrave,GNB,6,4,28,0,2,13,3.3,15,3.8,5.3,0,,0,0.0,0,77.1
Jayden Reed,GNB,6,4,46,0,3,21,5.3,25,6.3,5.0,0,,0,0.0,0,89.6
Dontayvion Wicks,GNB,5,3,91,0,3,42,14.0,49,16.3,12.8,1,3.0,1,20.0,0,104.2
Tucker Kraft,GNB,2,2,32,0,1,6,3.0,26,13.0,3.0,0,,0,0.0,0,118.7
Christian Watson,GNB,4,2,21,1,2,15,7.5,6,3.0,14.3,0,,0,0.0,0,105.2
Emanuel Wilson,GNB,2,1,9,0,1,-1,-1.0,10,10.0,1.0,0,,0,0.0,0,62.5
Aaron Jones,GNB,2,1,3,0,,-6,-6.0,9,9.0,-4.0,0,,0,0.0,0,56.2
Malik Heath,GNB,1,1,7,0,,1,1.0,6,6.0,1.0,0,,0,0.0,0,95.8
