Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
2,1:50,1,10,DEN 40,14,21,Peyton Manning pass incomplete short right intended for Eric Decker,1.600,1.050
2,1:45,2,10,DEN 40,14,21,Peyton Manning pass incomplete short right intended for Jacob Tamme,1.050,0.370
2,1:40,3,10,DEN 40,14,21,Peyton Manning pass incomplete short left intended for Wes Welker,0.370,-0.720
2,1:36,4,10,DEN 40,14,21,"Britton Colquitt punts 38 yards, fair catch by Dexter McCluster",-0.720,-0.410
2,1:28,1,10,KAN 22,14,21,"Alex Smith pass incomplete short left intended for Dwayne Bowe is intercepted by Danny Trevathan at KAN-36 and returned for 3 yards. Penalty on Chris Harris: Defensive Holding, 5 yards (no play)",0.410,0.740
2,1:22,1,10,KAN 27,14,21,Alex Smith right end for 26 yards (tackle by Chris Harris),0.740,2.460
2,1:12,1,10,DEN 47,14,21,"Alex Smith pass incomplete. Penalty on Alex Smith: Intentional Grounding, 10 yards",2.460,0.560
2,1:06,2,20,KAN 43,14,21,Alex Smith pass complete short left to Anthony Sherman for 8 yards (tackle by Chris Harris),0.560,0.560
2,0:45,2,20,KAN 43,14,21,Timeout #2 by Kansas City Chiefs,0.560,0.960
2,0:45,3,12,DEN 49,14,21,Alex Smith pass complete short right to Dexter McCluster for 2 yards (tackle by Champ Bailey),0.960,0.960
2,0:35,3,12,DEN 49,14,21,Timeout #1 by Denver Broncos,0.960,0.130
2,0:35,4,10,DEN 47,14,21,Dustin Colquitt punts 35 yards,0.130,0.350
2,0:25,1,10,DEN 12,14,21,Montee Ball up the middle for 2 yards (tackle by Allen Bailey),-0.350,-0.610
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,14,21,"Ryan Succop kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,DEN 20,14,21,Knowshon Moreno left end for -1 yards (tackle by Tamba Hali),0.280,-0.460
3,14:26,2,11,DEN 19,14,21,Peyton Manning pass incomplete short left intended for Demaryius Thomas (defended by Sean Smith),-0.460,-1.140
3,14:21,3,11,DEN 19,14,21,Peyton Manning pass complete deep left to Wes Welker for 20 yards (tackle by Brandon Flowers),-1.140,1.530
3,13:43,1,10,DEN 39,14,21,Montee Ball up the middle for 13 yards (tackle by Brandon Flowers),1.530,2.390
3,13:11,1,10,KAN 48,14,21,Montee Ball right tackle for 8 yards (tackle by Marcus Cooper),2.390,2.930
3,12:40,2,2,KAN 40,14,21,Montee Ball left guard for 3 yards (tackle by Derrick Johnson),2.930,3.120
3,12:00,1,10,KAN 37,20,21,"Peyton Manning pass complete deep left to Eric Decker for 37 yards, touchdown",3.120,7.000
3,12:00,,,KAN 2,21,21,Matt Prater kicks extra point good,0.000,0.000
3,12:00,,,DEN 35,21,21,"Matt Prater kicks off 65 yards, touchback",0.000,-0.280
3,11:51,1,10,KAN 20,21,21,"Jamaal Charles left end for 15 yards (tackle by Mike Adams). Penalty on Mike Adams: Unnecessary Roughness, 15 yards",0.280,2.260
3,11:30,1,10,,21,21,Jamaal Charles up the middle for 1 yard (tackle by Terrance Knighton),2.260,1.850
3,10:58,2,9,DEN 49,21,21,Alex Smith pass complete short left to Donnie Avery for 1 yard (tackle by Chris Harris),1.850,1.290
3,10:13,3,8,DEN 48,21,21,"Alex Smith up the middle for 6 yards (tackle by Mike Adams). Penalty on Branden Albert: Offensive Holding, 10 yards (no play)",1.290,-0.030
3,9:39,3,18,KAN 42,21,21,Alex Smith pass complete short right to Donnie Avery for 16 yards,-0.030,0.460
3,9:02,4,2,DEN 42,21,21,"Dustin Colquitt punts 34 yards, fair catch by Wes Welker",0.460,0.380
3,8:56,1,10,DEN 8,21,21,Knowshon Moreno up the middle for no gain (tackle by Tamba Hali),-0.380,-0.780
3,8:24,2,10,DEN 8,21,21,Peyton Manning pass complete deep right to Demaryius Thomas for 77 yards (tackle by Marcus Cooper),-0.780,4.580
3,7:37,1,10,KAN 15,21,21,Knowshon Moreno up the middle for no gain (tackle by Frank Zombo),4.580,3.950
3,6:58,2,10,KAN 15,21,21,Peyton Manning pass incomplete short left intended for Eric Decker,3.950,3.100
3,6:53,3,10,KAN 15,27,21,"Peyton Manning pass complete short middle to Eric Decker for 15 yards, touchdown. Penalty on Tamba Hali: Unnecessary Roughness, 15 yards",3.100,7.000
3,6:53,,,KAN 2,28,21,Matt Prater kicks extra point good,0.000,0.000
3,6:53,,,KAN 15,28,21,"Matt Prater kicks off 50 yards, touchback",0.000,-0.280
3,6:48,1,10,KAN 20,28,21,Alex Smith pass complete short left to Sean McGrath for 11 yards (tackle by Wesley Woodyard),0.280,1.000
3,6:08,1,10,KAN 31,28,21,Alex Smith pass incomplete deep left intended for A.J. Jenkins (defended by Chris Harris),1.000,0.460
3,6:00,2,10,KAN 31,28,21,Jamaal Charles up the middle for 2 yards (tackle by Robert Ayers),0.460,0.040
3,5:16,3,8,KAN 33,28,21,Alex Smith pass incomplete deep middle intended for Anthony Fasano,0.040,-1.180
3,5:09,4,8,KAN 33,28,21,"Dustin Colquitt punts 57 yards, returned by Wes Welker for no gain. Penalty on Omar Bolden: Illegal Block Above the Waist, 5 yards",-1.180,0.380
3,5:01,1,10,DEN 5,28,21,Montee Ball up the middle for 45 yards (tackle by Marcus Cooper),-0.380,2.260
3,4:13,1,10,,28,21,Montee Ball left end for -3 yards (tackle by Derrick Johnson),2.260,1.310
3,3:34,2,13,DEN 47,28,21,Peyton Manning pass complete short left to Wes Welker for no gain,1.310,0.630
3,2:58,3,13,DEN 47,28,21,Peyton Manning pass complete short left to Demaryius Thomas for 15 yards (tackle by Sean Smith),0.630,3.050
3,2:13,1,10,KAN 38,28,21,"Peyton Manning pass incomplete deep right intended for Eric Decker. Penalty on Marcus Cooper: Defensive Pass Interference, 19 yards (no play)",3.050,4.310
3,2:09,1,10,KAN 19,28,21,Montee Ball left end for 8 yards (tackle by Sean Smith),4.310,5.140
3,1:29,2,2,KAN 11,28,21,Montee Ball up the middle for no gain (tackle by Frank Zombo),5.140,4.430
3,0:52,3,2,KAN 11,28,21,Peyton Manning pass complete short left to Jacob Tamme for 3 yards (tackle by Quintin Demps),4.430,5.370
3,0:22,1,8,KAN 8,28,21,Peyton Manning pass complete short right to Knowshon Moreno for 4 yards (tackle by Frank Zombo),5.370,5.370
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,8,KAN 8,28,21,Timeout #1 by Denver Broncos,5.370,5.340
4,15:00,2,4,KAN 4,28,21,Knowshon Moreno up the middle for 3 yards (tackle by Derrick Johnson),5.340,5.170
4,14:20,3,1,KAN 1,34,21,"Peyton Manning pass complete short right to Eric Decker for 1 yard, touchdown",5.170,7.000
4,14:20,,,KAN 2,35,21,Matt Prater kicks extra point good,0.000,0.000
4,14:20,,,DEN 35,35,21,"Matt Prater kicks off 65 yards, touchback",0.000,-0.280
4,14:16,1,10,KAN 20,35,21,Alex Smith pass incomplete short right intended for Dwayne Bowe,0.280,-0.270
4,14:12,2,10,KAN 20,35,21,"Alex Smith for 1 yard (tackle by Chris Harris). Penalty on Donald Stephenson: Offensive Holding, 10 yards (no play)",-0.270,-1.510
4,13:52,2,20,KAN 10,35,21,Jamaal Charles up the middle for 3 yards (tackle by Chris Harris),-1.510,-2.190
4,13:15,3,17,KAN 13,35,21,Alex Smith pass complete deep middle to Junior Hemingway for 16 yards (tackle by David Bruton),-2.190,-1.440
4,12:26,4,1,KAN 29,35,21,Jamaal Charles left guard for 2 yards (tackle by Shaun Phillips),-1.440,1.000
,,,,,,,"DEN challenged the fumble ruling, and the play was upheld.",,
4,11:42,1,10,KAN 31,35,21,Alex Smith pass incomplete deep left intended for Donnie Avery,1.000,0.460
4,11:36,2,10,KAN 31,35,21,"Jamaal Charles right end for 15 yards (tackle by Danny Trevathan). Penalty on Chris Harris: Illegal Use of Hands, 5 yards",0.460,2.320
4,11:05,1,10,DEN 49,35,21,Alex Smith pass incomplete deep left intended for Donnie Avery,2.320,1.780
4,10:59,2,10,DEN 49,35,21,Alex Smith up the middle for 6 yards (tackle by Malik Jackson),1.780,1.880
4,10:24,3,4,DEN 43,35,21,Jamaal Charles left end for 8 yards (tackle by David Bruton),1.880,3.250
4,9:37,1,10,DEN 35,35,21,Alex Smith pass incomplete short left intended for Dexter McCluster (defended by Chris Harris),3.250,2.700
4,9:32,2,10,DEN 35,35,21,Alex Smith pass complete short left to Knile Davis for 5 yards (tackle by Wesley Woodyard),2.700,2.680
4,9:00,3,5,DEN 30,35,21,Alex Smith pass complete short right to Knile Davis for 13 yards (tackle by Chris Harris),2.680,4.440
4,8:16,1,10,DEN 17,35,21,Alex Smith pass complete short right to Jamaal Charles for 11 yards (tackle by Danny Trevathan),4.440,5.830
4,7:28,1,6,DEN 6,35,21,Alex Smith pass incomplete short right intended for Donnie Avery (defended by Chris Harris),5.830,4.950
4,7:25,2,6,DEN 6,35,21,Dexter McCluster for no gain,4.950,4.040
4,6:57,3,6,DEN 6,35,21,Alex Smith pass complete short right to Dexter McCluster for 5 yards (tackle by Duke Ihenacho). Penalty on Duke Ihenacho: Face Mask (15 Yards),4.040,6.970
4,6:37,1,1,DEN 1,35,27,"Jamaal Charles up the middle for 1 yard, touchdown",6.970,7.000
4,6:37,,,DEN 2,35,28,Ryan Succop kicks extra point good,0.000,0.000
4,6:37,,,KAN 35,35,28,"Ryan Succop kicks off 63 yards, returned by Andre Caldwell for 25 yards (tackle by James-Michael Johnson). Penalty on DEN: Illegal Block Above the Waist, 10 yards",0.000,0.380
4,6:25,1,10,DEN 10,35,28,Knowshon Moreno up the middle for 2 yards (tackle by Dontari Poe),-0.380,-0.630
4,5:44,2,8,DEN 12,35,28,Peyton Manning pass complete deep right to Eric Decker for 18 yards (tackle by Marcus Cooper),-0.630,0.940
4,5:03,1,10,DEN 30,35,28,Knowshon Moreno left end for no gain (tackle by Sean Smith),0.940,0.390
4,4:24,2,10,DEN 30,35,28,"Penalty on Knowshon Moreno: False Start, 5 yards (no play)",0.390,-0.280
4,4:21,2,15,DEN 25,35,28,"Peyton Manning pass incomplete deep left intended for Demaryius Thomas. Penalty on Sean Smith: Defensive Pass Interference, 19 yards (no play)",-0.280,1.860
4,4:17,1,10,DEN 44,35,28,Knowshon Moreno up the middle for -5 yards (tackle by Eric Berry),1.860,1.860
4,4:13,1,10,DEN 44,35,28,Timeout #1 by Kansas City Chiefs,1.860,0.640
4,4:13,2,15,DEN 39,35,28,"Peyton Manning pass incomplete short right intended for Wes Welker. Penalty on Chris Clark: Illegal Shift, 5 yards (no play)",0.640,-0.030
4,4:10,2,20,DEN 34,35,28,"Peyton Manning pass complete short left to Knowshon Moreno for 31 yards (tackle by Sean Smith). Penalty on Manuel Ramirez: Unnecessary Roughness, 15 yards",-0.030,2.260
4,3:54,1,10,,35,28,Montee Ball up the middle for 2 yards (tackle by Dontari Poe),2.260,2.260
4,3:50,1,10,,35,28,Timeout #2 by Kansas City Chiefs,2.260,1.980
4,3:50,2,8,KAN 48,35,28,Peyton Manning pass incomplete short left intended for Montee Ball,1.980,1.290
4,3:45,3,8,KAN 48,35,28,Peyton Manning pass incomplete short left intended for Jacob Tamme (defended by Frank Zombo),1.290,0.070
4,3:41,4,8,KAN 48,35,28,Britton Colquitt punts 41 yards,0.070,0.380
4,3:32,1,10,KAN 8,35,28,Alex Smith pass incomplete short left intended for Dwayne Bowe,-0.380,-0.780
4,3:27,2,10,KAN 8,35,28,"Penalty on KAN: False Start, 4 yards (no play)",-0.780,-1.070
4,3:27,2,14,KAN 4,35,28,Alex Smith pass incomplete short right intended for Donnie Avery,-1.070,-1.890
,,,,,,,"DEN challenged the fumble ruling, and the play was upheld.",,
4,3:21,3,14,KAN 4,35,28,Alex Smith pass complete deep left to A.J. Jenkins for 26 yards (tackle by David Bruton),-1.890,0.940
4,2:51,1,10,KAN 30,35,28,Alex Smith pass incomplete deep middle intended for Sean McGrath,0.940,0.390
4,2:45,2,10,KAN 30,35,28,Alex Smith pass complete deep middle to Dexter McCluster for 28 yards (tackle by David Bruton),0.390,2.790
4,2:12,1,10,DEN 42,35,28,Alex Smith pass complete deep left to Dwayne Bowe for 23 yards (tackle by Kayvon Webster),2.790,4.310
4,2:07,1,10,DEN 19,35,28,Alex Smith pass incomplete deep left intended for Dwayne Bowe,4.310,3.750
4,2:03,2,10,DEN 19,35,28,Alex Smith pass complete short right to Dexter McCluster for 2 yards (tackle by Quentin Jammer),3.750,3.260
4,1:56,3,8,DEN 17,35,28,Alex Smith pass complete short left to A.J. Jenkins for 4 yards (tackle by Kayvon Webster),3.260,2.640
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
4,1:51,4,4,DEN 13,35,28,Alex Smith pass incomplete short left intended for Dwayne Bowe (defended by Mike Adams),2.640,0.320
4,1:46,1,10,DEN 13,35,28,Montee Ball right end for 28 yards (tackle by Derrick Johnson),-0.320,-0.320
4,1:37,1,10,DEN 13,35,28,Timeout #3 by Kansas City Chiefs,-0.320,1.660
4,1:37,1,10,DEN 41,35,28,Peyton Manning kneels for -1 yards,1.660,0.990
4,0:59,2,11,DEN 40,35,28,Peyton Manning kneels for -1 yards,0.990,0.170
4,0:37,3,12,DEN 39,35,28,Peyton Manning kneels for -1 yards,0.170,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
