Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
J.D. McKissic,WAS,10,10,70,0,4,15,1.5,55,5.5,1.5,0,,0,0.0,0,95.8
Logan Thomas,WAS,9,9,98,1,3,70,7.8,28,3.1,7.8,0,,0,0.0,0,149.1
Cam Sims,WAS,9,5,92,0,3,33,6.6,59,11.8,8.6,2,2.5,0,0.0,0,91.0
Steven Sims,WAS,6,4,17,0,1,4,1.0,13,3.3,5.3,0,,1,16.7,0,70.1
Terry McLaurin,WAS,6,2,14,0,1,3,1.5,11,5.5,9.8,0,,1,16.7,0,42.4
Isaiah Wright,WAS,4,1,5,0,,3,3.0,2,2.0,2.8,0,,1,25.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Diontae Johnson,PIT,12,8,71,1,4,42,5.3,29,3.6,5.5,1,8.0,3,25.0,0,110.1
Eric Ebron,PIT,11,7,68,0,3,40,5.7,28,4.0,5.5,0,,2,18.2,1,43.0
JuJu Smith-Schuster,PIT,10,7,28,0,1,9,1.3,19,2.7,5.0,0,,1,10.0,0,72.9
Jaylen Samuels,PIT,4,3,11,0,1,-5,-1.7,16,5.3,-1.3,0,,0,0.0,0,77.1
Chase Claypool,PIT,4,2,38,0,2,38,19.0,0,0.0,17.0,0,,0,0.0,0,83.3
Ray-Ray McCloud,PIT,3,2,4,0,,3,1.5,1,0.5,-0.7,0,,0,0.0,0,70.1
Benny Snell Jr.,PIT,3,2,5,0,0,-1,-0.5,6,3.0,-0.3,0,,0,0.0,0,70.1
James Washington,PIT,4,2,80,1,2,30,15.0,50,25.0,18.0,0,,0,0.0,0,135.4
Jerald Hawkins,PIT,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
Anthony McFarland Jr.,PIT,1,0,0,0,,0,,0,,16.0,0,,0,0.0,0,39.6
