Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Steelers,-6.0,-5.7,3.36,-8.16,-4.52,7.02,-0.54,6.39,0.0,-3.99,-2.73,5.18,4.28,-7.12,-3.6
Washington,6.0,-7.02,0.54,-6.39,0.0,5.7,-3.36,8.16,4.52,3.99,-5.18,2.73,7.12,-4.28,3.6
