Quarter,Time,Down,ToGo,Location,SFO,NOR,Detail,EPB,EPA
1,8:11,3,2,NOR 17,0,0,Drew Brees pass incomplete short right intended for Lance Moore (defended by Tramaine Brock),-0.480,-2.320
1,8:07,4,2,NOR 17,0,0,"Thomas Morstead punts 53 yards, returned by LaMichael James for 12 yards (tackle by Kevin Reddick)",-2.320,-1.730
1,7:55,1,10,SFO 42,0,0,Colin Kaepernick pass incomplete short right intended for Anquan Boldin (defended by Keenan Lewis),1.730,1.190
1,7:50,2,10,SFO 42,0,0,Colin Kaepernick pass incomplete short left intended for Anquan Boldin (defended by Cameron Jordan),1.190,0.500
1,7:46,3,10,SFO 42,0,0,Colin Kaepernick pass incomplete deep right intended for Jonathan Baldwin (defended by Jabari Greer),0.500,-0.590
1,7:40,4,10,SFO 42,0,0,Andy Lee punts 55 yards,-0.590,0.380
1,7:28,1,10,NOR 3,0,0,Drew Brees pass complete short right to Jed Collins for 3 yards (tackle by Carlos Rogers),-0.380,-0.560
1,6:58,2,7,NOR 6,0,0,"Drew Brees pass complete short middle to Josh Hill for 5 yards (tackle by Patrick Willis). Penalty on Justin Smith: Defensive Holding, 5 yards (no play)",-0.560,-0.370
1,6:28,1,10,NOR 11,0,0,Mark Ingram right guard for 15 yards (tackle by Eric Reid),-0.370,0.670
1,5:46,1,10,NOR 26,0,0,Drew Brees pass complete short left to Pierre Thomas for 5 yards (tackle by Dan Skuta and Patrick Willis),0.670,0.810
1,5:05,2,5,NOR 31,0,0,Drew Brees pass incomplete short left intended for Jimmy Graham,0.810,0.100
1,5:02,3,5,NOR 31,0,0,Drew Brees pass complete short left to Robert Meachem for 44 yards (tackle by Carlos Rogers),0.100,3.910
1,4:22,1,10,SFO 25,0,0,Drew Brees pass complete short right to Darren Sproles for 8 yards (tackle by Eric Reid),3.910,4.550
,,,,,,,"SFO challenged the illegal forward pass ruling, and the play was upheld.",,
1,3:33,2,2,SFO 17,0,0,Pierre Thomas right end for 4 yards (tackle by Patrick Willis),4.550,4.710
1,2:51,1,10,SFO 13,0,0,Drew Brees pass complete short middle to Pierre Thomas for 3 yards (tackle by Patrick Willis),4.710,4.580
1,2:14,2,7,SFO 10,0,0,Pierre Thomas right tackle for 5 yards (tackle by Ahmad Brooks),4.580,4.780
1,1:37,3,2,SFO 5,0,0,Drew Brees pass complete short right to Jimmy Graham for 2 yards (tackle by Carlos Rogers),4.780,6.510
1,0:49,1,3,SFO 3,0,6,"Drew Brees pass complete short right to Josh Hill for 3 yards, touchdown",6.510,7.000
1,0:49,,,SFO 2,0,7,Garrett Hartley kicks extra point good,0.000,0.000
1,0:49,,,NOR 35,0,7,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
1,0:44,1,10,SFO 20,0,7,Frank Gore right guard for 4 yards (tackle by Ramon Humber),0.280,0.270
1,0:12,2,6,SFO 24,0,7,Colin Kaepernick pass complete short right to Frank Gore for 2 yards (tackle by Curtis Lofton),0.270,-0.160
Quarter,Time,Down,ToGo,Location,SFO,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,SFO 26,0,7,Colin Kaepernick pass complete short left to Anquan Boldin for 6 yards (tackle by David Hawthorne),-0.160,1.070
2,14:20,1,10,SFO 32,0,7,Kendall Hunter left end for 5 yards (tackle by Akiem Hicks),1.070,1.200
2,13:47,2,5,SFO 37,0,7,Frank Gore right tackle for 2 yards (tackle by Curtis Lofton),1.200,0.760
2,13:05,3,3,SFO 39,0,7,Kendall Hunter left end for 5 yards (tackle by Corey White),0.760,1.860
2,12:31,1,10,SFO 44,0,7,Colin Kaepernick pass complete short right to Vernon Davis for 4 yards (tackle by Rafael Bush),1.860,1.860
2,11:54,2,6,SFO 48,0,7,Colin Kaepernick for 4 yards (tackle by David Hawthorne),1.860,1.690
2,11:14,3,2,NOR 48,0,7,LaMichael James left guard for no gain (tackle by Akiem Hicks and Brodrick Bunkley),1.690,0.070
2,10:36,4,2,NOR 48,0,7,"Andy Lee punts 37 yards, muffed catch by Lance Moore, recovered by Raymond Ventrone and returned for no gain",0.070,4.840
2,10:26,1,10,NOR 11,0,7,Colin Kaepernick pass incomplete short right intended for Jonathan Baldwin,4.840,4.140
,,,,,,,"SFO challenged the pass completion ruling, and the play was upheld.",,
2,10:21,2,10,NOR 11,6,7,"Colin Kaepernick pass complete short left to Anquan Boldin for 11 yards, touchdown",4.140,7.000
2,10:21,,,NOR 2,7,7,Phil Dawson kicks extra point good,0.000,0.000
2,10:21,,,SFO 35,7,7,"Phil Dawson kicks off 65 yards, touchback",0.000,-0.280
2,10:16,1,10,NOR 20,7,7,Drew Brees pass complete short left to Lance Moore for 5 yards (tackle by Tarell Brown),0.280,0.410
2,9:47,2,5,NOR 25,7,7,Drew Brees pass incomplete short middle intended for Jimmy Graham (defended by Donte Whitner),0.410,0.410
2,9:41,2,5,NOR 25,7,7,Timeout #1 by New Orleans Saints,0.410,-0.300
2,9:41,3,5,NOR 25,7,7,Drew Brees pass incomplete short left intended for Marques Colston (defended by Eric Reid),-0.300,-1.700
2,9:35,4,5,NOR 25,7,7,"Thomas Morstead punts 59 yards, returned by LaMichael James for 11 yards (tackle by Isa Abdul-Quddus)",-1.700,-0.740
2,9:22,1,10,SFO 27,7,7,Kendall Hunter right end for -3 yards (tackle by Curtis Lofton),0.740,-0.210
2,8:32,2,13,SFO 24,7,7,"Penalty on Colin Kaepernick: Delay of Game, 5 yards (no play)",-0.210,-0.940
2,8:32,2,18,SFO 19,7,7,Colin Kaepernick pass complete short middle to Vance McDonald for 10 yards (tackle by Ramon Humber and Curtis Lofton),-0.940,-0.230
2,7:50,3,8,SFO 29,7,7,Colin Kaepernick pass complete short right to Mario Manningham for 8 yards (tackle by Chris Carr),-0.230,1.400
2,7:14,1,10,SFO 37,7,7,Frank Gore right tackle for -1 yards (tackle by Junior Galette and David Hawthorne),1.400,0.720
2,6:35,2,11,SFO 36,7,7,Colin Kaepernick pass incomplete short left intended for Mario Manningham is intercepted by Corey White at SFO-44 and returned for 43 yards. Corey White fumbles,0.720,0.720
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the play was upheld.",,
2,6:25,2,11,SFO 36,7,7,Timeout #2 by New Orleans Saints,0.720,0.280
2,6:25,1,10,SFO 20,7,7,Colin Kaepernick sacked by Akiem Hicks for -1 yards,0.280,-0.460
2,5:49,2,11,SFO 19,7,7,Frank Gore left tackle for 24 yards (tackle by Rafael Bush),-0.460,1.800
2,5:15,1,10,SFO 43,7,7,"Colin Kaepernick pass incomplete short left intended for Mario Manningham. Penalty on Corey White: Defensive Pass Interference, 12 yards (no play)",1.800,2.590
2,5:10,1,10,NOR 45,7,7,Frank Gore left tackle for 3 yards (tackle by Akiem Hicks and John Jenkins),2.590,2.450
2,4:30,2,7,NOR 42,7,7,Colin Kaepernick right end for 5 yards (tackle by Cameron Jordan),2.450,2.410
2,3:43,3,2,NOR 37,7,7,Colin Kaepernick pass incomplete short left intended for Vance McDonald (defended by Malcolm Jenkins),2.410,0.790
2,3:39,4,2,NOR 37,10,7,Phil Dawson 55 yard field goal good,0.790,3.000
2,3:39,,,SFO 35,10,7,"Phil Dawson kicks off 68 yards, returned by Travaris Cadet for 82 yards (tackle by Tramaine Brock)",0.000,-4.170
2,3:23,1,10,SFO 21,10,7,Drew Brees pass complete short right to Pierre Thomas for 10 yards (tackle by Eric Reid),4.170,4.840
2,2:43,1,10,SFO 11,10,7,Pierre Thomas right guard for 10 yards (tackle by Tarell Brown),4.840,6.970
2,2:00,1,1,SFO 1,10,13,"Jed Collins left guard for 1 yard, touchdown",6.970,7.000
2,2:00,,,SFO 2,10,14,Garrett Hartley kicks extra point good,0.000,0.000
2,2:00,,,NOR 35,10,14,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
2,1:58,1,10,SFO 20,10,14,Colin Kaepernick pass complete short right to LaMichael James for 4 yards (tackle by Corey White and Roman Harper),0.280,0.270
2,1:33,2,6,SFO 24,10,14,Colin Kaepernick pass complete short middle to Anquan Boldin for 8 yards (tackle by Chris Carr),0.270,1.070
2,1:09,1,10,SFO 32,10,14,Colin Kaepernick pass incomplete short right intended for Anquan Boldin (defended by Chris Carr),1.070,0.530
2,1:06,2,10,SFO 32,10,14,Colin Kaepernick sacked by Cameron Jordan for -2 yards,0.530,0.530
2,0:59,2,10,SFO 32,10,14,Timeout #3 by New Orleans Saints,0.530,-0.430
2,0:59,3,12,SFO 30,10,14,LaMichael James left tackle for 7 yards (tackle by Roman Harper),-0.430,-0.910
2,0:59,4,5,SFO 37,10,14,"Penalty on Andy Lee: Delay of Game, 5 yards (no play)",-0.910,-1.240
2,0:12,4,10,SFO 32,10,14,"Andy Lee punts 46 yards, returned by Lance Moore for no gain",-1.240,-0.410
2,0:02,1,10,NOR 22,10,14,Drew Brees kneels for -1 yards,0.410,-0.270
Quarter,Time,Down,ToGo,Location,SFO,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,10,14,"Phil Dawson kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,NOR 20,10,14,Mark Ingram right guard for -1 yards (tackle by Justin Smith),0.280,-0.460
3,14:25,2,11,NOR 19,10,14,Drew Brees pass complete short left to Darren Sproles for 8 yards (tackle by NaVorro Bowman),-0.460,-0.030
3,13:48,3,3,NOR 27,10,14,Drew Brees pass complete short left to Jimmy Graham for 13 yards (tackle by NaVorro Bowman),-0.030,1.600
3,13:06,1,10,NOR 40,10,14,Drew Brees pass incomplete deep left intended for Jimmy Graham,1.600,1.050
3,12:59,2,10,NOR 40,10,14,Pierre Thomas right guard for 6 yards (tackle by Tony Jerod-Eddie and Justin Smith),1.050,1.160
3,12:23,3,4,NOR 46,10,14,"Drew Brees pass incomplete is intercepted by Ahmad Brooks at NOR-44 and returned for 22 yards (tackle by Zach Strief). Ahmad Brooks fumbles (forced by Zach Strief), recovered by Ahmad Brooks at NOR-22",1.160,-4.110
3,12:07,1,10,NOR 22,10,14,Frank Gore left end for 11 yards (tackle by Malcolm Jenkins),4.110,4.840
3,11:31,1,10,NOR 11,10,14,Kendall Hunter left end for -6 yards (tackle by David Hawthorne). Penalty on SFO: Illegal Formation (Declined),4.840,3.330
3,10:58,2,16,NOR 17,16,14,"Colin Kaepernick pass complete deep right to Vernon Davis for 17 yards, touchdown",3.330,7.000
3,10:58,,,NOR 2,17,14,Phil Dawson kicks extra point good,0.000,0.000
3,10:58,,,SFO 35,17,14,"Phil Dawson kicks off 65 yards, touchback",0.000,-0.280
3,10:52,1,10,NOR 20,17,14,Pierre Thomas right tackle for no gain (tackle by Eric Wright),0.280,-0.270
3,10:13,2,10,NOR 20,17,14,Drew Brees pass complete short right to Nick Toon for 8 yards (tackle by Eric Wright),-0.270,0.100
3,9:37,3,2,NOR 28,17,14,"Darren Sproles right guard for 3 yards (tackle by Aldon Smith). Penalty on Ben Grubbs: Offensive Holding, 10 yards (no play)",0.100,-1.330
3,9:14,3,12,NOR 18,17,14,Drew Brees pass complete short right to Marques Colston for 14 yards (tackle by Eric Reid),-1.330,1.070
3,8:32,1,10,NOR 32,17,14,Drew Brees pass complete short middle to Mark Ingram for 4 yards (tackle by NaVorro Bowman),1.070,1.070
3,8:00,2,6,NOR 36,17,14,Mark Ingram right guard for 5 yards (tackle by Donte Whitner),1.070,1.030
3,7:29,3,1,NOR 41,17,14,Jed Collins left guard for 2 yards (tackle by NaVorro Bowman),1.030,1.800
3,6:48,1,10,NOR 43,17,14,Drew Brees pass complete short right to Kenny Stills for 11 yards (tackle by Eric Wright),1.800,2.520
3,6:01,1,10,SFO 46,17,14,Drew Brees pass complete short left to Lance Moore for 2 yards (tackle by Carlos Rogers),2.520,2.250
3,5:24,2,8,SFO 44,17,14,Drew Brees pass complete short left to Darren Sproles for 4 yards (tackle by Dan Skuta),2.250,2.080
3,4:46,3,4,SFO 40,17,14,Drew Brees pass incomplete short left intended for Jimmy Graham,2.080,0.590
3,4:41,4,4,SFO 40,17,14,Drew Brees pass incomplete short left intended for Josh Hill (defended by Donte Whitner),0.590,-1.600
3,4:34,1,10,SFO 40,17,14,Frank Gore left guard for no gain (tackle by Brodrick Bunkley),1.600,1.050
3,4:02,2,10,SFO 40,17,14,Colin Kaepernick pass complete short right to Vernon Davis for 7 yards (tackle by David Hawthorne and Curtis Lofton),1.050,1.290
3,3:17,3,3,SFO 47,17,14,Colin Kaepernick pass complete short left to Anquan Boldin for 12 yards (tackle by Keenan Lewis),1.290,2.850
3,2:48,1,10,NOR 41,17,14,Frank Gore right tackle for no gain (tackle by Akiem Hicks),2.850,2.310
3,2:10,2,10,NOR 41,17,14,Colin Kaepernick pass complete short left to Bruce Miller for 7 yards (tackle by David Hawthorne),2.310,2.310
3,1:31,2,10,NOR 41,17,14,Timeout #1 by San Francisco 49ers,2.310,2.540
3,1:31,3,3,NOR 34,17,14,Colin Kaepernick pass complete short right to Anquan Boldin for 5 yards (tackle by Keenan Lewis),2.540,3.640
3,1:06,1,10,NOR 29,17,14,Frank Gore right tackle for 1 yard (tackle by Akiem Hicks),3.640,3.240
3,0:24,2,9,NOR 28,17,14,Frank Gore right guard for 2 yards (tackle by Curtis Lofton and Akiem Hicks),3.240,2.810
Quarter,Time,Down,ToGo,Location,SFO,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,7,NOR 26,17,14,Colin Kaepernick pass complete short right to Anquan Boldin for 14 yards (tackle by Keenan Lewis),2.810,4.780
4,14:15,1,10,NOR 12,17,14,Frank Gore right tackle for 1 yard (tackle by David Hawthorne),4.780,4.270
4,13:39,2,9,NOR 11,17,14,Colin Kaepernick pass incomplete,4.270,3.290
4,13:31,3,9,NOR 11,17,14,Colin Kaepernick pass incomplete short right intended for Vernon Davis (defended by Rafael Bush),3.290,2.700
4,13:27,4,9,NOR 11,20,14,Phil Dawson 29 yard field goal good,2.700,3.000
4,13:27,,,SFO 35,20,14,"Phil Dawson kicks off 65 yards, touchback",0.000,-0.280
4,13:23,1,10,NOR 20,20,14,Pierre Thomas right tackle for 5 yards (tackle by Justin Smith and Dan Skuta),0.280,0.410
4,12:47,2,5,NOR 25,20,14,Drew Brees pass complete deep right to Robert Meachem for 34 yards (tackle by Eric Reid),0.410,2.850
4,11:59,1,10,SFO 41,20,14,Darren Sproles right tackle for 7 yards (tackle by NaVorro Bowman),2.850,3.250
4,11:14,2,3,SFO 34,20,14,Mark Ingram left guard for 2 yards (tackle by Glenn Dorsey),3.250,2.810
4,10:38,3,1,SFO 32,20,14,Drew Brees pass complete deep right to Marques Colston for 26 yards (tackle by Eric Wright),2.810,5.830
4,9:50,1,6,SFO 6,20,14,Pierre Thomas right guard for 4 yards (tackle by Tony Jerod-Eddie),5.830,5.720
4,9:13,2,2,SFO 2,20,14,Drew Brees pass complete short right to Jimmy Graham for -1 yards (tackle by Donte Whitner),5.720,4.720
4,8:34,3,3,SFO 3,20,14,Pierre Thomas left guard for no gain (tackle by Justin Smith),4.720,3.040
4,7:53,4,3,SFO 3,20,17,Garrett Hartley 21 yard field goal good,3.040,3.000
4,7:53,,,NOR 35,20,17,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
4,7:50,1,10,SFO 20,20,17,Colin Kaepernick pass complete short right to Bruce Miller for 1 yard (tackle by Ramon Humber),0.280,-0.130
4,7:07,2,9,SFO 21,20,17,Colin Kaepernick pass incomplete short left intended for Frank Gore,-0.130,-0.130
4,7:00,2,9,SFO 21,20,17,Timeout #2 by San Francisco 49ers,-0.130,-0.820
4,7:00,3,9,SFO 21,20,17,Colin Kaepernick pass incomplete deep right intended for Jonathan Baldwin,-0.820,-1.960
4,6:55,4,9,SFO 21,20,17,"Andy Lee punts 51 yards, fair catch by Darren Sproles",-1.960,-0.810
4,6:48,1,10,NOR 28,20,17,Drew Brees pass complete short left to Pierre Thomas for 8 yards (tackle by NaVorro Bowman),0.810,1.340
4,6:05,2,2,NOR 36,20,17,Pierre Thomas right guard for 5 yards (tackle by NaVorro Bowman),1.340,1.660
4,5:25,1,10,NOR 41,20,17,Drew Brees pass incomplete short middle intended for Jimmy Graham,1.660,1.120
4,5:20,2,10,NOR 41,20,17,Drew Brees pass complete deep left to Lance Moore for 16 yards (tackle by Tramaine Brock),1.120,2.720
4,4:37,1,10,SFO 43,20,17,Mark Ingram right tackle for 2 yards (tackle by Justin Smith),2.720,2.450
4,3:56,2,8,SFO 41,20,17,Drew Brees pass complete short middle to Marques Colston for 6 yards (tackle by NaVorro Bowman),2.450,2.540
4,3:18,3,2,SFO 35,20,17,"Drew Brees sacked by Ahmad Brooks for -10 yards. Drew Brees fumbles (forced by Ahmad Brooks). Penalty on Ahmad Brooks: Personal Foul, 15 yards",2.540,3.580
4,3:12,1,10,SFO 30,20,17,Drew Brees pass complete short left to Marques Colston for 14 yards (tackle by NaVorro Bowman),3.580,4.510
4,2:35,1,10,SFO 16,20,17,"Drew Brees pass incomplete short right intended for Marques Colston. Penalty on Drew Brees: Intentional Grounding, 11 yards",4.510,2.470
4,2:27,2,21,SFO 27,20,17,Drew Brees pass incomplete deep right intended for Kenny Stills,2.470,1.820
4,2:21,3,21,SFO 27,20,17,Darren Sproles right tackle for 3 yards (tackle by NaVorro Bowman),1.820,1.820
4,2:11,3,21,SFO 27,20,17,Timeout #1 by New Orleans Saints,1.820,1.870
4,2:11,4,18,SFO 24,20,20,Garrett Hartley 42 yard field goal good,1.870,3.000
4,2:11,,,NOR 35,20,20,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
4,2:06,1,10,SFO 20,20,20,Colin Kaepernick sacked by Junior Galette for -9 yards,0.280,0.280
4,2:01,1,10,SFO 20,20,20,Timeout #2 by New Orleans Saints,0.280,-1.440
4,2:01,2,19,SFO 11,20,20,Colin Kaepernick pass incomplete,-1.440,-2.470
4,1:56,3,19,SFO 11,20,20,Colin Kaepernick left end for 16 yards (tackle by Chris Carr),-2.470,-1.570
4,1:48,4,3,SFO 27,20,20,"Andy Lee punts 48 yards, fair catch by Darren Sproles. Penalty on Kassim Osgood: Fair Catch Interference, 15 yards",-1.570,-1.600
4,1:41,1,10,NOR 40,20,20,Darren Sproles right guard for 6 yards (tackle by Aldon Smith),1.600,1.860
4,1:18,2,4,NOR 46,20,20,Drew Brees pass complete short right to Jimmy Graham for 9 yards (tackle by Donte Whitner),1.860,2.590
4,0:53,1,10,SFO 45,20,20,Drew Brees pass incomplete intended for Marques Colston,2.590,2.040
4,0:50,2,10,SFO 45,20,20,Drew Brees pass complete short right to Marques Colston for 20 yards (tackle by Eric Reid),2.040,3.910
4,0:19,1,10,SFO 25,20,20,Drew Brees pass complete short right to Jimmy Graham for 12 yards (tackle by Patrick Willis),3.910,3.910
4,0:03,1,10,SFO 25,20,20,Timeout #3 by New Orleans Saints,3.910,4.710
4,0:03,1,10,SFO 13,20,23,Garrett Hartley 31 yard field goal good,4.710,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
