Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
1,6:53,3,8,MIN 16,0,0,Jordan Love pass incomplete deep left intended for Malik Heath,3.300,2.380
1,6:47,4,8,MIN 16,3,0,Anders Carlson 34 yard field goal good,2.380,3.000
1,6:43,,,GNB 35,3,0,"Anders Carlson kicks off 65 yards, touchback.",0.000,0.610
1,6:43,1,10,MIN 25,3,0,Ty Chandler left tackle for 3 yards (tackle by Rashan Gary),0.610,0.470
1,6:03,2,7,MIN 28,3,0,Jaren Hall pass short middle intended for Johnny Mundt is intercepted by Corey Ballentine at MIN-33 and returned for no gain (tackle by Johnny Mundt),0.470,-3.380
1,5:58,1,10,MIN 33,3,0,Jordan Love pass complete short left to Jayden Reed for no gain (tackle by Josh Metellus),3.380,2.840
1,5:15,2,10,MIN 33,9,0,"Jordan Love pass complete deep middle to Jayden Reed for 33 yards, touchdown",2.840,7.000
1,5:10,,,MIN 15,10,0,Anders Carlson kicks extra point good,0.000,0.000
1,5:10,,,GNB 35,10,0,"Anders Carlson kicks off 66 yards, returned by Kene Nwangwu for 21 yards (tackle by Eric Wilson)",0.000,0.280
1,5:05,1,10,MIN 20,10,0,Ty Chandler up the middle for 9 yards (tackle by Quay Walker and Keisean Nixon),0.280,0.950
1,4:26,2,1,MIN 29,10,0,Ty Chandler left guard for 9 yards (tackle by Isaiah McDuffie),0.950,1.470
1,3:42,1,10,MIN 38,10,0,"Penalty on Kenny Clark: Encroachment, 5 yards (accepted) (no play)",1.470,2.200
1,3:32,1,5,MIN 43,10,0,Ty Chandler right end for 1 yard (tackle by Devonte Wyatt and Carrington Valentine),2.200,1.730
1,2:47,2,4,MIN 44,10,0,Jaren Hall pass incomplete deep left intended for Justin Jefferson (defended by Corey Ballentine),1.730,1.020
1,2:41,3,4,MIN 44,10,0,Jaren Hall pass incomplete short right,1.020,-0.460
1,2:34,4,4,MIN 44,10,0,Ryan Wright punts 30 yards out of bounds,-0.460,-0.670
1,2:28,1,10,GNB 26,10,0,AJ Dillon right guard for 11 yards (tackle by Mekhi Blackmon),0.670,1.400
1,1:55,1,10,GNB 37,10,0,AJ Dillon left guard for 2 yards (tackle by Ivan Pace),1.400,1.130
1,1:14,2,8,GNB 39,10,0,Jordan Love pass complete deep right to Bo Melton for 28 yards (tackle by Akayleb Evans),1.130,3.380
1,0:37,1,10,MIN 33,10,0,"AJ Dillon left guard for no gain (tackle by Ivan Pace). Penalty on Jonathan Bullard: Defensive Offside, 5 yards (accepted) (no play)",3.380,4.110
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,5,MIN 28,10,0,Aaron Jones left tackle for 2 yards (tackle by Patrick Jones),4.110,3.780
2,14:29,2,3,MIN 26,10,0,Aaron Jones right tackle for 2 yards (tackle by Ivan Pace and Khyiris Tonga),3.780,3.340
2,14:05,3,1,MIN 24,10,0,Jordan Love up the middle for no gain (tackle by Harrison Smith),3.340,2.020
2,13:24,,,,,,Timeout #1 by Green Bay Packers,,
2,13:24,4,1,MIN 24,10,0,Jordan Love pass incomplete deep left intended for Bo Melton,2.020,-0.540
2,13:19,1,10,MIN 24,10,0,Alexander Mattison right tackle for 4 yards (tackle by Keisean Nixon),0.540,0.540
2,12:43,2,6,MIN 28,10,0,Jaren Hall pass complete short right to Justin Jefferson for 13 yards,0.540,1.660
2,11:59,1,10,MIN 41,10,0,Jaren Hall pass complete short middle to Jordan Addison for 20 yards (tackle by Corey Ballentine),1.660,2.980
2,11:18,1,10,GNB 39,10,0,Alexander Mattison left guard for 4 yards (tackle by Kingsley Enagbare and Lukas Van Ness),2.980,2.980
2,10:44,2,6,GNB 35,10,0,Jaren Hall sacked by and Colby Wooden for -10 yards and Isaiah McDuffie for -10 yards,2.980,0.960
2,10:15,3,16,GNB 45,10,0,Jaren Hall pass complete short left to Johnny Mundt for 9 yards (tackle by Keisean Nixon),0.960,0.880
2,9:30,4,7,GNB 36,10,3,Greg Joseph 54 yard field goal good,0.880,3.000
2,9:25,,,MIN 35,10,3,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
2,9:25,1,10,GNB 25,10,3,"Aaron Jones left tackle for 3 yards (tackle by Ivan Pace). Penalty on Harrison Phillips: Defensive Holding, 5 yards (accepted)",0.610,1.140
2,9:05,1,10,GNB 33,10,3,Aaron Jones right guard for 6 yards (tackle by Jonathan Bullard),1.140,1.400
2,8:25,2,4,GNB 39,10,3,Jordan Love pass complete short left to Jayden Reed for 15 yards,1.400,2.520
2,7:50,1,10,MIN 46,10,3,Jordan Love pass complete short left to Tucker Kraft for 13 yards (tackle by Camryn Bynum),2.520,3.380
2,7:09,1,10,MIN 33,10,3,Jordan Love pass complete short right to Tucker Kraft for 4 yards (tackle by Josh Metellus),3.380,3.380
2,6:30,2,6,MIN 29,10,3,Aaron Jones left guard for 5 yards (tackle by Camryn Bynum),3.380,3.340
2,5:47,3,1,MIN 24,10,3,Aaron Jones left tackle for 8 yards (tackle by Camryn Bynum),3.340,4.510
2,5:07,1,10,MIN 16,10,3,"Aaron Jones right end for 10 yards (tackle by Jordan Hicks). Penalty on Jonathan Bullard: Illegal Use of Hands / Defense, 3 yards (accepted)",4.510,6.510
2,4:43,1,3,MIN 3,10,3,AJ Dillon left end for 1 yard (tackle by Danielle Hunter and Jordan Hicks),6.510,5.720
2,4:02,2,2,MIN 2,16,3,"Jordan Love left end for 2 yards, touchdown",5.720,7.000
2,3:59,,,MIN 15,17,3,Anders Carlson kicks extra point good,0.000,0.000
2,3:59,,,GNB 35,17,3,"Anders Carlson kicks off 68 yards, returned by Kene Nwangwu for 22 yards (tackle by Eric Wilson)",0.000,0.150
2,3:54,1,10,MIN 19,17,3,Jaren Hall pass complete short right to Josh Oliver for 17 yards (tackle by Jonathan Owens),0.150,1.330
2,3:27,1,10,MIN 36,17,3,"Ty Chandler up the middle for 1 yard (tackle by Rashan Gary and Eric Wilson). Penalty on Kenny Clark: Defensive Holding, 5 yards (accepted)",1.330,1.730
2,3:16,1,10,MIN 42,17,3,Ty Chandler right tackle for 4 yards (tackle by Carrington Valentine and Quay Walker),1.730,1.730
2,2:34,2,6,MIN 46,17,3,Jaren Hall sacked by Quay Walker for -10 yards,1.730,-0.290
2,2:00,3,16,MIN 36,17,3,Jaren Hall pass incomplete deep middle intended for Jordan Addison,-0.290,-0.980
2,1:52,4,16,MIN 36,17,3,"Ryan Wright punts 52 yards, fair catch by Jayden Reed at GB-12",-0.980,0.350
2,1:47,1,10,GNB 12,17,3,"Aaron Jones left end for 3 yards (tackle by Akayleb Evans). Penalty on Josh Myers: Offensive Holding, 7 yards (accepted)",-0.350,-0.530
2,1:39,1,14,GNB 8,17,3,Jordan Love pass complete short right to Jayden Reed for 10 yards (tackle by Josh Metellus),-0.530,-0.070
2,1:35,2,4,GNB 18,17,3,Aaron Jones right tackle for 3 yards (tackle by Ivan Pace and Patrick Jones),-0.070,-0.370
2,0:55,3,1,GNB 21,17,3,Jordan Love pass incomplete deep middle intended for Jayden Reed,-0.370,-1.960
2,0:47,4,1,GNB 21,17,3,"Daniel Whelan punts 45 yards, returned by Brandon Powell for 4 yards (tackle by Rudy Ford)",-1.960,-1.470
2,0:39,1,10,MIN 38,17,3,Jaren Hall pass complete short left to Alexander Mattison for 8 yards (tackle by Corey Ballentine),1.470,2.000
2,0:32,2,2,MIN 46,17,3,"Jaren Hall sacked by Preston Smith for -8 yards. Jaren Hall fumbles (forced by Preston Smith), recovered by Karl Brooks at MIN-37 (tackle by Preston Smith)",2.000,-3.120
2,0:26,1,10,MIN 37,17,3,Jordan Love pass complete short left to Romeo Doubs for 12 yards,3.120,3.910
2,0:22,1,10,MIN 25,17,3,Jordan Love pass incomplete short middle intended for Romeo Doubs,3.910,3.360
2,0:17,2,10,MIN 25,23,3,"Jordan Love pass complete short middle to Jayden Reed for 25 yards, touchdown",3.360,7.000
2,0:08,,,MIN 15,23,3,Anders Carlson kicks extra point no good,0.000,-1.000
2,0:08,,,GNB 35,23,3,"Anders Carlson kicks off 69 yards, returned by Kene Nwangwu for 37 yards (tackle by Jonathan Owens and Kristian Welch)",0.000,1.140
2,0:03,1,10,MIN 33,23,3,Jaren Hall kneels for -1 yards,1.140,0.460
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,23,3,"Anders Carlson kicks off 69 yards, returned by Kene Nwangwu for 47 yards (tackle by Bo Melton)",0.000,1.800
3,14:53,1,10,MIN 43,23,3,Nick Mullens pass complete short right to Justin Jefferson for 12 yards (tackle by Carrington Valentine),1.800,2.590
3,14:26,1,10,GNB 45,23,3,Ty Chandler up the middle for 1 yard (tackle by Kenny Clark),2.590,2.180
3,13:49,2,9,GNB 44,23,3,Nick Mullens pass complete short left to Ty Chandler for 12 yards (tackle by Eric Wilson and Corey Ballentine),2.180,3.450
3,13:00,1,10,GNB 32,23,3,"Penalty on Christian Darrisaw: False Start, 5 yards (accepted) (no play)",3.450,3.120
3,12:50,1,15,GNB 37,23,3,"Nick Mullens pass complete short right to Johnny Mundt for no gain (tackle by Carrington Valentine). Penalty on Ed Ingram: Ineligible Downfield Pass, 5 yards (accepted) (no play)",3.120,2.790
3,12:19,1,20,GNB 42,23,3,Nick Mullens sacked by and Keisean Nixon for -8 yards and Devonte Wyatt for -8 yards,2.790,0.470
3,11:50,2,28,GNB 50,23,3,Nick Mullens pass complete short right to Johnny Mundt for 14 yards (tackle by Keisean Nixon and Quay Walker),0.470,1.690
3,11:19,3,14,GNB 36,23,3,Nick Mullens pass complete deep right to Justin Jefferson for 21 yards (tackle by Jonathan Owens),1.690,4.580
3,10:35,1,10,GNB 15,23,3,Nick Mullens pass incomplete short right intended for Johnny Mundt (defended by Jonathan Owens),4.580,3.950
3,10:21,2,10,GNB 15,23,3,Ty Chandler left end for 7 yards (tackle by Corey Ballentine),3.950,4.450
3,9:42,3,3,GNB 8,23,3,Nick Mullens pass complete short right to Ty Chandler for -1 yards (tackle by Keisean Nixon),4.450,2.900
3,8:56,4,4,GNB 9,23,3,Nick Mullens pass incomplete short middle intended for Justin Jefferson,2.900,0.380
3,8:49,1,10,GNB 10,23,3,Aaron Jones right guard for 25 yards (tackle by Harrison Smith),-0.380,1.270
3,8:07,1,10,GNB 35,23,3,AJ Dillon left guard for 2 yards (tackle by Patrick Jones),1.270,0.990
3,7:26,2,8,GNB 37,23,3,Jordan Love pass incomplete deep right intended for Romeo Doubs,0.990,0.300
3,7:18,3,8,GNB 37,23,3,Jordan Love pass complete short middle to Malik Heath for 13 yards (tackle by Camryn Bynum and Ivan Pace),0.300,2.260
3,6:37,1,10,MIN 50,23,3,Jordan Love pass complete short left to Tucker Kraft for 10 yards (tackle by Ivan Pace),2.260,2.920
3,6:11,1,10,MIN 40,23,3,Aaron Jones up the middle for 1 yard (tackle by Jordan Hicks and Harrison Phillips),2.920,2.510
3,5:26,2,9,MIN 39,23,3,Jordan Love pass complete short left to Aaron Jones for 10 yards (tackle by Akayleb Evans and Camryn Bynum),2.510,3.640
3,4:38,1,10,MIN 29,23,3,AJ Dillon right guard for 4 yards (tackle by Harrison Phillips),3.640,3.640
3,3:57,2,6,MIN 25,23,3,AJ Dillon right tackle for 5 yards (tackle by Harrison Smith and Camryn Bynum),3.640,3.600
3,3:14,3,1,MIN 20,23,3,Aaron Jones up the middle for 2 yards (tackle by Ivan Pace),3.600,4.370
3,2:28,1,10,MIN 18,23,3,Jordan Love pass complete short middle to Ben Sims for 6 yards (tackle by Ivan Pace and Harrison Smith),4.370,4.810
3,1:48,2,4,MIN 12,23,3,Aaron Jones up the middle for 3 yards (tackle by Ivan Pace and Khyiris Tonga),4.810,4.740
3,0:54,3,1,MIN 9,29,3,"Jordan Love pass complete short right to Bo Melton for 9 yards, touchdown",4.740,7.000
3,0:49,,,MIN 15,30,3,Anders Carlson kicks extra point good,0.000,0.000
3,0:49,,,GNB 35,30,3,"Anders Carlson kicks off 63 yards, returned by Kene Nwangwu for 15 yards (tackle by Anthony Johnson)",0.000,-0.060
3,0:46,1,10,MIN 17,30,3,Alexander Mattison right end for 9 yards (tackle by Lukas Van Ness),-0.060,0.750
3,0:16,2,1,MIN 26,30,3,Nick Mullens pass incomplete short middle intended for Josh Oliver (defended by Kenny Clark),0.750,-0.120
3,0:05,3,1,MIN 26,30,3,"Penalty on MIN: Delay of Game, 4 yards (accepted) (no play)",-0.120,-0.620
3,0:05,3,5,MIN 22,30,3,Nick Mullens pass complete short middle to Jordan Addison for 3 yards (tackle by Eric Wilson),-0.620,-1.700
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,2,MIN 25,30,3,"Ryan Wright punts 68 yards, recovered by NaJee Thompson at GB-7",-1.700,5.600
4,14:50,1,7,GNB 7,30,3,Ty Chandler up the middle for 1 yard (tackle by Tedarrell Slaton and Keisean Nixon),5.600,4.950
4,14:10,2,6,GNB 6,30,9,"Nick Mullens pass complete short left to Johnny Mundt for 6 yards, touchdown",4.950,7.000
4,14:06,,,GNB 15,30,10,Greg Joseph kicks extra point good,0.000,0.000
4,14:06,,,MIN 35,30,10,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
4,14:06,1,10,GNB 25,30,10,Aaron Jones left tackle for 4 yards (tackle by Harrison Phillips and Patrick Jones),0.610,0.600
4,13:23,2,6,GNB 29,30,10,Jordan Love pass complete short left to Bo Melton for 8 yards (tackle by Harrison Smith and Camryn Bynum),0.600,1.400
4,12:41,1,10,GNB 37,30,10,Aaron Jones left guard for 7 yards (tackle by Danielle Hunter),1.400,1.800
4,11:57,2,3,GNB 44,30,10,Jordan Love pass complete short left to Romeo Doubs for 12 yards (tackle by Camryn Bynum),1.800,2.650
4,11:13,1,10,MIN 44,30,10,Jordan Love pass incomplete short right intended for Bo Melton,2.650,2.110
4,11:08,2,10,MIN 44,30,10,Aaron Jones up the middle for 11 yards (tackle by Josh Metellus and Camryn Bynum),2.110,3.380
4,10:19,,,,,,Timeout #1 by Green Bay Packers,,
4,10:19,1,10,MIN 33,30,10,Patrick Taylor left tackle for no gain (tackle by T.J. Smith and Sheldon Day),3.380,2.840
4,9:39,2,10,MIN 33,30,10,Jordan Love pass complete short right to Tucker Kraft for 3 yards (tackle by Josh Metellus),2.840,2.540
4,8:57,3,7,MIN 30,30,10,Jordan Love pass complete short left to Bo Melton for 11 yards (tackle by Mekhi Blackmon),2.540,4.310
4,8:19,1,10,MIN 19,30,10,Patrick Taylor left tackle for 1 yard (tackle by Jordan Hicks and Danielle Hunter),4.310,3.880
4,7:35,2,9,MIN 18,30,10,Patrick Taylor up the middle for 6 yards (tackle by Patrick Jones),3.880,4.190
4,6:52,3,3,MIN 12,30,10,Jordan Love pass complete short right to Samori Toure for -6 yards (tackle by Mekhi Blackmon),4.190,2.250
4,6:15,4,9,MIN 18,33,10,Anders Carlson 37 yard field goal good,2.250,3.000
4,6:11,,,GNB 35,33,10,"Anders Carlson kicks off 66 yards, returned by Kene Nwangwu for 24 yards (tackle by Jonathan Owens)",0.000,0.480
4,6:06,1,10,MIN 23,33,10,Nick Mullens pass complete short left to Jordan Addison for 5 yards (tackle by Corey Ballentine),0.480,0.610
4,5:43,2,5,MIN 28,33,10,Nick Mullens pass incomplete short left intended for Justin Jefferson,0.610,-0.100
4,5:40,3,5,MIN 28,33,10,Nick Mullens pass complete short right to Johnny Mundt for 10 yards (tackle by Eric Wilson and Keisean Nixon),-0.100,1.470
4,5:00,1,10,MIN 38,33,10,"Nick Mullens scrambles left tackle for 6 yards (tackle by Keisean Nixon). Penalty on Keisean Nixon: Unnecessary Roughness / Defense, 15 yards (accepted)",1.470,2.850
4,4:54,1,10,GNB 41,33,10,Nick Mullens pass complete short middle to Alexander Mattison for 5 yards (tackle by Keisean Nixon),2.850,2.980
4,4:24,2,5,GNB 36,33,10,Nick Mullens pass complete short right to Justin Jefferson for 7 yards (tackle by Carrington Valentine and Quay Walker),2.980,3.640
4,4:05,1,10,GNB 29,33,10,Nick Mullens pass incomplete deep left intended for Jordan Addison,3.640,3.100
4,4:00,,,,,,Timeout #2 by Green Bay Packers,,
4,4:00,2,10,GNB 29,33,10,Nick Mullens pass incomplete short right intended for Brandon Powell,3.100,2.410
4,3:56,3,10,GNB 29,33,10,Nick Mullens pass complete short right to Ty Chandler for 13 yards (tackle by Quay Walker),2.410,4.510
4,3:48,1,10,GNB 16,33,10,Nick Mullens pass complete short left to Justin Jefferson for 6 yards (tackle by Keisean Nixon),4.510,4.970
4,3:15,2,4,GNB 10,33,10,Nick Mullens pass incomplete short left intended for Justin Jefferson (defended by Corey Ballentine),4.970,4.170
4,3:08,3,4,GNB 10,33,10,Nick Mullens pass incomplete short right intended for Justin Jefferson,4.170,2.840
4,3:03,4,4,GNB 10,33,10,Nick Mullens pass incomplete short right intended for Brandon Powell (defended by Keisean Nixon),2.840,0.380
4,2:56,1,10,GNB 10,33,10,Patrick Taylor up the middle for 6 yards (tackle by Patrick Jones),-0.380,-0.230
4,2:52,,,,,,Timeout #1 by Minnesota Vikings,,
4,2:52,2,4,GNB 16,33,10,Patrick Taylor left guard for 3 yards (tackle by Khyiris Tonga and Patrick Jones),-0.230,-0.370
4,2:48,,,,,,Timeout #2 by Minnesota Vikings,,
4,2:48,3,1,GNB 19,33,10,Patrick Taylor right end for 10 yards (tackle by T.J. Smith),-0.370,0.870
4,2:41,,,,,,Timeout #3 by Minnesota Vikings,,
4,2:41,1,10,GNB 29,33,10,Patrick Taylor right tackle for 1 yard (tackle by Andre Carter and Khyiris Tonga),0.870,0.460
4,2:00,2,9,GNB 30,33,10,Patrick Taylor left guard for 3 yards (tackle by Lewis Cine and T.J. Smith),0.460,0.170
4,1:48,,,,,,Timeout #3 by Green Bay Packers,,
4,1:48,3,6,GNB 33,33,10,Sean Clifford pass complete deep middle to Bo Melton for 37 yards (tackle by Andrew Booth),0.170,3.580
4,1:07,1,10,MIN 30,33,10,Sean Clifford kneels for -1 yards,3.580,2.900
4,0:23,2,11,MIN 31,33,10,Sean Clifford kneels for -1 yards,2.900,2.080
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
