Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
1,0:44,1,10,KAN 27,7,0,Rich Gannon pass incomplete,3.780,3.230
1,0:37,2,10,KAN 27,7,0,Rich Gannon pass incomplete intended for Tim Brown is intercepted by Eric Warfield at KAN-14 and returned for 5 yards (tackle by Justin Fargas),3.230,-0.150
1,0:31,1,10,KAN 19,7,0,Trent Green sacked by Roderick Coleman for -9 yards,0.150,-1.440
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,19,KAN 10,7,0,Trent Green pass incomplete intended for Tony Richardson,-1.440,-2.470
2,14:57,3,19,KAN 10,7,0,Priest Holmes up the middle for 20 yards (tackle by Anthony Dorsett),-2.470,0.940
2,14:16,1,10,KAN 30,7,0,Trent Green pass complete to Johnnie Morton for 12 yards (tackle by Derrick Gibson),0.940,1.730
2,13:42,1,10,KAN 42,7,0,Priest Holmes up the middle for 2 yards (tackle by Dana Stubblefield and Eric Barton),1.730,1.460
2,13:05,2,8,KAN 44,7,0,Trent Green sacked by DeLawrence Grant and Napoleon Harris for -3 yards,1.460,0.370
2,13:05,3,11,KAN 41,7,0,Trent Green pass incomplete intended for Johnnie Morton,0.370,-0.650
2,12:28,4,11,KAN 41,7,0,"Jason Baker punts 34 yards, fair catch by Phillip Buchanon",-0.650,-0.610
2,12:21,1,10,OAK 25,7,0,Rich Gannon pass complete to Tim Johnson for 8 yards (tackle by Shawn Barber),0.610,1.140
2,11:39,2,2,OAK 33,7,0,Charlie Garner right end for 4 yards (tackle by Greg Wesley and Shawn Barber),1.140,1.400
2,10:24,1,10,OAK 37,7,0,Charlie Garner right end for 1 yard (tackle by Mike Maslowski),1.400,0.990
2,10:24,2,9,OAK 38,7,0,"Rich Gannon pass complete to Jerry Rice for 6 yards (tackle by Vonnie Holliday). Penalty on Scott Fujita: Illegal Contact, 5 yards (no play)",0.990,1.800
2,10:01,1,10,OAK 43,7,0,Rich Gannon pass incomplete intended for Tim Brown,1.800,1.250
2,9:59,2,10,OAK 43,7,0,Charlie Garner up the middle for no gain (tackle by John Browning),1.250,0.560
2,9:18,3,10,OAK 43,7,0,Rich Gannon sacked by Shawn Barber for -7 yards,0.560,-0.980
2,8:57,4,17,OAK 36,7,0,"Shane Lechler punts 44 yards, returned by Dante Hall for 7 yards. Penalty on Omar Easy: Illegal Block Above the Waist (Offsetting), Penalty on Eric Johnson: Tripping (Offsetting)",-0.980,-0.740
2,8:47,1,10,KAN 27,7,0,Priest Holmes left end for 3 yards (tackle by Chris Cooper),0.740,0.600
2,8:10,2,7,KAN 30,7,0,Trent Green pass incomplete intended for Tony Gonzalez,0.600,-0.100
2,8:05,3,7,KAN 30,7,0,Trent Green pass incomplete intended for Dante Hall,-0.100,-1.370
2,7:59,4,7,KAN 30,7,0,"Jason Baker punts 40 yards, returned by Phillip Buchanon for 11 yards (tackle by Jason Baker)",-1.370,-1.660
2,7:46,1,10,OAK 41,7,0,Rich Gannon pass incomplete intended for Alvis Whitted,1.660,1.120
2,7:39,2,10,OAK 41,7,0,Charlie Garner left end for 12 yards (tackle by Greg Wesley),1.120,2.460
2,7:20,1,10,KAN 47,7,0,Rich Gannon pass incomplete intended for Doug Jolley,2.460,1.910
2,7:15,2,10,KAN 47,7,0,Justin Fargas right end for 2 yards (tackle by Scott Fujita),1.910,1.490
2,6:30,3,8,KAN 45,7,0,Rich Gannon pass complete to Jerry Porter for 10 yards (tackle by Greg Wesley),1.490,3.250
2,5:53,1,10,KAN 35,7,0,Rich Gannon pass complete to Charlie Garner for 6 yards (tackle by Scott Fujita),3.250,3.510
2,5:05,2,4,KAN 29,7,0,Rich Gannon pass incomplete intended for Tim Brown,3.510,2.810
2,5:02,3,4,KAN 29,7,0,Tyrone Wheatley left end for 3 yards (tackle by Eric Warfield),2.810,1.890
2,4:30,,,,7,0,Timeout #1 by Oakland Raiders,0.000,1.890
2,4:30,4,1,KAN 26,7,0,Rich Gannon pass incomplete intended for Doug Jolley (defended by Vonnie Holliday),1.890,-0.670
2,4:26,1,10,KAN 26,7,0,Trent Green pass complete to Priest Holmes for 25 yards (tackle by Travian Smith),0.670,2.320
2,3:41,1,10,OAK 49,7,0,Tony Richardson left tackle for 5 yards (tackle by Travian Smith and Napoleon Harris),2.320,2.460
2,3:03,2,5,OAK 44,7,0,"Trent Green pass incomplete intended for Dante Hall. Penalty on Anthony Dorsett: Face Mask (5 Yards), 5 yards (no play)",2.460,2.980
2,2:55,1,10,OAK 39,7,0,Priest Holmes up the middle for 14 yards (tackle by Phillip Buchanon),2.980,3.910
2,2:15,1,10,OAK 25,7,0,Priest Holmes left tackle for 1 yard (tackle by Eric Barton),3.910,3.500
2,2:00,2,9,OAK 24,7,0,Trent Green pass complete to Priest Holmes for 5 yards (tackle by Charles Woodson),3.500,3.490
2,1:18,3,4,OAK 19,7,0,Trent Green pass incomplete intended for Johnnie Morton,3.490,2.260
2,1:11,4,4,OAK 19,10,0,Morten Andersen 37 yard field goal good,2.260,3.000
2,,,,KAN 30,10,0,"Jason Baker kicks off 64 yards, returned by Ronney Jenkins for 14 yards (tackle by Marc Boerigter)",0.000,0.280
2,1:02,1,10,OAK 20,10,0,Rich Gannon up the middle for 1 yard (tackle by Gary Stills),0.280,-0.130
2,0:39,2,9,OAK 21,10,0,Rich Gannon pass incomplete intended for Charlie Garner,-0.130,-0.820
2,0:34,3,9,OAK 21,10,0,"Rich Gannon sacked by Shawn Barber for -4 yards. Rich Gannon fumbles (forced by Shawn Barber), recovered by Lincoln Kennedy at OAK-17",-0.820,-2.320
2,0:23,,,,10,0,Timeout #1 by Kansas City Chiefs,0.000,-2.320
2,0:18,4,13,OAK 17,10,0,"Shane Lechler punts 47 yards, returned by Dante Hall for 8 yards (tackle by Nnamdi Asomugha)",-2.320,-1.860
2,0:09,1,10,KAN 44,10,0,Trent Green pass complete to Priest Holmes for 12 yards (tackle by Terrance Shaw),1.860,2.650
2,0:01,1,10,OAK 44,10,0,Trent Green pass incomplete intended for Dante Hall (defended by Roderick Coleman),2.650,2.110
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,10,0,"Jason Baker kicks off 53 yards, returned by Ronney Jenkins for 14 yards (tackle by Greg Wesley)",0.000,1.000
3,14:56,1,10,OAK 31,10,0,Marques Tuiasosopo pass complete to Tim Brown for 5 yards (tackle by Scott Fujita),1.000,1.140
3,14:20,2,5,OAK 36,10,0,Marques Tuiasosopo pass incomplete intended for Charlie Garner,1.140,0.430
3,14:17,3,5,OAK 36,10,0,"Marques Tuiasosopo pass incomplete intended for Charlie Garner. Penalty on Scott Fujita: Illegal Contact, 5 yards (no play)",0.430,1.660
3,14:11,1,10,OAK 41,10,0,Charlie Garner right end for 3 yards (tackle by Dexter McCleon and Jimmy Wilkerson),1.660,1.530
3,13:33,2,7,OAK 44,10,0,Tyrone Wheatley up the middle for 9 yards (tackle by Greg Wesley),1.530,2.460
3,12:56,1,10,KAN 47,10,0,Tyrone Wheatley up the middle for 10 yards (tackle by Jerome Woods and Jimmy Wilkerson),2.460,3.120
3,12:18,1,10,KAN 37,10,0,"Tyrone Wheatley left tackle for 2 yards (tackle by Scott Fujita). Penalty on Brad Badger: Offensive Holding, 10 yards (no play)",3.120,2.460
3,11:47,1,20,KAN 47,10,0,Marques Tuiasosopo pass complete to Zack Crockett for 5 yards (tackle by Eric Warfield),2.460,1.900
3,11:20,2,15,KAN 42,10,0,Marques Tuiasosopo right end for 4 yards (tackle by Gary Stills),1.900,1.750
3,10:33,,,,10,0,Timeout #1 by Oakland Raiders,0.000,1.750
3,10:33,3,11,KAN 38,10,0,Marques Tuiasosopo pass incomplete intended for Jerry Porter (defended by Jerome Woods),1.750,0.720
3,10:27,4,11,KAN 38,10,0,"Shane Lechler punts 26 yards, fair catch by Dante Hall",0.720,0.350
3,10:20,1,10,KAN 12,10,0,Priest Holmes left end for 9 yards (tackle by Tyler Brayton),-0.350,0.420
3,9:44,2,1,KAN 21,10,0,Priest Holmes left end for no gain (tackle by Tyler Brayton),0.420,-0.370
3,9:06,3,1,KAN 21,10,0,Priest Holmes left end for 8 yards (tackle by Eric Barton),-0.370,0.870
3,8:27,1,10,KAN 29,10,0,Trent Green pass complete to Tony Gonzalez for 40 yards (tackle by Eric Barton),0.870,3.510
3,7:59,1,10,OAK 31,10,0,Priest Holmes up the middle for 4 yards (tackle by Travian Smith),3.510,3.510
3,7:25,2,6,OAK 27,10,0,Priest Holmes up the middle for -5 yards (tackle by Chris Cooper),3.510,2.150
3,6:42,3,11,OAK 32,10,0,Trent Green pass incomplete intended for Eddie Kennison,2.150,1.240
3,6:36,4,11,OAK 32,10,0,Morten Andersen 50 yard field goal no good,1.240,-1.660
3,6:31,1,10,OAK 41,10,0,"Penalty on Doug Jolley: False Start, 5 yards (no play)",1.660,1.330
3,6:31,1,15,OAK 36,10,0,Charlie Garner up the middle for 1 yard (tackle by John Browning),1.330,0.580
3,5:58,2,14,OAK 37,10,0,Marques Tuiasosopo pass complete to Tim Brown for 9 yards (tackle by Shawn Barber),0.580,1.090
3,5:15,3,5,OAK 46,10,0,Marques Tuiasosopo sacked by Eric Hicks for -7 yards,1.090,-0.780
3,4:43,4,12,OAK 39,10,0,"Shane Lechler punts 61 yards, touchback. Penalty on Chris Hetherington: Offensive Holding, 10 yards (no play)",-0.780,-1.440
3,4:34,4,22,OAK 29,10,0,"Shane Lechler punts 71 yards, touchback",-1.440,-0.280
3,4:26,1,10,KAN 20,10,0,Trent Green pass complete to Tony Gonzalez for 24 yards (tackle by Rod Woodson),0.280,1.860
3,3:49,1,10,KAN 44,10,0,Trent Green pass incomplete is intercepted by Phillip Buchanon at OAK-39,1.860,-1.530
3,3:41,1,10,OAK 39,10,0,Marques Tuiasosopo pass incomplete intended for Charlie Garner,1.530,0.990
3,3:36,2,10,OAK 39,10,0,Marques Tuiasosopo pass incomplete intended for Jerry Porter,0.990,0.300
3,3:31,3,10,OAK 39,10,0,Marques Tuiasosopo pass incomplete intended for Jerry Rice is intercepted by Dexter McCleon at KAN-41 and returned for -3 yards (tackle by Jerry Rice),0.300,-1.470
3,3:22,1,10,KAN 38,10,0,Trent Green pass incomplete intended for Tony Gonzalez,1.470,0.920
3,3:16,2,10,KAN 38,10,0,Priest Holmes left end for 8 yards (tackle by Rod Woodson and Napoleon Harris),0.920,1.290
3,2:34,3,2,KAN 46,10,0,Trent Green right end for 4 yards (tackle by Travian Smith),1.290,2.260
3,1:54,1,10,OAK 50,10,0,Priest Holmes left end for 3 yards (tackle by Travian Smith and Terrance Shaw),2.260,2.120
3,1:15,2,7,OAK 47,10,0,"Trent Green pass complete to Jason Dunn for 4 yards (tackle by Eric Barton). Penalty on Tony Gonzalez: Offensive Pass Interference, 10 yards (no play)",2.120,0.770
3,0:43,,,,10,0,Timeout #1 by Kansas City Chiefs,0.000,0.770
3,0:43,2,17,KAN 43,10,0,"Priest Holmes up the middle for no gain (tackle by Chris Cooper). Penalty on Chris Cooper: Face Mask (15 Yards), 15 yards (no play)",0.770,2.790
3,0:21,1,10,OAK 42,10,0,Trent Green pass incomplete intended for Eddie Kennison (defended by Phillip Buchanon),2.790,2.240
3,0:15,2,10,OAK 42,10,0,Priest Holmes left end for 5 yards (tackle by Derrick Gibson and Phillip Buchanon),2.240,2.210
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,OAK 37,10,0,Priest Holmes up the middle for no gain (tackle by Roderick Coleman and Travian Smith),2.210,0.790
4,14:30,4,5,OAK 37,10,0,"Jason Baker punts 26 yards, fair catch by Phillip Buchanon",0.790,0.370
4,13:55,1,10,OAK 11,10,0,Marques Tuiasosopo pass complete to Jerry Rice for 20 yards (tackle by Greg Wesley),-0.370,1.000
4,13:55,1,10,OAK 31,10,0,Marques Tuiasosopo left tackle for 4 yards (tackle by Shawn Barber),1.000,1.000
4,13:12,2,6,OAK 35,10,0,Charlie Garner left tackle for 6 yards (tackle by Scott Fujita),1.000,1.660
4,12:55,1,10,OAK 41,10,0,Marques Tuiasosopo pass complete to Jerry Porter for 9 yards (tackle by Dexter McCleon),1.660,2.340
4,12:37,2,1,OAK 50,10,0,Charlie Garner right tackle for 3 yards (tackle by Vonnie Holliday and Ryan Sims),2.340,2.460
4,12:03,1,10,KAN 47,10,0,Marques Tuiasosopo pass complete to Charlie Garner for 6 yards (tackle by Monty Beisel),2.460,2.720
4,11:25,2,4,KAN 41,10,0,Charlie Garner right end for 4 yards (tackle by Eric Warfield),2.720,3.120
4,11:06,1,10,KAN 37,10,0,Tyrone Wheatley up the middle for 8 yards (tackle by Gary Stills and Mike Maslowski),3.120,3.650
4,10:23,2,2,KAN 29,10,0,Marques Tuiasosopo pass complete to Tyrone Wheatley for 20 yards (tackle by Dexter McCleon),3.650,5.140
4,9:36,1,9,KAN 9,10,0,Tyrone Wheatley up the middle for 2 yards (tackle by Scott Fujita and Mike Maslowski),5.140,4.760
4,8:58,2,7,KAN 7,10,0,Charlie Garner right end for -2 yards (tackle by Mike Maslowski),4.760,3.360
4,8:17,3,9,KAN 9,10,0,Marques Tuiasosopo pass incomplete intended for Jerry Porter,3.360,2.830
4,8:09,4,9,KAN 9,10,3,Sebastian Janikowski 27 yard field goal good,2.830,3.000
4,,,,OAK 30,10,3,"Sebastian Janikowski kicks off 66 yards, returned by Dante Hall for 25 yards (tackle by Ronald Curry)",0.000,0.870
4,8:01,1,10,KAN 29,10,3,Priest Holmes left end for 6 yards (tackle by Akbar Gbaja-Biamila),0.870,1.140
4,7:23,2,4,KAN 35,10,3,Priest Holmes left tackle for 1 yard (tackle by Eric Barton and DeLawrence Grant),1.140,0.560
4,6:40,3,3,KAN 36,10,3,Trent Green pass incomplete intended for Priest Holmes,0.560,-0.980
4,6:34,4,3,KAN 36,10,3,"Jason Baker punts 39 yards, muffed catch by Phillip Buchanon, recovered by Marc Boerigter and returned for no gain",-0.980,4.840
4,6:21,1,10,OAK 11,10,3,Priest Holmes up the middle for 3 yards (tackle by Roderick Coleman),4.840,4.700
4,5:46,2,7,OAK 8,10,3,Priest Holmes right end for 6 yards (tackle by Napoleon Harris),4.700,5.120
4,5:02,,,,10,3,Timeout #2 by Kansas City Chiefs,0.000,5.120
4,5:01,3,1,OAK 2,16,3,"Priest Holmes up the middle for 2 yards, touchdown",5.120,7.000
4,,,,OAK 2,17,3,Morten Andersen kicks extra point good,0.000,0.000
4,,,,KAN 30,17,3,"Jason Baker kicks off 58 yards, returned by Ronney Jenkins for 23 yards (tackle by Kawika Mitchell)",0.000,1.270
4,4:51,1,10,OAK 35,17,3,Marques Tuiasosopo pass complete to Charlie Garner for 17 yards (tackle by Shawn Barber),1.270,2.390
4,4:30,1,10,KAN 48,17,3,Marques Tuiasosopo pass incomplete intended for Jerry Rice,2.390,1.850
4,4:24,2,10,KAN 48,17,3,Marques Tuiasosopo up the middle for 8 yards (tackle by Scott Fujita),1.850,2.210
4,3:58,3,2,KAN 40,17,3,Marques Tuiasosopo pass complete to Jerry Rice for 5 yards (tackle by Scott Fujita),2.210,3.250
4,3:33,1,10,KAN 35,17,3,Marques Tuiasosopo pass complete to Jerry Porter for 15 yards (tackle by Shawn Barber),3.250,4.240
4,3:08,1,10,KAN 20,17,3,Marques Tuiasosopo pass complete to Charlie Garner for 19 yards (tackle by Shaunard Harts),4.240,6.970
4,2:29,1,1,KAN 1,17,9,"Zack Crockett up the middle for 1 yard, touchdown",6.970,7.000
4,,,,KAN 2,17,10,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,17,10,"Sebastian Janikowski kicks off 37 yards, returned by Dante Hall for 3 yards (tackle by Clarence Love)",0.000,1.330
4,2:23,1,10,KAN 36,17,10,Priest Holmes left end for 1 yard (tackle by Phillip Buchanon),1.330,0.930
4,2:16,,,,17,10,Timeout #2 by Oakland Raiders,0.000,0.930
4,2:16,2,9,KAN 37,17,10,Trent Green pass complete to Tony Richardson for 7 yards (tackle by Eric Barton),0.930,1.160
4,2:03,,,,17,10,Timeout #3 by Oakland Raiders,0.000,1.160
4,2:03,3,2,KAN 44,17,10,Priest Holmes left end for 1 yard (tackle by Rod Woodson and Roderick Coleman),1.160,-0.390
,,,,,,,"KAN challenged the ruling, and the play was upheld.",,
4,1:58,4,1,KAN 45,17,10,Jason Baker punts 49 yards,-0.390,0.380
4,1:47,1,10,OAK 6,17,10,Marques Tuiasosopo right end for 4 yards (tackle by Eric Warfield),-0.380,-0.490
4,1:39,2,6,OAK 10,17,10,"Penalty on Barry Sims: False Start, 5 yards (no play)",-0.490,-0.850
4,1:39,2,11,OAK 5,17,10,Marques Tuiasosopo pass complete to Jerry Rice for 8 yards (tackle by Will Shields),-0.850,-0.600
4,1:16,3,3,OAK 13,17,10,Marques Tuiasosopo pass complete to Jerry Rice for 23 yards (tackle by Shaunard Harts),-0.600,1.330
4,1:00,1,10,OAK 36,17,10,Marques Tuiasosopo spiked the ball,1.330,0.790
4,0:59,2,10,OAK 36,17,10,Marques Tuiasosopo pass complete to Jerry Porter for 35 yards (tackle by Shaunard Harts),0.790,3.640
4,0:40,1,10,KAN 29,17,10,Marques Tuiasosopo spiked the ball,3.640,3.100
4,0:39,2,10,KAN 29,17,10,Marques Tuiasosopo pass incomplete intended for Jerry Porter,3.100,2.410
4,0:34,3,10,KAN 29,17,10,Marques Tuiasosopo pass incomplete intended for Jerry Rice,2.410,1.500
4,0:29,4,10,KAN 29,17,10,Marques Tuiasosopo pass complete to Jerry Rice for 15 yards,1.500,4.650
4,0:11,1,10,KAN 14,17,10,Marques Tuiasosopo pass incomplete intended for Tim Brown,4.650,4.000
4,0:07,2,10,KAN 14,17,10,Marques Tuiasosopo pass complete to Tim Brown for 13 yards (tackle by Jerome Woods),4.000,3.780
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
