Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Justin Jefferson,MIN,10,8,135,0,5,69,8.6,66,8.3,11.7,2,4.0,0,0.0,0,118.7
Dalvin Cook,MIN,4,4,16,0,1,-2,-0.5,18,4.5,-0.5,1,4.0,0,0.0,0,83.3
Kyle Rudolph,MIN,5,4,63,0,2,19,4.8,44,11.0,6.0,2,2.0,0,0.0,0,118.7
Adam Thielen,MIN,7,4,43,2,4,36,9.0,7,1.8,9.4,0,,3,42.9,1,75.3
Chad Beebe,MIN,2,2,16,0,1,8,4.0,8,4.0,4.0,0,,0,0.0,0,100.0
Tyler Conklin,MIN,2,2,11,0,,9,4.5,2,1.0,4.5,0,,0,0.0,0,89.6
C.J. Ham,MIN,1,1,8,0,1,6,6.0,2,2.0,6.0,0,,0,0.0,0,100.0
Olabisi Johnson,MIN,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Allen Robinson,CHI,9,6,43,0,2,29,4.8,14,2.3,9.1,0,,0,0.0,0,77.5
Anthony Miller,CHI,7,2,28,0,1,11,5.5,17,8.5,12.9,0,,0,0.0,1,4.2
Lamar Miller,CHI,2,2,6,0,1,2,1.0,4,2.0,1.0,0,,0,0.0,0,79.2
Darnell Mooney,CHI,2,2,3,0,1,1,0.5,2,1.0,0.5,0,,0,0.0,0,79.2
Cordarrelle Patterson,CHI,2,2,19,0,2,10,5.0,9,4.5,5.0,0,,0,0.0,0,106.2
Cole Kmet,CHI,3,1,7,0,1,7,7.0,0,0.0,8.0,0,,0,0.0,0,42.4
Ryan Nall,CHI,2,1,18,0,1,5,5.0,13,13.0,2.5,1,1.0,0,0.0,0,81.2
Jimmy Graham,CHI,2,0,0,0,,0,,0,,11.0,0,,0,0.0,0,39.6
