Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
1,8:20,3,1,IND 13,0,0,Edgerrin James left end for 7 yards (tackle by Wali Rainer),-0.370,0.280
1,7:39,1,10,IND 20,0,0,Peyton Manning pass complete to Qadry Ismail for 26 yards (tackle by Fernando Bryant),0.280,1.990
1,7:12,1,10,IND 46,0,0,Edgerrin James left tackle for 3 yards (tackle by Wali Rainer and Danny Clark),1.990,1.860
1,6:36,2,7,IND 49,0,0,Peyton Manning pass incomplete intended for Marvin Harrison (defended by Fernando Bryant),1.860,1.160
1,6:32,3,7,IND 49,0,0,Peyton Manning pass complete to Marvin Harrison for 16 yards (tackle by James Boyd),1.160,3.250
1,6:00,1,10,JAX 35,0,0,Peyton Manning pass incomplete intended for Marvin Harrison,3.250,2.700
1,5:54,2,10,JAX 35,0,0,Edgerrin James middle for 5 yards (tackle by Larry Smith),2.700,2.680
1,5:16,3,5,JAX 30,0,0,Peyton Manning pass complete to Reggie Wayne for 7 yards (tackle by James Boyd),2.680,4.040
1,4:36,1,10,JAX 23,0,0,Peyton Manning pass incomplete intended for Edgerrin James,4.040,3.500
1,4:30,2,10,JAX 23,0,0,Edgerrin James left tackle for 2 yards (tackle by Kiwaukee Thomas),3.500,3.070
1,3:51,3,8,JAX 21,0,0,Peyton Manning pass complete to Qadry Ismail for 13 yards,3.070,5.370
1,3:19,1,8,JAX 8,0,0,Edgerrin James middle for 2 yards (tackle by Eric Westmoreland),5.370,4.950
1,2:42,2,6,JAX 6,6,0,"Peyton Manning pass complete to Qadry Ismail for 6 yards, touchdown",4.950,7.000
1,2:42,,,JAX 6,7,0,Mike Vanderjagt kicks extra point good,0.000,0.000
1,2:42,,,IND 30,7,0,"Mike Vanderjagt kicks off 61 yards, returned by Elvis Joseph for 10 yards (tackle by Detron Smith)",0.000,0.150
1,2:34,1,10,JAX 19,7,0,"Fred Taylor middle for 6 yards (tackle by Cory Bird). Penalty on Patrick Johnson: Offensive Holding, 10 yards",0.150,-0.290
1,2:07,1,14,JAX 15,7,0,Mark Brunell pass complete to Jimmy Smith for 11 yards (tackle by Idrees Bashir),-0.290,0.610
1,1:30,2,3,JAX 26,7,0,Fred Taylor right tackle for 2 yards (tackle by Rob Morris),0.610,0.100
1,0:46,3,1,JAX 28,7,0,Stacey Mack left tackle for 10 yards (tackle by David Macklin),0.100,1.470
1,0:03,1,10,JAX 38,7,0,Mark Brunell pass incomplete intended for Patrick Johnson,1.470,0.920
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,JAX 38,7,0,Mark Brunell pass complete to Jimmy Smith for 8 yards (tackle by David Macklin),0.920,1.290
2,14:16,3,2,JAX 46,7,0,Mark Brunell pass complete to Jimmy Smith for 5 yards (tackle by David Macklin),1.290,2.320
2,13:47,1,10,IND 49,7,0,"Penalty on Maurice Williams: False Start, 5 yards (no play)",2.320,1.990
2,13:27,1,10,IND 49,,,Timeout #1 by Jacksonville Jaguars,2.320,1.990
2,13:27,1,15,JAX 46,7,0,Fred Taylor middle for 12 yards (tackle by Idrees Bashir),1.990,2.730
2,12:50,2,3,IND 42,7,0,Fred Taylor middle for 8 yards (tackle by Idrees Bashir),2.730,3.310
2,12:07,1,10,IND 34,7,0,Fred Taylor right tackle for 8 yards (tackle by Cory Bird),3.310,3.850
2,11:25,2,2,IND 26,7,0,Fred Taylor middle for 6 yards (tackle by Rob Morris),3.850,4.240
2,10:42,1,10,IND 20,7,0,Mark Brunell right end for 5 yards (tackle by Rob Morris),4.240,4.450
2,10:01,2,5,IND 15,7,0,Stacey Mack left tackle for 4 yards (tackle by Rob Morris),4.450,4.590
2,9:22,3,1,IND 11,7,0,Fred Taylor middle for no gain (tackle by Mike Peterson),4.590,2.850
2,8:54,4,1,IND 11,7,0,Mark Brunell middle for 3 yards (tackle by Mike Peterson),2.850,5.370
2,8:18,1,8,IND 8,7,0,Fred Taylor middle for no gain (tackle by Brad Scioli),5.370,4.570
2,7:38,2,8,IND 8,7,6,"Mark Brunell pass complete to Pete Mitchell for 8 yards, touchdown",4.570,7.000
2,7:38,,,IND 8,7,7,Hayden Epstein kicks extra point good,0.000,0.000
2,7:38,,,JAX 30,7,7,"Hayden Epstein kicks off 70 yards, touchback",0.000,0.280
2,7:34,1,10,IND 20,7,7,Peyton Manning pass complete to Marcus Pollard for 23 yards (tackle by Donovin Darius),0.280,1.800
2,6:57,1,10,IND 43,7,7,Edgerrin James right tackle for 7 yards (tackle by Wali Rainer),1.800,2.200
2,6:19,2,3,,7,7,Peyton Manning pass complete to Marvin Harrison for 5 yards (tackle by Fernando Bryant),2.200,2.590
2,5:38,1,10,JAX 45,7,7,Peyton Manning pass complete to Marcus Pollard for 12 yards (tackle by Marlon McCree). Penalty on Tony Brackens: Defensive Offside (Declined),2.590,3.380
2,5:10,1,10,JAX 33,7,7,Edgerrin James right end for no gain (tackle by Marco Coleman),3.380,2.840
2,4:29,2,10,JAX 33,7,7,Peyton Manning pass complete to Jermaine Wiggins for 9 yards (tackle by Kiwaukee Thomas),2.840,3.340
2,3:42,3,1,JAX 24,7,7,Edgerrin James middle for 5 yards (tackle by Marlon McCree),3.340,4.310
2,3:02,1,10,JAX 19,7,7,Peyton Manning pass incomplete intended for Edgerrin James,4.310,3.750
2,2:58,2,10,JAX 19,7,7,Edgerrin James right tackle for 4 yards (tackle by John Henderson),3.750,3.580
2,2:18,3,6,JAX 15,7,7,Peyton Manning pass incomplete intended for Edgerrin James,3.580,2.470
2,2:12,4,6,JAX 15,7,7,"Mike Vanderjagt 33 yard field goal no good, blocked by Marcus Stroud",2.470,-0.480
2,2:00,1,10,JAX 23,7,7,Fred Taylor middle for 2 yards (tackle by David Thornton and Brad Scioli),0.480,0.200
2,1:37,2,8,JAX 25,7,7,Mark Brunell pass incomplete intended for Jimmy Smith,0.200,-0.490
2,1:35,3,8,JAX 25,7,7,"Penalty on Zach Wiegert: False Start, 5 yards (no play)",-0.490,-1.150
2,1:35,3,13,JAX 20,7,7,Mark Brunell pass complete to Fred Taylor for 13 yards (tackle by Chad Bratzke),-1.150,1.140
2,0:58,1,10,JAX 33,7,7,Mark Brunell pass incomplete intended for Patrick Johnson,1.140,0.590
2,0:54,2,10,JAX 33,7,7,Fred Taylor middle for 5 yards (tackle by Chad Bratzke),0.590,0.560
2,0:43,2,10,JAX 33,,,Timeout #2 by Jacksonville Jaguars,0.590,0.560
2,0:43,3,5,JAX 38,13,7,"Mark Brunell pass incomplete intended for Fred Taylor is intercepted by Marcus Washington at JAX-40 and returned for 40 yards, touchdown",0.560,-7.000
2,0:33,,,JAX 38,14,7,Mike Vanderjagt kicks extra point good,0.000,0.000
2,0:33,,,IND 30,14,7,"Mike Vanderjagt kicks off 60 yards, returned by Elvis Joseph for 26 yards (tackle by Clifton Crosby)",0.000,1.330
2,0:25,1,10,JAX 36,14,7,Mark Brunell pass complete to Fred Taylor for 7 yards (tackle by Walt Harris),1.330,1.740
2,0:18,2,3,JAX 43,14,7,Mark Brunell pass complete to Jimmy Smith for 23 yards (tackle by Idrees Bashir),1.740,3.310
2,0:10,2,3,JAX 43,,,Timeout #3 by Jacksonville Jaguars,1.740,1.740
2,0:10,2,3,JAX 43,,,Timeout #1 by Indianapolis Colts,1.740,3.310
2,0:10,1,10,IND 34,14,7,Hayden Epstein 52 yard field goal no good,3.310,-1.730
2,0:05,1,10,IND 42,14,7,Peyton Manning for -1 yards,1.730,1.050
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 30,14,7,"Hayden Epstein kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,IND 20,14,7,Edgerrin James right tackle for 2 yards (tackle by Larry Smith),0.280,0.000
3,14:23,2,8,IND 22,14,7,Peyton Manning pass complete to Reggie Wayne for 28 yards (tackle by Jason Craft),0.000,2.260
3,13:40,1,10,,14,7,Edgerrin James right tackle for no gain (tackle by Eric Westmoreland),2.260,1.710
3,13:01,2,10,,14,7,Peyton Manning pass incomplete intended for Edgerrin James,1.710,1.030
3,12:58,3,10,,14,7,Peyton Manning pass incomplete intended for Marvin Harrison (defended by James Boyd),1.030,-0.060
3,12:51,4,10,,14,7,"Hunter Smith punts 35 yards, muffed catch by Ike Charlton, ball out of bounds at JAX-9",-0.060,0.380
3,12:42,1,10,JAX 9,14,7,Fred Taylor right tackle for 2 yards (tackle by Mike Peterson),-0.380,-0.630
3,12:10,2,8,JAX 11,14,7,Fred Taylor middle for 7 yards (tackle by Marcus Washington),-0.630,-0.370
3,11:30,3,1,JAX 18,14,7,Stacey Mack middle for no gain (tackle by Rob Morris),-0.370,-2.240
3,10:57,4,1,JAX 18,14,7,"Chris Hanson punts 64 yards, returned by Troy Walters for 24 yards (tackle by Eric Westmoreland). Penalty on Jason Doering: Offensive Holding, 9 yards",-2.240,0.380
3,10:44,1,10,IND 9,14,7,Peyton Manning pass incomplete intended for Marvin Harrison,-0.380,-0.780
3,10:37,2,10,IND 9,14,7,Peyton Manning pass complete to Troy Walters for 4 yards (tackle by Eric Westmoreland),-0.780,-0.950
3,9:46,3,6,IND 13,14,7,"Peyton Manning pass complete to Edgerrin James for 9 yards (tackle by Marcus Stroud). Edgerrin James fumbles (forced by Marcus Stroud), recovered by Fernando Bryant at IND-22 and returned for 8 yards (tackle by Jeff Saturday)",-0.950,-4.650
3,9:35,1,10,IND 14,14,7,Fred Taylor middle for no gain (tackle by Mike Peterson),4.650,4.000
3,9:01,2,10,IND 14,14,7,"Mark Brunell sacked by Chad Bratzke for -3 yards. Mark Brunell fumbles (forced by Chad Bratzke), recovered by Mark Brunell at IND-17",4.000,2.930
3,8:27,3,13,IND 17,14,7,Mark Brunell pass complete to Bobby Shaw for 8 yards (tackle by Walt Harris),2.930,2.880
3,7:42,4,5,IND 9,14,10,Hayden Epstein 27 yard field goal good,2.880,3.000
3,7:42,,,JAX 30,14,10,"Hayden Epstein kicks off 70 yards, touchback",0.000,0.280
3,7:39,1,10,IND 20,14,10,Edgerrin James right end for 6 yards (tackle by Tony Brackens),0.280,0.540
3,7:03,2,4,IND 26,14,10,"Peyton Manning pass complete to Marcus Pollard for -1 yards (tackle by Donovin Darius). Marcus Pollard fumbles (forced by Donovin Darius), recovered by Tony Brackens at IND-25 (tackle by Tarik Glenn)",0.540,-3.910
,,,,,,,"IND challenged the ruling, and the play was upheld.",,
3,6:50,1,10,IND 25,14,10,Mark Brunell pass complete to Pete Mitchell for 8 yards (tackle by David Macklin),3.910,4.550
3,6:14,2,2,IND 17,14,10,"Mark Brunell pass incomplete intended for Jimmy Smith. Penalty on Zach Wiegert: Offensive Holding, 10 yards (no play)",4.550,3.090
3,6:07,2,12,IND 27,14,10,Mark Brunell for 9 yards (tackle by Mike Peterson),3.090,3.660
3,5:26,3,3,IND 18,14,16,"Mark Brunell pass complete to Patrick Johnson for 18 yards, touchdown",3.660,7.000
3,5:26,,,IND 18,14,17,Hayden Epstein kicks extra point good,0.000,0.000
3,5:26,,,JAX 30,14,17,"Hayden Epstein kicks off 70 yards, touchback",0.000,0.280
3,5:20,1,10,IND 20,14,17,Peyton Manning sacked by Paul Spicer for -8 yards,0.280,-1.360
3,4:53,2,18,IND 12,14,17,Peyton Manning pass incomplete intended for Edgerrin James,-1.360,-2.360
3,4:47,3,18,IND 12,14,17,Peyton Manning pass complete to Qadry Ismail for 3 yards (tackle by Paul Spicer),-2.360,-2.440
3,4:04,4,15,IND 15,14,17,"Hunter Smith punts 65 yards, muffed catch by Damon Gibson, recovered by Clifton Crosby and returned for no gain",-2.440,4.310
3,3:50,1,10,JAX 19,14,17,Peyton Manning pass incomplete intended for Edgerrin James,4.310,3.750
3,3:45,2,10,JAX 19,14,17,Edgerrin James for 7 yards (tackle by Marcus Stroud),3.750,4.190
3,3:03,3,3,JAX 12,20,17,"Peyton Manning pass complete to Qadry Ismail for 12 yards, touchdown",4.190,7.000
3,3:03,,,JAX 12,21,17,Mike Vanderjagt kicks extra point good,0.000,0.000
3,3:03,,,IND 30,21,17,"Mike Vanderjagt kicks off 58 yards, muffed catch by Elvis Joseph, recovered by Elvis Joseph and returned for no gain",0.000,-0.350
3,2:53,1,10,JAX 12,21,17,Fred Taylor right tackle for -3 yards (tackle by Brad Scioli),-0.350,-1.000
3,2:18,2,13,JAX 9,21,17,Mark Brunell pass complete to Kyle Brady for 1 yard (tackle by Cory Bird),-1.000,-1.650
3,1:39,3,12,JAX 10,21,17,Mark Brunell pass incomplete intended for Jimmy Smith,-1.650,-2.490
3,1:37,4,12,JAX 10,21,17,"Chris Hanson punts 53 yards, returned by Troy Walters for 15 yards (tackle by Joe Tuipala)",-2.490,-2.390
3,1:24,1,10,JAX 48,21,17,Edgerrin James left tackle for 7 yards (tackle by Danny Clark),2.390,2.790
3,0:46,2,3,JAX 41,21,17,Edgerrin James right tackle for 1 yard (tackle by Eric Westmoreland),2.790,2.210
3,0:03,3,2,JAX 40,21,17,Edgerrin James middle for 3 yards (tackle by Paul Spicer),2.210,3.120
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,JAX 37,21,17,Peyton Manning pass incomplete intended for Edgerrin James,3.120,2.570
4,14:53,2,10,JAX 37,21,17,Edgerrin James left end for 8 yards (tackle by Donovin Darius),2.570,2.940
4,14:18,3,2,JAX 29,21,17,Peyton Manning right end for 6 yards (tackle by Marco Coleman),2.940,4.040
4,13:32,1,10,JAX 23,21,17,Peyton Manning pass incomplete intended for Qadry Ismail,4.040,3.500
4,13:25,2,10,JAX 23,21,17,Edgerrin James left tackle for 4 yards (tackle by Paul Spicer),3.500,3.340
4,12:46,3,6,JAX 19,21,17,Peyton Manning pass complete to Marvin Harrison for 10 yards (tackle by Marlon McCree),3.340,5.140
4,12:11,1,9,JAX 9,21,17,Edgerrin James middle for 6 yards (tackle by Eric Westmoreland),5.140,5.530
4,11:26,2,3,JAX 3,27,17,"Peyton Manning pass complete to Marvin Harrison for 3 yards, touchdown",5.530,7.000
4,11:26,,,JAX 3,28,17,Mike Vanderjagt kicks extra point good,0.000,0.000
4,11:26,,,IND 30,28,17,"Mike Vanderjagt kicks off 61 yards, returned by Elvis Joseph for 16 yards (tackle by Donnel Thompson)",0.000,0.610
4,11:21,1,10,JAX 25,28,17,Mark Brunell pass complete to Pete Mitchell for 6 yards (tackle by Marcus Washington),0.610,0.870
4,11:00,2,4,JAX 31,28,17,Fred Taylor middle for 3 yards (tackle by Larry Tripplett),0.870,0.560
4,10:16,3,1,JAX 34,28,17,Fred Taylor right tackle for 3 yards (tackle by Cory Bird),0.560,1.400
4,9:36,3,1,JAX 34,,,Timeout #2 by Indianapolis Colts,0.560,1.400
4,9:36,1,10,JAX 37,28,17,Mark Brunell pass complete to Fred Taylor for 9 yards (tackle by Marcus Washington),1.400,2.070
4,9:02,2,1,JAX 46,28,17,Mark Brunell pass incomplete intended for Pete Mitchell,2.070,1.360
4,8:56,3,1,JAX 46,28,17,Mark Brunell middle for 2 yards (tackle by Larry Tripplett),1.360,2.130
4,8:19,1,10,JAX 48,28,17,Mark Brunell pass incomplete intended for Jimmy Smith,2.130,1.580
4,8:15,2,10,JAX 48,28,17,Mark Brunell pass complete to Jimmy Smith for 14 yards (tackle by David Macklin),1.580,3.050
4,7:35,1,10,IND 38,28,17,Mark Brunell pass complete to Jimmy Smith for 17 yards (tackle by Idrees Bashir),3.050,4.170
4,6:52,1,10,IND 21,28,17,Fred Taylor right end for 7 yards (tackle by Cory Bird),4.170,4.740
4,6:13,2,3,IND 14,28,17,Fred Taylor middle for 2 yards (tackle by Marcus Washington),4.740,4.490
4,5:33,3,1,IND 12,28,17,Mark Brunell pass incomplete intended for Jimmy Smith,4.490,2.780
4,5:26,3,1,IND 12,,,Timeout #3 by Indianapolis Colts,4.490,2.780
4,5:25,4,1,IND 12,28,17,Mark Brunell pass complete to Bobby Shaw for 3 yards (tackle by Mike Peterson),2.780,5.140
4,4:59,1,9,IND 9,28,17,Fred Taylor right tackle for 3 yards (tackle by Josh Mallard),5.140,4.950
4,4:16,2,6,IND 6,28,23,"Fred Taylor middle for 6 yards, touchdown",4.950,7.000
4,4:16,2,,IND 6,28,25,"Two Point Attempt: Mark Brunell pass complete to Jimmy Smith, conversion succeeds",1.000,1.000
4,4:16,,,JAX 30,28,25,"Hayden Epstein kicks off 62 yards, returned by Troy Walters for 18 yards (tackle by Elvis Joseph)",0.000,0.670
4,4:05,1,10,IND 26,28,25,Edgerrin James left tackle for -3 yards (tackle by Eric Westmoreland),0.670,-0.280
4,3:59,1,10,IND 26,,,Timeout #1 by Jacksonville Jaguars,0.670,-0.280
4,3:59,2,13,IND 23,28,25,Peyton Manning pass complete to Qadry Ismail for 24 yards (tackle by Marlon McCree),-0.280,2.060
4,3:20,1,10,IND 47,28,25,Edgerrin James left end for 9 yards (tackle by Jason Craft),2.060,2.730
4,3:10,1,10,IND 47,,,Timeout #2 by Jacksonville Jaguars,2.060,2.730
4,3:10,2,1,JAX 44,28,25,Edgerrin James middle for 6 yards (tackle by John Henderson),2.730,3.050
4,3:01,2,1,JAX 44,,,Timeout #3 by Jacksonville Jaguars,2.730,3.050
4,3:01,1,10,JAX 38,28,25,Edgerrin James middle for no gain (tackle by Eric Westmoreland and Marco Coleman),3.050,2.510
4,2:18,2,10,JAX 38,28,25,Edgerrin James for -1 yards (tackle by Marcus Stroud),2.510,1.680
4,2:00,3,11,JAX 39,28,25,Edgerrin James left end for 2 yards (tackle by Marcus Stroud),1.680,0.790
4,2:00,4,9,JAX 37,28,25,"Penalty on Clifton Crosby: False Start, 5 yards (no play)",0.790,0.460
4,1:09,4,14,JAX 42,28,25,"Hunter Smith punts 42 yards, touchback",0.460,-0.280
4,1:02,1,10,JAX 20,28,25,Mark Brunell pass complete to Fred Taylor for 6 yards (tackle by Walt Harris),0.280,0.540
4,0:39,2,4,JAX 26,28,25,Mark Brunell pass incomplete intended for Fred Taylor (defended by Chad Bratzke),0.540,-0.160
4,0:35,3,4,JAX 26,28,25,Mark Brunell pass incomplete intended for Jimmy Smith,-0.160,-1.630
4,0:29,4,4,JAX 26,28,25,Mark Brunell pass complete to Bobby Shaw for 5 yards (tackle by Clifton Crosby),-1.630,1.000
4,0:17,1,10,JAX 31,28,25,Mark Brunell pass incomplete,1.000,0.460
4,0:17,2,10,JAX 31,28,25,Mark Brunell pass complete to Bobby Shaw for 23 yards (tackle by Idrees Bashir),0.460,2.520
4,0:17,1,10,IND 46,28,25,Mark Brunell pass incomplete,2.520,1.980
4,0:01,2,10,IND 46,28,25,Mark Brunell pass incomplete intended for Micah Ross (defended by Idrees Bashir),1.980,1.290
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
