Unnamed: 0_level_0,Unnamed: 1_level_0,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Olindo Mare,MIA,1,1,,1,0,0,,
Donnie Jones,MIA,,,,,7,284,40.6,56
,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Mike Nugent,NYJ,2,2,1,1,0,0,,
Ben Graham,NYJ,,,,,7,309,44.1,54
